회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),영업이익(개별),영업이익(연결),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
진양화학(주),51630,13-Dec,70268217,58721169,,,3580982,,5104811,0,27321522,,44339143,
진양화학(주),51630,14-Dec,79319654,66511527,,,5247291,,6054394,0,29891631,,46041577,
진양화학(주),51630,15-Dec,70795247,60290759,,,2566988,,2861571,0,30193740,,42532149,
진양화학(주),51630,16-Dec,57610216,49708424,,,1312360,,1286282,0,30589151,,43263736,
진양화학(주),51630,17-Dec,49592413,44242231,,,-338315,,-671432,0,29294343,,41227436,
진양화학(주),51630,18-Dec,49730594,44526119,,,-331448,,-587821,0,28760536,,39958834,
진양화학(주),51630,19-Dec,44531589,42264665,,,-2096053,,-2745492,0,26653653,,37462386,
진원생명과학(주),11000,11-Dec,20684006,19048469,27737197,23294302,-2757793,-4937077,-3045120,-4745800,35618551,33794273,41540603,40462483
진원생명과학(주),11000,12-Dec,13919169,12645525,19410461,17443154,-6450102,-8888478,-6627085,-8396699,31441770,26740777,44232420,39961250
진원생명과학(주),11000,13-Dec,15834737,13720011,20657216,16482933,-4433428,-8362870,-2573472,-6309786,32455369,23710828,40274577,31820428
진원생명과학(주),11000,14-Dec,20217648,18475191,24625226,20624849,-6509293,-6491730,-6575105,-6427193,43400021,34731187,50181220,40766159
진원생명과학(주),11000,15-Dec,24124655,22284090,28364785,20721435,-3782417,1413763,-7902298,-3626956,42317015,39438882,51352687,47691247
진원생명과학(주),11000,16-Dec,25725396,23584709,31371459,23274352,-17095652,-15598930,-16651032,-13994393,36954252,35852185,67037776,65661589
진원생명과학(주),11000,17-Dec,22095218,20478780,27171386,21515735,-21847956,-23729655,-23473751,-24861656,40675302,36540306,49388290,45634058
진원생명과학(주),11000,18-Dec,28845356,26564729,34292568,23595467,-14046157,-11897643,-13560659,-11259050,30039639,29410157,48830889,49295861
진원생명과학(주),11000,19-Dec,34617979,32362228,41241251,28351901,-9959205,-7618563,-11023121,-8208996,21940907,24060167,46946124,51152312
진흥기업(주),2780,11-Dec,547347375,516104445,556396652,525425089,-212574547,-212788220,-176402973,-176068722,-10818120,-10818120,662521375,662747609
진흥기업(주),2780,12-Dec,466811943,441349302,466811943,441535191,-85699172,-85699172,-15024870,-15252716,106348490,106348490,540235488,540235818
진흥기업(주),2780,13-Dec,479223825,454728998,479647462,455546944,-72428788,-72428788,-2956422,-2957641,35147008,35147008,487789292,487800578
진흥기업(주),2780,14-Dec,638101515,588478279,638101515,588478279,-17572317,-17572317,21959553,21958376,109886043,109886043,442127253,442127318
진흥기업(주),2780,15-Dec,727826358,684051510,727826358,684051510,-42813489,-42813489,9513632,9512743,65886716,65886716,530468286,530471940
진흥기업(주),2780,16-Dec,646578598,577097371,646578598,577097371,-75220395,-75220395,59555254,59522026,-10008709,-10008709,302104481,302077701
진흥기업(주),2780,17-Dec,573309875,515263823,573309875,515263823,21757441,21831870,41536206,41610597,75799495,75873925,313578700,313602441
진흥기업(주),2780,18-Dec,671155390,615955605,,,6053494,,35051376,0,78804146,,366241821,
진흥기업(주),2780,19-Dec,546534147,501838545,,,20338294,,28039804,0,97411290,,325811160,
차이나크리스탈신소재홀딩스,900250,14-Dec,,,56045768,24886002,,20416262,0,24261948,,130878188,,144638955
차이나크리스탈신소재홀딩스,900250,15-Dec,,,64435515,28372397,,26354728,0,30683720,,159756340,,179827226
차이나크리스탈신소재홀딩스,900250,16-Dec,,,65044270,26194438,,26255368,0,32249838,,202397934,,223870513
차이나크리스탈신소재홀딩스,900250,17-Dec,,,71468293,30007643,,28378856,0,34257020,,215697424,,239848655
차이나크리스탈신소재홀딩스,900250,18-Dec,,,76036380,38334638,,25152543,0,31510042,,238150139,,279175045
차이나크리스탈신소재홀딩스,900250,19-Dec,,,84592473,45779117,,22563142,0,28534409,,265020752,,298762118
참엔지니어링(주),9310,11-Dec,200445609,156443461,211373238,165670145,18297078,15495043,25592084,23244637,111933124,103163759,191183819,209208583
참엔지니어링(주),9310,12-Dec,50862143,45774022,86043032,77787426,-21762350,-20636584,-15422972,-15746446,89206826,79376428,185343630,195191166
참엔지니어링(주),9310,13-Dec,90037123,72043699,135905970,99727301,1167764,12772876,2295077,11748919,90857038,94100461,176265767,533445139
참엔지니어링(주),9310,14-Dec,80514667,68775164,133932056,105677493,-20088990,-17367440,-5496297,1156324,71928281,78206144,178650693,588304988
참엔지니어링(주),9310,15-Dec,128772679,94459323,196878931,144176237,-34028221,-17516366,8491853,16751824,27356616,25139969,150842050,643323602
참엔지니어링(주),9310,16-Dec,110415318,78519118,184833038,119607767,1042727,13004673,4842276,27454714,42503514,53597651,177001808,687008364
참엔지니어링(주),9310,17-Dec,211234796,169038756,276337276,201798337,4027713,14614997,11213818,29746054,45371808,64874912,159197903,746877918
참엔지니어링(주),9310,18-Dec,143597228,106747563,221539927,157555154,7820590,14325367,5492771,13652823,58971019,84474023,160744509,769729387
참엔지니어링(주),9310,19-Dec,49382528,42630028,112514202,84900291,-19996091,-16511430,-17727566,-13642336,42506692,79083680,120874916,715417745
참존글로벌(주),158310,13-Dec,25051035,17968409,,,4462670,,4429249,0,27619373,,35266920,
참존글로벌(주),158310,14-Dec,12578344,10163336,,,-1010667,,-1010399,0,25867714,,32107624,
참존글로벌(주),158310,15-Dec,6963732,10937799,6963732,10937799,-11868938,-11868938,-9063599,-9077413,16239431,16239431,22863403,22867063
참존글로벌(주),158310,16-Dec,3796332,4072696,5153311,4303261,-7923037,-8286440,-5135602,-5974634,20945386,21171264,30587900,35371676
참존글로벌(주),158310,17-Dec,10050862,7349926,13466507,8259416,-4922364,-6405307,1276696,-310075,20267579,19034328,27950624,32357130
참존글로벌(주),158310,18-Dec,4310908,2988217,4861421,3131632,-11570061,-10297533,-3235024,-5385061,19230504,20018557,43258245,44183494
참존글로벌(주),158310,19-Dec,5253550,4597983,10075086,4597983,-8572895,-8402343,-5152757,-4930972,29354509,29285657,74354461,74414602
참좋은여행(주),94850,11-Dec,54787189,35253468,,,1521965,,2639898,0,42758917,,76669371,
참좋은여행(주),94850,12-Dec,61934288,36979234,,,8762130,,3209310,0,50593069,,87199000,
참좋은여행(주),94850,13-Dec,71337754,38255192,,,4983605,,5848355,0,53872853,,86897888,
참좋은여행(주),94850,14-Dec,75533219,34821644,,,3370869,,6095917,0,55370568,,98869321,
참좋은여행(주),94850,15-Dec,79163688,34662549,,,5768079,,6456910,0,58491286,,112291539,
참좋은여행(주),94850,16-Dec,73515202,24907287,,,6905882,,8487832,0,63205621,,145750962,
참좋은여행(주),94850,17-Dec,56507195,1513610,,,12165929,,14877144,0,73302306,,144340764,
참좋은여행(주),94850,18-Dec,65012579,10056579,,,10236082,,12852408,0,83230564,,153541309,
참좋은여행(주),94850,19-Dec,62056608,0,,,22889226,,7138399,0,96703369,,145642690,
카페24(주),42000,18-Dec,134561019,0,165386969,0,-29727908,-28248530,13464391,15586724,106080318,114688922,135998108,148595797
카페24(주),42000,19-Dec,147946664,0,217244740,0,5406019,7782008,5089530,9836691,111486337,152268369,148596424,231433763
커머스마이너 (주),223310,15-Dec,59356194,49913674,,,5078206,,6554875,0,28147499,,34769730,
커머스마이너 (주),223310,16-Dec,32856768,30008590,,,-2248497,,-3529471,0,26907965,,31830800,
커머스마이너 (주),223310,17-Dec,14673045,15951815,15183138,16202683,-25479776,-27635431,-14265486,-15561878,17041605,15201068,56669217,55926341
커머스마이너 (주),223310,18-Dec,12104742,10902253,16095117,13241831,-26350016,-25253937,-4743795,-12477209,32784562,30502464,67052040,66456582
커머스마이너 (주),223310,19-Dec,9051494,6838483,9051494,6838483,-4608428,-2899962,247778,73016,30944111,31605553,39826671,40535221
컨버즈(주),109070,11-Dec,119580484,120040602,,,-15318025,,-9316321,0,25742367,,146573043,
컨버즈(주),109070,12-Dec,91020427,91894698,,,-10571041,,-4322611,0,14491890,,105726256,
컨버즈(주),109070,13-Dec,56437351,55856626,,,-9049220,,-1325586,0,5557291,,74487642,
컨버즈(주),109070,14-Dec,50354166,49646764,,,-4828402,,-1711212,0,5460924,,67495668,
컨버즈(주),109070,15-Dec,48044075,48748380,,,-5642910,,-2819011,0,12143829,,68293126,
컨버즈(주),109070,16-Dec,45974763,49584839,45974763,49584839,-17554874,-16333146,-8886097,-8886097,11733407,22621673,50219241,78594380
컨버즈(주),109070,17-Dec,63031654,65765657,90655773,91238785,-6432127,-18244624,-9013614,-16595305,10536341,10635300,56315615,64607126
컨버즈(주),109070,18-Dec,73829905,77609519,89102572,90332276,-16460211,-18220314,-10856264,-14698069,3010100,1285355,56083786,67466710
컨버즈(주),109070,19-Dec,43613941,43276574,45782646,44090641,-18237898,-15957068,-6031103,-6005089,-3179091,-3195389,26048049,27366791
컬러레이홀딩스,900310,16-Dec,,,40289983,12711352,,19896729,0,23286570,,42856040,,53544707
컬러레이홀딩스,900310,17-Dec,,,47726790,13995576,,23690094,0,27509862,,109095676,,120119090
컬러레이홀딩스,900310,18-Dec,,,48244029,14019444,,26453562,0,27855942,,132058373,,140529363
컬러레이홀딩스,900310,19-Dec,,,50860783,16822609,,24200498,0,27626279,,158264232,,167545509
케이디켐(주),221980,15-Dec,45509733,33206049,45924423,33443420,6049243,6315265,7379051,7115360,58812704,58271092,65596464,65131968
케이디켐(주),221980,16-Dec,47380810,34269281,47698743,34126310,6580081,8220604,7880470,8052438,63131793,63951040,70076989,71339205
케이디켐(주),221980,17-Dec,50221511,37377285,50987523,37848580,5908187,6643183,7139650,7187681,65612267,67128372,72043460,74093673
케이디켐(주),221980,18-Dec,49831496,36684568,49983326,36632819,6135431,6853617,7305641,7268683,69289219,72335805,76583189,80220325
케이디켐(주),221980,19-Dec,48212800,35958555,48784053,36218015,6067560,7491614,6272054,6421049,72588917,77268625,77692124,83290089
케이만금세기차륜집단유한공사,900280,15-Dec,,,77805568,52689683,,14393675,0,20171414,,56268368,,64444122
케이만금세기차륜집단유한공사,900280,16-Dec,,,91005044,60083724,,18283847,0,24831886,,100450436,,109707025
케이만금세기차륜집단유한공사,900280,17-Dec,,,106115277,70871249,,19134869,0,26229162,,112534379,,139315679
케이만금세기차륜집단유한공사,900280,18-Dec,,,121631102,84427562,,21220568,0,28981665,,170632212,,190815246
케이만금세기차륜집단유한공사,900280,19-Dec,,,113144422,75555074,,21716747,0,29464697,,216327581,,231924811
케이비아이동국실업(주),1620,11-Dec,234948150,218022358,342579338,311528529,8968874,21969890,6300224,18504039,111338052,147594323,200628321,293234918
케이비아이동국실업(주),1620,12-Dec,261817457,238513302,393422497,353141113,7190522,12336243,7303293,19434531,115434540,158933084,218953750,316805034
케이비아이동국실업(주),1620,13-Dec,257558805,239395301,465193044,421428010,4404640,22314325,1368835,13538119,120211465,180713937,281543922,485294266
케이비아이동국실업(주),1620,14-Dec,295917846,290558610,672331468,625215768,-10299911,-4781298,-12553041,1902939,109388070,173442650,290508874,516397132
케이비아이동국실업(주),1620,15-Dec,323652797,304916346,622316659,569459598,3018359,4884978,2499750,12849279,116028101,182393076,311126283,570697476
케이비아이동국실업(주),1620,16-Dec,277009090,258459812,625956922,560352930,4643997,15614547,235115,18178526,121196252,191693376,325730240,631021758
케이비아이동국실업(주),1620,17-Dec,285298563,272088403,601955432,583714936,-3624852,-41101827,-6890945,-36730482,141350405,181718959,311384752,549098269
케이비아이동국실업(주),1620,18-Dec,335019066,318219262,650873646,603900201,-291987,-10111398,-4986725,-12140611,149217396,179341632,350181347,570273061
케이비아이동국실업(주),1620,19-Dec,340566056,324067095,615578390,570835692,966218,275498,-3265372,-13983747,151939659,176376145,374354773,559688330
케이비아이메탈(주),24840,11-Dec,433686881,422648111,,,2249343,,2945564,0,50831514,,158975176,
케이비아이메탈(주),24840,12-Dec,527053257,512817636,,,-3399939,,2279801,0,47990568,,152297496,
케이비아이메탈(주),24840,13-Dec,470006681,460286968,566237826,551037074,1329840,15325132,5278160,7130987,49003375,64876713,153991086,205447786
케이비아이메탈(주),24840,14-Dec,397145357,392647405,480672986,474033048,-4505090,-9057489,-2502727,-6746505,46696349,58178159,132924095,171200467
케이비아이메탈(주),24840,15-Dec,457572264,451527563,,,-12718073,,-4506408,0,43137046,,121246322,
케이비아이메탈(주),24840,16-Dec,358349653,343547344,,,3160931,,9133908,0,46056132,,156041681,
케이비아이메탈(주),24840,17-Dec,459640265,434321123,471145212,444757570,6336875,6120821,17199025,17423009,77170241,79381058,195099112,199056838
케이비아이메탈(주),24840,18-Dec,449113544,436949658,463758285,450260584,3749941,4400083,4740847,5287904,79712256,82621481,196664998,201374259
케이비아이메탈(주),24840,19-Dec,477661145,460915126,494785993,475951085,5913764,6810934,9367295,10322201,89108701,93306973,212861723,219412825
케이씨그린홀딩스(주),9440,11-Dec,15194242,0,320436617,264590404,4563433,19271205,7538465,27140643,100974253,165841275,139197700,416823410
케이씨그린홀딩스(주),9440,12-Dec,13500644,415780,502629849,414647162,6650121,38313935,8842003,46491395,106388637,192223007,136987341,485305389
케이씨그린홀딩스(주),9440,13-Dec,22966151,0,487271569,424130391,7899171,14473779,14852032,20866703,111151270,212026973,141919087,429933873
케이씨그린홀딩스(주),9440,14-Dec,24141326,0,384115294,323989346,5166412,25803,18806359,17804202,113660888,194098632,142078419,437508862
케이씨그린홀딩스(주),9440,15-Dec,19765711,0,377659976,314756169,5269535,13413053,14300784,16121529,117998975,195821588,144367669,450314764
케이씨그린홀딩스(주),9440,16-Dec,14927783,0,391371451,320000478,7028756,6737747,10017228,25871978,123240506,208319392,146132439,462751008
케이씨그린홀딩스(주),9440,17-Dec,16626754,0,352407287,285028184,7664398,9361783,10143341,19749504,128674543,248164622,159810805,519933655
케이씨그린홀딩스(주),9440,18-Dec,12902209,0,534720764,429465097,3038333,18769762,6544078,13275985,129048674,286727587,155811368,670840467
케이씨그린홀딩스(주),9440,19-Dec,13683527,0,698943263,560477879,1356598,14327973,8417599,21512406,128039942,294365102,154671679,816143779
케이씨코트렐(주),119650,11-Dec,211359393,185796231,,,10434817,,12513834,0,59998538,,173468193,
케이씨코트렐(주),119650,12-Dec,332119561,296603074,,,16383592,,14674070,0,73133972,,235466546,
케이씨코트렐(주),119650,13-Dec,290177500,266842520,290868493,267315661,3194685,3811276,802162,741080,71213667,71819474,162641795,163670161
케이씨코트렐(주),119650,14-Dec,208060068,198754770,209675820,198604885,-8956638,-7648413,-7548198,-6347733,58410742,60318225,169275906,170694325
케이씨코트렐(주),119650,15-Dec,184368511,178291187,186774294,179556010,-6165606,-6750936,-8465760,-8717354,54031805,56076088,141282112,146743579
케이씨코트렐(주),119650,16-Dec,171196746,150976656,179277597,155802354,1216842,910730,6000119,5974288,68107878,70312013,147016113,153491224
케이씨코트렐(주),119650,17-Dec,150656419,132594185,168470463,146458642,5060362,6887020,2779268,3460792,73799337,77697476,170100440,180255708
케이씨코트렐(주),119650,18-Dec,152841374,129317771,182043908,159008589,2693601,2198641,7735367,3741209,73406398,77727445,205880230,219470879
케이씨코트렐(주),119650,19-Dec,281259841,248534664,300551682,265505939,1156387,674316,11468252,8504680,72807542,76228698,308085254,332019581
케이알모터스(주),40,11-Dec,124258626,110824278,127720215,112256026,1675213,1904749,2779947,3009476,74428028,68764654,139616455,133337774
케이알모터스(주),40,12-Dec,96940269,90896833,97926654,92177389,-6103632,-8232051,-4245826,-6198743,68104422,60797171,126906068,119327267
케이알모터스(주),40,13-Dec,97370568,90820561,99553272,91996790,-11064793,-6614448,-10555707,-3486600,57314659,57314659,116931646,116931646
