회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),매입채무 및 기타유동채무(*)(IFRS)(천원),매입채무 및 기타유동채무(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS)(천원),유동부채(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원)
동국산업(주),5160,18-Dec,357553216,757801859,516002474,781595349,312093921,693092810,86658279,161967079,65027269,121601154,168513842,321226819,31410636,81329797,384194534,521099723,161819144,363994065,81055114,190866542,131807941,260495626
동국산업(주),5160,19-Dec,332716284,673704707,490729848,752912818,288964469,589579953,82957340,165710722,61173483,115157948,155994041,300096927,32092796,91951875,389563474,529831768,149945066,376552376,60779168,170872143,101166374,223081051
동국제강(주),1230,11-Dec,5909399295,8841939944,7880233406,10152885174,5482854258,8213649287,1385573181,1785715551,853885047,1401354874,3066675245,4506163808,1775068983,1322345523,2838211210,3147708063,3542412763,4839160006,3297494417,4523773282,5042022196,7005177111
동국제강(주),1230,12-Dec,4969375388,7870715841,7135986379,9320675934,4864501054,7574056744,792918489,1179853216,776403000,1308836000,2987512530,4484823038,1457124850,1193460639,2607336378,2834670736,2699272260,4033533042,2300491627,3553186682,4528650001,6486005198
동국제강(주),1230,13-Dec,4011641842,6690855233,7216455778,9109804819,3793089215,6258489670,770598215,1090218850,834783702,1340703062,2938142445,4394983348,1319395574,1071569927,2494867836,2618945152,2651629010,3775278501,2827761944,4141968727,4721587942,6490859667
동국제강(주),1230,14-Dec,3604166681,6068531496,6838435620,8853724689,3469232414,5735695741,825424371,1202895649,713271743,1275276855,2969055940,4536204049,1211865960,897596975,2463361518,2607772317,2121575281,3388476570,3038348434,4659690590,4375074102,6245952372
동국제강(주),1230,15-Dec,4489569246,5720334279,6644551558,6895914185,4072296605,5171609147,472930455,570901324,1019772313,1180452678,3576242094,4121678892,999038126,679313661,2620551150,2245901484,1893180741,2365446593,2774428316,3279083551,4024000408,4650012701
동국제강(주),1230,16-Dec,4464952576,5006583137,6299711325,6324651883,3914917316,4354879126,469724054,595879805,732778000,761457499,3408602673,3687191755,944766130,690354047,2670773341,2289331322,1667395183,2042282574,2712394769,3059185004,3628937984,4035320561
동국제강(주),1230,17-Dec,5423677518,6049348883,6192759636,6091004172,4935461121,5434126116,636570136,771104391,749474000,839874396,3361508140,3654698397,766475683,679835370,2866310855,2370682511,1676374188,2049365119,2702759496,2978130211,3326448781,3720321661
동국제강(주),1230,18-Dec,5364845570,5964930871,5743707794,5730222157,4967905239,5483287280,735735630,879409330,738628397,823560390,3085173892,3396461810,1249633098,896758837,2398525773,2032241923,1825668795,2173861132,2913602769,3229128368,3345182021,3697980233
동국제강(주),1230,19-Dec,5055408636,5658431459,5334291668,5439008437,4640171505,5150266953,639861067,775128569,578732535,714181269,2905749923,3254801702,940761678,713278370,2253053603,1945098686,1525735412,1940821045,2538039232,2849257001,3081238065,3493909751
동국제약(주),86450,11-Dec,160341075,,181151368,,69070514,,21019208,,73266410,,44209576,,28150788,,131040224,,125319193,,39169648,,50111144,
동국제약(주),86450,12-Dec,180296025,,192147872,,73978137,,26998485,,78972367,,43959471,,29722949,,147746927,,134952873,,35197871,,44400945,
동국제약(주),86450,13-Dec,210829907,213086062,214549669,218256645,88576712,90120586,30841608,32634916,80974774,82226933,41136422,44362489,36287249,36793002,161926719,162238694,149360533,152620149,41493626,43728457,52622950,56017951
동국제약(주),86450,14-Dec,222770401,226014178,239600261,244165974,96243513,98040547,29769232,31466786,82560977,83928803,48837752,53397849,42756074,43170166,176818249,176565037,170100610,173163552,49725328,52772597,62782013,67600937
동국제약(주),86450,15-Dec,256505233,259929995,269409955,274799401,109087985,111578302,29910617,32521937,88368530,90332496,52129225,56936353,44570779,45252483,200663857,200614831,191375968,195179442,55211433,58834341,68746098,74184569
동국제약(주),86450,16-Dec,304408150,309690117,319583333,325098157,122857505,126780888,42255056,45243189,88189732,90589780,58305879,62788341,56567690,57848012,238317423,238336953,229733251,233993598,68232641,72887942,81265909,86761204
동국제약(주),86450,17-Dec,323278620,354767876,342149243,373308019,124087377,145411733,41697079,50702963,69719235,103579889,61994941,69427667,52982594,63687290,271910839,279494935,221855489,271186425,60480917,80181869,70238404,93813084
동국제약(주),86450,18-Dec,353839107,400807087,408675736,480244697,135898546,162857876,55801033,63511202,72256244,102689630,81870131,140740238,61631808,68229470,317053448,331612047,248741473,300427998,79508863,92366599,91622287,148632650
동국제약(주),86450,19-Dec,428612725,482280354,464293416,544383940,158769813,191445415,52189909,60867107,74868430,106049373,92121060,158074334,62800991,70135232,362003710,385419686,287414375,339022394,94670331,110010983,102289706,158964254
동부건설(주),5960,11-Dec,1417257268,2349200551,1885868551,2570902478,1275443203,2097185988,48681238,50210275,82978000,282053000,99890929,353058187,460105485,665251704,415314698,422052962,875309895,1215444386,1164432642,1570172961,1470553853,2148849516
동부건설(주),5960,12-Dec,1523027177,2484677333,2093081860,2918605739,1381900657,2260507029,45419107,48285203,295118000,536394000,95331994,438457723,538769310,703931563,441311802,509539887,1213281155,1551739571,1444626728,1649611012,1651770058,2409065852
동부건설(주),5960,13-Dec,1001297431,1997706059,1650813313,2512178395,1037582401,1948368700,3961599,6193567,165297070,411486000,63354430,368879098,390587406,593095065,260642645,350109574,857319341,1193088340,1160826153,1636640899,1390170668,2162068821
동부건설(주),5960,14-Dec,842502143,894423134,792637844,852614769,886401431,924894745,1396000,1396000,116189961,116654000,43376908,50394407,305701542,317603336,29329909,24415006,403631872,470989789,637484123,694209080,763307935,828199763
동부건설(주),5960,15-Dec,644193772,698187491,592175074,598763354,629351612,671241729,1224529,1224529,35691826,38830303,42088291,42237002,158028142,162711999,82949049,70323753,293506501,313262050,280067409,293662431,509226025,528439601
동부건설(주),5960,16-Dec,527064705,585523904,653680406,682118319,473142177,520197519,1118575,1118575,58734988,64068623,23847393,44925889,144471782,149114601,251820215,253064554,353855514,392987610,184982467,199260930,401860191,429053765
동부건설(주),5960,17-Dec,639986679,701488711,611801332,631586795,585051174,638107837,890271,890271,67614367,70627016,23006937,42339106,146581458,152767313,305748495,304078752,355040425,386874968,187238228,196269028,306052836,327508043
동부건설(주),5960,18-Dec,842159931,898151330,695084073,713764954,776869076,824333506,511960,511960,60849266,64445473,22423417,39559272,183948349,189229793,363098416,361897852,409079205,442113814,239556149,247554465,331985657,351867102
동부건설(주),5960,19-Dec,1097927763,1155368352,796251191,891902885,999302213,1047766918,1513629,68559960,41619099,45863872,30629773,73076407,217207098,226293235,426857672,420598025,470060311,573283918,286891120,361696243,369393519,471304860
동성제약(주),2210,11-Dec,78442098,78442098,124794607,124577132,33020846,33020846,11159995,11175595,48623668,48623668,30598567,30617388,16909404,16912254,60373560,60201206,75014680,75047931,50917118,50919968,64421046,64375926
동성제약(주),2210,12-Dec,84581021,,133633670,,42056709,,11641005,,51382504,,32176938,,19855537,,62882221,,84153835,,55597975,,70751449,
동성제약(주),2210,13-Dec,75175284,,127090352,,36210899,,12686741,,49362110,,32198598,,14409331,,61479412,,79150878,,52721078,,65610939,
동성제약(주),2210,14-Dec,73157942,,134264135,,37893893,,12785237,,49004856,,32171244,,17120353,,55605218,,87074720,,64949351,,78658917,
동성제약(주),2210,15-Dec,74660371,,124116094,,38182432,,10963641,,43712690,,31883346,,15283185,,57735187,,77020692,,53264626,,66380906,
동성제약(주),2210,16-Dec,79720855,,125386412,,42624900,,14867532,,44414965,,33214243,,17372770,,55620607,,77080264,,38460862,,69765805,
동성제약(주),2210,17-Dec,82385234,,124184875,,46281590,,16332300,,42770022,,34401702,,17060292,,64270677,,74520851,,36684101,,59914198,
동성제약(주),2210,18-Dec,91912686,,140196083,,56718177,,17359875,,40856688,,34506950,,15875698,,57484415,,87789487,,47139168,,82711668,
동성제약(주),2210,19-Dec,86536755,,131730493,,53460249,,23283521,,35380316,,34095865,,14972745,,70098357,,79397720,,40549561,,61632136,
동신건설(주),25950,11-Dec,46159327,,80525325,,38213895,,8240175,,2934046,,966703,,17418774,,60646361,,67551560,,17805150,,19878965,
동신건설(주),25950,12-Dec,42051436,,83865787,,36778428,,21469590,,2075797,,202182,,16950610,,62158660,,66948819,,19489920,,21707128,
동신건설(주),25950,13-Dec,87161631,,84448390,,74073682,,339369,,1893608,,211721,,11124794,,69331487,,60888099,,12681051,,15116904,
동신건설(주),25950,14-Dec,50483624,,83187551,,44816390,,3167115,,1894185,,246671,,10857476,,69578856,,57817696,,11118528,,13608695,
동신건설(주),25950,15-Dec,69842400,,90520363,,64098375,,5170793,,3833881,,213066,,15336872,,72319894,,65374477,,16248372,,18200469,
동신건설(주),25950,16-Dec,65096067,,97919884,,57039893,,16464899,,3570860,,324726,,16940287,,77282864,,73099652,,18840861,,20637020,
동신건설(주),25950,17-Dec,52599292,,100504004,,37716446,,26606800,,2131779,,303845,,9569877,,87135620,,74400952,,11441347,,13368384,
동신건설(주),25950,18-Dec,27086796,,98782903,,20613879,,25876722,,914812,,251343,,5206727,,87280614,,74884136,,7650235,,11502289,
동신건설(주),25950,19-Dec,24021434,,102032096,,20337501,,25737599,,582775,,254063,,4483984,,87256271,,77609308,,7604554,,14775825,
동아쏘시오홀딩스(주),640,11-Dec,907293510,1055699080,1236760040,1493242052,403257141,533192783,120392517,154945623,144725929,166137133,544749077,744229753,147772181,155249084,732409005,862394230,466160766,551790611,365222621,409312696,504351035,630847822
동아쏘시오홀딩스(주),640,12-Dec,930979508,1105996372,1425754278,1723108761,445854668,607809305,131245964,183160263,136976775,170784074,572948193,778176312,116545941,133714950,746262414,881241645,633844541,748881984,388983931,496811512,679491864,841867115
동아쏘시오홀딩스(주),640,13-Dec,73515209,570870107,575304405,988279723,44106471,386825725,0,107518145,9391566,79022373,123787078,366401626,27274477,93556813,340690915,514604332,166614139,397235342,192069582,385364831,234613490,473675391
동아쏘시오홀딩스(주),640,14-Dec,72197305,630625194,604271987,1081069661,23926208,439086605,0,122792078,7749069,86560705,149816640,428783684,9077701,71289970,367229447,534478522,111429054,355838016,231721579,428534431,237042541,546591139
동아쏘시오홀딩스(주),640,15-Dec,48855138,704734520,618764563,1223518090,19509809,457320757,0,154736753,7539787,84766750,47882620,440834808,7275760,112371045,403271327,602641535,65768413,373047061,204768572,535527008,215493236,620876555
동아쏘시오홀딩스(주),640,16-Dec,55252587,726165505,835960880,1402215520,0,442850754,0,85588550,38374652,111592358,57537021,355187443,13053249,84129692,610605371,875857423,79931145,302526204,207775052,444037416,225355509,526358097
동아쏘시오홀딩스(주),640,17-Dec,82666277,690264582,899262926,1459445277,0,444495983,0,77260517,8420453,83616391,43077672,338802980,7013830,75885624,636464994,914248453,123027439,353919931,156437417,322965217,262797932,545196825
동아쏘시오홀딩스(주),640,18-Dec,71071217,707495924,796085201,1241932782,0,471810020,0,81362122,4739843,92838197,41172349,347029577,5191928,81279719,550193064,735763001,51158599,291703043,123599570,319898815,245892137,506169780
동아쏘시오홀딩스(주),640,19-Dec,67674092,769685605,836372864,1358576945,0,504733503,0,74668823,1698865,93405009,41547921,370981370,5095932,91698388,558688741,746903866,66019268,315287124,184356913,414398571,277684123,611673079
동아에스티(주),170900,13-Dec,495823073,500967484,925749867,931718274,233809322,236049807,91557282,93109132,97220821,98554061,440970408,445018050,77155203,78749807,439401521,439360502,340229404,348650234,169856143,171629244,486348347,492357772
동아에스티(주),170900,14-Dec,568093687,578640116,1077970431,1081858243,263991486,268511844,84578716,86662577,86968442,88459882,456809875,461090521,80178520,81780425,486830655,488336813,475460132,499710722,222156351,223983319,591139776,593521430
동아에스티(주),170900,15-Dec,567910907,580996640,1059029557,1063538923,273783341,279074088,93058449,96623081,95537123,99079059,406982469,411524884,73393379,75059829,551282110,553773440,519058738,529632346,236580839,238289047,507747447,509765483
동아에스티(주),170900,16-Dec,560278128,560535398,1066506159,1066616686,283765766,283769096,105873067,105873067,130114660,130137368,366159278,366208892,109854203,109864207,589125568,589221540,560895995,561517282,386131677,386146232,477380591,477395146
동아에스티(주),170900,17-Dec,554767229,555026781,899828826,899719381,275059531,275075167,98550262,98550262,94665450,94636388,335696774,335775299,77299506,77284362,581332692,581193022,412417050,412799455,219546075,219553697,318496134,318526359
동아에스티(주),170900,18-Dec,567246558,567433761,958439772,948673011,274101826,274137777,103095232,103101052,88533257,88431586,326034134,326102011,98514624,98458548,589091222,579363027,426246386,426486067,269023892,268985327,369348550,369309984
동아에스티(주),170900,19-Dec,612249373,612310602,1012313239,1008775746,300320230,300321518,114577369,114577416,89701327,89682855,319312262,319469611,106663797,106743156,649586230,645857624,452916344,453319169,215969003,216115668,362727008,362918121
동아타이어공업(주),282690,17-Dec,28346256,,348591443,,25131402,,27491420,,32637592,,54560779,,14097317,,323401940,,80811531,,23498884,,25189503,
동아타이어공업(주),282690,18-Dec,161313790,,369042711,,140789729,,26750938,,32049495,,49056623,,15838958,,340147105,,75266554,,25248504,,28895607,
동아타이어공업(주),282690,19-Dec,155994364,155994364,386098972,385817626,130876829,130876829,18972635,18972635,25103844,25103844,39551784,39551784,15111611,14855427,356917642,356892481,87605189,87605189,28656226,28400041,29181330,28925145
동아화성(주),41930,11-Dec,121782963,168323344,94335759,127584289,112624220,154511933,4149542,16963059,48632950,42111917,23666775,51173498,13524796,19421243,41987171,45743510,54964154,72345941,49526324,78393185,52348588,81840779
동아화성(주),41930,12-Dec,123479800,180687020,91688406,120961701,112234302,159614398,3478586,13980854,41138482,41778677,22991794,45638014,12441570,19902339,44986704,49760298,51835232,72332985,44123656,68214350,46701701,71201403
동아화성(주),41930,13-Dec,124222510,195116397,84571642,118590811,108913785,162537888,3784542,14647281,36165516,43948120,22745946,42738014,12450491,21316963,55855273,65690199,45171111,72501670,25678667,49469671,28716369,52900613
