,회사명,거래소코드,회계년도,기말자본금(*)(IFRS)(천원),기초자본금(IFRS)(천원),기말자본금(*)(IFRS연결)(천원),기초자본금(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),0,1,2,3
14000,테고사이언스(주),191420,Dec-18,4037317,1967717,4037317,1967717,7769745,7850219,118.06,118.06,-9.68,-9.16
14001,테고사이언스(주),191420,Dec-19,4042817,4037317,4042817,4037317,6273699,6346019,105.46,105.46,-19.25,-19.16
14002,테라사이언스(주),73640,Dec-11,9000000,9000000,9000000,9000000,53123756,54207498,122.92,122.92,746.77,754.2
14003,테라사이언스(주),73640,Dec-12,9000000,9000000,9000000,9000000,46078788,46925723,0,0,-13.26,-13.43
14004,테라사이언스(주),73640,Dec-13,9000000,9000000,9000000,9000000,32975512,32430724,0,0,-28.44,-30.89
14005,테라사이언스(주),73640,Dec-14,13450000,9000000,13450000,9000000,34318586,35443087,49.44,49.44,4.07,9.29
14006,테라사이언스(주),73640,Dec-15,13450000,13450000,13450000,13450000,27719039,28933361,49.44,49.44,-19.23,-18.37
14007,테라사이언스(주),73640,Dec-16,14156200,13450000,11111111.11,11111111.11,22665503,11111111.11,5.25,-17.39,-18.23,-61.6
14008,테라사이언스(주),73640,Dec-17,3562737,14156200,3562737,14156200,24030813,24030813,-73.51,1254789.63,6.02,
14009,테라사이언스(주),73640,Dec-18,5218184,3562737,5218184,3562737,19415633,19572116,-63.14,-63.14,-19.21,-18.55
14010,테라사이언스(주),73640,Dec-19,5539598,5218184,5539598,5218184,16168956,16194065,55.49,55.49,-16.72,-17.26
14011,텔코웨어(주),78000,Dec-11,5026353,5026353,5026353,5026353,54875363,54875363,-3.68,-3.68,239.39,238.86
14012,텔코웨어(주),78000,Dec-12,5026353,5026353,5026353,5026353,62267722,62267722,0,0,13.47,13.47
14013,텔코웨어(주),78000,Dec-13,5026353,5026353,5026353,5026353,65775731,65775731,0,0,5.63,5.63
14014,텔코웨어(주),78000,Dec-14,5026353,5026353,5026353,5026353,50641871,50641871,0,0,-23.01,-23.01
14015,텔코웨어(주),78000,Dec-15,5026353,5026353,5026353,5026353,59369782,59369782,0,0,17.23,17.23
14016,텔코웨어(주),78000,Dec-16,5026353,5026353,5026353,5026353,40894146,40894146,0,0,-31.12,-31.12
14017,텔코웨어(주),78000,Dec-17,5026353,5026353,5026353,5026353,41401581,41401581,0,0,1.24,1.24
14018,텔코웨어(주),78000,Dec-18,5026353,5026353,5026353,5026353,42145350,42145350,0,0,1.8,1.8
14019,텔코웨어(주),78000,Dec-19,5026353,5026353,5026353,5026353,41789353,41789353,0,0,-0.84,-0.84
14020,티와이엠(주),2900,Dec-11,32694450,32694450,32694450,32694450,327792328,336738119,550.46,550.46,684.39,705.8
14021,티와이엠(주),2900,Dec-12,32694450,32694450,32694450,32694450,358860692,366717705,0,0,9.48,8.9
14022,티와이엠(주),2900,Dec-13,32694450,32694450,32694450,32694450,361654665,381620325,0,0,0.78,4.06
14023,티와이엠(주),2900,Dec-14,32694450,32694450,32694450,32694450,342315729,343695849,0,0,-5.35,-9.94
14024,티와이엠(주),2900,Dec-15,32694450,32694450,32694450,32694450,357166575,357489527,0,0,4.34,4.01
14025,티와이엠(주),2900,Dec-16,32694450,32694450,32694450,32694450,367972437,375475433,0,0,3.03,5.03
14026,티와이엠(주),2900,Dec-17,32694450,32694450,32694450,32694450,332859354,528335206,0,0,-9.54,40.71
14027,티와이엠(주),2900,Dec-18,32694450,32694450,32694450,32694450,375034051,589909835,0,0,12.67,11.65
14028,티와이엠(주),2900,Dec-19,63002305,32694450,63002305,32694450,363003838,617355468,92.7,92.7,-3.21,4.65
14029,티제이미디어(주),32540,Dec-11,6527370,6527370,6527370,6527370,56033283,64680498,-80.04,-80.04,-84.56,-89.52
14030,티제이미디어(주),32540,Dec-12,6618711,6527370,6618711,6527370,70108365,78884855,1.4,1.4,25.12,21.96
14031,티제이미디어(주),32540,Dec-13,6965805,6618711,6965805,6618711,66954502,73224767,6.72,6.72,-4.5,-7.18
14032,티제이미디어(주),32540,Dec-14,6965805,6965805,6965805,6965805,52861514,57989559,5.24,5.24,-21.05,-20.81
14033,티제이미디어(주),32540,Dec-15,6965805,6965805,6965805,6965805,66878915,71695413,0,0,26.52,23.64
14034,티제이미디어(주),32540,Dec-16,6965805,6965805,6965805,6965805,72789215,77945341,0,0,8.84,8.72
14035,티제이미디어(주),32540,Dec-17,6965805,6965805,6965805,6965805,77779010,83637582,0,0,6.86,7.3
14036,티제이미디어(주),32540,Dec-18,6965805,6965805,6965805,6965805,63176679,68523824,0,0,-18.77,-18.07
14037,티제이미디어(주),32540,Dec-19,6965805,6965805,6965805,6965805,69728502,75419429,0,0,10.37,10.06
14038,티케이지애강(주),22220,Dec-11,14616670,14616670,14616670,14616670,182352223,182361623,109.83,109.83,161.52,141.8
14039,티케이지애강(주),22220,Dec-12,14616670,14616670,14616670,14616670,115892382,115892382,0,0,-36.45,-36.45
14040,티케이지애강(주),22220,Dec-13,14616670,14616670,14616670,14616670,85289554,85566237,0,0,-26.41,-26.17
14041,티케이지애강(주),22220,Dec-14,25897290,14616670,25897290,14616670,84008066,85748510,77.18,77.18,-1.5,0.21
14042,티케이지애강(주),22220,Dec-15,25897290,25897290,25897290,25897290,51757340,51913546,77.18,77.18,-38.39,-39.46
14043,티케이지애강(주),22220,Dec-16,25897290,25897290,25897290,25897290,69283697,69283697,0,0,33.86,33.46
14044,티케이지애강(주),22220,Dec-17,25897290,25897290,25897290,25897290,78234490,78234490,0,0,12.92,12.92
14045,티케이지애강(주),22220,Dec-18,25897290,25897290,25897290,25897290,64950179,64950179,0,0,-16.98,-16.98
14046,티케이지애강(주),22220,Dec-19,25897290,25897290,25897290,25897290,71371711,71371711,0,0,9.89,9.89
14047,티케이지휴켐스(주),69260,Dec-11,40878588,40878588,40878588,40878588,566909489,566909489,57.85,57.85,694.31,694.31
14048,티케이지휴켐스(주),69260,Dec-12,40878588,40878588,40878588,40878588,706733204,713347820,0,0,24.66,25.83
14049,티케이지휴켐스(주),69260,Dec-13,40878588,40878588,40878588,40878588,778228813,795714488,0,0,10.12,11.55
14050,티케이지휴켐스(주),69260,Dec-14,40878588,40878588,40878588,40878588,695241180,716638988,0,0,-10.66,-9.94
14051,티케이지휴켐스(주),69260,Dec-15,40878588,40878588,40878588,40878588,582815681,600426024,0,0,-16.17,-16.22
14052,티케이지휴켐스(주),69260,Dec-16,40878588,40878588,40878588,40878588,582859339,598231742,0,0,0.01,-0.37
14053,티케이지휴켐스(주),69260,Dec-17,40878588,40878588,40878588,40878588,694440659,715764958,0,0,19.14,19.65
14054,티케이지휴켐스(주),69260,Dec-18,40878588,40878588,40878588,40878588,762875404,762875404,0,0,9.85,6.58
14055,티케이지휴켐스(주),69260,Dec-19,40878588,40878588,40878588,40878588,659772632,659772632,0,0,-13.52,-13.52
14056,팅크웨어(주),84730,Dec-11,3978102,3973202,11111111.11,11111111.11,192367312,11111111.11,-90.27,-72.82,-70.84,-98.32
14057,팅크웨어(주),84730,Dec-12,3997752,3978102,11111111.11,11111111.11,179321996,11111111.11,0.62,1254789.63,-6.78,
14058,팅크웨어(주),84730,Dec-13,3997752,3997752,3997752,3997752,175006438,177426513,0.49,1254789.63,-2.41,
14059,팅크웨어(주),84730,Dec-14,3997752,3997752,3997752,3997752,158132062,159488141,0,0,-9.64,-10.11
14060,팅크웨어(주),84730,Dec-15,4888003,3997752,4888003,3997752,150192163,151259007,22.27,22.27,-5.02,-5.16
14061,팅크웨어(주),84730,Dec-16,4930189,4888003,4930189,4888003,179019992,185038714,23.32,23.32,19.19,22.33
14062,팅크웨어(주),84730,Dec-17,5212841,4930189,5212841,4930189,187816531,197920594,6.65,6.65,4.91,6.96
14063,팅크웨어(주),84730,Dec-18,5212841,5212841,5212841,5212841,183116475,194443885,5.73,5.73,-2.5,-1.76
14064,팅크웨어(주),84730,Dec-19,5212841,5212841,5212841,5212841,167438665,182220910,0,0,-8.56,-6.29
14065,파나케이아(주),58530,Dec-11,11175450,10641215,11175450,10641215,20765605,20855740,114.38,114.38,-87.6,-88.55
14066,파나케이아(주),58530,Dec-12,11713133,11175450,11713133,11175450,21506783,21581673,10.07,10.07,3.57,3.48
14067,파나케이아(주),58530,Dec-13,12087066,11713133,12087066,11713133,22799224,24822195,8.16,8.16,6.01,15.02
14068,파나케이아(주),58530,Dec-14,13695742,12087066,13695742,12087066,19276228,22539775,16.93,16.93,-15.45,-9.2
14069,파나케이아(주),58530,Dec-15,15450367,13695742,15450367,13695742,20266832,23408912,27.83,27.83,5.14,3.86
14070,파나케이아(주),58530,Dec-16,17291750,15450367,17291750,15450367,29605264,59798412,26.26,26.26,46.08,155.45
14071,파나케이아(주),58530,Dec-17,27338913,17291750,27338913,17291750,41311639,96694384,76.95,76.95,39.54,61.7
14072,파나케이아(주),58530,Dec-18,29393658,27338913,29393658,27338913,53718179,70689133,69.99,69.99,30.03,-26.89
14073,파나케이아(주),58530,Dec-19,51592143,29393658,51592143,29393658,28091389,41111222,88.71,88.71,-47.71,-41.84
14074,파미셀(주),5690,Dec-11,16630861,11376285,16630861,11376285,9663140,10282424,-43.42,-43.42,-65.6,-74.99
14075,파미셀(주),5690,Dec-12,20934353,16630861,20934353,16630861,10885750,11111800,84.02,84.02,12.65,8.07
14076,파미셀(주),5690,Dec-13,21702660,20934353,21702660,20934353,24734227,33405394,30.5,30.5,127.22,200.63
14077,파미셀(주),5690,Dec-14,26329346,21702660,11111111.11,11111111.11,20155408,11111111.11,25.77,-46.92,-18.51,-66.74
14078,파미셀(주),5690,Dec-15,28616862,26329346,11111111.11,11111111.11,25176280,11111111.11,31.86,1254789.63,24.91,
14079,파미셀(주),5690,Dec-16,29191305,28616862,11111111.11,11111111.11,27839156,11111111.11,10.87,1254789.63,10.58,
14080,파미셀(주),5690,Dec-17,29204055,29191305,11111111.11,11111111.11,25197459,11111111.11,2.05,1254789.63,-9.49,
14081,파미셀(주),5690,Dec-18,29979475,29204055,11111111.11,11111111.11,28351801,11111111.11,2.7,1254789.63,12.52,
14082,파미셀(주),5690,Dec-19,29979475,29979475,11111111.11,11111111.11,32481967,11111111.11,2.66,1254789.63,14.57,
14083,팜젠사이언스(주),4720,Dec-11,31788172,29247432,31788172,29247432,27911913,27911913,6.03,1254789.63,-14.07,151.21
14084,팜젠사이언스(주),4720,Dec-12,38600432,31788172,38600432,31788172,30183490,30291621,31.98,31.98,8.14,8.53
14085,팜젠사이언스(주),4720,Dec-13,39736794,38600432,39736794,38600432,38971053,38971053,25,25,29.11,28.65
14086,팜젠사이언스(주),4720,Dec-14,4073679,39736794,4073679,39736794,44201301,44203012,-89.45,-89.45,13.42,13.43
14087,팜젠사이언스(주),4720,Dec-15,4713679,4073679,4713679,4073679,60405295,60405445,-88.14,-88.14,36.66,36.65
14088,팜젠사이언스(주),4720,Dec-16,5027646,4713679,5027646,4713679,71545613,71545613,23.42,23.42,18.44,18.44
14089,팜젠사이언스(주),4720,Dec-17,5644162,5027646,5644162,5027646,79846194,79894497,19.74,19.74,11.6,11.67
14090,팜젠사이언스(주),4720,Dec-18,5785162,5644162,5785162,5644162,89101640,89101640,15.07,15.07,11.59,11.52
14091,팜젠사이언스(주),4720,Dec-19,5843013,5785162,5843013,5785162,95137669,95137669,3.52,3.52,6.77,6.77
14092,패션플랫폼(주),225590,Dec-15,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,92.06,92.06,-88.32,-88.32
14093,패션플랫폼(주),225590,Dec-16,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,1254789.63,1254789.63,,
14094,패션플랫폼(주),225590,Dec-17,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,1254789.63,1254789.63,,
14095,패션플랫폼(주),225590,Dec-18,2518954,1760130,11111111.11,11111111.11,74307199,11111111.11,1254789.63,1254789.63,,
14096,패션플랫폼(주),225590,Dec-19,2663671,2518954,11111111.11,11111111.11,79379158,11111111.11,51.33,1254789.63,6.83,
14097,팬오션(주),28670,Dec-11,205857846,205857846,205858000,205858000,5059026000,5742168000,8072.35,1254789.63,6273.24,51579.51
14098,팬오션(주),28670,Dec-12,205859000,205858000,205859000,205858000,4919476000,5417846000,0,0,-2.76,-5.65
14099,팬오션(주),28670,Dec-13,120888000,205859000,120888000,205859000,2428186000,2691198000,-41.28,-41.28,-50.64,-50.33
14100,팬오션(주),28670,Dec-14,214539000,120888000,214539000,120888000,1555024000,1645571000,4.22,4.22,-35.96,-38.85
14101,팬오션(주),28670,Dec-15,524425000,214539000,524425000,214539000,1760590000,1819313000,333.81,333.81,13.22,10.56
14102,팬오션(주),28670,Dec-16,534393000,524425000,534393000,524425000,1606337000,1873986000,149.09,149.09,-8.76,3.01
14103,팬오션(주),28670,Dec-17,534538000,534393000,534538000,534393000,2013013000,2336240000,1.93,1.93,25.32,24.67
14104,팬오션(주),28670,Dec-18,534569000,534538000,534569000,534538000,2337517000,2668353000,0.03,0.03,16.12,14.22
14105,팬오션(주),28670,Dec-19,534569000,534569000,534569000,534569000,2155925000,2467891000,0.01,0.01,-7.77,-7.51
14106,퍼스텍(주),10820,Dec-11,23382420,23382420,23382420,23382420,81844543,83953089,-95.63,-95.63,-96.2,-96.6
14107,퍼스텍(주),10820,Dec-12,23382420,23382420,23382420,23382420,87041323,91483076,0,0,6.35,8.97
14108,퍼스텍(주),10820,Dec-13,23382420,23382420,23382420,23382420,103177413,108779044,0,0,18.54,18.91
14109,퍼스텍(주),10820,Dec-14,23382420,23382420,23382420,23382420,109200880,115615170,0,0,5.84,6.28
14110,퍼스텍(주),10820,Dec-15,23382420,23382420,23382420,23382420,128176888,138760454,0,0,17.38,20.02
14111,퍼스텍(주),10820,Dec-16,23382420,23382420,23382420,23382420,136347089,151319205,0,0,6.37,9.05
14112,퍼스텍(주),10820,Dec-17,23382420,23382420,23382420,23382420,140054580,161959020,0,0,2.72,7.03
14113,퍼스텍(주),10820,Dec-18,23382420,23382420,11111111.11,11111111.11,131578010,11111111.11,0,-52.48,-6.05,-93.14
14114,퍼스텍(주),10820,Dec-19,23382420,23382420,11111111.11,11111111.11,126313854,11111111.11,0,1254789.63,-4,
14115,펌텍코리아(주),251970,Dec-19,6200000,925000,6200000,925000,161858814,175371909,-73.48,1254789.63,28.14,1478.35
14116,페이퍼코리아(주),1020,Dec-11,51022580,51022580,51022580,51022580,230743809,247106244,,,,
14117,페이퍼코리아(주),1020,Dec-12,51117268,51022580,51117268,51022580,233549266,255472972,0.19,0.19,1.22,3.39
14118,페이퍼코리아(주),1020,Dec-13,53114150,51117268,53114150,51117268,230731110,271256395,4.1,4.1,-1.21,6.18
14119,페이퍼코리아(주),1020,Dec-14,64194558,53114150,64194558,53114150,211072604,250621474,25.58,25.58,-8.52,-7.61
14120,페이퍼코리아(주),1020,Dec-15,75287092,64194558,75287092,64194558,242767827,245776625,41.75,41.75,15.02,-1.93
14121,페이퍼코리아(주),1020,Dec-16,112183528,75287092,112183528,75287092,288293772,421933898,74.76,74.76,18.75,71.67
14122,페이퍼코리아(주),1020,Dec-17,27108329,112183528,27108328,112183528,242063630,556516272,-63.99,-63.99,-16.04,31.9
14123,페이퍼코리아(주),1020,Dec-18,36687027,27108329,36687027,27108329,192974617,412274754,-67.3,-67.3,-20.28,-25.92
14124,페이퍼코리아(주),1020,Dec-19,44961259,36687027,44961259,36687027,228103790,265642044,65.86,65.86,18.2,-35.57
14125,평화산업(주),90080,Dec-11,8000000,8000000,8000000,8000000,108560950,108560950,-78.19,-78.19,-52.41,-59.13
14126,평화산업(주),90080,Dec-12,8000000,8000000,8000000,8000000,128505235,128505235,0,0,18.37,18.37
14127,평화산업(주),90080,Dec-13,8000000,8000000,8000000,8000000,134635731,134699098,0,0,4.77,4.82
14128,평화산업(주),90080,Dec-14,18701922,8000000,18701922,8000000,237249540,239245093,133.77,133.77,76.22,77.61
14129,평화산업(주),90080,Dec-15,18701922,18701922,18701922,18701922,318052080,320039001,133.77,133.77,34.06,33.77
14130,평화산업(주),90080,Dec-16,18701922,18701922,18701922,18701922,325424343,327043762,0,0,2.32,2.19
14131,평화산업(주),90080,Dec-17,18701922,18701922,18701922,18701922,322734832,324536135,0,0,-0.83,-0.77
14132,평화산업(주),90080,Dec-18,18701922,18701922,18701922,18701922,334999257,335829007,0,0,3.8,3.48
14133,평화산업(주),90080,Dec-19,27451130,18701922,27451130,18701922,352026053,353267057,46.78,46.78,5.08,5.19
14134,평화홀딩스(주),10770,Dec-11,7312733,7312733,7312733,7312733,10366657,538746369,-60.9,-60.9,-97.06,52.5
14135,평화홀딩스(주),10770,Dec-12,7312733,7312733,7312733,7312733,11962626,570649070,0,0,15.4,5.92
14136,평화홀딩스(주),10770,Dec-13,7312733,7312733,7312733,7312733,11579982,570390311,0,0,-3.2,-0.05
14137,평화홀딩스(주),10770,Dec-14,7312733,7312733,7312733,7312733,12790710,561303322,0,0,10.46,-1.59
14138,평화홀딩스(주),10770,Dec-15,7312733,7312733,7312733,7312733,14360755,574194659,0,0,12.27,2.3
14139,평화홀딩스(주),10770,Dec-16,7312733,7312733,7312733,7312733,15496930,590882479,0,0,7.91,2.91
14140,평화홀딩스(주),10770,Dec-17,7312733,7312733,7312733,7312733,19769657,550059577,0,0,27.57,-6.91
14141,평화홀딩스(주),10770,Dec-18,7312733,7312733,7312733,7312733,19804324,556014771,0,0,0.18,1.08
14142,평화홀딩스(주),10770,Dec-19,7312733,7312733,7312733,7312733,17412862,581079856,0,0,-12.08,4.51
14143,포스코스틸리온(주),58430,Dec-11,30000000,30000000,11111111.11,11111111.11,956179165,11111111.11,310.24,51.94,5391.22,-98.09
14144,포스코스틸리온(주),58430,Dec-12,30000000,30000000,11111111.11,11111111.11,853499448,11111111.11,0,1254789.63,-10.74,
14145,포스코스틸리온(주),58430,Dec-13,30000000,30000000,30000000,30000000,821182872,821182872,0,1254789.63,-3.79,
14146,포스코스틸리온(주),58430,Dec-14,30000000,30000000,30000000,30000000,801981821,802617533,0,0,-2.34,-2.26
14147,포스코스틸리온(주),58430,Dec-15,30000000,30000000,30000000,30000000,788694303,801646714,0,0,-1.66,-0.12
14148,포스코스틸리온(주),58430,Dec-16,30000000,30000000,30000000,30000000,771337083,798007442,0,0,-2.2,-0.45
14149,포스코스틸리온(주),58430,Dec-17,30000000,30000000,30000000,30000000,885160456,912059768,0,0,14.76,14.29
14150,포스코스틸리온(주),58430,Dec-18,30000000,30000000,30000000,30000000,918002838,940305020,0,0,3.71,3.1
14151,포스코스틸리온(주),58430,Dec-19,30000000,30000000,30000000,30000000,889444843,916744848,0,0,-3.11,-2.51
14152,포스코홀딩스(주),5490,Dec-11,482403125,482403125,482403125,482403125,39171703426,68938725064,1508.01,1508.01,4304.06,7419.95
14153,포스코홀딩스(주),5490,Dec-12,482403125,482403125,482403125,482403125,35664933133,63604150874,0,0,-8.95,-7.74
14154,포스코홀딩스(주),5490,Dec-13,482403125,482403125,482403125,482403125,30543544661,61864649859,0,0,-14.36,-2.73
14155,포스코홀딩스(주),5490,Dec-14,482403125,482403125,482403125,482403125,29218854280,65098445304,0,0,-4.34,5.23
14156,포스코홀딩스(주),5490,Dec-15,482403125,482403125,482403125,482403125,25607220942,58192344561,0,0,-12.36,-10.61
14157,포스코홀딩스(주),5490,Dec-16,482403125,482403125,482403125,482403125,24324933260,53083512926,0,0,-5.01,-8.78
14158,포스코홀딩스(주),5490,Dec-17,482403125,482403125,482403125,482403125,28553814576,60655099617,0,0,17.38,14.26
14159,포스코홀딩스(주),5490,Dec-18,482403125,482403125,482403125,482403125,30659425434,64977777434,0,0,7.37,7.13
14160,포스코홀딩스(주),5490,Dec-19,482403125,482403125,482403125,482403125,30373510739,64366847808,0,0,-0.93,-0.94
14161,풍국주정공업(주),23900,Dec-11,4200000,4200000,4200000,4200000,46044525,80509553,-99.13,-99.13,-99.85,-99.87
