회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출채권 및 기타유동채권(*)(IFRS),매출액(수익)(*)(IFRS연결),매출채권 및 기타유동채권(*)(IFRS연결),장기차입금(*)(IFRS),단기차입금(*)(IFRS),유동성장기차입금(IFRS),장기차입금(*)(IFRS연결),단기차입금(*)(IFRS연결),유동성장기차입금(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),차입금개별,차입금연결
한신기계공업(주),11700,Dec-15,61812849,24554356,62714222,23263094,0,212425,0,0,212425,0,92615269,91984554,212425,212425
한신기계공업(주),11700,Dec-16,61429541,25163346,62726962,22833021,0,191506,0,0,191506,0,96575631,95118370,191506,191506
한신기계공업(주),11700,Dec-17,54189426,24856676,56156160,23194114,0,156969,0,1500000,156969,0,90669530,90291841,156969,1656969
한신기계공업(주),11700,Dec-18,51780007,27862887,53292377,26504922,0,196078,0,1560000,196078,0,91194189,90678706,196078,1756078
한신기계공업(주),11700,Dec-19,50838217,28059811,52754945,26799228,0,560182,0,1537500,560182,0,95235674,93965864,560182,2097682
한신기계공업(주),11700,Dec-20,50019826,28223725,51636393,27360895,0,74676,0,1507500,133375,0,95972090,95212694,74676,1640875
한양디지텍(주),78350,Dec-10,108209177,9287110,108854400,9564770,0,386657,0,1713624,6898426,1142416,56913021,71041419,386657,9754466
한양디지텍(주),78350,Dec-11,84988053,8595288,87111312,6376536,3000000,255969,0,3000000,6810839,1724966,53964251,67131232,3255969,11535805
한양디지텍(주),78350,Dec-12,76042035,15350802,77243006,12410357,3000000,4007198,0,3000000,10806073,1329028,60095885,68264901,7007198,15135101
한양디지텍(주),78350,Dec-13,56273477,8408316,57741116,8952800,0,4766304,0,0,10181659,0,54218809,62591490,4766304,10181659
한양디지텍(주),78350,Dec-14,93028372,15312272,94065871,15678657,0,10230921,0,0,13484332,0,73544399,82530789,10230921,13484332
한양디지텍(주),78350,Dec-15,125417652,8502460,127087616,9478565,0,817436,0,2637944,4627800,0,61358229,76232162,817436,7265744
한양디지텍(주),78350,Dec-16,86461622,7621868,88175729,8053316,0,566995,0,901428,5374613,0,53380986,65939874,566995,6276041
한양디지텍(주),78350,Dec-17,74134567,6336833,76688604,7642983,0,554444,0,0,3738016,0,48601405,58900382,554444,3738016
한양디지텍(주),78350,Dec-18,89648266,9124544,93973957,8960724,0,900000,0,1664367,2017054,0,56763563,65770822,900000,3681421
한양디지텍(주),78350,Dec-19,67287737,7284272,67970988,7238211,0,16000000,0,0,16000000,0,87515919,94167003,16000000,16000000
한양디지텍(주),78350,Dec-20,159637091,15163259,159741180,15090386,0,13900000,0,0,13900000,0,99088260,98473755,13900000,13900000
한양이엔지(주),45100,Dec-10,283130172,86083174,293191890,87305856,12000000,19000000,0,12000000,19000000,0,209597866,217610158,31000000,31000000
한양이엔지(주),45100,Dec-11,356931713,80141645,389260968,85503190,13000000,9000000,0,16596220,13129067,0,185809870,211662836,22000000,29725287
한양이엔지(주),45100,Dec-12,277627119,69221350,299147861,76318835,11000000,5000000,5000000,12057740,7422787,7538480,189813350,217758968,21000000,27019007
한양이엔지(주),45100,Dec-13,318504054,80793834,371599237,86307927,10000000,0,11000000,14958000,5854031,11000000,215543546,259364139,21000000,31812031
한양이엔지(주),45100,Dec-14,388754216,122504303,456892017,128681765,0,11000000,10000000,3663845,14277840,10125455,264188242,314056451,21000000,28067140
한양이엔지(주),45100,Dec-15,434072084,97826789,545780624,115579341,0,11000000,0,64564,29900760,6456,251124451,379386576,11000000,29971780
한양이엔지(주),45100,Dec-16,475552059,165379151,536867696,173255633,0,0,0,0,2132071,0,387012797,420777877,0,2132071
한양이엔지(주),45100,Dec-17,638243089,155267337,714004565,166545642,0,2760000,0,0,5215512,0,384179400,422699479,2760000,5215512
한양이엔지(주),45100,Dec-18,656623025,156398933,788794392,194524503,0,1460000,0,0,3657260,0,419930081,477742576,1460000,3657260
한양이엔지(주),45100,Dec-19,608346645,170782151,772099734,209271534,0,11360000,0,0,11460000,0,455801265,529095625,11360000,11460000
한양이엔지(주),45100,Dec-20,626495760,154757700,758466561,175386424,0,0,0,0,100000,0,473320112,544203896,0,100000
한온시스템(주),18880,Dec-10,1769483048,391017915,2909875636,488918260,0,27514368,0,0,78987531,0,1499643253,1870875137,27514368,78987531
한온시스템(주),18880,Dec-11,2005795543,431735800,3312135680,590506557,0,29973037,0,0,89391011,0,1570081056,2047728254,29973037,89391011
한온시스템(주),18880,Dec-12,2172795200,468486453,3653096886,698658384,0,31444902,0,446754,82805026,0,1659794340,2236209331,31444902,83251780
한온시스템(주),18880,Dec-13,2349406314,503526794,5189355950,920297188,205530000,31956876,0,219328321,70844476,0,2133097323,2953898412,237486876,290172797
한온시스템(주),18880,Dec-14,2342660836,539780916,5454949458,974452496,209920000,25853146,0,257610223,122518699,0,2264141299,3240023316,235773146,380128922
한온시스템(주),18880,Dec-15,2273904956,543467337,5558080871,1046134823,0,239436134,0,45838047,334619680,0,2340103465,3459361438,239436134,380457727
한온시스템(주),18880,Dec-16,2314655435,606166747,5703714577,1033876661,0,106098652,0,26371599,301340966,0,2557796469,3859737521,106098652,327712565
한온시스템(주),18880,Dec-17,2448738296,553576214,5585673304,957237672,0,5789446,0,9217295,133829754,0,2879446245,4119580910,5789446,143047049
한온시스템(주),18880,Dec-18,2604670991,683943310,5937585095,1012300682,0,0,0,5201133,292857236,0,3518374752,5355780832,0,298058369
한온시스템(주),18880,Dec-19,2668852091,594451858,7154152589,1233187069,546078438,0,0,565158261,335160243,0,4417199126,7082369013,546078438,900318504
한온시스템(주),18880,Dec-20,2680084688,598093426,6872832577,1174170638,699504066,50000000,0,718517954,622898914,0,4814754096,7807411034,749504066,1341416868
한올바이오파마(주),9420,Dec-10,106903737,37192848,106903737,37192848,354950,26135437,3867700,354950,26135437,3867700,124995760,124924222,30358087,30358087
한올바이오파마(주),9420,Dec-11,87701601,29239567,87701601,29239567,15400,27662057,339550,15400,27662057,339550,105495778,105455816,28017007,28017007
한올바이오파마(주),9420,Dec-12,76027305,25349388,76027305,25349388,0,18661356,15400,0,18661356,15400,124274778,124274609,18676756,18676756
한올바이오파마(주),9420,Dec-13,74249901,23364858,74228314,23364858,0,17280195,0,0,17280195,0,97987325,97851602,17280195,17280195
한올바이오파마(주),9420,Dec-14,80877180,29034515,80879668,29034515,3000000,17194398,0,3000000,17194398,0,87164582,87171187,20194398,20194398
한올바이오파마(주),9420,Dec-15,80022526,23494512,80022560,23516177,0,0,0,0,0,0,117058645,117125562,0,0
한올바이오파마(주),9420,Dec-16,82881524,22492369,82881524,22677685,0,0,0,0,0,0,124696071,124730823,0,0
한올바이오파마(주),9420,Dec-17,84230756,18967395,84230756,19110064,0,0,0,0,0,0,168615342,168695547,0,0
한올바이오파마(주),9420,Dec-18,91839351,17326785,91839351,17522294,0,0,0,0,0,0,162246981,162304333,0,0
한올바이오파마(주),9420,Dec-19,108452042,22271777,108452042,22630237,0,0,0,0,0,0,191071351,191383403,0,0
한올바이오파마(주),9420,Dec-20,88602270,15728664,88602270,15728664,0,0,0,0,0,0,219860325,220132431,0,0
한일네트웍스(주),46110,Dec-10,38758297,5773044,38758297,5773044,0,0,0,0,0,0,32404748,32404748,0,0
한일네트웍스(주),46110,Dec-11,48031598,10500323,57750053,12679256,0,640000,0,0,2654253,0,34587198,37068941,640000,2654253
한일네트웍스(주),46110,Dec-12,70514569,13743625,88497255,14995640,0,520000,0,0,2405170,0,40379729,43771299,520000,2405170
한일네트웍스(주),46110,Dec-13,81621760,21692514,85813544,21799366,0,0,0,0,400000,0,50220738,50423072,0,400000
한일네트웍스(주),46110,Dec-14,79781962,12727746,88086158,17466424,0,2000000,0,1000000,2000000,0,47257611,52037106,2000000,3000000
한일네트웍스(주),46110,Dec-15,67879809,10262194,89682095,14852329,0,0,0,0,0,0,43008510,48151764,0,0
한일네트웍스(주),46110,Dec-16,88704626,18544746,122394392,26058286,0,3000000,0,0,6973002,0,62117572,73976661,3000000,6973002
한일네트웍스(주),46110,Dec-17,116061654,17058461,116066758,17059063,0,2000000,0,0,2000000,0,83015216,82870685,2000000,2000000
한일네트웍스(주),46110,Dec-18,126595882,17922699,126602178,17921565,0,0,0,0,0,0,83200315,83101263,0,0
한일네트웍스(주),46110,Dec-19,121614532,17870563,121634725,17872796,10000000,0,0,10000000,0,0,124845440,124872838,10000000,10000000
한일네트웍스(주),46110,Dec-20,117426628,17607102,117435554,17607544,5000000,5000000,0,5000000,5000000,0,135723393,135877133,10000000,10000000
한일단조공업(주),24740,Dec-10,92332998,34171421,95377618,29402849,16081368,29053772,6216838,19290218,37065932,9650620,157935245,174340902,51351978,66006770
한일단조공업(주),24740,Dec-11,125599241,40371836,128431689,32656154,21942400,39147515,3838837,27074732,50708861,5284005,184553416,201806179,64928752,83067598
한일단조공업(주),24740,Dec-12,134858044,48054493,140084026,35355793,24490200,46097243,9340200,27920872,55138072,11761851,198824595,210869649,79927643,94820795
한일단조공업(주),24740,Dec-13,134227342,44535828,139230582,30203379,21654550,42800000,8331950,25808342,50353308,10705545,194579356,202914747,72786500,86867195
한일단조공업(주),24740,Dec-14,136061985,52132529,143085628,34057097,16427870,68162192,6480680,19749786,74504838,8626084,200311860,206782463,91070742,102880708
한일단조공업(주),24740,Dec-15,140869236,44939625,151491812,31205680,14196940,67957000,5873312,14196940,75472426,9405882,199320491,203653538,88027252,99075248
한일단조공업(주),24740,Dec-16,103812359,29095399,120845108,25518266,8712606,63207000,9353196,8712606,73729993,9353196,194160844,201206109,81272802,91795795
한일단조공업(주),24740,Dec-17,114635605,26811079,133267253,30327878,13009394,77886696,5203212,18784869,86497918,5993553,215294683,231164009,96099302,111276340
한일단조공업(주),24740,Dec-18,131195000,28701899,152671504,32435202,9239772,71700000,3769622,13720070,80662547,5301888,208873768,227667336,84709394,99684505
한일단조공업(주),24740,Dec-19,121071383,20428748,141239584,26074364,11169596,65200000,3970176,13042798,75049908,5939113,211040259,233457169,80339772,94031819
한일단조공업(주),24740,Dec-20,126552434,31738086,138255028,36705310,9457100,68510000,3379163,10035032,77434424,4554288,215554696,233326991,81346263,92023744
한일사료(주),5860,Dec-10,105262724,9936435,178157682,10613499,0,26295090,7000000,1000000,55292391,7000000,78331405,131607913,33295090,63292391
한일사료(주),5860,Dec-11,116447460,9958836,207991636,11320193,3100000,48250758,0,4100000,77464254,0,96114892,151552575,51350758,81564254
한일사료(주),5860,Dec-12,134455312,14486154,241406471,17497833,0,39947076,3100000,1000000,69659267,3100000,90965113,148567901,43047076,73759267
한일사료(주),5860,Dec-13,141976909,13703145,246307289,17305309,5460000,33111075,0,5460000,63017088,0,82758375,142713675,38571075,68477088
한일사료(주),5860,Dec-14,127140463,12782547,237447362,15494667,0,30617923,3580000,0,71876121,3580000,80552100,154920625,34197923,75456121
한일사료(주),5860,Dec-15,111142321,12541128,277856781,16554685,3000000,36234512,0,3000000,105538389,0,84708381,182798333,39234512,108538389
한일사료(주),5860,Dec-16,99846700,12223566,310016812,16497626,1750000,34853162,3600000,1750000,93845856,3600000,97502448,188202767,40203162,99195856
한일사료(주),5860,Dec-17,93701821,13201893,299151587,17750278,1800000,28919472,2683333,1800000,72773697,2683333,91655133,166853273,33402805,77257030
한일사료(주),5860,Dec-18,98462181,16756579,307837434,21138311,3400000,30719300,0,3400000,84819492,0,88036520,173475768,34119300,88219492
한일사료(주),5860,Dec-19,102314789,15627907,343495230,20817832,394400,28519195,2760000,394400,86601545,2760000,89022032,176631167,31673595,89755945
한일사료(주),5860,Dec-20,106910200,13662384,331607509,18464295,1124130,15121599,420000,1124130,64343718,420000,74591277,152562132,16665729,65887848
한일시멘트(주),300720,Dec-18,511988306,272841463,,,4171550,30000000,4365680,,,,1368001171,,38537230,0
한일시멘트(주),300720,Dec-19,946190602,240732179,,,875670,20000000,3295880,,,,1383564300,,24171550,0
한일시멘트(주),300720,Dec-20,841302506,225558794,974285352,287799121,133523030,0,99731140,151856230,66000000,103397940,1935832037,2399662742,233254170,321254170
한일철강(주),2220,Dec-10,133671539,31538223,152692715,35666339,10113432,129338595,0,20235655,138643631,0,341034588,384685305,139452027,158879286
한일철강(주),2220,Dec-11,150566565,36769007,173288390,40616094,0,122010583,10241304,0,130129376,22323824,336612165,377986500,132251887,152453200
한일철강(주),2220,Dec-12,134523592,28225395,154113435,36753336,9000000,79105186,0,9000000,91657287,0,288981092,309469737,88105186,100657287
한일철강(주),2220,Dec-13,131193628,30164454,143288400,34246978,0,76404121,9000000,0,87779289,9000000,296309154,315044201,85404121,96779289
한일철강(주),2220,Dec-14,116204376,21932499,128235991,26443501,2297328,79308966,9000000,2297328,89833094,9000000,296329987,315185339,90606294,101130422
한일철강(주),2220,Dec-15,100596872,18679237,111907878,23551967,40495384,88601010,0,40495384,97488782,0,330704564,342792291,129096394,137984166
한일철강(주),2220,Dec-16,98856649,25596791,111261361,31389446,2500000,84036579,0,2500000,91586884,0,290007906,299917724,86536579,94086884
한일철강(주),2220,Dec-17,143306179,30025774,155757040,34808388,1875000,88249139,625000,1875000,93569004,625000,308119257,319893168,90749139,96069004
한일철강(주),2220,Dec-18,158503702,25746542,168600738,29622200,12577240,71589811,1291720,12577240,76588619,1291720,302480003,312201042,85458771,90457579
한일철강(주),2220,Dec-19,163820560,24944607,173015465,28215591,18185641,66652037,1958387,18185641,71132438,1958387,311697519,319370012,86796065,91276466
한일철강(주),2220,Dec-20,148725086,23896230,157119679,27886292,13511200,52050512,625000,13511200,55340492,625000,288600215,295057912,66186712,69476692
한일현대시멘트(주),6390,Dec-10,239494902,85153620,423788855,270168049,198772323,78657736,123500,363623848,84353706,75145815,973628816,1365498853,277553559,523123369
한일현대시멘트(주),6390,Dec-11,269201819,140849156,414020510,288155606,126580562,92471706,0,111328764,94296376,187069973,604236689,906331826,219052268,392695113
한일현대시멘트(주),6390,Dec-12,296778439,112873559,419382950,218397157,115894940,69922171,21657545,225039130,82217129,52041140,533791533,767217800,207474656,359297399
한일현대시멘트(주),6390,Dec-13,325627736,106341286,326371366,106375418,0,65273532,122463177,0,65273532,122463176,479330196,478959202,187736709,187736708
한일현대시멘트(주),6390,Dec-14,325072108,89512175,325728213,89512175,12358300,34263054,16629360,12358300,34263054,16629360,469581181,469581181,63250714,63250714
한일현대시멘트(주),6390,Dec-15,363187663,94324349,,,0,23527736,12300945,,,,505109077,,35828681,0
한일현대시멘트(주),6390,Dec-16,378856008,88350424,,,0,39014580,8546837,,,,519922721,,47561417,0
한일현대시멘트(주),6390,Dec-17,348683546,84912707,,,57600000,0,0,,,,496107694,,57600000,0
한일현대시멘트(주),6390,Dec-18,339613440,89056341,,,79050000,10000000,0,,,,548944794,,89050000,0
한일현대시멘트(주),6390,Dec-19,384112775,87519953,,,22000000,66000000,0,,,,560204794,,88000000,0
한일현대시멘트(주),6390,Dec-20,334267704,71823640,,,18333200,66000000,3666800,,,,562929272,,88000000,0
한일홀딩스(주),3300,Dec-10,651346355,212131176,821999843,245529574,94079593,40000000,1147461,126014397,83959045,1277971,1808104259,1970954085,135227054,211251413
한일홀딩스(주),3300,Dec-11,704112001,247664104,867940739,280488836,258904875,60400000,22990718,274035376,67507440,23971228,1980534212,2095313485,342295593,365514044
한일홀딩스(주),3300,Dec-12,839334680,239300507,995083818,268091442,234305925,73000000,65461450,246948925,85217749,65491950,1936606868,2043156635,372767375,397658624
한일홀딩스(주),3300,Dec-13,963751352,243703271,1267619940,306827226,203409240,20000000,100152685,325423592,29975887,108217832,1948625087,2143445649,323561925,463617311
한일홀딩스(주),3300,Dec-14,1012430708,242281833,1321311272,300035092,58547539,10000000,37861701,143360538,14718019,37861702,1917196492,2122357917,106409240,195940259
한일홀딩스(주),3300,Dec-15,1043594757,261997538,1377333890,306168432,30225840,70000000,23332364,40989280,70000000,23832364,1951656859,2150692026,123558204,134821644
한일홀딩스(주),3300,Dec-16,1067791361,269086324,1441199875,344800463,15848810,20000000,10451230,17392622,36854002,0,1936285306,2158467189,46300040,54246624
