,회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),0,1,2,3
12250,에스텍(주),69510,Dec-19,99297254,169228833,6934056,39582020,6.13,8.41,7.16,9.88
12251,에스트래픽(주),234300,Dec-17,47380383,53460614,386064,386064,-52.28,-68.41,-94.43,-99.02
12252,에스트래픽(주),234300,Dec-18,39657222,41669889,261525,266541,-16.3,-22.05,-32.26,-30.96
12253,에스트래픽(주),234300,Dec-19,58512785,60778291,2642304,3118918,47.55,45.86,910.34,1070.15
12254,에스티팜(주),237690,Dec-16,223828475,224875179,91371223,91371223,282.53,269.99,3358.01,2829.58
12255,에스티팜(주),237690,Dec-17,223726727,225205294,57974615,57974615,-0.05,0.15,-36.55,-36.55
12256,에스티팜(주),237690,Dec-18,165129083,167298559,40659270,40659270,-26.19,-25.71,-29.87,-29.87
12257,에스티팜(주),237690,Dec-19,133880674,144152390,40672855,40925358,-18.92,-13.84,0.03,0.65
12258,에스퓨얼셀(주),288620,Dec-18,54524502,11111111.11,6207282,11111111.11,-59.27,-92.29,-84.74,-72.85
12259,에스퓨얼셀(주),288620,Dec-19,60018494,11111111.11,13556056,11111111.11,10.08,,118.39,
12260,에쓰-오일(주),10950,Dec-11,8823100000,8824353000,4617119000,4617119000,14600.64,79319.18,33959.46,41454.07
12261,에쓰-오일(주),10950,Dec-12,8580342000,8581519000,4385878000,4385878000,-2.75,-2.75,-5.01,-5.01
12262,에쓰-오일(주),10950,Dec-13,7911340000,7912505000,4237915000,4237915000,-7.8,-7.8,-3.37,-3.37
12263,에쓰-오일(주),10950,Dec-14,5706292000,5707508000,2415448000,2415448000,-27.87,-27.87,-43,-43
12264,에쓰-오일(주),10950,Dec-15,5688480000,5689780000,1598710000,1598710000,-0.31,-0.31,-33.81,-33.81
12265,에쓰-오일(주),10950,Dec-16,7973051000,7974398000,2423440000,2423440000,40.16,40.15,51.59,51.59
12266,에쓰-오일(주),10950,Dec-17,6769402000,6774846000,2790742000,2790742000,-15.1,-15.04,15.16,15.16
12267,에쓰-오일(주),10950,Dec-18,5850562000,5854506000,3139082000,3139082000,-13.57,-13.58,12.48,12.48
12268,에쓰-오일(주),10950,Dec-19,5623541000,5628862000,3196033000,3196033000,-3.88,-3.85,1.81,1.81
12269,에쓰씨엔지니어링(주),23960,Dec-11,42113977,205948847,547957,21124949,-99.25,-96.34,-99.98,-99.34
12270,에쓰씨엔지니어링(주),23960,Dec-12,16872725,189999705,1535106,15444614,-59.94,-7.74,180.15,-26.89
12271,에쓰씨엔지니어링(주),23960,Dec-13,20791142,137933854,1179758,14481022,23.22,-27.4,-23.15,-6.24
12272,에쓰씨엔지니어링(주),23960,Dec-14,19452776,151086565,1516328,13316621,-6.44,9.54,28.53,-8.04
12273,에쓰씨엔지니어링(주),23960,Dec-15,53010166,228923058,1340724,15531536,172.51,51.52,-11.58,16.63
12274,에쓰씨엔지니어링(주),23960,Dec-16,24792413,140947256,840096,10243555,-53.23,-38.43,-37.34,-34.05
12275,에쓰씨엔지니어링(주),23960,Dec-17,24452059,116273471,745420,10502124,-1.37,-17.51,-11.27,2.52
12276,에쓰씨엔지니어링(주),23960,Dec-18,33931374,145284353,371906,24925118,38.77,24.95,-50.11,137.33
12277,에쓰씨엔지니어링(주),23960,Dec-19,15790631,156392087,323188,10307483,-53.46,7.65,-13.1,-58.65
12278,에어부산(주),298690,Dec-18,105633987,11111111.11,3999225,11111111.11,568.97,-92.9,1137.43,7.8
12279,에어부산(주),298690,Dec-19,112510125,11111111.11,6111458,11111111.11,6.51,,52.82,
12280,에이비엘바이오(주),298380,Dec-18,161091085,11111111.11,0,11111111.11,43.18,0,-100,0
12281,에이비엘바이오(주),298380,Dec-19,134656977,11111111.11,0,11111111.11,-16.41,,,
12282,에이에프더블류(주),312610,Dec-19,54141405,11111111.11,1037879,11111111.11,-59.79,0,inf,0
12283,에이치디씨(주),12630,Dec-11,4497366703,5002486395,2045514083,2228883826,,,,
12284,에이치디씨(주),12630,Dec-12,4138141452,4746428005,2019309505,2222885278,-7.99,-5.12,-1.28,-0.27
12285,에이치디씨(주),12630,Dec-13,3793066185,4461145879,1701425716,1981655182,-8.34,-6.01,-15.74,-10.85
12286,에이치디씨(주),12630,Dec-14,3418643912,3981410898,1269418553,1458677620,-9.87,-10.75,-25.39,-26.39
12287,에이치디씨(주),12630,Dec-15,2790497069,3409424275,808627844,997730578,-18.37,-14.37,-36.3,-31.6
12288,에이치디씨(주),12630,Dec-16,3094732721,3645213672,615490126,767972258,10.9,6.92,-23.88,-23.03
12289,에이치디씨(주),12630,Dec-17,3586700917,4186158929,430193818,574267783,15.9,14.84,-30.11,-25.22
12290,에이치디씨(주),12630,Dec-18,165785820,967155060,0,268105633,-95.38,-76.9,-100,-53.31
12291,에이치디씨(주),12630,Dec-19,227667317,1072404021,0,238083686,37.33,10.88,,-11.2
12292,에이치디씨랩스(주),39570,Dec-15,124247650,124784500,0,0,-45.43,-88.36,,-100
12293,에이치디씨랩스(주),39570,Dec-16,138394150,138976625,0,0,11.39,11.37,,
12294,에이치디씨랩스(주),39570,Dec-17,161230218,161750147,0,0,16.5,16.39,,
12295,에이치디씨랩스(주),39570,Dec-18,151206611,151668117,0,0,-6.22,-6.23,,
12296,에이치디씨랩스(주),39570,Dec-19,141733317,142147975,9892056,9892056,-6.27,-6.28,inf,inf
12297,에이치디씨현대산업개발(주),294870,Dec-18,3832027287,3839524961,774928221,775160829,2603.69,2601.08,7733.84,7736.2
12298,에이치디씨현대산업개발(주),294870,Dec-19,3223728496,3235333824,502060904,502195114,-15.87,-15.74,-35.21,-35.21
12299,에이치디씨현대이피(주),89470,Dec-11,232805787,302526881,71106753,94823169,-92.78,-90.65,-85.84,-81.12
12300,에이치디씨현대이피(주),89470,Dec-12,241759670,307629813,67446876,90896276,3.85,1.69,-5.15,-4.14
12301,에이치디씨현대이피(주),89470,Dec-13,295497637,365839221,88929617,114113628,22.23,18.92,31.85,25.54
12302,에이치디씨현대이피(주),89470,Dec-14,288562821,365843925,77132976,101573806,-2.35,0,-13.27,-10.99
12303,에이치디씨현대이피(주),89470,Dec-15,261183089,356051256,67173530,88626477,-9.49,-2.68,-12.91,-12.75
12304,에이치디씨현대이피(주),89470,Dec-16,261764602,365387171,73901147,94818364,0.22,2.62,10.02,6.99
12305,에이치디씨현대이피(주),89470,Dec-17,290609591,389973778,99990492,123269206,11.02,6.73,35.3,30.01
12306,에이치디씨현대이피(주),89470,Dec-18,289757186,381127761,116780482,139901018,-0.29,-2.27,16.79,13.49
12307,에이치디씨현대이피(주),89470,Dec-19,266278240,358583317,74694038,88778799,-8.1,-5.92,-36.04,-36.54
12308,에이치에스디엔진(주),82740,Dec-11,982127631,993824779,247231575,247442035,268.84,177.15,230.99,178.72
12309,에이치에스디엔진(주),82740,Dec-12,633297122,641107650,205200841,205075590,-35.52,-35.49,-17,-17.12
12310,에이치에스디엔진(주),82740,Dec-13,486070489,489182921,176548148,178073680,-23.25,-23.7,-13.96,-13.17
12311,에이치에스디엔진(주),82740,Dec-14,432289553,437417145,197396445,198526847,-11.06,-10.58,11.81,11.49
12312,에이치에스디엔진(주),82740,Dec-15,441992787,444332008,198874020,198981404,2.24,1.58,0.75,0.23
12313,에이치에스디엔진(주),82740,Dec-16,429715453,429877936,202825078,203788761,-2.78,-3.25,1.99,2.42
12314,에이치에스디엔진(주),82740,Dec-17,315523665,318257476,170421035,170562947,-26.57,-25.97,-15.98,-16.3
12315,에이치에스디엔진(주),82740,Dec-18,287974888,281842030,152749415,152154073,-8.73,-11.44,-10.37,-10.79
12316,에이치에스디엔진(주),82740,Dec-19,379068537,380184333,230929162,230728305,31.63,34.89,51.18,51.64
12317,에이치엘비(주),28300,Dec-11,9326731,27848873,35447,6943070,-97.54,-92.67,-99.98,-96.99
12318,에이치엘비(주),28300,Dec-12,7171181,16906341,82885,4214389,-23.11,-39.29,133.83,-39.3
12319,에이치엘비(주),28300,Dec-13,16999429,18898199,4540528,4540528,137.05,11.78,5378.11,7.74
12320,에이치엘비(주),28300,Dec-14,32847407,34502318,7673624,7673624,93.23,82.57,69,69
12321,에이치엘비(주),28300,Dec-15,20423772,29901635,5305831,5305831,-37.82,-13.33,-30.86,-30.86
12322,에이치엘비(주),28300,Dec-16,15912302,27111793,3854580,3854580,-22.09,-9.33,-27.35,-27.35
12323,에이치엘비(주),28300,Dec-17,16558300,35324284,4142909,4142909,4.06,30.29,7.48,7.48
12324,에이치엘비(주),28300,Dec-18,99003565,117127033,3055621,3860254,497.91,231.58,-26.24,-6.82
12325,에이치엘비(주),28300,Dec-19,40640692,69679047,4027321,4918446,-58.95,-40.51,31.8,27.41
12326,에이치엘비글로벌(주),3580,Dec-11,28885822,32147351,414770,2368014,-28.92,-53.86,-89.7,-51.85
12327,에이치엘비글로벌(주),3580,Dec-12,26490759,28475763,49211,1626651,-8.29,-11.42,-88.14,-31.31
12328,에이치엘비글로벌(주),3580,Dec-13,28468260,30235076,170022,1000931,7.46,6.18,245.5,-38.47
12329,에이치엘비글로벌(주),3580,Dec-14,29274600,32361876,82101,1096093,2.83,7.03,-51.71,9.51
12330,에이치엘비글로벌(주),3580,Dec-15,29709899,11111111.11,124550,11111111.11,1.49,-65.67,51.7,913.7
12331,에이치엘비글로벌(주),3580,Dec-16,26844967,11111111.11,67373,11111111.11,-9.64,,-45.91,
12332,에이치엘비글로벌(주),3580,Dec-17,35772218,11111111.11,325232,11111111.11,33.25,,382.73,
12333,에이치엘비글로벌(주),3580,Dec-18,83028921,87933978,0,3178463,132.1,,-100,
12334,에이치엘비글로벌(주),3580,Dec-19,47103104,58047356,569379,4516977,-43.27,-33.99,inf,42.11
12335,에이치엘비생명과학(주),67630,Dec-11,28826771,11111111.11,2658,11111111.11,-38.8,-80.86,-99.53,145.99
12336,에이치엘비생명과학(주),67630,Dec-12,18524684,19277363,0,946456,-35.74,,-100,
12337,에이치엘비생명과학(주),67630,Dec-13,33816968,35698159,0,0,82.55,85.18,,-100
12338,에이치엘비생명과학(주),67630,Dec-14,11561999,17171353,562873,2646224,-65.81,-51.9,inf,inf
12339,에이치엘비생명과학(주),67630,Dec-15,27635317,32017710,0,3452523,139.02,86.46,-100,30.47
12340,에이치엘비생명과학(주),67630,Dec-16,15101335,54959986,0,7178057,-45.35,71.65,,107.91
12341,에이치엘비생명과학(주),67630,Dec-17,29568036,74450909,51811,4911399,95.8,35.46,inf,-31.58
12342,에이치엘비생명과학(주),67630,Dec-18,200595914,239086216,0,5853507,578.42,221.13,-100,19.18
12343,에이치엘비생명과학(주),67630,Dec-19,121511579,223667024,0,7149488,-39.42,-6.45,,22.14
12344,에이치엘비제약(주),47920,Dec-15,15052017,11111111.11,2792666,11111111.11,-87.61,-95.03,inf,55.41
12345,에이치엘비제약(주),47920,Dec-16,24360993,11111111.11,2824828,11111111.11,61.85,,1.15,
12346,에이치엘비제약(주),47920,Dec-17,23266981,11111111.11,4883833,11111111.11,-4.49,,72.89,
12347,에이치엘비제약(주),47920,Dec-18,18574807,21275395,5233087,5381859,-20.17,,7.15,
12348,에이치엘비제약(주),47920,Dec-19,29016630,29018187,5647885,5647885,56.21,36.39,7.93,4.94
12349,에이치엘비테라퓨틱스(주),115450,Dec-11,14702427,29427083,2326991,2565811,-49.33,1.41,-58.8,-54.57
12350,에이치엘비테라퓨틱스(주),115450,Dec-12,4912637,25369126,0,2057913,-66.59,-13.79,-100,-19.79
12351,에이치엘비테라퓨틱스(주),115450,Dec-13,6324317,10057826,1427143,1679030,28.74,-60.35,inf,-18.41
12352,에이치엘비테라퓨틱스(주),115450,Dec-14,20024388,44008741,1344431,1447991,216.63,337.56,-5.8,-13.76
12353,에이치엘비테라퓨틱스(주),115450,Dec-15,16088984,16412780,1454107,1594323,-19.65,-62.71,8.16,10.11
12354,에이치엘비테라퓨틱스(주),115450,Dec-16,13910593,9330885,1578870,1747649,-13.54,-43.15,8.58,9.62
12355,에이치엘비테라퓨틱스(주),115450,Dec-17,27671338,12560522,1586994,1833202,98.92,34.61,0.51,4.9
12356,에이치엘비테라퓨틱스(주),115450,Dec-18,36882062,38843642,4114901,4341588,33.29,209.25,159.29,136.83
12357,에이치엘비테라퓨틱스(주),115450,Dec-19,71198422,62028102,3310471,3310471,93.04,59.69,-19.55,-23.75
12358,에이치엠엠(주),11200,Dec-11,2204663000,2340425000,406038000,412715000,2996.51,3673.17,12165.26,12366.96
12359,에이치엠엠(주),11200,Dec-12,2136915000,2413718000,311557000,320371000,-3.07,3.13,-23.27,-22.37
12360,에이치엠엠(주),11200,Dec-13,1765697000,2367774000,256393000,276024000,-17.37,-1.9,-17.71,-13.84
12361,에이치엠엠(주),11200,Dec-14,1370994000,1632047000,184689000,201357000,-22.35,-31.07,-27.97,-27.05
12362,에이치엠엠(주),11200,Dec-15,1004173000,1151212000,92259000,94882000,-26.76,-29.46,-50.05,-52.88
12363,에이치엠엠(주),11200,Dec-16,1163466000,1289991000,113769000,118150000,15.86,12.06,23.31,24.52
12364,에이치엠엠(주),11200,Dec-17,1246284000,1386678000,107291000,112700000,7.12,7.5,-5.69,-4.61
12365,에이치엠엠(주),11200,Dec-18,1423575000,1747647000,125405000,131521000,14.23,26.03,16.88,16.7
12366,에이치엠엠(주),11200,Dec-19,1178039000,1427203000,129819000,135256000,-17.25,-18.34,3.52,2.84
12367,에이케이홀딩스(주),6840,Dec-11,199790189,368464610,52619298,100459041,-83.04,-74.18,-59.47,-25.73
12368,에이케이홀딩스(주),6840,Dec-12,10808994,145786527,0,39074703,-94.59,-60.43,-100,-61.1
12369,에이케이홀딩스(주),6840,Dec-13,5982017,702558263,0,141634818,-44.66,381.91,,262.47
12370,에이케이홀딩스(주),6840,Dec-14,2795802,860690585,0,229358723,-53.26,22.51,,61.94
12371,에이케이홀딩스(주),6840,Dec-15,3956856,969178974,0,203315762,41.53,12.6,,-11.35
12372,에이케이홀딩스(주),6840,Dec-16,4450476,1179857738,0,197859303,12.48,21.74,,-2.68
12373,에이케이홀딩스(주),6840,Dec-17,5745957,1218481945,0,217784154,29.11,3.27,,10.07
12374,에이케이홀딩스(주),6840,Dec-18,6821442,1306700266,0,227029929,18.72,7.24,,4.25
12375,에이케이홀딩스(주),6840,Dec-19,6195149,1327786612,0,253714985,-9.18,1.61,,11.75
12376,에이테크솔루션(주),71670,Dec-11,65427957,75142169,35469129,43157346,956.12,-94.34,inf,-82.99
12377,에이테크솔루션(주),71670,Dec-12,83053709,92159129,46344480,50962488,26.94,22.65,30.66,18.09
12378,에이테크솔루션(주),71670,Dec-13,74603275,83026142,41430476,46134349,-10.17,-9.91,-10.6,-9.47
12379,에이테크솔루션(주),71670,Dec-14,82157924,89000959,41126657,46243775,10.13,7.2,-0.73,0.24
12380,에이테크솔루션(주),71670,Dec-15,74064430,80447095,42910498,46686923,-9.85,-9.61,4.34,0.96
12381,에이테크솔루션(주),71670,Dec-16,64933786,74279888,35217354,42179663,-12.33,-7.67,-17.93,-9.65
12382,에이테크솔루션(주),71670,Dec-17,73395315,83062106,47098570,52259229,13.03,11.82,33.74,23.9
12383,에이테크솔루션(주),71670,Dec-18,83558811,96079666,55853938,63168926,13.85,15.67,18.59,20.88
12384,에이테크솔루션(주),71670,Dec-19,94772201,107491653,62378507,71322399,13.42,11.88,11.68,12.91
12385,에이프로젠제약(주),3060,Dec-11,60518854,64973024,3567775,5605472,-36.14,-39.56,-94.28,-92.14
12386,에이프로젠제약(주),3060,Dec-12,64319868,64834758,4868092,7645773,6.28,-0.21,36.45,36.4
12387,에이프로젠제약(주),3060,Dec-13,42998006,43404286,5852813,5710736,-33.15,-33.05,20.23,-25.31
12388,에이프로젠제약(주),3060,Dec-14,50803836,48582396,6301970,6670588,18.15,11.93,7.67,16.81
12389,에이프로젠제약(주),3060,Dec-15,52300562,49137382,6359925,6490194,2.95,1.14,0.92,-2.7
12390,에이프로젠제약(주),3060,Dec-16,86115077,83068680,8038168,8114066,64.65,69.05,26.39,25.02
12391,에이프로젠제약(주),3060,Dec-17,63258757,66007717,8788157,8836159,-26.54,-20.54,9.33,8.9
12392,에이프로젠제약(주),3060,Dec-18,82559425,87286944,8259766,8398542,30.51,32.24,-6.01,-4.95
12393,에이프로젠제약(주),3060,Dec-19,157807887,213546101,7906225,8758126,91.14,144.65,-4.28,4.28
12394,에이피시스템(주),265520,Dec-17,324460462,324465332,52439641,52439641,105.6,51.94,563.27,498.75
12395,에이피시스템(주),265520,Dec-18,282257349,284424737,141828002,141833641,-13.01,-12.34,170.46,170.47
12396,에이피시스템(주),265520,Dec-19,249272777,252429049,134029234,134134276,-11.69,-11.25,-5.5,-5.43
12397,에이피에스홀딩스(주),54620,Dec-11,213533383,218322042,13562865,12898550,-14.34,-13.51,-89.88,-90.38
12398,에이피에스홀딩스(주),54620,Dec-12,124928333,128004764,19741283,20001283,-41.49,-41.37,45.55,55.07
12399,에이피에스홀딩스(주),54620,Dec-13,84523871,89165010,21174927,21760959,-32.34,-30.34,7.26,8.8
12400,에이피에스홀딩스(주),54620,Dec-14,106114885,110027953,45217897,45628058,25.54,23.4,113.54,109.68
12401,에이피에스홀딩스(주),54620,Dec-15,139164323,151996284,36723067,38789175,31.14,38.14,-18.79,-14.99
12402,에이피에스홀딩스(주),54620,Dec-16,331110056,355280215,27108458,30392656,137.93,133.74,-26.18,-21.65
12403,에이피에스홀딩스(주),54620,Dec-17,64435891,83530218,0,905650,-80.54,-76.49,-100,-97.02
12404,에이피에스홀딩스(주),54620,Dec-18,39265918,54504524,0,1344845,-39.06,-34.75,,48.5
12405,에이피에스홀딩스(주),54620,Dec-19,33462622,56460963,0,585929,-14.78,3.59,,-56.43
12406,에이피위성(주),211270,Dec-16,65862604,11111111.11,5979698,11111111.11,96.82,-80.32,inf,1796.32
12407,에이피위성(주),211270,Dec-17,83805747,11111111.11,10495426,11111111.11,27.24,,75.52,
12408,에이피위성(주),211270,Dec-18,82489531,11111111.11,10490786,11111111.11,-1.57,,-0.04,
12409,에이피위성(주),211270,Dec-19,86937091,11111111.11,8461502,11111111.11,5.39,,-19.34,
12410,에이피티씨(주),89970,Dec-18,58448080,11111111.11,17525662,11111111.11,-32.77,0,107.12,0
12411,에이피티씨(주),89970,Dec-19,36921386,59896266,16687407,16687407,-36.83,,-4.78,
12412,에코바이오홀딩스(주),38870,Dec-11,9219717,41421200,0,0,-75.03,-30.85,-100,-100
12413,에코바이오홀딩스(주),38870,Dec-12,13596331,58049288,0,0,47.47,40.14,,
12414,에코바이오홀딩스(주),38870,Dec-13,24208177,72177628,0,0,78.05,24.34,,
12415,에코바이오홀딩스(주),38870,Dec-14,26535230,82907015,0,0,9.61,14.87,,
12416,에코바이오홀딩스(주),38870,Dec-15,21353801,81545868,0,0,-19.53,-1.64,,
12417,에코바이오홀딩스(주),38870,Dec-16,29354120,91282017,0,0,37.47,11.94,,
12418,에코바이오홀딩스(주),38870,Dec-17,56005791,32659481,0,0,90.79,-64.22,,
12419,에코바이오홀딩스(주),38870,Dec-18,58484341,107679523,0,0,4.43,229.7,,
12420,에코바이오홀딩스(주),38870,Dec-19,39126649,35080496,0,0,-33.1,-67.42,,
12421,에코캡(주),128540,Dec-18,69081658,70912174,11018479,12368637,76.56,102.14,inf,inf
12422,에코캡(주),128540,Dec-19,66564282,68461836,14401177,17667444,-3.64,-3.46,30.7,42.84
12423,에코플라스틱(주),38110,Dec-11,106403916,145027805,9794675,15064710,59.85,111.84,-31.99,-14.73
12424,에코플라스틱(주),38110,Dec-12,74378478,158854590,10454705,35053074,-30.1,9.53,6.74,132.68
12425,에코플라스틱(주),38110,Dec-13,90839408,171546665,14233001,38923942,22.13,7.99,36.14,11.04
12426,에코플라스틱(주),38110,Dec-14,100462297,191558133,11421768,36758457,10.59,11.67,-19.75,-5.56
12427,에코플라스틱(주),38110,Dec-15,112798947,213111766,14405407,43130120,12.28,11.25,26.12,17.33
12428,에코플라스틱(주),38110,Dec-16,95682816,200268182,16017534,53182931,-15.17,-6.03,11.19,23.31
12429,에코플라스틱(주),38110,Dec-17,91264060,199872686,18758987,49802592,-4.62,-0.2,17.12,-6.36
12430,에코플라스틱(주),38110,Dec-18,84459084,192777641,12248472,50785903,-7.46,-3.55,-34.71,1.97
12431,에코플라스틱(주),38110,Dec-19,107538008,213288699,12724209,51157993,27.33,10.64,3.88,0.73
