회사명,거래소코드,회계년도,유형자산(*)(IFRS),유형자산(*)(IFRS연결),건설중인자산(IFRS),건설중인자산(IFRS연결),기계장치(IFRS),기계장치(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),합계_기말인원,부가가치(IFRS),부가가치(IFRS연결)
태경산업(주),15890,Dec-14,49132512,187799232,959866,16016149,21450461,67407284,201149673,431307721,133720468,407671453,251,28909640,101621700
태경산업(주),15890,Dec-15,55148244,233395553,512314,25849803,20156433,67326147,199441102,467026320,103723173,353853068,251,13434740,81125900
태경산업(주),15890,Dec-16,50488182,239082560,352518,22927606,15888444,66720991,189550262,498398107,131855744,444685147,238,32666560,107626740
태경산업(주),15890,Dec-17,46137639,227213550,158507,20760358,12747742,57791426,189742689,474559999,170055154,563737012,228,33514420,121211420
태경산업(주),15890,Dec-18,50674327,285658177,366615,25313175,64723082,47088492,195862588,542740904,162083703,563469539,279,36435880,130060140
태경산업(주),15890,Dec-19,47962599,268323439,710073,10179779,63607542,44060747,206941396,561358060,140803292,519562901,313,68933990,155821770
태경산업(주),15890,Dec-20,42936943,266418367,529140,737787,64230398,43084600,186528100,541292144,104312782,430636732,287,26651910,118534650
태경케미컬(주),6890,Dec-10,20039019,21676857,61720,74220,19398535,3925034,84783249,85655196,37829315,39738205,66,12699390,14109930
태경케미컬(주),6890,Dec-11,21403320,23173733,354634,369534,21143425,4499122,82971175,84348411,50958168,53525072,79,14031360,15791660
태경케미컬(주),6890,Dec-12,23489874,25163377,1095890,1095890,21793294,22084903,86173316,90176361,53458727,55839714,76,13469620,15284310
태경케미컬(주),6890,Dec-13,25274086,26830729,1333543,1333543,22634222,22925831,98639441,101276656,50127102,51890971,75,13413340,12232440
태경케미컬(주),6890,Dec-14,37922029,39359081,14299462,14299462,23662958,23954566,111557201,113103974,52173966,53965988,76,14156750,14846760
태경케미컬(주),6890,Dec-15,46236173,47590816,18671678,18671678,23388900,23680508,117788563,117932058,49601814,50912036,81,14021260,14771280
태경케미컬(주),6890,Dec-16,27667418,47994420,71516,19110687,23516985,23808594,112684380,113086853,50010477,51339557,86,13227870,13450940
태경케미컬(주),6890,Dec-17,26786157,46963976,191180,17383778,23929862,24222258,110772064,110660845,47496957,48889793,90,10297670,10705080
태경케미컬(주),6890,Dec-18,34352529,55750915,11000,17203598,24105342,24415936,122674220,123194402,46060627,47441991,101,12551180,13309570
태경케미컬(주),6890,Dec-19,31927306,34375525,400500,400500,24125162,24435756,127428211,135621495,40490951,41832104,91,10821380,19683020
태경케미컬(주),6890,Dec-20,34113041,36429463,0,0,25523444,25834039,139826154,140679345,45550291,47060539,115,16949560,18139220
태광산업(주),3240,Dec-10,599335001,1156403248,66326177,87668436,903763550,1126898786,2163180768,2989180109,2581819258,3301772059,1230,497421060,905109900
태광산업(주),3240,Dec-11,813733388,1427996253,140550900,176499730,1073791424,1335499536,2764784725,3834259530,3154925683,4004987072,1478,390795900,794716730
태광산업(주),3240,Dec-12,789659246,1348308487,45920137,61487661,1201118132,1455146306,2694812595,3880265818,2809979959,3715181735,1653,139429310,579595440
태광산업(주),3240,Dec-13,728263993,1271859132,41855458,57994740,1215270666,1473129019,2780789695,3994992553,2519640790,3513353201,1775,183198510,568189070
태광산업(주),3240,Dec-14,715667878,1243927920,61585000,79923000,1240896000,1504429000,2566879309,3879647029,2142940484,3162246020,1645,167268200,565356190
태광산업(주),3240,Dec-15,678898869,1201641882,41660000,55570000,1295599000,1567126000,2545069165,3824851529,1814429007,2804357944,1498,209769380,569140440
태광산업(주),3240,Dec-16,563478953,1022654663,24568000,35582000,1311208000,1573885000,2597594637,3822296399,1703181029,2671107287,1399,158766900,468660580
태광산업(주),3240,Dec-17,410590433,814421620,11843000,23003000,1326705000,1577292000,2786335879,4109516134,1940253080,2915823077,1366,272495390,643861830
태광산업(주),3240,Dec-18,351679493,713518230,20869000,30451000,1312731493,1563034230,3215064260,4502656502,2169663296,3108761624,1394,357039170,682182440
태광산업(주),3240,Dec-19,342278283,648923418,37878000,47830000,1321471000,1577927000,3068983391,4357125482,2027159119,2918003265,1309,248718850,595553180
태광산업(주),3240,Dec-20,404765206,488545542,116606000,117159000,1328387000,1587163000,3511193089,4060159776,1495625845,1740588227,1352,715479740,413178480
태림포장(주),11280,Dec-10,212297302,,740680,,72947372,,461988497,,331894660,,620,70814990,0
태림포장(주),11280,Dec-11,217200714,,108884,,80650452,,517230256,,377011325,,668,56794180,0
태림포장(주),11280,Dec-12,231152746,,1248363,,87129027,,537562161,,391376590,,742,79996830,0
태림포장(주),11280,Dec-13,254964439,,13623175,,102795142,,568149736,,366896836,,773,62674970,0
태림포장(주),11280,Dec-14,258371045,,4252017,,122572449,,562807093,,352047005,,759,70867420,0
태림포장(주),11280,Dec-15,261837302,313698453,6800048,8561430,132400535,97144337,504207912,621990367,324523515,350351465,755,62981050,46163880
태림포장(주),11280,Dec-16,415311276,464614273,18365629,18606443,200369939,270974143,687278968,728839659,328752571,377902760,1084,50144300,-8233490
태림포장(주),11280,Dec-17,399748824,444106417,3745105,3745105,201315380,272965597,585722171,633207637,511921292,565689393,1049,67162700,78417690
태림포장(주),11280,Dec-18,392745260,434067661,2221379,2958677,206232921,279626287,559110700,606842052,554304236,608654279,1046,84911330,113464250
태림포장(주),11280,Dec-19,381408620,420477652,63051,212191,102696047,129839187,522196574,566299273,529864730,572946203,1084,94979750,116590870
태림포장(주),11280,Dec-20,380712995,420323591,3320585,3659098,94999876,122356620,520445013,566786154,517553375,562012034,991,77342420,95146300
태양금속공업(주),4100,Dec-10,88782399,127966712,1728400,2739617,15922154,42014510,278645658,289577672,261073322,274296198,520,35102930,40408490
태양금속공업(주),4100,Dec-11,93018854,146305909,2989936,4043161,19470289,51846116,315471372,338416981,315246129,344589399,561,39839300,48152320
태양금속공업(주),4100,Dec-12,104254236,169831893,138300,394549,76690436,150709510,327672990,404649952,343498337,433348535,593,36600850,51386760
태양금속공업(주),4100,Dec-13,102827833,164696151,191788,435431,79100204,154745376,321001676,364458391,352438553,460531722,599,50103190,68644750
태양금속공업(주),4100,Dec-14,97557799,160432869,3504344,5274336,79445379,158886541,319735280,364383982,364910558,475397440,638,54089890,74911100
태양금속공업(주),4100,Dec-15,99458453,166656763,5406651,12095314,82968217,167861348,333861958,370136182,356670510,482361925,639,55665720,83052940
태양금속공업(주),4100,Dec-16,97667026,168121817,1501130,9388297,86249482,175327260,323543278,373071345,350872051,477027217,640,52790900,84354230
태양금속공업(주),4100,Dec-17,96344282,170235579,2634618,5089302,87018167,183722557,337013675,377069521,338292738,469169633,645,46758790,68170220
태양금속공업(주),4100,Dec-18,95226701,180396020,3291368,7292125,87867769,192401352,341821353,396326285,325811616,449188919,633,51259100,75743740
태양금속공업(주),4100,Dec-19,93312926,182943239,511050,1056654,88535143,199023326,335398092,393674465,325960732,470863288,606,38426300,55230380
태양금속공업(주),4100,Dec-20,150513388,237470299,862610,2918954,102061916,213222221,364552689,442253642,271506884,404432838,560,21236080,57869510
태원물산(주),1420,Dec-10,17195635,,397400,,1051641,,42406379,,35397569,,74,1480680,0
태원물산(주),1420,Dec-11,15808893,,26760,,1727287,,47711093,,42074643,,76,3159620,0
태원물산(주),1420,Dec-12,15741290,,26760,,1835211,,45085791,,44576844,,77,1904310,0
태원물산(주),1420,Dec-13,16117284,,471000,,1911040,,42416670,,38052491,,66,2657220,0
태원물산(주),1420,Dec-14,18042849,,1254126,,2070055,,42447896,,31591143,,64,1575050,0
태원물산(주),1420,Dec-15,17851350,,0,,3281943,,43650059,,30490729,,63,1363360,0
태원물산(주),1420,Dec-16,17145453,,0,,2733053,,44707584,,31807062,,60,2335910,0
태원물산(주),1420,Dec-17,16484311,,0,,2179272,,41123791,,24900925,,60,1620240,0
태원물산(주),1420,Dec-18,15848879,,0,,1658561,,38346073,,21894839,,55,787680,0
태원물산(주),1420,Dec-19,15253200,,0,,1177464,,38191578,,21887046,,49,873440,0
태원물산(주),1420,Dec-20,14681715,,0,,714175,,38295004,,16338893,,48,211490,0
태평양물산(주),7980,Dec-10,44170415,64542812,0,2100062,4669639,9779674,265461043,284369704,305278577,315003950,350,20299770,47720040
태평양물산(주),7980,Dec-11,45967685,74216180,1543515,4906922,5333349,11943733,303023405,321869195,448418331,469367575,454,37897830,72538820
태평양물산(주),7980,Dec-12,44380742,78775799,511017,3344429,6052051,16283674,398614556,460491054,500425724,593322835,525,55916280,104898090
태평양물산(주),7980,Dec-13,49785188,88684370,11078,4263226,6086378,15911485,492824181,567236761,653954466,818363328,512,55361180,129903730
태평양물산(주),7980,Dec-14,49018088,104423178,972527,10427365,6296559,20096963,536060153,601877691,638142962,798871319,605,54417500,145640880
태평양물산(주),7980,Dec-15,48893144,129574829,27111,12036583,6600852,58135655,544443126,611246572,673437402,842559230,616,44913340,157181700
태평양물산(주),7980,Dec-16,64983239,155791516,885937,3196089,6976585,64933271,512099850,553742011,686270957,864658855,655,-3385720,139075870
태평양물산(주),7980,Dec-17,64286079,141365247,138428,1744643,2173633,57328450,485884259,531201348,715049681,922195889,661,61339030,233620630
태평양물산(주),7980,Dec-18,48245445,163252868,49187,392147,1968771,62618211,495309159,556510004,717495765,972052003,533,67472730,244303350
태평양물산(주),7980,Dec-19,42989286,175070894,216996,9047215,1832027,69911621,527185356,613319316,685841472,971638980,492,53512780,274238970
태평양물산(주),7980,Dec-20,46274120,189555130,2321,6955591,1361990,70129605,574882396,675981153,546235667,785040342,475,42093900,231550930
테고사이언스(주),191420,Dec-14,3303898,,1065734,,1844961,,24393665,,6737842,,43,5204100,0
테고사이언스(주),191420,Dec-15,7111394,,122200,,1851951,,25760635,,7492001,,43,5159780,0
테고사이언스(주),191420,Dec-16,8895867,8895867,2105296,2105296,1894691,1894691,44596421,44644585,8343010,8343010,39,4479100,4458340
테고사이언스(주),191420,Dec-17,19192339,19192339,11714987,11714987,2716279,2716279,48591783,48388757,8602196,8642115,42,-2343250,-2501500
테고사이언스(주),191420,Dec-18,19201904,19201904,0,0,3031794,3031794,47387707,47562132,7769745,7850219,39,2588640,3055100
테고사이언스(주),191420,Dec-19,18716934,18716934,0,0,2997330,2997330,48539936,48569091,6273699,6346019,40,4478660,4401230
테고사이언스(주),191420,Dec-20,17690515,17713406,0,0,2966684,2966684,50386453,50401650,8585204,8789100,42,5935010,5926190
테라사이언스(주),73640,Dec-10,64478739,69364747,96417,96417,3341778,15873179,129909779,131781138,37608132,38825166,63,7906480,10681480
테라사이언스(주),73640,Dec-11,66199051,71458283,62880,62880,5451961,19083139,139243249,143337738,53123756,54207498,96,8396620,11310800
테라사이언스(주),73640,Dec-12,65780639,72746368,70680,70680,5614168,7077769,137703479,140365792,46078788,46925723,101,11594340,14213350
테라사이언스(주),73640,Dec-13,64977449,77802771,70680,70680,5614168,20521137,138418746,144924752,32975512,32430724,107,4327240,6564620
테라사이언스(주),73640,Dec-14,68696104,81080024,4891294,4891294,5615168,20256041,136523124,144264755,34318586,35443087,109,197310,2592170
테라사이언스(주),73640,Dec-15,19766610,25983323,0,0,4319071,4590749,55850622,59020404,27719039,28933361,77,-19973760,-23065410
테라사이언스(주),73640,Dec-16,14350627,,587794,,2615753,,45953578,,22665503,,63,-475670,0
테라사이언스(주),73640,Dec-17,18869859,18869859,0,0,2821023,2648064,50667007,51045160,24030813,24030813,25,1997870,2125900
테라사이언스(주),73640,Dec-18,20017968,20035118,1036201,1036201,3359062,3167764,47742760,47627853,19415633,19572116,36,1580330,2267750
테라사이언스(주),73640,Dec-19,19996385,20972020,0,2120,4441950,4703588,52700654,50474430,16168956,16194065,37,2156880,2487280
테라사이언스(주),73640,Dec-20,19629348,20813388,158353,443238,4516950,4807258,49357645,50159800,16078849,16087225,43,-5727110,-2459600
텔코웨어(주),78000,Dec-10,17382167,17383352,0,0,6344756,6344756,112384440,112362487,49108058,49107098,194,16540290,16398880
텔코웨어(주),78000,Dec-11,16993177,16994049,0,0,6775522,6775522,112139766,111961617,54875363,54875363,200,20324240,20169740
텔코웨어(주),78000,Dec-12,17325250,17325756,0,0,7570401,7570401,109999171,110408601,62267722,62267722,206,22956110,23611130
텔코웨어(주),78000,Dec-13,23240960,23240960,884820,884820,8177996,8177996,126957948,127430930,65775731,65775731,206,30629140,30692410
텔코웨어(주),78000,Dec-14,24704455,24704455,0,0,7964229,7964229,115263375,115489037,50641871,50641871,204,25025790,24780660
텔코웨어(주),78000,Dec-15,24276913,24276913,0,0,8292083,8292083,119685083,119593383,59369782,59369782,207,24947090,24633360
텔코웨어(주),78000,Dec-16,23678015,23678015,0,0,8477367,8477367,116004289,116004471,40894146,40894146,205,21947250,22040950
텔코웨어(주),78000,Dec-17,23153040,23153040,0,0,8562773,8562773,119150590,119150756,41401581,41401581,189,21091930,21085080
텔코웨어(주),78000,Dec-18,22771588,22771588,0,0,8663302,8663302,125823265,125823445,42145350,42145350,186,21904280,21906620
텔코웨어(주),78000,Dec-19,22244744,22244744,0,0,8724665,8724665,127327096,127373937,41789353,41789353,184,19551530,19600170
텔코웨어(주),78000,Dec-20,24758080,24758080,0,0,7206402,7206402,123082935,123096514,36401943,36401943,187,16809680,16772940
티와이엠(주),2900,Dec-10,101160270,114430067,1058225,1096061,19294331,27540296,324320408,326419130,304043301,313508628,676,79960910,82813290
티와이엠(주),2900,Dec-11,94550301,107801577,199200,255537,20163363,28917467,331960122,326638660,327792328,336738119,677,61837480,59183620
티와이엠(주),2900,Dec-12,95689277,107742450,26285,33158,21230165,28928960,350024942,338915310,358860692,366717705,676,58839460,59018910
티와이엠(주),2900,Dec-13,93515495,103426494,137006,137006,22224964,30021904,353677520,336812212,361654665,381620325,697,65281950,65794950
티와이엠(주),2900,Dec-14,99171872,100642080,1041088,1041088,22281180,22281180,374106536,349591690,342315729,343695849,685,65821470,62917660
티와이엠(주),2900,Dec-15,97099598,98576392,700288,700288,22235946,22235946,341967039,341816689,357166575,357489527,685,45325240,70811110
티와이엠(주),2900,Dec-16,98219427,99732275,527308,527308,23343083,23343083,353639162,355460123,367972437,375475433,685,69857500,72165920
티와이엠(주),2900,Dec-17,97139021,174840454,424252,424252,22662412,61060556,331275242,536617638,332859354,528335206,665,38113530,85103760
티와이엠(주),2900,Dec-18,110700897,195983393,2830806,2851805,22872722,63245983,341565437,581549457,375034051,589909835,699,60275480,104940240
티와이엠(주),2900,Dec-19,112579933,200757515,1836231,1874562,23818308,66655296,399071577,628615584,363003838,617355468,660,67410160,119096290
티와이엠(주),2900,Dec-20,107820170,212706864,676241,778941,23879666,67675355,426065425,656859440,387284201,713300783,583,70785090,129922400
티제이미디어(주),32540,Dec-10,45278385,45455768,0,0,4920433,4930472,109999335,110250232,62421155,65184217,182,20028530,20290440
티제이미디어(주),32540,Dec-11,45606950,46309181,0,0,3243724,3682709,91399445,96291992,56033283,64680498,197,15415490,19279440
티제이미디어(주),32540,Dec-12,46067196,47077601,0,0,4378528,4831386,92123395,97698875,70108365,78884855,213,13652200,19179650
티제이미디어(주),32540,Dec-13,46462496,47892915,0,0,5878389,6336828,92050827,96001615,66954502,73224767,204,13624760,15823450
티제이미디어(주),32540,Dec-14,45899010,47220406,0,0,6536515,6946310,89411800,92397160,52861514,57989559,204,11581300,13907570
