회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),매출원가(*)(IFRS),매출원가(*)(IFRS연결),재고자산(*)(IFRS),재고자산(*)(IFRS연결),유형자산(*)(IFRS),유형자산(*)(IFRS연결),자본(*)(IFRS),자본(*)(IFRS연결),유동자산(*)(IFRS),유동자산(*)(IFRS연결),유동부채(*)(IFRS),유동부채(*)(IFRS연결),매출채권(IFRS),매출채권(IFRS연결),매입채무(IFRS연결),매입채무(IFRS),부채(*)(IFRS),부채(*)(IFRS연결)
금호타이어(주),073240,2018/12,1881271577,2558681155,2977573413,4221394926,1672180199,2189453334,168056117,458636319,1110400191,2579912362,1198117956,1341733408,1001433848,1345764334,638605480,1220908628,424437528,493091021,294537431,187512032,1779455457,2879661518
금호타이어(주),073240,2019/12,1820850830,2369198864,2874759141,3929463543,1470980589,1835442358,163717365,420766510,1050423594,2468048943,1167998508,1292634167,740429779,1086722551,556696319,937674498,436894436,447388921,199122999,163172290,1706760633,2636829376
금호타이어(주),073240,2020/12,1708313284,2170677305,2567316576,3846201934,1448864179,1698239371,147487430,406544087,1003233546,2297453287,745035227,1167594660,769384544,1170397499,603126907,950430622,477602693,495008523,192801325,189838405,1822281349,2678607274
기신정기(주),092440,2010/03,83422323,95564020,165499490,183635358,58574566,69068968,12892156,16016880,45217711,66370841,156214348,169771980,90612177,109168266,8254183,11027573,19378089,25481500,4378057,3143985,9285142,13863378
기신정기(주),092440,2011/03,85525826,96807290,185516155,198468877,59546256,71050693,14204767,16706170,54446086,76139705,176377061,186965294,102534083,115746274,7481261,9492852,19773302,23742079,3184314,2027195,9139094,11503582
기신정기(주),092440,2012/03,91920290,100588757,196249158,204267235,65799463,75783555,15815332,18177494,58059247,73827367,187918923,192951140,110187290,126998255,7322933,10262132,21227726,25755681,3251225,1261487,8330235,11316095
기신정기(주),092440,2013/03,104686363,113782280,210412769,220712407,74934668,84629599,14222908,16097347,83127502,95740747,193346138,201766026,103402488,117738720,15439727,17187637,23312104,27889649,4459233,3518427,17066631,18946381
기신정기(주),092440,2014/03,110681055,119141847,222716147,230626359,78188862,86943542,14454773,16117629,94286484,105996532,209440178,216354532,101930976,114933339,12352032,13246786,26209100,30520553,4447918,3807101,13275969,14271827
기신정기(주),092440,2015/03,111618086,122691701,236217260,243973939,80683895,90522675,20220014,21999118,102889204,114124715,222112774,228829934,104620127,117897856,11660684,12481875,27277046,32003542,5199213,4800203,14104487,15144005
기신정기(주),092440,2016/03,104257548,112914455,241103226,242279207,77651365,87978612,18076414,20119016,84470698,110197017,227714561,227924787,102307889,114501328,10156669,10860547,27649260,33077459,3733329,3161466,13388665,14354420
기신정기(주),092440,2017/03,99206945,107804655,238290101,235954859,73054656,83746843,14975453,16948808,83042603,107375104,225658407,222574855,97748076,114076058,10314021,10831989,26602762,33201226,3784828,3573955,12631694,13380004
기신정기(주),092440,2018/03,97286051,106415944,240509161,240439615,76226320,85898625,18543893,20966029,79915783,107103739,229862837,228244044,101156316,122924341,10042990,10615861,27807517,34911571,4031481,3868802,10646324,12195571
기신정기(주),092440,2019/03,104955155,118992210,254063814,245756157,84603230,96367913,22736273,25811720,75581540,105041822,238697526,233642729,112372162,129427064,8050033,10109597,30000297,40084707,3934220,3517280,15366287,12113428
기신정기(주),092440,2020/03,108347002,124649550,258083398,251675970,88889834,101470525,23662544,27214907,71611331,100309514,240417407,237243936,118659771,137793859,10817364,13283121,31375017,42114531,4169031,3963237,17665991,14432034
기아(주),000270,2010/12,23222969000,35826955000,21223780000,26275144000,17877774000,27905367000,941052000,3581101000,6394479000,8563541000,11146930000,10248117000,5950266000,9763671000,7755187000,11627539000,2475780000,2278562000,4774977000,3106408000,10076850000,16027027000
기아(주),000270,2011/12,27742277000,43190942000,23384425000,30255179000,21915962000,33138961000,1200056000,4302865000,6762952000,9184385000,13052330000,13509710000,6562626000,11075187000,7269167000,11421924000,2496486000,2178699000,4825992000,3313321000,10332095000,16745469000
기아(주),000270,2012/12,28007913000,47242933000,24480107000,32398314000,22142665000,36536005000,1186497000,4222950000,7315103000,9721198000,14932983000,16848062000,6742393000,11139430000,6462263000,10000239000,1854670000,1801731000,4998445000,3354498000,9547124000,15550252000
기아(주),000270,2013/12,28332572000,47597897000,26862906000,36182040000,22597591000,37511941000,1126728000,4331367000,7455145000,9777005000,17235062000,20254795000,8505214000,13472386000,7080451000,10806238000,2226053000,2072818000,5192589000,3323322000,9627844000,15927245000
기아(주),000270,2014/12,29850115000,47097049000,30311721000,41044202000,24124795000,37754115000,1297588000,6080582000,7852849000,10114317000,18368703000,22483865000,10913812000,16655401000,7217078000,11974338000,3281471000,2419265000,5888191000,3433337000,11943018000,18560337000
기아(주),000270,2015/12,32699936000,49521447000,33986396000,45980113000,25771869000,39653769000,1110649000,7695346000,10134746000,13042121000,20000727000,24204031000,12275521000,18390784000,9277848000,14579485000,4719159000,2388911000,5885651000,3645654000,13985669000,21776082000
기아(주),000270,2016/12,31641854000,52712906000,36179511000,50889260000,24768629000,42281590000,1274574000,8854373000,10258100000,13493203000,21620121000,26579424000,13405152000,20912221000,9654996000,16246900000,4365862000,2402540000,6128049000,3646153000,14559390000,24309836000
기아(주),000270,2017/12,32109883000,53535680000,38605013000,52294438000,26573205000,44618696000,1546557000,8543645000,10652139000,13652902000,22137324000,26861177000,15248186000,21642079000,9123635000,15323019000,4013305000,2092975000,5113283000,3244605000,16467689000,25433261000
기아(주),000270,2018/12,31912189000,54169813000,37149602000,51786605000,27116052000,46177283000,1476845000,7233947000,10977484000,14803300000,21997690000,27243464000,12990133000,19711791000,8132675000,14834739000,3071118000,2049248000,6244942000,3739186000,15151912000,24543141000
기아(주),000270,2019/12,33857781000,58145959000,38356281000,55344798000,27896915000,48766570000,1482217000,8108681000,11365702000,15746675000,23150218000,28978138000,13334847000,21555416000,9571234000,17276646000,3230414000,2154695000,6766756000,3709039000,15206063000,26366660000
기아(주),000270,2020/12,34362327000,59168096000,41591553000,60490443000,28654868000,49222564000,1704598000,7093959000,11402998000,15579715000,23584142000,29891672000,15667690000,26093382000,12013478000,21097589000,4755405000,1819008000,7302405000,4091381000,18007411000,30598771000
깨끗한나라(주),004540,2010/12,516240362,516241542,426582369,427594954,440323299,440323299,47047142,47047142,306099966,306115303,103374650,103372419,106281643,106609730,282561428,282553169,54178222,54215141,64648523,64648523,323207719,324222534
깨끗한나라(주),004540,2011/12,587779700,587818671,441132187,442025037,498314519,498314519,52854575,52854575,306420101,306430569,104598079,104662409,118400639,118549712,272480497,272444587,61120566,61159331,81759084,81759084,336534108,337362628
깨끗한나라(주),004540,2012/12,633378794,633378794,422766817,423872333,526129376,526129376,37757666,37757666,295986994,295991318,116253349,116760874,115507818,116197732,259718059,259682130,67628058,67646491,69305032,69305032,306513468,307111459
깨끗한나라(주),004540,2013/12,647438803,647438803,446516644,447017293,526979710,526979710,39134400,39134400,317272498,317272498,178060479,178356097,118090064,118149568,184174888,184110370,73651194,73651194,74132284,74132284,268456165,268661197
깨끗한나라(주),004540,2014/12,656459355,656459355,467868835,469789736,542532275,542532275,48282135,48282135,327772474,327772474,179973281,180539191,126924516,126999742,209761434,210150195,74988669,74988669,74621645,74621645,287895554,289250545
깨끗한나라(주),004540,2015/12,677213575,678615391,509997054,519111847,563420681,563785978,52058518,52238038,357969720,361671790,199899130,204100093,133425746,139403600,247502634,251155643,76416604,76850958,73574258,73323065,310097924,315011753
깨끗한나라(주),004540,2016/12,700578128,706033015,516004445,522464181,571602606,570626797,50942249,51631955,354804686,360499071,207333049,210627629,143949909,144439749,257135600,259307971,84912761,84582235,76793871,77842170,308671396,311836552
깨끗한나라(주),004540,2017/12,660597309,659937159,566143351,573112630,574457363,566871422,64013723,64437054,377627669,383935100,184526107,188121600,166264372,167459907,305230146,307952509,89182917,88336031,102035077,103472653,381617244,384991030
깨끗한나라(주),004540,2018/12,623437069,626328188,586189841,599409867,573968438,574639041,71061245,71613959,398226649,404330732,164739940,174667553,164680281,166342438,326629363,328146823,84368528,83246039,85035318,87708984,421449900,424742313
깨끗한나라(주),004540,2019/12,593789315,594158567,527190233,538264108,510213688,508766629,41570317,42364771,337046794,342918163,154173398,162444334,112850877,115382111,243887098,246429033,62931147,62781761,51821106,54056995,373016835,375819774
깨끗한나라(주),004540,2020/12,590215967,591566241,550924161,563050290,459963491,463672902,45912102,46621582,365054899,373552110,208822199,216809687,117564492,119172382,180296948,181228245,65263128,65005510,49289131,51719441,342101962,346240604
나노캠텍(주),091970,2010/12,61236703,83424921,46711207,51192407,47544220,67805811,2258225,5783595,18644633,20706815,36771308,36850872,17794369,27406617,9584723,13539298,14120744,17441382,6461982,3943647,9939899,14341535
나노캠텍(주),091970,2011/12,46718285,67447067,55329016,60740225,40256590,59080211,2057597,4575982,27239852,29428312,43515592,43397301,17585666,28672372,7205733,12281970,13433650,19228762,7685759,3658546,11813424,17342923
나노캠텍(주),091970,2012/12,53774777,76139455,64594226,70349215,45810678,65665532,2770242,4805845,32736443,35196714,44568537,44556932,19795849,32376010,8963347,14729666,16208427,24403923,8139657,3329454,20025689,25792283
나노캠텍(주),091970,2013/12,60425768,88299473,68861494,78188724,48887429,73158511,2930144,6270923,33385798,39715995,49051388,49535828,22142219,36532692,12035924,20758443,15773349,23522721,7005804,2229092,19810107,28652897
나노캠텍(주),091970,2014/12,48299035,74863882,69794704,83402132,37680682,61756379,1635603,5012874,31306925,43529398,51279432,49548348,21908136,35312519,13976463,25999425,17058274,24054521,7186443,2639147,18515272,33853783
나노캠텍(주),091970,2015/12,38201509,61969343,64294228,68402466,31576708,53956863,1665877,4052599,29848844,38456801,45450279,41145397,15701783,25777823,14813949,23161767,16449355,20863468,6350577,2472050,18843949,27257068
나노캠텍(주),091970,2016/12,34747904,53086259,77413488,84901050,27635824,44751541,1634175,5062926,25939384,30058374,61941671,63505727,47327482,51222895,11408817,17332322,18298076,17931840,4399259,1872322,15471817,21395322
나노캠텍(주),091970,2017/12,46304365,64733832,70586107,74180976,39326124,58355377,2642303,5679638,24090063,28168685,53654722,55220515,23586900,42233965,16838385,18867460,24951926,17694685,4084626,2029583,16931385,18960460
나노캠텍(주),091970,2018/12,38669690,60743211,97393350,108550009,32472396,47776112,2419369,4570676,23171951,26836659,65219872,65909070,45620756,60079459,32080478,42547939,33099499,22729195,1600098,809265,32173478,42640939
나노캠텍(주),091970,2019/12,20831129,47464649,66582647,72530166,14953110,31051655,3174012,5520527,21784415,24234793,58464275,59198235,25323769,43143408,7959372,13172931,29261017,18056604,1476683,548057,8118372,13331931
나노캠텍(주),091970,2020/12,21071026,43311510,63435820,72033303,14940671,33609681,2177777,4025578,18543768,22194723,53415495,58683681,27943970,38503248,9998931,12528209,7211241,10511001,2744949,887381,10020325,13349621
나라엠앤디(주),051490,2010/12,84419810,130480051,96266433,119433120,71220073,110646703,23893469,32808265,19769044,36790052,57222716,60398391,56662948,74396046,35723275,52917828,28949668,33632684,19996026,12786086,39043716,59034729
나라엠앤디(주),051490,2011/12,87185372,132391876,104726319,132187014,71198537,110697415,26042606,33029608,29705472,48430149,58959367,67253226,55471413,77735748,40094265,54084465,23578995,27981987,22555668,17825863,45766952,64933788
나라엠앤디(주),051490,2012/12,96123069,132190567,109992040,139476516,79697651,110333334,27965944,33298241,30754517,52786246,61620362,71012192,57969397,79231312,42893992,56656602,25440211,33169534,18003074,14552013,48371678,68464324
나라엠앤디(주),051490,2013/12,94980427,125150941,106412734,137149283,79984380,106358439,28296649,35810865,34737752,60075481,61636240,71866350,53853819,70628278,43014601,55674696,20498346,25515866,14596613,11121876,44776494,65282933
나라엠앤디(주),051490,2014/12,101558422,136508459,126198203,156939911,85281750,117707334,36622239,43310574,38977134,62274648,63773865,73833559,67916806,86038862,58196013,73619481,28277165,35017755,18476286,15780549,62424339,83106352
나라엠앤디(주),051490,2015/12,99626530,129693645,128276799,160113698,85090461,113102052,33024955,40215764,39898891,63147119,67691891,76569963,65807429,88296288,55510759,72143896,29755636,37359985,13955938,9930249,60584908,83543735
나라엠앤디(주),051490,2016/12,95613415,131016323,136539030,170434038,83732605,117384719,32782654,41297516,39961309,64311316,70227202,77807215,74047124,96459783,60312835,80797744,35113217,41693265,21030751,16215129,66311828,92626823
나라엠앤디(주),051490,2017/12,102137232,140866034,153129812,185270866,85587977,120647587,40635963,48759214,44520174,67638911,72261780,78410372,84405508,107598223,69750535,91875492,32612107,43173812,22889164,14417895,80868033,106860494
나라엠앤디(주),051490,2018/12,92017046,141805153,163991261,191504715,78869876,123807872,47699449,57890289,50922958,74369741,74122353,79893645,84540851,105278985,75998492,95541683,26395966,37210119,0,0,89868908,111611070
나라엠앤디(주),051490,2019/12,93252387,156036235,161963986,217201628,84581250,140635873,43894673,58022152,55293774,83326762,73660467,80741037,79072026,123096396,78837777,120734329,26208731,50776299,31788898,14401732,88303519,136460590
나라엠앤디(주),051490,2020/12,89205616,177806237,148063220,217893206,83782000,162643635,36266874,57310115,53352902,84480382,71550296,81194343,66196450,122349305,70526746,125264498,23263354,49436440,29861521,11011621,76512924,136698863
나무기술(주),242040,2016/12,,,,,,,,,,,,,,,,,,,,,,
나무기술(주),242040,2017/12,,,,,,,,,,,,,,,,,,,,,,
나무기술(주),242040,2018/12,46903289,65704112,31194798,35102008,44101711,60769647,1787158,4977077,348776,593283,13932158,13395371,26659279,32561913,14700732,18439801,16141416,18006768,11959939,11155346,17262639,21706637
나무기술(주),242040,2019/12,58481259,84684742,41667214,56647226,49738671,70245278,3282702,11362890,588817,1074085,18036512,18080746,32030467,50921339,22944587,36615944,13620345,22626578,17951833,7307665,23630702,38566481
