회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),부가가치(IFRS연결)(천원),부가가치(IFRS)(천원)
(주)이오테크닉스,39030,Dec-18,151912027,105850390,0,0,623,121290203,19782677,428464236,372994875,81797.35,34798.28,294095045,271472082,81797350,34798280
(주)이오테크닉스,39030,Dec-19,143414316,101860011,0,0,571,103288398,19793677,446385713,383935725,67337.83,38451.9,206470463,180044582,67337830,38451900
(주)이원,17940,Dec-11,943752412,724049137,31531489,28084801,242,109549964,100626361,3270355545,2564119076,285757.28,194432.33,7059229696,6580755184,285757280,194432330
(주)이원,17940,Dec-12,983669060,746161515,39063178,36399375,260,111292865,103268961,3512419789,2745549054,323828.96,205376.31,7413322216,6734355735,323828960,205376310
(주)이원,17940,Dec-13,1035960328,756335309,42103852,40477701,263,115185423,107036729,3629693275,2817244128,250865.56,184208.64,7205425041,6405853167,250865560,184208640
(주)이원,17940,Dec-14,1058607167,788488406,38442195,27684148,264,118588068,110378654,3658165076,2705552016,249400.71,154751.55,6900474530,5912088311,249400710,154751550
(주)이원,17940,Dec-15,1005811305,780718299,12131072,6180446,273,123839927,115067156,3509763920,2621966672,214386.37,205729.41,4695070331,3822716363,214386370,205729410
(주)이원,17940,Dec-16,952517130,756020137,21247448,18672916,256,126377234,117602798,3544179098,2915593553,163002.36,164993.13,3995900597,3447722831,163002360,164993130
(주)이원,17940,Dec-17,895794687,776129885,42953438,42953438,261,127895272,120104594,3460084197,2835776429,301518.23,191105.25,4408216435,3912359398,301518230,191105250
(주)이원,17940,Dec-18,934349824,789934275,13770795,12531192,277,145091071,135900642,3565388941,2940930983,294963.15,204844.12,4630199431,4152465961,294963150,204844120
(주)이원,17940,Dec-19,932386200,786319255,21920900,18416380,279,154977439,145644405,3594979133,3076559763,233140.22,238843.22,4608269823,4173961091,233140220,238843220
(주)이월드,84680,Dec-11,166994326,166994326,26500,26500,199,724750,724750,182119768,182119768,10752.51,10752.51,16899814,16899814,10752510,10752510
(주)이월드,84680,Dec-12,182477389,164820002,251936,251936,207,724750,724750,207990861,186538344,8604.19,10308.66,28110005,17774315,8604190,10308660
(주)이월드,84680,Dec-13,192863581,174202525,167982,167982,232,724750,724750,204443013,183273811,10962.6,6212.24,30716456,19824592,10962600,6212240
(주)이월드,84680,Dec-14,,170127126,,256934,196,,724750,,177530827,,13575.94,,21869857,0,13575940
(주)이월드,84680,Dec-15,,201912561,,1088379,238,,789750,,218042328,,16249.22,,24275543,0,16249220
(주)이월드,84680,Dec-16,,201063033,,569428,240,,724750,,220225975,,20836.98,,29681289,0,20836980
(주)이월드,84680,Dec-17,,196889984,,34500,226,,768117,,233119097,,23258.19,,35025026,0,23258190
(주)이월드,84680,Dec-18,,225759138,,2713764,264,,768118,,263577737,,22904.86,,33574123,0,22904860
(주)이월드,84680,Dec-19,,229201099,,819365,488,,768118,,481844100,,39368.03,,183199029,0,39368030
(주)이즈미디어,181340,Dec-17,14091149,14032813,490449,490449,131,710529,710529,68988907,63220451,12829.14,10235.41,53228212,43286328,12829140,10235410
(주)이즈미디어,181340,Dec-18,13762433,13701845,0,0,177,710529,710529,81222067,74082848,16990.97,15101.41,78919135,76856196,16990970,15101410
(주)이즈미디어,181340,Dec-19,15193948,14974246,0,0,186,1678229,1678229,75838634,70286822,15928.78,13762.93,67147273,65424274,15928780,13762930
(주)이지,37370,Dec-11,21203459,1795542,0,0,70,22942890,10657867,76443827,57223608,20271.97,8270.34,84650976,40328703,20271970,8270340
(주)이지,37370,Dec-12,42917429,24323840,0,0,90,22185961,9342938,85034123,72797997,21601,12611.27,101709716,57858024,21601000,12611270
(주)이지,37370,Dec-13,42100697,24286810,0,0,103,22687423,9387038,86646620,78015503,30227.96,13403.07,123036581,71090182,30227960,13403070
(주)이지,37370,Dec-14,42345426,24733279,150525,150525,100,23452193,9536426,93948908,80887760,26222.59,10857.93,156223438,80870229,26222590,10857930
(주)이지,37370,Dec-15,41239783,25055573,2189925,0,97,24068708,10096541,98659907,95310696,20054.07,9695.17,151603680,90640949,20054070,9695170
(주)이지,37370,Dec-16,40021602,25290863,2768229,0,101,21703989,7301159,97836456,89596928,25015.57,7622.94,146782154,93924930,25015570,7622940
(주)이지,37370,Dec-17,40806035,27833293,5193119,2259409,114,22088362,8116050,97419948,74450012,24060.61,6964.66,163964597,100984173,24060610,6964660
(주)이지,37370,Dec-18,40609788,34903284,9226976,9226976,106,18555537,4615175,73329316,59588655,-1250.26,-10327.39,112563296,76538965,-1250260,-10327390
(주)이지,37370,Dec-19,49802162,44213225,17606742,17606741,92,18733237,4792875,77199021,66201935,17042.74,9910.09,67218335,44004463,17042740,9910090
(주)이지홀딩스,35810,Dec-11,374993536,27798254,21542687,552829,1564,95569688,13806386,1081533235,300561148,112760.24,26207.36,1070174385,95120557,112760240,26207360
(주)이지홀딩스,35810,Dec-12,451916276,27892336,18971903,3006814,147,116331791,11903381,1230493523,286766008,157539.43,33578.55,1388678119,127017216,157539430,33578550
(주)이지홀딩스,35810,Dec-13,607145573,26336009,14582436,102600,182,185965348,15137500,1474743122,341211442,194850.71,32420.05,1504495769,113575684,194850710,32420050
(주)이지홀딩스,35810,Dec-14,597690106,27022493,18659334,630000,195,197838641,15515538,1494403346,352225096,213740.31,36538.15,1480288890,126137173,213740310,36538150
(주)이지홀딩스,35810,Dec-15,644248264,27897145,19251352,3022355,217,225312739,17902125,1581003508,385010209,220488.88,36341.97,1440565474,130731583,220488880,36341970
(주)이지홀딩스,35810,Dec-16,645949476,29934445,14510654,2506827,247,242665751,21133555,1509864202,389281697,259847.51,42256.15,1401434755,132177616,259847510,42256150
(주)이지홀딩스,35810,Dec-17,659623787,34323657,18692710,3185020,248,255086906,24379855,1480823033,407907592,288063.55,37517.82,1398088836,141321839,288063550,37517820
(주)이지홀딩스,35810,Dec-18,699364757,37180017,19966215,2975800,266,286633443,27494918,1703702492,492579160,277753.05,26829.85,1509390785,156851297,277753050,26829850
(주)이지홀딩스,35810,Dec-19,723780968,40347704,17217319,1541350,265,309533443,29606418,1782657220,455352628,258591.48,43327.84,1614867962,155243893,258591480,43327840
(주)이큐셀,160600,Dec-15,10232678,10232678,0,0,92,1229272,1229272,53475498,53525004,15608.38,15496.76,55853400,55853400,15608380,15496760
(주)이큐셀,160600,Dec-16,23593465,10188056,6387435,0,112,1314272,1314272,65325543,56684296,8833.94,8986.73,66718817,66644575,8833940,8986730
(주)이큐셀,160600,Dec-17,24977995,10308835,0,0,148,1606172,1606172,73910576,67283690,10158.46,10271.36,60619125,60418824,10158460,10271360
(주)이큐셀,160600,Dec-18,24412253,5698483,0,0,188,1993162,1652072,86440816,77121982,21955.75,19970.42,112748457,112168341,21955750,19970420
(주)이큐셀,160600,Dec-19,23664871,5872694,0,0,172,2005172,1656872,81964394,76453369,-20115.98,-21184.89,93333769,92640985,-20115980,-21184890
(주)이크레더블,92130,Sep-11,2746053,2746053,0,0,128,0,0,26050270,26050270,6411.58,6411.58,16891451,16891451,6411580,6411580
(주)이크레더블,92130,Sep-12,2888377,2722304,0,0,114,0,0,28295765,27715908,6395.95,6173.87,18367702,17570239,6395950,6173870
(주)이크레더블,92130,Dec-13,2910679,2810624,0,0,120,0,0,31315136,29859945,16535.57,14337.09,19085129,16565466,16535570,14337090
(주)이크레더블,92130,Dec-14,2761048,2688980,0,0,113,0,0,34234184,31973379,17837.43,15476.99,20108612,17466333,17837430,15476990
(주)이크레더블,92130,Dec-15,2738264,2701932,0,0,142,0,0,38387551,35463796,22172.14,19954.87,25568400,22784407,22172140,19954870
(주)이크레더블,92130,Dec-16,2904182,2885528,0,0,160,0,0,44621405,41268382,27890.56,25997.55,31498657,29180174,27890560,25997550
(주)이크레더블,92130,Dec-17,2739374,2730587,0,0,172,0,0,49406966,45426441,30058.25,28352.85,34056744,31955073,30058250,28352850
(주)이크레더블,92130,Dec-18,2819142,2770607,36000,10000,175,0,0,56608357,51905911,33032.01,31378.43,37243072,35252869,33032010,31378430
(주)이크레더블,92130,Dec-19,4124782,4083672,1689515,1689515,176,0,0,62637188,57252182,36202.25,34489.05,40922495,39421713,36202250,34489050
(주)이퓨쳐,134060,Dec-11,,2368724,,13041,46,,240581,,18959013,,2396.61,,7729145,0,2396610
(주)이퓨쳐,134060,Dec-12,,3216176,,0,48,,28018,,18979184,,3232.85,,7392451,0,3232850
(주)이퓨쳐,134060,Dec-13,,3114145,,0,46,,28018,,20289380,,3377.91,,8385255,0,3377910
(주)이퓨쳐,134060,Dec-14,,2997707,,0,44,,25482,,19653014,,3138.1,,7990892,0,3138100
(주)이퓨쳐,134060,Dec-15,,2909802,,0,45,,25482,,19710187,,3040.24,,7485121,0,3040240
(주)이퓨쳐,134060,Dec-16,,2868448,,0,45,,24212,,21322071,,3573.43,,8525055,0,3573430
(주)이퓨쳐,134060,Dec-17,,2805323,,0,48,,23712,,19675309,,3346.03,,8584772,0,3346030
(주)이퓨쳐,134060,Dec-18,,2734045,,0,49,,23712,,20536452,,4333.1,,9828718,0,4333100
(주)이퓨쳐,134060,Dec-19,,2696316,,0,49,,15729,,23119509,,5182.58,,10686877,0,5182580
(주)인디에프,14990,Dec-11,16033856,15617256,178500,178500,474,114862,114862,226869416,226655395,20032.24,18964.28,246347681,245015064,20032240,18964280
(주)인디에프,14990,Dec-12,12555979,12369864,0,0,424,147685,147685,209347262,208873619,23057.11,22206.41,215369645,214939693,23057110,22206410
(주)인디에프,14990,Dec-13,9817675,9808046,0,0,352,134585,134585,198771950,198667210,23045.53,22879.21,197434220,197156607,23045530,22879210
(주)인디에프,14990,Dec-14,9318061,9318061,0,0,363,308309,308309,179919716,179769837,16799.59,16364.81,187286507,187272033,16799590,16364810
(주)인디에프,14990,Dec-15,9283992,9283992,0,0,288,387909,387909,167142676,166980838,17239.75,16949.67,171485193,171489493,17239750,16949670
(주)인디에프,14990,Dec-16,9123313,9123313,0,0,267,387909,387909,159694562,159552229,11428.65,11120.3,202900467,202902322,11428650,11120300
(주)인디에프,14990,Dec-17,8017070,8017070,0,0,234,387909,387909,142063634,141965625,21123.38,20741.6,201079668,201081235,21123380,20741600
(주)인디에프,14990,Dec-18,8013389,8013389,0,0,236,387909,387909,138090885,137928785,19870.68,19477.12,197598411,197600473,19870680,19477120
(주)인디에프,14990,Dec-19,9331431,9331431,278275,278275,243,374971,374971,149413338,148997828,22899.19,22466.9,202514692,202190428,22899190,22466900
(주)인바디,41830,Dec-11,7513872,7054462,7834,7834,129,941703,380137,43848987,41486709,15195.45,9960.12,31560823,23836927,15195450,9960120
(주)인바디,41830,Dec-12,7952261,7463906,0,0,133,1067277,522508,48162810,45460761,15971.39,9713.07,33230296,23242502,15971390,9713070
(주)인바디,41830,Dec-13,16389996,15934680,0,0,151,1067277,522507,53672982,50907799,17278.85,12236.79,36786609,27233161,17278850,12236790
(주)인바디,41830,Dec-14,16747295,15884937,0,0,167,1165417,615668,63171082,59932598,23736.66,16715.73,48940140,36994981,23736660,16715730
(주)인바디,41830,Dec-15,22961897,22244734,928195,928195,166,1182141,654680,82529853,77084166,36921.04,26193.78,68949098,52059436,36921040,26193780
(주)인바디,41830,Dec-16,27933108,26700130,7005072,6969177,192,1743141,694681,97059397,90675164,44060.07,31343.42,79848382,58870403,44060070,31343420
(주)인바디,41830,Dec-17,31844677,30499959,302548,302548,194,1957247,827537,112024745,103817501,49477.06,33482.27,93253713,67439604,49477060,33482270
(주)인바디,41830,Dec-18,71110490,68946229,5314111,4805758,184,2042090,902050,131686126,124823966,56803.88,37900.55,99635443,69329223,56803880,37900550
(주)인바디,41830,Dec-19,70005769,66425728,0,0,212,2100351,930811,154903556,141768028,69050.55,43752.13,117058914,71968109,69050550,43752130
(주)인바이오젠,101140,Dec-11,,64291,,0,31,,0,,10509416,,2686.04,,11946874,0,2686040
(주)인바이오젠,101140,Dec-12,,36843,,0,35,,0,,8458072,,18.01,,10168487,0,18010
(주)인바이오젠,101140,Dec-13,,108242,,0,39,,0,,10004093,,21.03,,7966362,0,21030
(주)인바이오젠,101140,Dec-14,,99599,,0,33,,0,,7109775,,-127.41,,11762124,0,-127410
(주)인바이오젠,101140,Dec-15,,182995,,0,25,,0,,14558906,,-4769.78,,8864991,0,-4769780
(주)인바이오젠,101140,Dec-16,,124846,,0,21,,0,,12375563,,-690.8,,11545263,0,-690800
(주)인바이오젠,101140,Dec-17,,61065,,0,24,,0,,13389537,,-577.99,,7076786,0,-577990
(주)인바이오젠,101140,Dec-18,,26496,,0,18,,0,,24320788,,2090.68,,7566169,0,2090680
(주)인바이오젠,101140,Dec-19,,277295,,0,46,,0,,90919390,,18080.29,,9795203,0,18080290
(주)인산가,277410,Dec-17,,,,,2,,,,,,,,,0,0
(주)인산가,277410,Dec-18,14921112,12099993,2438456,3365795,153,1777480,1589217,34920745,32523687,8544.06,7550.34,25231613,25399567,8544060,7550340
(주)인산가,277410,Dec-19,19870283,17148926,6174446,7101785,164,1953289,1750395,49776056,47097435,14696.53,13301.86,25864241,26019710,14696530,13301860
(주)인성정보,33230,Dec-11,14388770,13673150,34708,34708,169,0,0,140407016,69571311,27507.84,12494.42,250815403,80035580,27507840,12494420
(주)인성정보,33230,Dec-12,13636019,12053786,150158,150158,171,0,0,150107143,83005233,26639.15,11966.23,258634094,98129572,26639150,11966230
(주)인성정보,33230,Dec-13,12422938,11567165,14441,14441,176,0,0,148039250,81805034,29201.37,14612.05,255646577,98790128,29201370,14612050
(주)인성정보,33230,Dec-14,12003502,11309610,518,0,202,0,0,175381512,96650666,24551.7,12669.93,257419054,104488421,24551700,12669930
(주)인성정보,33230,Dec-15,12521684,11031681,51,0,190,0,0,164013621,87607825,17594.28,8456.86,256519350,107296434,17594280,8456860
(주)인성정보,33230,Dec-16,12880793,11046587,0,0,167,0,0,156669020,89317552,27422.38,15828.74,252677492,98761472,27422380,15828740
(주)인성정보,33230,Dec-17,12916805,10942647,0,0,175,0,0,144741961,77053346,24359.92,11555.64,255835608,87883047,24359920,11555640
(주)인성정보,33230,Dec-18,11944235,10729589,0,0,204,0,0,171535853,89843904,28851.95,17078.57,258032877,101075191,28851950,17078570
(주)인성정보,33230,Dec-19,13549830,10716062,0,0,204,0,0,182909906,98715190,28453.58,15651.54,246656144,95057636,28453580,15651540
(주)인스코비,6490,Dec-11,,2994824,,0,33,,0,,13772109,,-1755.03,,5475543,0,-1755030
(주)인스코비,6490,Dec-12,,4203019,,886185,71,,43667,,19279543,,-5505.56,,7984671,0,-5505560
(주)인스코비,6490,Dec-13,2321880,2321880,818255,818255,56,105958,105958,26139432,26363993,-2609.38,-2395.56,12341843,12235606,-2609380,-2395560
(주)인스코비,6490,Dec-14,1042731,1042731,0,0,33,717540,717540,23903472,24325620,-4372.86,-4173.58,25770468,24276482,-4372860,-4173580
(주)인스코비,6490,Dec-15,796733,564331,0,0,55,114113,114113,48649997,48152463,-18488.77,-17557.71,16313400,9610387,-18488770,-17557710
(주)인스코비,6490,Dec-16,778020,239756,0,0,46,85145,85145,45176999,45472564,2657.51,-1564.75,37062381,14610084,2657510,-1564750
(주)인스코비,6490,Dec-17,628563,162840,0,0,51,200222,200222,47219185,42730798,8283.48,888.21,49566497,20826968,8283480,888210
(주)인스코비,6490,Dec-18,472070,173451,0,0,53,112232,112232,57443802,48729695,2242.54,-4670.02,58590555,29321226,2242540,-4670020
(주)인스코비,6490,Dec-19,1690072,977456,0,0,54,212232,112232,50718972,41240510,-14343.29,-19088.08,75277435,46086598,-14343290,-19088080
(주)인지디스플레이,37330,Dec-11,130615436,49524588,5083937,1406055,473,100347668,50172683,354605708,147423702,88460.74,45047.91,414196967,169584919,88460740,45047910
(주)인지디스플레이,37330,Dec-12,123379842,46179298,1531585,1497105,322,80309671,29862082,279838756,131683969,72550.46,36539.61,352731319,94904414,72550460,36539610
(주)인지디스플레이,37330,Dec-13,131060033,48991103,1321300,1321300,270,90555293,36159096,268503213,144986045,35322.47,18597.67,272919644,77225689,35322470,18597670
(주)인지디스플레이,37330,Dec-14,122923906,46946167,132923,132923,284,94087059,37725583,257666160,148893748,61001.8,23028.47,326920432,108785066,61001800,23028470
(주)인지디스플레이,37330,Dec-15,107526318,42391034,6485576,132923,205,89651508,38154633,255336119,145719611,55922.01,12339.39,311647591,89751283,55922010,12339390
(주)인지디스플레이,37330,Dec-16,114053696,37600983,645846,645846,141,97532824,28097400,265272292,146479989,60312.72,13905.62,389840573,75681353,60312720,13905620
(주)인지디스플레이,37330,Dec-17,119985139,42044422,4943398,4943398,178,102758703,24508290,269724157,147070788,51055.83,12723.63,478778394,87446238,51055830,12723630
(주)인지디스플레이,37330,Dec-18,114768567,34256602,1694156,0,202,106881144,19340491,270074527,140112684,66088.78,18738.68,514409963,96956470,66088780,18738680
(주)인지디스플레이,37330,Dec-19,224436338,154837215,34605349,23767858,445,220407502,140206090,441620561,311381936,87971.31,27930.6,557843292,121746444,87971310,27930600
(주)인콘,83640,Dec-11,14078407,11786851,0,0,69,233353,154510,45093807,35443095,8083.56,5882.52,35420476,26413404,8083560,5882520
(주)인콘,83640,Dec-12,12455190,12455190,0,0,140,290062,290062,34496647,34496647,8292.94,9458.38,40192496,35988407,8292940,9458380
(주)인콘,83640,Dec-13,12220652,12220652,0,0,162,321861,321861,40921572,40921572,11071.71,11071.71,41846141,41846141,11071710,11071710
(주)인콘,83640,Dec-14,,11960032,,0,119,,328661,,45895060,,8756.63,,38599028,0,8756630
(주)인콘,83640,Dec-15,10005213,9909030,0,0,127,324300,324300,55566151,55628473,7945.45,7974.97,36066307,36066307,7945450,7974970
(주)인콘,83640,Dec-16,9719120,9614700,0,0,127,324300,324300,51634981,51578092,4979.26,5046.33,36120175,36120175,4979260,5046330
(주)인콘,83640,Dec-17,6726880,6726880,0,0,115,324300,324300,70188568,70051557,6764.93,6513.35,44012144,44012144,6764930,6513350
(주)인콘,83640,Dec-18,6672486,6632834,0,0,126,324300,324300,97506794,96628982,5814.02,4642.99,41035478,41015478,5814020,4642990
(주)인콘,83640,Dec-19,6669012,6482395,0,0,107,195000,195000,88322804,96263601,-9149.88,-1200.02,30761375,30752375,-9149880,-1200020
