회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출원가(*)(IFRS),매출원가(*)(IFRS연결),당기순이익(손실)(IFRS),당기순이익(손실)(IFRS연결),자본(*)(IFRS),자본(*)(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),영업이익개별,영업이익연결
(주)흥국,10240,Dec-19,72258060,104480160,60137066,86460979,4490031,7002937,54944604,67488995,73234366,92358267,5146487,8887375
(주)흥국,10240,Dec-20,74416901,119116419,60112313,95492318,7419461,11754325,57442608,74031445,78891659,108557729,8656482,15608368
(주)흥국에프엔비,189980,Dec-15,39502913,39636081,23631122,22253858,7161700,6602856,63696972,64025375,75254510,75093404,7666198,8597288
(주)흥국에프엔비,189980,Dec-16,40254435,41377160,26259828,25777381,2664279,3347480,54454778,55462065,66429599,66906282,2897698,3922359
(주)흥국에프엔비,189980,Dec-17,43667407,44898941,29782891,29422784,2233591,2619599,56016964,57410130,69276739,70226523,2706673,2877743
(주)흥국에프엔비,189980,Dec-18,44126103,47651005,29381473,31086898,3108837,2760835,58690497,59733217,80436245,81852143,3682494,4252030
(주)흥국에프엔비,189980,Dec-19,51915567,53767239,35416219,35469268,4912882,5303380,62661708,64066642,88207405,89302191,5085682,5813144
(주)흥국에프엔비,189980,Dec-20,48422010,50414009,34512421,34691384,4312774,3909067,67613965,68816543,91838243,92571786,2377369,2479235
(주)희림종합건축사사무소,37440,Dec-10,160397432,,132416140,,7065694,,65531388,,111675788,,9327668,0
(주)희림종합건축사사무소,37440,Dec-11,135066574,,119751399,,-3582613,,55888681,,116710978,,-1995622,0
(주)희림종합건축사사무소,37440,Dec-12,145372840,,124433859,,1030421,,56275991,,127549999,,5485604,0
(주)희림종합건축사사무소,37440,Dec-13,149025264,149637668,127486407,127725716,1146678,1306698,57152380,57303999,129289986,129241142,6963518,7127599
(주)희림종합건축사사무소,37440,Dec-14,134992087,135641944,126595560,127325467,-13630896,-13960890,43409122,43223558,138768538,138944137,-9528454,-9859339
(주)희림종합건축사사무소,37440,Dec-15,135566291,135770930,108419736,108611868,3873519,3648859,48235811,47825809,142458688,142496032,7232828,6954145
(주)희림종합건축사사무소,37440,Dec-16,139540970,139772638,119254375,119441325,2561454,2147517,49668355,48861100,143707207,143417384,5753378,5398003
(주)희림종합건축사사무소,37440,Dec-17,158572902,159493989,131047272,131325749,3519433,3702817,52178490,51589090,134709705,134552824,8506136,8684151
(주)희림종합건축사사무소,37440,Dec-18,169183168,169470443,142092088,142106374,3901758,3957145,52244134,51713843,134684923,134523704,6850420,6800116
(주)희림종합건축사사무소,37440,Dec-19,178158267,178561343,153749923,153776066,3873552,3571420,54016890,54817940,160207151,161634028,7516493,7234635
(주)희림종합건축사사무소,37440,Dec-20,203635394,203869261,177599062,177647655,5266255,4737034,57246915,58773997,165429998,167855631,9637167,9145097
(주)힘스,238490,Dec-17,91425665,,61823258,,12117169,,52190943,,72458776,,15624533,0
(주)힘스,238490,Dec-18,35455311,,25311483,,-1021721,,52563841,,65194765,,-1708653,0
(주)힘스,238490,Dec-19,85064902,,56699257,,8442232,,60775016,,86740548,,7702123,0
(주)힘스,238490,Dec-20,106206150,106206150,60484441,60484441,17204653,17204653,77741824,77741824,90835512,90866396,24802121,24968175
AJ네트웍스(주),95570,Dec-15,196520252,1055580857,0,0,19084591,28991066,262340752,398011829,612887634,1725200198,23670124,74258957
AJ네트웍스(주),95570,Dec-16,244971818,1253876535,0,0,15964700,17079187,281998685,427485702,806211458,2081316853,28836760,61859365
AJ네트웍스(주),95570,Dec-17,280266235,1431015801,0,0,17777708,20647180,292822563,447172881,974532773,2354233735,36587200,77221587
AJ네트웍스(주),95570,Dec-18,339799798,1056691254,0,0,-22339664,37268842,266200242,491807973,1075577283,2575139461,37338423,-21281687
AJ네트웍스(주),95570,Dec-19,391780284,1202793724,0,0,50738603,42128594,310448639,347341156,1231565485,1803255226,39951144,17844100
AJ네트웍스(주),95570,Dec-20,453554892,1017050375,0,0,17120613,-3316812,298444707,288007810,1204137955,1588170350,50286711,22952778
CS홀딩스(주),590,Dec-10,2130645,83543854,0,70537450,419325,4998486,134994902,139262461,142712639,161071811,87071,4858182
CS홀딩스(주),590,Dec-11,2725520,109045966,0,90347580,1901585,11767923,148880642,162793414,156447456,188753459,1584693,12311553
CS홀딩스(주),590,Dec-12,1986918,103356782,0,87830335,1053974,6548398,150619775,169676510,158255760,191295610,649949,7734679
CS홀딩스(주),590,Dec-13,1976860,146122999,0,117115033,950543,13013047,151919731,203805998,160068546,233929444,560639,16898069
CS홀딩스(주),590,Dec-14,1968728,141559850,0,107398453,1399221,14362390,160162436,224393510,170117491,260355830,689888,20997600
CS홀딩스(주),590,Dec-15,1978468,138970755,0,101942745,10569056,29603865,163078500,245863891,173456317,284933124,536200,22697997
CS홀딩스(주),590,Dec-16,1789081,123144962,0,89665704,585576,17138786,163701593,261888704,171585884,293927435,413404,19832914
CS홀딩스(주),590,Dec-17,2600156,120959822,0,89757287,1254772,14264795,164221606,269430421,172056738,302433875,985701,17036018
CS홀딩스(주),590,Dec-18,3034651,122550869,0,94019832,1694355,12641149,165185817,274752760,172815100,304418193,1206473,13319441
CS홀딩스(주),590,Dec-19,3319943,134971514,0,101877574,1801570,16603892,166339006,286152713,174070675,314291513,1368078,17025222
CS홀딩스(주),590,Dec-20,3347427,131637085,0,98462604,936363,11835399,166815277,295561249,174454798,323725568,1179902,15901271
HD현대(주),267250,Dec-17,465241675,14299511713,159281009,12890410497,219486624,1013033249,5388612314,10101864530,7750711883,20888570158,282227537,843038417
HD현대(주),267250,Dec-18,579338552,27256649937,198095156,25360420611,130596457,283985348,5525289007,10554159912,8150735598,23347820007,337847947,861427338
HD현대(주),267250,Dec-19,492651093,26630333352,193286568,24800633574,590858298,115347380,5842209592,11884694853,8583906445,25715535189,247640973,666593845
HD현대(주),267250,Dec-20,375932399,18910981519,50643617,18341294237,86432633,-789719525,5532836689,11097854235,7727859034,26558952365,300813982,-597108836
KB오토시스(주),24120,Dec-10,89021128,93192619,83248573,86306087,3176593,3148513,53148407,54146796,88523677,94886607,4281706,4364946
KB오토시스(주),24120,Dec-11,111613610,113600617,103582530,106899559,4771281,1592531,56931562,54189840,103118585,106963254,6176823,3662918
KB오토시스(주),24120,Dec-12,119852517,128469875,106622061,114974735,6121303,4047834,61739687,56318264,103507294,104467698,8330314,6508350
KB오토시스(주),24120,Dec-13,119940605,128845652,106695448,114085804,6353904,4179425,66714309,59032486,113372359,115087030,8737103,7615978
KB오토시스(주),24120,Dec-14,106348268,115491313,95222862,102383431,4939476,3580251,70248182,61435093,112239821,115725365,6550009,6006696
KB오토시스(주),24120,Dec-15,121474574,129529485,104699209,112958748,9958278,5402075,78098840,64973025,129780423,127235494,11385379,8704863
KB오토시스(주),24120,Dec-16,157661547,167374755,133928079,140690424,13660728,14273201,89485359,76649185,149398680,141949450,15166967,18520841
KB오토시스(주),24120,Dec-17,151635499,164260096,127884566,137423755,8304823,12277116,94456691,85077036,155666545,149757134,14628433,18366120
KB오토시스(주),24120,Dec-18,142360043,151863763,123418859,130353033,12239790,12750202,103931210,94716069,151193035,145564580,14002863,14567948
KB오토시스(주),24120,Dec-19,135937825,147791589,119729857,127177934,5219659,10692459,106042523,102487663,144464067,143851954,10479707,12683252
KB오토시스(주),24120,Dec-20,116834459,131873547,107541535,117780617,2156916,3317800,105619961,102588765,150962914,151209922,5216236,6145336
KD(주),44180,Dec-10,13414838,61751391,10388842,53296646,-6182993,-5254486,19608093,36897630,38198059,91293751,276423,2178999
KD(주),44180,Dec-11,14475125,63500533,10930035,55340197,1094448,-14992301,23121238,23692549,34676750,76044743,900724,1729290
KD(주),44180,Dec-12,11755665,12545430,9381105,10034240,-20329372,-19934634,6844793,9558366,15948424,23718000,-498884,679942
KD(주),44180,Dec-13,20281608,22445094,19263721,21274416,-2472165,-6977539,6647004,6696887,21340772,23227897,-975675,-1822545
KD(주),44180,Dec-14,21608687,22572073,21380594,23066511,-5189163,-5577755,14221887,13885743,25922891,26825055,-2887622,-4640386
KD(주),44180,Dec-15,25619148,30009587,20750013,24656571,936467,614557,17703528,17056013,36596507,38509704,1649232,1439399
KD(주),44180,Dec-16,30667527,35750504,25333117,29573873,320261,19499,39222776,39257537,57633343,59541799,1485294,1566518
KD(주),44180,Dec-17,17135925,22401619,16021205,20535230,-16986927,-16710270,38811064,40777973,83744227,98824540,-10193056,-10282185
KD(주),44180,Dec-18,18557509,41425211,14920358,34251572,-11681501,-17026825,26169633,22910115,119654852,148470847,-3952417,-9636962
KD(주),44180,Dec-19,74209511,84340034,57984821,68797105,1933843,9251212,28652581,32746044,104497661,138272305,8597192,5348974
KD(주),44180,Dec-20,16239181,21430920,12079873,17592844,-7353806,-5679931,22144046,28814403,131959281,148381205,-5728574,-8229916
KG스틸(주),16380,Dec-10,3664182456,3671436800,3369414280,3374339185,-30107121,-32419717,1732966819,1729702671,5280591780,5271144754,104126449,104017815
KG스틸(주),16380,Dec-11,3899744758,4259506242,3692860059,4020911389,-225325395,-216895612,1478528341,1489316744,5106166432,5310309984,10307665,23359411
KG스틸(주),16380,Dec-12,3565729917,3934192553,3355988952,3695638834,-48844721,-110201126,1437223040,1450509396,4954671949,5259720757,11131012,16910452
KG스틸(주),16380,Dec-13,3332942862,3781241475,3123653061,3538015762,-141813087,-140522544,1298217268,1326731751,4841857720,5241508648,21464805,25867043
KG스틸(주),16380,Dec-14,2639095928,3024439786,2594911759,2918515471,-1341090529,-1281183446,55743220,69503923,2892223363,3393941146,-170063532,-160142736
KG스틸(주),16380,Dec-15,1604043537,2320792157,1418095975,2074097510,-25421390,-48068315,27545425,3416216,2475759225,2890468536,76043999,78584907
KG스틸(주),16380,Dec-16,1542880719,2328039348,1342318521,2032527035,-88810885,-72710584,136954023,126261515,2410632934,2823220556,94071363,143611068
KG스틸(주),16380,Dec-17,1733421115,2596196911,1632545547,2430128747,-148383192,-124509403,157609669,165555325,2323882283,2684673883,-32003467,-11767706
KG스틸(주),16380,Dec-18,1750903867,2545097238,1682033191,2454692969,-64063256,-66060479,15202796,6435558,2108622029,2506058874,-4959123,-16372390
KG스틸(주),16380,Dec-19,1688470942,2428250197,1593631132,2289326319,-30861360,-33537540,902046602,889460600,2045911368,2355272182,20463279,34639839
KG스틸(주),16380,Dec-20,2098691006,2342443591,1926999335,2132672808,42433613,66893129,956463410,972703986,2226734064,2257720824,85469632,110778751
KISCO홀딩스(주),1940,Dec-10,13066678,613877044,0,552486198,7564741,32766447,493592053,790593023,503965325,910859280,7535297,23024900
KISCO홀딩스(주),1940,Dec-11,12189274,646857103,0,594845267,-3311110,-26317444,487556461,682732863,500308440,779731867,-1467934,-37119345
KISCO홀딩스(주),1940,Dec-12,11630965,594812327,0,536840242,8087392,35286922,491811890,713074606,501960961,789682784,6879807,28140833
KISCO홀딩스(주),1940,Dec-13,13771329,1327639493,0,1251009686,8910049,19980320,503341703,1135603965,507369880,1377429174,9021300,7286624
KISCO홀딩스(주),1940,Dec-14,13544883,1159414128,0,1092195102,9477601,14865818,503332907,1129384560,513145712,1379712311,7952063,6826547
KISCO홀딩스(주),1940,Dec-15,13789695,1087462735,0,932701477,19867380,78046193,529728521,1202039733,530577609,1407103545,8022590,90358160
KISCO홀딩스(주),1940,Dec-16,14428669,1058058473,0,906230001,11828126,77864434,539506636,1273968330,540248636,1493955210,10780129,87056280
KISCO홀딩스(주),1940,Dec-17,13553599,1221253735,0,1062766802,11998690,-7241887,548368326,1258796615,548751136,1488800280,10528356,97354947
KISCO홀딩스(주),1940,Dec-18,13299529,1314754935,0,1190076532,11893811,36319782,556066496,1279048873,556395695,1545159970,10295518,62375860
KISCO홀딩스(주),1940,Dec-19,14194673,1182987794,0,1068663451,12938277,62889043,564403119,1327556094,565058325,1557313864,11129752,57567233
KISCO홀딩스(주),1940,Dec-20,14276673,1064569447,0,902414984,12607376,36484194,567836361,1334815730,568413702,1564589807,11002399,82681994
LG이노텍(주),11070,Dec-10,3719351418,4103476715,3289999188,3588117648,204439188,195831340,1472611176,1469982669,4000101822,4125545259,104589773,156455832
LG이노텍(주),11070,Dec-11,4310661065,4553009462,3987916913,4164067240,-164340442,-145374519,1295790843,1324840308,4246930050,4409966704,-103380562,-66836148
LG이노텍(주),11070,Dec-12,5071753125,5315958099,4631497146,4754207132,-41089087,-25004592,1238276212,1268306746,4668317759,4886285404,-315541,77243704
LG이노텍(주),11070,Dec-13,5504037545,6211515631,4975565401,5521547017,-50039155,15541927,1220658494,1316899847,4260285191,4581270749,29032632,136150073
LG이노텍(주),11070,Dec-14,5840222889,6466119296,5092717726,5603253748,58869183,112676677,1541178507,1696490074,4104519473,4428761037,246648551,313958826
LG이노텍(주),11070,Dec-15,5691346073,6138128791,5007661217,5365434744,43578086,95091926,1560503916,1765054994,3598752653,3914337673,184135102,223685062
LG이노텍(주),11070,Dec-16,5321757789,5754565529,4750516994,5102189608,12165924,4952970,1588340624,1778476017,4022156823,4323719058,71297286,104825998
LG이노텍(주),11070,Dec-17,7149756338,7641360524,6346810787,6756693029,180414448,174778426,1792954461,1950782678,5391209318,5877488987,266339127,296491317
LG이노텍(주),11070,Dec-18,7607397531,7982103643,6897546514,7118168181,128117716,163100029,1922600896,2118235199,5062817017,5756067241,175707522,263517410
LG이노텍(주),11070,Dec-19,8042527935,8302068231,7185241470,7273147981,80658023,102300471,1976884663,2204604258,5070125627,5770780510,287730670,403129279
LG이노텍(주),11070,Dec-20,9290257034,9541789541,8176133423,8251449218,186482332,236127867,2167929328,2427687837,5492250317,6038600272,561338855,681019009
LS일렉트릭(주),10120,Dec-10,1409828572,1834829956,1101329550,1475775933,116046144,123385710,723690722,738103604,1530404313,1682077476,163032266,174277011
LS일렉트릭(주),10120,Dec-11,1402034913,2070928963,1113466386,1711583222,58827629,69721028,747511054,776513944,1623026422,1769390133,111205435,128217478
LS일렉트릭(주),10120,Dec-12,1651122711,2232430239,1305996334,1826504030,100886002,97263372,815948205,837539331,1885861070,2020324063,151189187,154164173
LS일렉트릭(주),10120,Dec-13,1765837122,2351886671,1396426652,1919796875,110778939,113990999,902189593,926954480,1961236234,2101280444,170138720,174925107
LS일렉트릭(주),10120,Dec-14,1827656625,2293984269,1458372288,1872270817,93904072,105145672,955900615,993460539,2151083199,2294355146,155115263,157569944
LS일렉트릭(주),10120,Dec-15,1753118434,2201675838,1381510569,1767758612,69452478,70553628,974638791,1014698691,2107925177,2251673935,147877295,154402117
LS일렉트릭(주),10120,Dec-16,1712375142,2213616051,1380937411,1800729633,57881723,80747592,1005038626,1066066216,2095351107,2261805558,97392379,124423932
LS일렉트릭(주),10120,Dec-17,1807454521,2343745307,1436060169,1907527561,94808192,106004533,1080900157,1148139940,2086912499,2255821411,143061115,158442276
LS일렉트릭(주),10120,Dec-18,1905119904,2484978337,1506029930,2006242185,119393549,132234958,1218802904,1297471337,2211787822,2405835525,174805722,205047548
LS일렉트릭(주),10120,Dec-19,1810062924,2346848549,1422299843,1890428116,109361356,103042612,1287380059,1362682802,2328541203,2538144407,154683109,168548577
LS일렉트릭(주),10120,Dec-20,1854586052,2402672528,1501173001,1968532611,106202772,85485547,1360086275,1413469901,2351256992,2540396072,113217220,133713579
OCI(주),10060,Dec-10,2606376109,3322059557,1727201329,2103542584,579019853,668931695,2037570191,2287732309,4236744297,5596215968,700341909,860327489
OCI(주),10060,Dec-11,3406976864,4275871267,2325782800,2797635497,729164872,864738303,3351817282,3720138584,5663590062,7205013146,890007897,1114049828
OCI(주),10060,Dec-12,2409028464,3218459512,2270110903,2701214061,52480364,12709190,3343998756,3591633237,5939458718,7283049629,-13726762,154782846
OCI(주),10060,Dec-13,2195112715,2955507111,2239755632,2704710060,-305346338,-287777262,3016975599,3273301355,5716069793,7302290651,-185660029,-106199990
