,회사명,거래소코드,회계년도,차입금비율(IFRS),차입금비율(IFRS연결),당좌자산구성비율(IFRS),당좌자산구성비율(IFRS연결),유동자산구성비율(IFRS),유동자산구성비율(IFRS연결),매출채권 대 매입채무비율(IFRS),매출채권 대 매입채무비율(IFRS연결),단기차입금 대 총차입금비율(IFRS),단기차입금 대 총차입금비율(IFRS연결),유동부채비율(IFRS),유동부채비율(IFRS연결),타인자본구성비율(IFRS),타인자본구성비율(IFRS연결),자기자본구성비율(IFRS),자기자본구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS),재고자산 대 유동자산비율(IFRS연결),재고자산 대 순운전자본비율(IFRS),재고자산 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS),순운전자본비율(IFRS연결),차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율
12511,엘에스전선아시아(주),229640,19-Dec,4.29,56.49,3.06,35.91,3.06,68.05,0,102.65,85.36,97.4,3.84,118.9,4.34,55.17,95.66,44.83,0,47.23,0,217.98,-0.61,14.74,56.49,35.91,68.05,102.65,97.4,118.9,55.17,44.83,47.23,217.98,14.74
12512,엘지디스플레이(주),34220,11-Dec,45.71,45.51,22.3,22.02,30.18,31.23,100.98,72.44,16.13,19.26,97.92,97.83,60.09,59.74,39.91,40.26,26.11,29.49,0,0,-8.89,-8.16,45.51,22.02,31.23,72.44,19.26,97.83,59.74,40.26,29.49,0,-8.16
12513,엘지디스플레이(주),34220,12-Dec,45.67,43.51,27.24,26.68,35.43,36.45,103.69,80.4,22.02,22.79,94.53,89.9,59.41,58.13,40.59,41.87,23.1,26.81,0,0,-2.94,-1.19,43.51,26.68,36.45,80.4,22.79,89.9,58.13,41.87,26.81,0,-1.19
12514,엘지디스플레이(주),34220,13-Dec,39.76,36.15,25.63,26.7,33.31,35.61,101.75,104.3,22.85,23.26,69.19,62.88,52.71,50.28,47.29,49.72,23.07,25,1287.94,205.04,0.6,4.34,36.15,26.7,35.61,104.3,23.26,62.88,50.28,49.72,25,205.04,4.34
12515,엘지디스플레이(주),34220,14-Dec,32.46,36.05,29.72,28.24,39.46,40.23,100.66,101.56,27.96,22.79,71.07,64.07,49.44,48.69,50.56,51.31,24.69,29.8,276.29,162.86,3.53,7.36,36.05,28.24,40.23,101.56,22.79,64.07,48.69,51.31,29.8,162.86,7.36
12516,엘지디스플레이(주),34220,15-Dec,29.74,33.25,31.65,31.8,40.8,42.22,133.99,148.22,42.03,33.52,57.42,52,43.94,43.73,56.06,56.27,22.44,24.67,106.31,80.4,8.61,12.96,33.25,31.8,42.22,148.22,33.52,52,43.73,56.27,24.67,80.4,12.96
12517,엘지디스플레이(주),34220,16-Dec,31.49,35.5,32.12,32.94,39.94,42.13,187.3,172.31,17.33,13.98,50.48,52.43,43.91,45.9,56.09,54.1,19.59,21.82,67.3,66.78,11.63,13.77,35.5,32.94,42.13,172.31,13.98,52.43,45.9,54.1,21.82,66.78,13.77
12518,엘지디스플레이(주),34220,17-Dec,30.5,37.4,26.36,27.86,32.98,35.92,195.42,150.43,25.11,25.93,53.47,59.93,45.57,48.62,54.43,51.38,20.07,22.44,170.53,157.19,3.88,5.13,37.4,27.86,35.92,150.43,25.93,59.93,48.62,51.38,22.44,157.19,5.13
12519,엘지디스플레이(주),34220,18-Dec,46.47,57.49,16.36,18.41,23.57,26.53,106.37,91.63,16.94,18.16,56.13,66.87,51.18,55.13,48.82,44.87,30.59,30.58,0,0,-3.84,-3.48,57.49,18.41,26.53,91.63,18.16,66.87,55.13,44.87,30.58,0,-3.48
12520,엘지디스플레이(주),34220,19-Dec,79.99,108.66,20.29,23.04,25.86,28.81,132.94,120.46,17.22,14.57,85.7,87.96,61.05,64.9,38.95,35.1,21.55,20.01,0,0,-7.52,-2.07,108.66,23.04,28.81,120.46,14.57,87.96,64.9,35.1,20.01,0,-2.07
12521,엘지전자(주),66570,11-Dec,55.51,56.55,30.03,33.18,33.69,48.33,131.76,123.07,29.21,42.74,84.53,108.11,56.63,59.74,43.37,40.26,10.86,31.34,0,315.39,-2.96,4.8,56.55,33.18,48.33,123.07,42.74,108.11,59.74,40.26,31.34,315.39,4.8
12522,엘지전자(주),66570,12-Dec,52.52,50.93,27.81,31.65,31.68,46.27,117.46,125.49,20.09,31.6,83.42,100.88,57.94,59.61,42.06,40.39,12.21,31.6,0,264.58,-3.4,5.53,50.93,31.65,46.27,125.49,31.6,100.88,59.61,40.39,31.6,264.58,5.53
12523,엘지전자(주),66570,13-Dec,60.43,72.59,27.78,32.33,31.45,45.95,108.55,125.06,23.42,32.82,95.05,118.32,60.62,64.28,39.38,35.72,11.67,29.64,0,369.08,-5.98,3.69,72.59,32.33,45.95,125.06,32.82,118.32,64.28,35.72,29.64,369.08,3.69
12524,엘지전자(주),66570,14-Dec,65.87,69.3,29.75,31.76,33.99,47.16,109.28,113.98,16.27,28.61,105.85,121.27,63.9,64.95,36.1,35.05,12.49,32.67,0,330.45,-4.22,4.66,69.3,31.76,47.16,113.98,28.61,121.27,64.95,35.05,32.67,330.45,4.66
12525,엘지전자(주),66570,15-Dec,73.86,67.99,27.88,31.74,31.97,45.16,111.81,116.53,15.74,26.35,108.81,113.83,65.36,64.25,34.64,35.75,12.79,29.72,0,301.17,-5.73,4.46,67.99,31.74,45.16,116.53,26.35,113.83,64.25,35.75,29.72,301.17,4.46
12526,엘지전자(주),66570,16-Dec,75.65,64.83,26.79,31.22,31.25,44.88,90.37,104.65,9.97,19.06,120.28,117.88,67.05,64.72,32.95,35.28,14.28,30.43,0,414.94,-8.39,3.29,64.83,31.22,44.88,104.65,19.06,117.88,64.72,35.28,30.43,414.94,3.29
12527,엘지전자(주),66570,17-Dec,77.97,64.4,29.02,32.23,33.79,46.57,91.61,100.5,10.32,14.4,120.23,119.51,66.1,64.4,33.9,35.6,14.12,30.78,0,356.25,-6.96,4.02,64.4,32.23,46.57,100.5,14.4,119.51,64.4,35.6,30.78,356.25,4.02
12528,엘지전자(주),66570,18-Dec,84.38,66.85,22.73,30.1,28.13,43.68,67.09,88.29,9.72,12.89,114.9,105.08,66.4,63.21,33.6,36.79,19.21,31.1,0,270.28,-10.48,5.03,66.85,30.1,43.68,88.29,12.89,105.08,63.21,36.79,31.1,270.28,5.03
12529,엘지전자(주),66570,19-Dec,93.87,68.55,23.68,30.96,28.03,44.03,70.12,93.25,13.44,17.03,118.52,107.51,67.63,63.39,32.37,36.61,15.52,29.68,0,279.8,-10.34,4.67,68.55,30.96,44.03,93.25,17.03,107.51,63.39,36.61,29.68,279.8,4.67
12530,엘컴텍(주),37950,11-Dec,194.99,271.15,16.49,25.59,30.3,43.61,132.2,83.45,92.78,93.36,236.56,390.38,72.13,80.73,27.87,19.27,45.58,41.33,0,0,-35.62,-31.62,271.15,25.59,43.61,83.45,93.36,390.38,80.73,19.27,41.33,0,-31.62
12531,엘컴텍(주),37950,12-Dec,0,0,13.2,15.74,26.16,33.95,79.17,41.17,98.5,98.61,0,0,113.15,129.19,0,0,49.52,53.63,0,0,-82.72,-90.92,0,15.74,33.95,41.17,98.61,0,129.19,0,53.63,0,-90.92
12532,엘컴텍(주),37950,13-Dec,31.53,55.56,13.47,22.39,15.7,24.82,234.57,91.71,45.04,66.3,28.71,62.1,31.79,44.88,68.21,55.12,14.21,9.82,0,0,-3.89,-9.41,55.56,22.39,24.82,91.71,66.3,62.1,44.88,55.12,9.82,0,-9.41
12533,엘컴텍(주),37950,14-Dec,23.02,44.65,12.32,26.45,14.86,29,295.76,226.9,0,78.32,39.23,61.15,28.59,41.77,71.41,58.23,17.1,8.79,0,0,-13.15,-6.61,44.65,26.45,29,226.9,78.32,61.15,41.77,58.23,8.79,0,-6.61
12534,엘컴텍(주),37950,15-Dec,14.04,22.81,15.01,25.87,22.19,32.67,463.23,464.32,0,78.3,23.92,28.02,19.84,25.25,80.16,74.75,32.35,20.82,237.84,58.01,3.02,11.73,22.81,25.87,32.67,464.32,78.3,28.02,25.25,74.75,20.82,58.01,11.73
12535,엘컴텍(주),37950,16-Dec,0,5.37,16.66,22,21.14,26.66,383.12,271.09,0,71.11,8.95,13.83,8.87,13.91,91.13,86.09,21.18,17.48,34.47,31.58,12.99,14.75,5.37,22,26.66,271.09,71.11,13.83,13.91,86.09,17.48,31.58,14.75
12536,엘컴텍(주),37950,17-Dec,0,3.53,12.52,20.39,17.11,24.7,319.9,300.38,0,31.2,6.06,14.3,6.34,14.86,93.66,85.14,26.79,17.47,40.08,34.44,11.43,12.53,3.53,20.39,24.7,300.38,31.2,14.3,14.86,85.14,17.47,34.44,12.53
12537,엘컴텍(주),37950,18-Dec,0,3.48,9.33,14.18,12.19,17.04,821.65,561.33,0,42.02,4.8,6.74,4.77,8.23,95.23,91.77,23.44,16.81,37.51,26.39,7.61,10.85,3.48,14.18,17.04,561.33,42.02,6.74,8.23,91.77,16.81,26.39,10.85
12538,엘컴텍(주),37950,19-Dec,2.7,7.74,14.8,15.35,18.68,19.12,407.04,375.06,0,51.5,8.06,9.7,7.74,12.12,92.26,87.88,20.79,19.74,34.55,35.6,11.24,10.6,7.74,15.35,19.12,375.06,51.5,9.7,12.12,87.88,19.74,35.6,10.6
12539,엘티씨(주),170920,13-Dec,0.69,1254789.63,64.65,1254789.63,68.4,1254789.63,125.22,1254789.63,0,1254789.63,10.48,1254789.63,10.63,1254789.63,89.37,1254789.63,5.49,1254789.63,6.37,1254789.63,59.04,1254789.63,0.69,64.65,68.4,125.22,0,10.48,10.63,89.37,5.49,6.37,59.04
12540,엘티씨(주),170920,14-Dec,2.87,3.54,49.99,59.29,53.75,63.13,117.28,120.93,0,0,9.72,10.96,9.61,10.61,90.39,89.39,7,6.08,8.36,7.2,44.97,53.33,3.54,59.29,63.13,120.93,0,10.96,10.61,89.39,6.08,7.2,53.33
12541,엘티씨(주),170920,15-Dec,15.24,33.41,29.48,32.84,32.42,36.61,65.09,86.45,61.71,71.79,17.25,33.9,19.43,31.47,80.57,68.53,9.08,10.3,15.89,28.2,18.53,13.38,33.41,32.84,36.61,86.45,71.79,33.9,31.47,68.53,10.3,28.2,13.38
12542,엘티씨(주),170920,16-Dec,34.19,51,26.44,29.53,30.47,34.2,138.67,159.39,27.13,42.44,14.91,29.84,29.12,38.25,70.88,61.75,13.21,13.68,20.23,29.66,19.9,15.78,51,29.53,34.2,159.39,42.44,29.84,38.25,61.75,13.68,29.66,15.78
12543,엘티씨(주),170920,17-Dec,38.35,55.73,25.66,26.75,30.61,33.1,138.72,129.45,31.79,49.47,18.37,36.69,31.36,40.36,68.64,59.64,16.19,19.2,27.53,56.65,18,11.22,55.73,26.75,33.1,129.45,49.47,36.69,40.36,59.64,19.2,56.65,11.22
12544,엘티씨(주),170920,18-Dec,37.46,61.04,23.34,32.35,30.33,39.3,107.6,56.71,59.45,58.88,28.38,54.11,31.04,45.29,68.96,54.71,23.05,17.66,64.98,71.59,10.76,9.7,61.04,32.35,39.3,56.71,58.88,54.11,45.29,54.71,17.66,71.59,9.7
12545,엘티씨(주),170920,19-Dec,41.57,66.61,25.67,35.85,29.36,40.27,166.09,198.89,73.19,67.21,34.49,56.55,33.69,46.76,66.31,53.24,12.56,10.98,56.85,43.51,6.49,10.16,66.61,35.85,40.27,198.89,67.21,56.55,46.76,53.24,10.98,43.51,10.16
12546,엠에프엠코리아(주),323230,19-Dec,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,,,,,,,,,,,
12547,엠케이전자(주),33160,11-Dec,115.15,145.39,47.44,52.36,74.06,78.43,224.08,232.52,0,0,163.59,201.68,62.52,67.2,37.48,32.8,35.94,33.24,208.9,212.2,12.74,12.28,145.39,52.36,78.43,232.52,0,201.68,67.2,32.8,33.24,212.2,12.28
12548,엠케이전자(주),33160,12-Dec,74.18,101.13,50.16,56.93,72.48,78.62,298.56,352.68,0,0,105.98,148.75,52.13,60.25,47.87,39.75,30.79,27.59,102.61,111.24,21.75,19.5,101.13,56.93,78.62,352.68,0,148.75,60.25,39.75,27.59,111.24,19.5
12549,엠케이전자(주),33160,13-Dec,74.78,127.15,38.8,34.58,57.78,47.3,338.25,380.72,0,0,96.51,147.99,49.78,65.43,50.22,34.57,32.86,26.89,203.8,0,9.32,-3.86,127.15,34.58,47.3,380.72,0,147.99,65.43,34.57,26.89,0,-3.86
12550,엠케이전자(주),33160,14-Dec,62.27,205.3,37.48,32.02,57.64,43.79,266.86,359.3,0,0,87.24,241.5,47.31,79.01,52.69,20.99,34.98,26.89,172.8,0,11.67,-6.89,205.3,32.02,43.79,359.3,0,241.5,79.01,20.99,26.89,0,-6.89
12551,엠케이전자(주),33160,15-Dec,93.64,60.1,29.38,72.13,48.27,76.98,461.67,644.21,0,84.51,106.91,76.64,51.96,47.74,48.04,52.26,39.14,6.29,0,13.12,-3.09,36.92,60.1,72.13,76.98,644.21,84.51,76.64,47.74,52.26,6.29,13.12,36.92
12552,엠케이전자(주),33160,16-Dec,103.05,87.25,28.67,72.49,45.71,76.57,248.64,372.57,0,71.16,132.26,86.06,57.52,54.38,42.48,45.62,37.27,5.32,0,10.92,-10.48,37.31,87.25,72.49,76.57,372.57,71.16,86.06,54.38,45.62,5.32,10.92,37.31
12553,엠케이전자(주),33160,17-Dec,89.95,35.86,26.58,8.26,42.9,11.53,385.73,568.32,0,0,106.08,39.23,52.03,52.99,47.97,47.01,38.05,28.35,0,0,-7.98,-6.91,35.86,8.26,11.53,568.32,0,39.23,52.99,47.01,28.35,0,-6.91
12554,엠케이전자(주),33160,18-Dec,139.18,34.61,26.79,8.64,42.27,11.76,457.4,645.39,0,99.49,164.46,38.75,62.66,52.39,37.34,47.61,36.61,26.53,0,0,-19.14,-6.7,34.61,8.64,11.76,645.39,99.49,38.75,52.39,47.61,26.53,0,-6.7
12555,엠케이전자(주),33160,19-Dec,151.42,34.59,24.86,7.65,41.39,10.79,259.41,451.11,99.56,99.78,179.4,38.63,64.93,52.3,35.07,47.7,39.94,29.1,0,0,-21.53,-7.64,34.59,7.65,10.79,451.11,99.78,38.63,52.3,47.7,29.1,0,-7.64
12556,영보화학(주),14440,11-Dec,41.32,43.31,25.26,28.51,32.25,36.99,307.74,358.3,74.23,68.53,47.11,46.91,36.61,37.82,63.39,62.18,21.68,22.91,291.95,108.38,2.4,7.82,43.31,28.51,36.99,358.3,68.53,46.91,37.82,62.18,22.91,108.38,7.82
12557,영보화학(주),14440,12-Dec,38.8,43.25,26.86,31.74,32.72,38.97,266.03,240.44,97.93,93.04,56.61,64.56,36.51,40.45,63.49,59.55,17.9,18.54,0,1372.69,-3.22,0.53,43.25,31.74,38.97,240.44,93.04,64.56,40.45,59.55,18.54,1372.69,0.53
12558,영보화학(주),14440,13-Dec,35.66,40.54,30.11,33.95,36.43,41.29,223.89,223.01,92.59,86.79,61.4,67.33,39.02,42.21,60.98,57.79,17.36,17.79,0,308.3,-1.01,2.38,40.54,33.95,41.29,223.01,86.79,67.33,42.21,57.79,17.79,308.3,2.38
12559,영보화학(주),14440,14-Dec,40.24,44.46,31,38.11,35.8,44.89,281.04,233.78,88.83,78.83,57.3,64.85,38.35,42.92,61.65,57.08,13.4,15.1,1004.48,86.06,0.48,7.87,44.46,38.11,44.89,233.78,78.83,64.85,42.92,57.08,15.1,86.06,7.87
12560,영보화학(주),14440,15-Dec,29.9,33.28,30.2,39,34.65,45.87,270.41,213.27,99.67,86.22,50.39,57.84,33.71,38.77,66.29,61.23,12.83,14.97,358.35,65.68,1.24,10.45,33.28,39,45.87,213.27,86.22,57.84,38.77,61.23,14.97,65.68,10.45
12561,영보화학(주),14440,16-Dec,22.78,25.08,31.2,43.71,35.16,49.99,216.27,178.29,0,92.52,44.13,55.73,30.79,37.09,69.21,62.91,11.27,12.56,85.77,42.06,4.62,14.93,25.08,43.71,49.99,178.29,92.52,55.73,37.09,62.91,12.56,42.06,14.93
12562,영보화학(주),14440,17-Dec,0,3.29,36.71,42.75,41.12,49.12,192.28,202.95,0,46.24,21.28,24.9,17.55,21.05,82.45,78.95,10.74,12.96,18.74,21.61,23.58,29.46,3.29,42.75,49.12,202.95,46.24,24.9,21.05,78.95,12.96,21.61,29.46
12563,영보화학(주),14440,18-Dec,0,3.17,23.64,35.33,29.1,41.96,177.88,195.05,0,0,15.21,22.47,13.3,18.49,86.7,81.51,18.75,15.79,34.3,28.01,15.91,23.64,3.17,35.33,41.96,195.05,0,22.47,18.49,81.51,15.79,28.01,23.64
12564,영보화학(주),14440,19-Dec,0.05,8.49,26.68,34.75,31.44,42.19,188.21,238.07,0,99.57,13.02,22.87,11.67,18.85,88.33,81.15,15.12,17.63,23.85,31.49,19.94,23.63,8.49,34.75,42.19,238.07,99.57,22.87,18.85,81.15,17.63,31.49,23.63
12565,영신금속공업(주),7530,11-Dec,111.08,1254789.63,20.28,1254789.63,32.31,1254789.63,71.9,1254789.63,45.75,1254789.63,132.92,1254789.63,68.8,1254789.63,31.2,1254789.63,37.23,1254789.63,0,1254789.63,-9.16,1254789.63,111.08,20.28,32.31,71.9,45.75,132.92,68.8,31.2,37.23,0,-9.16
12566,영신금속공업(주),7530,12-Dec,143.4,1254789.63,21.26,1254789.63,32.05,1254789.63,89.18,1254789.63,56.83,1254789.63,150.03,1254789.63,70.52,1254789.63,29.48,1254789.63,33.68,1254789.63,0,1254789.63,-12.18,1254789.63,143.4,21.26,32.05,89.18,56.83,150.03,70.52,29.48,33.68,0,-12.18
12567,영신금속공업(주),7530,13-Dec,132.77,136.95,18.65,18.73,30.38,30.42,106.34,106.14,68.76,67.09,144.64,145.58,67.83,68.28,32.17,31.72,38.61,38.42,0,0,-16.15,-15.75,136.95,18.73,30.42,106.14,67.09,145.58,68.28,31.72,38.42,0,-15.75
12568,영신금속공업(주),7530,14-Dec,129.83,147.9,18.06,20.45,29.39,31.27,126.03,125.95,64.62,68.62,129,146.95,66.92,68.84,33.08,31.16,38.56,34.61,0,0,-13.29,-14.51,147.9,20.45,31.27,125.95,68.62,146.95,68.84,31.16,34.61,0,-14.51
12569,영신금속공업(주),7530,15-Dec,133.3,167.78,18.47,20.23,29.25,30.25,131.74,132.01,64.84,52.95,134.97,139.03,67.66,71.05,32.34,28.95,36.86,33.11,0,0,-14.39,-10,167.78,20.23,30.25,132.01,52.95,139.03,71.05,28.95,33.11,0,-10
12570,영신금속공업(주),7530,16-Dec,149.24,199.23,17.09,17.1,27.48,28.83,143.5,134.52,74.24,61.17,154.89,173.64,69.09,73.89,30.91,26.11,37.82,40.69,0,0,-20.4,-16.5,199.23,17.1,28.83,134.52,61.17,173.64,73.89,26.11,40.69,0,-16.5
12571,영신금속공업(주),7530,17-Dec,341.68,378.54,17.26,16.91,27.85,29.08,153.63,114.76,77.14,68.95,337.63,355.4,82.05,83.67,17.95,16.33,38.03,41.87,0,0,-32.76,-28.96,378.54,16.91,29.08,114.76,68.95,355.4,83.67,16.33,41.87,0,-28.96
12572,영신금속공업(주),7530,18-Dec,186.33,191.8,24.3,22.07,34.62,33.86,106.57,103.86,70.54,64.51,194.85,183.57,72.76,72.77,27.24,27.23,29.82,34.83,0,0,-18.46,-16.13,191.8,22.07,33.86,103.86,64.51,183.57,72.77,27.23,34.83,0,-16.13
12573,영신금속공업(주),7530,19-Dec,144.97,152.33,22.51,21.69,34.31,34.25,115.85,105.13,88.33,82.29,178.31,176.61,67.75,68.5,32.25,31.5,34.39,36.68,0,0,-23.21,-21.37,152.33,21.69,34.25,105.13,82.29,176.61,68.5,31.5,36.68,0,-21.37
12574,영진약품(주),3520,11-Dec,30.97,1254789.63,28.1,1254789.63,44.21,1254789.63,336.91,1254789.63,67.54,1254789.63,41.76,1254789.63,43.04,1254789.63,56.96,1254789.63,36.43,1254789.63,78.86,1254789.63,20.42,1254789.63,30.97,28.1,44.21,336.91,67.54,41.76,43.04,56.96,36.43,78.86,20.42
12575,영진약품(주),3520,12-Dec,27.36,1254789.63,28.06,1254789.63,46.14,1254789.63,357.45,1254789.63,61.37,1254789.63,42.14,1254789.63,43.77,1254789.63,56.23,1254789.63,39.19,1254789.63,80.57,1254789.63,22.44,1254789.63,27.36,28.06,46.14,357.45,61.37,42.14,43.77,56.23,39.19,80.57,22.44
12576,영진약품(주),3520,13-Dec,19.86,1254789.63,29.93,1254789.63,49.34,1254789.63,380.91,1254789.63,84.78,1254789.63,38.46,1254789.63,39.5,1254789.63,60.5,1254789.63,39.35,1254789.63,74.46,1254789.63,26.08,1254789.63,19.86,29.93,49.34,380.91,84.78,38.46,39.5,60.5,39.35,74.46,26.08
12577,영진약품(주),3520,14-Dec,18.74,1254789.63,28.78,1254789.63,46.04,1254789.63,365.28,1254789.63,69.67,1254789.63,42.61,1254789.63,43.68,1254789.63,56.32,1254789.63,37.5,1254789.63,78.32,1254789.63,22.04,1254789.63,18.74,28.78,46.04,365.28,69.67,42.61,43.68,56.32,37.5,78.32,22.04
12578,영진약품(주),3520,15-Dec,26.82,1254789.63,31.34,1254789.63,48.43,1254789.63,343.52,1254789.63,48.85,1254789.63,42.04,1254789.63,48.15,1254789.63,51.85,1254789.63,35.29,1254789.63,64.18,1254789.63,26.63,1254789.63,26.82,31.34,48.43,343.52,48.85,42.04,48.15,51.85,35.29,64.18,26.63
12579,영진약품(주),3520,16-Dec,21.26,1254789.63,39.43,1254789.63,61.56,1254789.63,319.03,1254789.63,44.81,1254789.63,40.42,1254789.63,46.74,1254789.63,53.26,1254789.63,35.95,1254789.63,55.28,1254789.63,40.04,1254789.63,21.26,39.43,61.56,319.03,44.81,40.42,46.74,53.26,35.95,55.28,40.04
12580,영진약품(주),3520,17-Dec,15.18,1254789.63,35.97,1254789.63,55.93,1254789.63,443.71,1254789.63,43.32,1254789.63,31.32,1254789.63,41.3,1254789.63,58.7,1254789.63,35.68,1254789.63,53.15,1254789.63,37.55,1254789.63,15.18,35.97,55.93,443.71,43.32,31.32,41.3,58.7,35.68,53.15,37.55
12581,영진약품(주),3520,18-Dec,11.01,1254789.63,31.54,1254789.63,55.93,1254789.63,292.78,1254789.63,33.9,1254789.63,34.14,1254789.63,43.09,1254789.63,56.91,1254789.63,43.61,1254789.63,66.82,1254789.63,36.5,1254789.63,11.01,31.54,55.93,292.78,33.9,34.14,43.09,56.91,43.61,66.82,36.5
12582,영진약품(주),3520,19-Dec,12.64,1254789.63,27.63,1254789.63,55.54,1254789.63,357.3,1254789.63,58.15,1254789.63,34.37,1254789.63,42.25,1254789.63,57.75,1254789.63,50.26,1254789.63,78.21,1254789.63,35.69,1254789.63,12.64,27.63,55.54,357.3,58.15,34.37,42.25,57.75,50.26,78.21,35.69
12583,영풍정밀(주),36560,11-Dec,0.09,1254789.63,21.95,1254789.63,31.44,1254789.63,162.41,1254789.63,16.26,1254789.63,12.35,1254789.63,23.03,1254789.63,76.97,1254789.63,30.18,1254789.63,43.26,1254789.63,21.93,1254789.63,0.09,21.95,31.44,162.41,16.26,12.35,23.03,76.97,30.18,43.26,21.93
12584,영풍정밀(주),36560,12-Dec,0.08,1254789.63,15.27,1254789.63,26.83,1254789.63,169.04,1254789.63,18.56,1254789.63,9.81,1254789.63,21.36,1254789.63,78.64,1254789.63,43.08,1254789.63,60.46,1254789.63,19.11,1254789.63,0.08,15.27,26.83,169.04,18.56,9.81,21.36,78.64,43.08,60.46,19.11
12585,영풍정밀(주),36560,13-Dec,0.08,1254789.63,14.04,1254789.63,23.58,1254789.63,173.76,1254789.63,10.35,1254789.63,6.54,1254789.63,18.73,1254789.63,81.27,1254789.63,40.47,1254789.63,52.25,1254789.63,18.26,1254789.63,0.08,14.04,23.58,173.76,10.35,6.54,18.73,81.27,40.47,52.25,18.26
12586,영풍정밀(주),36560,14-Dec,0.08,1254789.63,13.02,1254789.63,20.21,1254789.63,244.63,1254789.63,17.26,1254789.63,5.66,1254789.63,18.28,1254789.63,81.72,1254789.63,35.59,1254789.63,46.16,1254789.63,15.59,1254789.63,0.08,13.02,20.21,244.63,17.26,5.66,18.28,81.72,35.59,46.16,15.59
12587,영풍정밀(주),36560,15-Dec,0,1254789.63,12.95,1254789.63,18.98,1254789.63,197.66,1254789.63,0,1254789.63,4.38,1254789.63,17.18,1254789.63,82.82,1254789.63,31.75,1254789.63,39.26,1254789.63,15.35,1254789.63,0,12.95,18.98,197.66,0,4.38,17.18,82.82,31.75,39.26,15.35
12588,영풍정밀(주),36560,16-Dec,0,1254789.63,12.05,1254789.63,17.05,1254789.63,187.05,1254789.63,0,1254789.63,4.56,1254789.63,16.79,1254789.63,83.21,1254789.63,29.32,1254789.63,37.73,1254789.63,13.25,1254789.63,0,12.05,17.05,187.05,0,4.56,16.79,83.21,29.32,37.73,13.25
12589,영풍정밀(주),36560,17-Dec,0,1254789.63,14.42,1254789.63,19.24,1254789.63,245.14,1254789.63,0,1254789.63,3.67,1254789.63,15.91,1254789.63,84.09,1254789.63,25.04,1254789.63,29.83,1254789.63,16.15,1254789.63,0,14.42,19.24,245.14,0,3.67,15.91,84.09,25.04,29.83,16.15
12590,영풍정밀(주),36560,18-Dec,0,1254789.63,19.31,1254789.63,24.45,1254789.63,230.6,1254789.63,0,1254789.63,4.88,1254789.63,15.3,1254789.63,84.7,1254789.63,21.03,1254789.63,25.31,1254789.63,20.31,1254789.63,0,19.31,24.45,230.6,0,4.88,15.3,84.7,21.03,25.31,20.31
12591,영풍정밀(주),36560,19-Dec,0.25,1254789.63,20.07,1254789.63,26.3,1254789.63,170.62,1254789.63,58.22,1254789.63,5.15,1254789.63,15.11,1254789.63,84.89,1254789.63,23.69,1254789.63,28.41,1254789.63,21.93,1254789.63,0.25,20.07,26.3,170.62,58.22,5.15,15.11,84.89,23.69,28.41,21.93
12592,영풍제지(주),6740,11-Dec,5.34,1254789.63,42.89,1254789.63,53.83,1254789.63,648.25,1254789.63,0,1254789.63,8.29,1254789.63,15.26,1254789.63,84.74,1254789.63,20.32,1254789.63,23.37,1254789.63,46.81,1254789.63,5.34,42.89,53.83,648.25,0,8.29,15.26,84.74,20.32,23.37,46.81
12593,영풍제지(주),6740,12-Dec,4.92,1254789.63,46.84,1254789.63,56.27,1254789.63,861.95,1254789.63,0,1254789.63,9.91,1254789.63,16.16,1254789.63,83.84,1254789.63,16.76,1254789.63,19.67,1254789.63,47.96,1254789.63,4.92,46.84,56.27,861.95,0,9.91,16.16,83.84,16.76,19.67,47.96
12594,영풍제지(주),6740,13-Dec,4.63,1254789.63,35.6,1254789.63,46.68,1254789.63,637.74,1254789.63,12.77,1254789.63,8.13,1254789.63,13.58,1254789.63,86.42,1254789.63,23.73,1254789.63,27.94,1254789.63,39.66,1254789.63,4.63,35.6,46.68,637.74,12.77,8.13,13.58,86.42,23.73,27.94,39.66
12595,영풍제지(주),6740,14-Dec,5.51,1254789.63,33.79,1254789.63,43.99,1254789.63,690.74,1254789.63,41.78,1254789.63,13.17,1254789.63,14.59,1254789.63,85.41,1254789.63,23.17,1254789.63,31.14,1254789.63,32.74,1254789.63,5.51,33.79,43.99,690.74,41.78,13.17,14.59,85.41,23.17,31.14,32.74
12596,영풍제지(주),6740,15-Dec,15.62,1254789.63,19.93,1254789.63,29.43,1254789.63,939.52,1254789.63,51.64,1254789.63,17.93,1254789.63,22.44,1254789.63,77.56,1254789.63,32.29,1254789.63,61.22,1254789.63,15.52,1254789.63,15.62,19.93,29.43,939.52,51.64,17.93,22.44,77.56,32.29,61.22,15.52
