,회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),0,1
14846,해성디에스(주),195870,Dec-19,190124580,190124580,3.54,3.49
14847,해성산업(주),34810,Dec-11,72577261,15975328.46,-91.6,
14848,해성산업(주),34810,Dec-12,72205699,15975328.46,-0.51,
14849,해성산업(주),34810,Dec-13,72460263,15975328.46,0.35,
14850,해성산업(주),34810,Dec-14,72480340,15975328.46,0.03,
14851,해성산업(주),34810,Dec-15,73749334,15975328.46,1.75,
14852,해성산업(주),34810,Dec-16,82399867,15975328.46,11.73,
14853,해성산업(주),34810,Dec-17,106919616,15975328.46,29.76,
14854,해성산업(주),34810,Dec-18,442149,15975328.46,-99.59,
14855,해성산업(주),34810,Dec-19,536270,15975328.46,21.29,
14856,해성옵틱스(주),76610,Dec-13,36538920,65423597,309.53,
14857,해성옵틱스(주),76610,Dec-14,46241746,83407134,26.55,27.49
14858,해성옵틱스(주),76610,Dec-15,43172431,88417499,-6.64,6.01
14859,해성옵틱스(주),76610,Dec-16,31984961,101721349,-25.91,15.05
14860,해성옵틱스(주),76610,Dec-17,27726667,118507659,-13.31,16.5
14861,해성옵틱스(주),76610,Dec-18,15782799,124687865,-43.08,5.22
14862,해성옵틱스(주),76610,Dec-19,13666453,114659427,-13.41,-8.04
14863,해태제과식품(주),101530,Dec-16,297485367,312634408,172.66,
14864,해태제과식품(주),101530,Dec-17,303814661,354493004,2.13,13.39
14865,해태제과식품(주),101530,Dec-18,320373488,371186788,5.45,4.71
14866,해태제과식품(주),101530,Dec-19,326403367,375683802,1.88,1.21
14867,핸즈코퍼레이션(주),143210,Dec-16,161114188,300818193,-19.93,
14868,핸즈코퍼레이션(주),143210,Dec-17,155043805,289520101,-3.77,-3.76
14869,핸즈코퍼레이션(주),143210,Dec-18,146174393,372024214,-5.72,28.5
14870,핸즈코퍼레이션(주),143210,Dec-19,134721328,456984547,-7.84,22.84
14871,헝셩그룹유한회사,900270,Dec-15,15975328.46,29037012,-93.65,
14872,헝셩그룹유한회사,900270,Dec-16,15975328.46,25187180,,-13.26
14873,헝셩그룹유한회사,900270,Dec-17,15975328.46,47220847,,87.48
14874,헝셩그룹유한회사,900270,Dec-18,15975328.46,37995772,,-19.54
14875,헝셩그룹유한회사,900270,Dec-19,15975328.46,35261436,,-7.2
14876,현대건설(주),720,Dec-11,310061315,1120325070,3077.2,
14877,현대건설(주),720,Dec-12,333177000,1144030000,7.46,2.12
14878,현대건설(주),720,Dec-13,345666000,1638221000,3.75,43.2
14879,현대건설(주),720,Dec-14,349939000,1710644000,1.24,4.42
14880,현대건설(주),720,Dec-15,379182000,1754185000,8.36,2.55
14881,현대건설(주),720,Dec-16,406430000,1498089000,7.19,-14.6
14882,현대건설(주),720,Dec-17,368486000,1398791000,-9.34,-6.63
14883,현대건설(주),720,Dec-18,323037000,1436574000,-12.33,2.7
14884,현대건설(주),720,Dec-19,322912000,1419749000,-0.04,-1.17
14885,현대건설기계(주),267270,Dec-17,466070560,539001745,-62.04,
14886,현대건설기계(주),267270,Dec-18,484581695,650496044,3.97,20.69
14887,현대건설기계(주),267270,Dec-19,480804652,669223001,-0.78,2.88
14888,현대글로비스(주),86280,Dec-11,596258733,814115825,21.65,
14889,현대글로비스(주),86280,Dec-12,841389163,977411074,41.11,20.06
14890,현대글로비스(주),86280,Dec-13,1406123658,1515084349,67.12,55.01
14891,현대글로비스(주),86280,Dec-14,1988025572,2116306191,41.38,39.68
14892,현대글로비스(주),86280,Dec-15,2622929515,2882106575,31.94,36.19
14893,현대글로비스(주),86280,Dec-16,2833858355,3108903706,8.04,7.87
14894,현대글로비스(주),86280,Dec-17,3168273313,3356035427,11.8,7.95
14895,현대글로비스(주),86280,Dec-18,2998362446,3247443601,-5.36,-3.24
14896,현대글로비스(주),86280,Dec-19,3367031725,3824933156,12.3,17.78
14897,현대두산인프라코어(주),42670,Dec-11,1260400795,1907310780,-50.13,
14898,현대두산인프라코어(주),42670,Dec-12,1332097579,2023666223,5.69,6.1
14899,현대두산인프라코어(주),42670,Dec-13,1581032242,2256581321,18.69,11.51
14900,현대두산인프라코어(주),42670,Dec-14,1623714595,2282571856,2.7,1.15
14901,현대두산인프라코어(주),42670,Dec-15,1734786237,2254064432,6.84,-1.25
14902,현대두산인프라코어(주),42670,Dec-16,1304805748,1823100286,-24.79,-19.12
14903,현대두산인프라코어(주),42670,Dec-17,1289224641,1786904299,-1.19,-1.99
14904,현대두산인프라코어(주),42670,Dec-18,1252715151,1782632844,-2.83,-0.24
14905,현대두산인프라코어(주),42670,Dec-19,1229684097,1871456155,-1.84,4.98
14906,현대로템(주),64350,Dec-13,1064953232,1427659280,-23.71,
14907,현대로템(주),64350,Dec-14,1032004563,1369369233,-3.09,-4.08
14908,현대로템(주),64350,Dec-15,1007653421,1353847531,-2.36,-1.13
14909,현대로템(주),64350,Dec-16,912192999,1241462083,-9.47,-8.3
14910,현대로템(주),64350,Dec-17,869017654,1160439105,-4.73,-6.53
14911,현대로템(주),64350,Dec-18,863612324,1114397170,-0.62,-3.97
14912,현대로템(주),64350,Dec-19,849737943,1074863616,-1.61,-3.55
14913,현대모비스(주),12330,Dec-11,1837597000,3319376000,208.82,
14914,현대모비스(주),12330,Dec-12,1997911000,3713885000,8.72,11.89
14915,현대모비스(주),12330,Dec-13,2077744000,3887441000,4,4.67
14916,현대모비스(주),12330,Dec-14,2536897000,4434917000,22.1,14.08
14917,현대모비스(주),12330,Dec-15,5331180000,7946738000,110.15,79.19
14918,현대모비스(주),12330,Dec-16,5508583000,8516416000,3.33,7.17
14919,현대모비스(주),12330,Dec-17,5526484000,8206353000,0.32,-3.64
14920,현대모비스(주),12330,Dec-18,5473592000,8029517000,-0.96,-2.15
14921,현대모비스(주),12330,Dec-19,6295697000,8605375000,15.02,7.17
14922,현대무벡스(주),319400,Dec-19,15975328.46,15975328.46,-99.81,
14923,현대바이오사이언스(주),48410,Dec-11,5050591,5145404,,
14924,현대바이오사이언스(주),48410,Dec-12,7133662,7169196,41.24,39.33
14925,현대바이오사이언스(주),48410,Dec-13,5616368,5709243,-21.27,-20.36
14926,현대바이오사이언스(주),48410,Dec-14,5645447,5707219,0.52,-0.04
14927,현대바이오사이언스(주),48410,Dec-15,5369410,5417899,-4.89,-5.07
14928,현대바이오사이언스(주),48410,Dec-16,10044531,10080968,87.07,86.07
14929,현대바이오사이언스(주),48410,Dec-17,9411218,9436650,-6.31,-6.39
14930,현대바이오사이언스(주),48410,Dec-18,8314997,8369945,-11.65,-11.3
14931,현대바이오사이언스(주),48410,Dec-19,7196074,7196074,-13.46,-14.02
14932,현대비앤지스틸(주),4560,Dec-11,226999229,227024724,3054.84,
14933,현대비앤지스틸(주),4560,Dec-12,244867810,244885399,7.87,7.87
14934,현대비앤지스틸(주),4560,Dec-13,237359976,15975328.46,-3.07,-93.48
14935,현대비앤지스틸(주),4560,Dec-14,226290495,15975328.46,-4.66,
14936,현대비앤지스틸(주),4560,Dec-15,213953237,213953237,-5.45,
14937,현대비앤지스틸(주),4560,Dec-16,192438846,192438846,-10.06,-10.06
14938,현대비앤지스틸(주),4560,Dec-17,181023152,181023152,-5.93,-5.93
14939,현대비앤지스틸(주),4560,Dec-18,184206755,184206755,1.76,1.76
14940,현대비앤지스틸(주),4560,Dec-19,183415849,183757947,-0.43,-0.24
14941,현대약품(주),4310,Nov-11,40687670,40726326,-77.84,
14942,현대약품(주),4310,Nov-12,32965301,33097281,-18.98,-18.73
14943,현대약품(주),4310,Nov-13,33196551,33345927,0.7,0.75
14944,현대약품(주),4310,Nov-14,32704626,15975328.46,-1.48,-52.09
14945,현대약품(주),4310,Nov-15,32454134,15975328.46,-0.77,
14946,현대약품(주),4310,Nov-16,32654593,15975328.46,0.62,
14947,현대약품(주),4310,Nov-17,33000133,15975328.46,1.06,
14948,현대약품(주),4310,Nov-18,32014645,15975328.46,-2.99,
14949,현대약품(주),4310,Nov-19,30592240,15975328.46,-4.44,
14950,현대에너지솔루션(주),322000,Dec-19,94997043,94997348,494.65,
14951,현대에이치티(주),39010,Dec-11,10693007,10693007,,
14952,현대에이치티(주),39010,Dec-12,10517760,10517760,-1.64,-1.64
14953,현대에이치티(주),39010,Dec-13,10053042,10053042,-4.42,-4.42
14954,현대에이치티(주),39010,Dec-14,9915600,9915600,-1.37,-1.37
14955,현대에이치티(주),39010,Dec-15,9761789,9761789,-1.55,-1.55
14956,현대에이치티(주),39010,Dec-16,9674534,9674534,-0.89,-0.89
14957,현대에이치티(주),39010,Dec-17,9653054,9653054,-0.22,-0.22
14958,현대에이치티(주),39010,Dec-18,9979189,9979189,3.38,3.38
14959,현대에이치티(주),39010,Dec-19,9968782,15975328.46,-0.1,60.09
14960,현대엘리베이터(주),17800,Dec-11,105429219,105429219,559.95,
14961,현대엘리베이터(주),17800,Dec-12,82804220,82804220,-21.46,-21.46
14962,현대엘리베이터(주),17800,Dec-13,82424506,99959059,-0.46,20.72
14963,현대엘리베이터(주),17800,Dec-14,83120496,120851188,0.84,20.9
14964,현대엘리베이터(주),17800,Dec-15,84256908,439159367,1.37,263.39
14965,현대엘리베이터(주),17800,Dec-16,85126507,683548020,1.03,55.65
14966,현대엘리베이터(주),17800,Dec-17,161144340,744332831,89.3,8.89
14967,현대엘리베이터(주),17800,Dec-18,158317013,757374863,-1.75,1.75
14968,현대엘리베이터(주),17800,Dec-19,171418461,796038374,8.28,5.1
14969,현대오토에버(주),307950,Dec-19,58019007,73693452,-90.74,
14970,현대위아(주),11210,Dec-11,934288969,1223334792,,
14971,현대위아(주),11210,Dec-12,1066020437,1397712738,14.1,14.25
14972,현대위아(주),11210,Dec-13,1240881604,1587907224,16.4,13.61
14973,현대위아(주),11210,Dec-14,1684790385,1928195026,35.77,21.43
14974,현대위아(주),11210,Dec-15,1693559503,2322779883,0.52,20.46
14975,현대위아(주),11210,Dec-16,1876051278,2548322913,10.78,9.71
14976,현대위아(주),11210,Dec-17,1970710120,2600274429,5.05,2.04
14977,현대위아(주),11210,Dec-18,1923045124,2569455983,-2.42,-1.19
14978,현대위아(주),11210,Dec-19,1925526000,2560961000,0.13,-0.33
14979,현대일렉트릭앤에너지시스템(주),267260,Dec-17,465901904,471562206,-81.59,
14980,현대일렉트릭앤에너지시스템(주),267260,Dec-18,396258167,527967463,-14.95,11.96
14981,현대일렉트릭앤에너지시스템(주),267260,Dec-19,352265736,516893453,-11.1,-2.1
14982,현대자동차(주),5380,Dec-11,12524580000,19548048000,3681.83,
14983,현대자동차(주),5380,Dec-12,13306218000,20739858000,6.24,6.1
14984,현대자동차(주),5380,Dec-13,13983358000,21462587000,5.09,3.48
14985,현대자동차(주),5380,Dec-14,14910734000,22542259000,6.63,5.03
14986,현대자동차(주),5380,Dec-15,20922177000,28698927000,40.32,27.31
14987,현대자동차(주),5380,Dec-16,21401181000,29405716000,2.29,2.46
14988,현대자동차(주),5380,Dec-17,22214136000,29827142000,3.8,1.43
14989,현대자동차(주),5380,Dec-18,22904948000,30545608000,3.11,2.41
14990,현대자동차(주),5380,Dec-19,24413350000,32831524000,6.59,7.48
14991,현대제철(주),4020,Dec-11,12690148354,12705872861,-61.3,
14992,현대제철(주),4020,Dec-12,14963001353,14981995033,17.91,17.91
14993,현대제철(주),4020,Dec-13,19349885029,19604846696,29.32,30.86
14994,현대제철(주),4020,Dec-14,19330398182,19572284839,-0.1,-0.17
14995,현대제철(주),4020,Dec-15,20623391647,21410717553,6.69,9.39
14996,현대제철(주),4020,Dec-16,20826195075,21645220542,0.98,1.1
14997,현대제철(주),4020,Dec-17,20563399732,21339292881,-1.26,-1.41
14998,현대제철(주),4020,Dec-18,20014384199,20784606079,-2.67,-2.6
14999,현대제철(주),4020,Dec-19,19691557249,20563303098,-1.61,-1.06
15000,현대코퍼레이션(주),11760,Dec-11,2945848,51531472,-99.75,
15001,현대코퍼레이션(주),11760,Dec-12,1903922,43640496,-35.37,-15.31
15002,현대코퍼레이션(주),11760,Dec-13,1122646,3761859,-41.04,-91.38
15003,현대코퍼레이션(주),11760,Dec-14,2712955,5084267,141.66,35.15
15004,현대코퍼레이션(주),11760,Dec-15,1872779,5256062,-30.97,3.38
15005,현대코퍼레이션(주),11760,Dec-16,1140315,4460588,-39.11,-15.13
15006,현대코퍼레이션(주),11760,Dec-17,431874,3434477,-62.13,-23
15007,현대코퍼레이션(주),11760,Dec-18,277605,10349114,-35.72,201.33
15008,현대코퍼레이션(주),11760,Dec-19,319182,17155753,14.98,65.77
15009,현대코퍼레이션홀딩스(주),227840,Dec-15,52864,15975328.46,-6.88,
15010,현대코퍼레이션홀딩스(주),227840,Dec-16,30363,30363,-42.56,
15011,현대코퍼레이션홀딩스(주),227840,Dec-17,8936,1650530,-70.57,5335.99
15012,현대코퍼레이션홀딩스(주),227840,Dec-18,7296,4372570,-18.35,164.92
15013,현대코퍼레이션홀딩스(주),227840,Dec-19,112543,6960656,1442.53,59.19
15014,현우산업(주),92300,Dec-11,82494441,15975328.46,129.51,
15015,현우산업(주),92300,Dec-12,83745438,15975328.46,1.52,
15016,현우산업(주),92300,Dec-13,87280061,15975328.46,4.22,
15017,현우산업(주),92300,Dec-14,81645626,15975328.46,-6.46,
15018,현우산업(주),92300,Dec-15,78297606,15975328.46,-4.1,
15019,현우산업(주),92300,Dec-16,75977662,15975328.46,-2.96,
15020,현우산업(주),92300,Dec-17,80577852,15975328.46,6.05,
15021,현우산업(주),92300,Dec-18,93429527,93429527,15.95,
15022,현우산업(주),92300,Dec-19,102685411,103618888,9.91,10.91
15023,호전실업(주),111110,Dec-17,6318248,64486914,-37.77,
15024,호전실업(주),111110,Dec-18,6851721,69433249,8.44,7.67
15025,호전실업(주),111110,Dec-19,6676765,81393934,-2.55,17.23
15026,화성밸브(주),39610,Mar-11,9230210,15975328.46,-80.37,
15027,화성밸브(주),39610,Mar-12,14555992,15975328.46,57.7,
15028,화성밸브(주),39610,Mar-13,15753807,15975328.46,8.23,
15029,화성밸브(주),39610,Mar-14,16247029,15975328.46,3.13,
15030,화성밸브(주),39610,Mar-15,15785078,15975328.46,-2.84,
15031,화성밸브(주),39610,Mar-16,16220985,15975328.46,2.76,
15032,화성밸브(주),39610,Mar-17,22253788,15975328.46,37.19,
15033,화성밸브(주),39610,Dec-18,22927447,15975328.46,3.03,
15034,화성밸브(주),39610,Dec-19,26749703,15975328.46,16.67,
15035,화성산업(주),2460,Dec-11,42172246,42172246,163.98,
15036,화성산업(주),2460,Dec-12,59247416,59247416,40.49,40.49
15037,화성산업(주),2460,Dec-13,44829524,44829524,-24.34,-24.34
15038,화성산업(주),2460,Dec-14,43626751,44783445,-2.68,-0.1
15039,화성산업(주),2460,Dec-15,54664400,15975328.46,25.3,-64.33
15040,화성산업(주),2460,Dec-16,55938361,15975328.46,2.33,
15041,화성산업(주),2460,Dec-17,54002401,15975328.46,-3.46,
15042,화성산업(주),2460,Dec-18,52478949,15975328.46,-2.82,
15043,화성산업(주),2460,Dec-19,52000187,15975328.46,-0.91,
15044,화일약품(주),61250,Dec-11,23671700,23671700,48.18,
15045,화일약품(주),61250,Dec-12,29835428,29835428,26.04,26.04
15046,화일약품(주),61250,Dec-13,38907334,38907334,30.41,30.41
15047,화일약품(주),61250,Dec-14,39039569,39039569,0.34,0.34
15048,화일약품(주),61250,Dec-15,37654441,37654441,-3.55,-3.55
15049,화일약품(주),61250,Dec-16,35688028,35688028,-5.22,-5.22
15050,화일약품(주),61250,Dec-17,34030710,15975328.46,-4.64,-55.24
15051,화일약품(주),61250,Dec-18,32235771,15975328.46,-5.27,
15052,화일약품(주),61250,Dec-19,31606408,15975328.46,-1.95,
15053,화천기계(주),10660,Dec-11,58710191,15975328.46,0,
15054,화천기계(주),10660,Dec-12,59498960,15975328.46,1.34,
15055,화천기계(주),10660,Dec-13,59823373,15975328.46,0.55,
15056,화천기계(주),10660,Dec-14,57870189,15975328.46,-3.26,
15057,화천기계(주),10660,Dec-15,55532604,15975328.46,-4.04,
15058,화천기계(주),10660,Dec-16,67081413,15975328.46,20.8,
15059,화천기계(주),10660,Dec-17,66444394,15975328.46,-0.95,
15060,화천기계(주),10660,Dec-18,66477850,15975328.46,0.05,
15061,화천기계(주),10660,Dec-19,66099210,15975328.46,-0.57,
15062,화천기공(주),850,Dec-11,36897799,37022216,131.75,
15063,화천기공(주),850,Dec-12,41002994,41261589,11.13,11.45
15064,화천기공(주),850,Dec-13,42855995,43289318,4.52,4.91
15065,화천기공(주),850,Dec-14,41490819,45452002,-3.19,5
15066,화천기공(주),850,Dec-15,44178498,47090048,6.48,3.6
15067,화천기공(주),850,Dec-16,43951700,46942741,-0.51,-0.31
15068,화천기공(주),850,Dec-17,42489857,48372386,-3.33,3.05
15069,화천기공(주),850,Dec-18,44750941,50946764,5.32,5.32
15070,화천기공(주),850,Dec-19,44355242,51281039,-0.88,0.66
15071,환인제약(주),16580,Dec-11,34666875,15975328.46,-68.85,
15072,환인제약(주),16580,Dec-12,38078134,15975328.46,9.84,
15073,환인제약(주),16580,Dec-13,37711747,15975328.46,-0.96,
15074,환인제약(주),16580,Dec-14,51960434,15975328.46,37.78,
15075,환인제약(주),16580,Dec-15,52408326,15975328.46,0.86,
15076,환인제약(주),16580,Dec-16,57689470,15975328.46,10.08,
15077,환인제약(주),16580,Dec-17,39814857,15975328.46,-30.98,
15078,환인제약(주),16580,Dec-18,39278874,15975328.46,-1.35,
15079,환인제약(주),16580,Dec-19,38110975,38110975,-2.97,
15080,효성아이티엑스(주),94280,Dec-11,11682676,11682676,-69.35,
15081,효성아이티엑스(주),94280,Dec-12,9183597,9183597,-21.39,-21.39
15082,효성아이티엑스(주),94280,Dec-13,16368367,16747729,78.23,82.37
15083,효성아이티엑스(주),94280,Dec-14,10567605,10975896,-35.44,-34.46
15084,효성아이티엑스(주),94280,Dec-15,11716225,12026747,10.87,9.57
15085,효성아이티엑스(주),94280,Dec-16,12210308,12458783,4.22,3.59
15086,효성아이티엑스(주),94280,Dec-17,14022105,14167890,14.84,13.72
15087,효성아이티엑스(주),94280,Dec-18,13743589,13982822,-1.99,-1.31
15088,효성아이티엑스(주),94280,Dec-19,14416673,14586284,4.9,4.32
15089,효성오앤비(주),97870,Jun-11,15973050,17010438,16.62,
15090,효성오앤비(주),97870,Jun-12,15618245,16484533,-2.22,-3.09
15091,효성오앤비(주),97870,Jun-13,15102462,15898834,-3.3,-3.55
15092,효성오앤비(주),97870,Jun-14,23928974,24639720,58.44,54.98
15093,효성오앤비(주),97870,Jun-15,26490017,27162768,10.7,10.24
15094,효성오앤비(주),97870,Jun-16,26233684,26815060,-0.97,-1.28
15095,효성오앤비(주),97870,Jun-17,25295284,25847024,-3.58,-3.61
15096,효성오앤비(주),97870,Jun-18,24705469,25284988,-2.33,-2.17
15097,효성오앤비(주),97870,Jun-19,23907846,27081702,-3.23,7.11
15098,효성중공업(주),298040,Dec-18,991936608,1077626555,3879.17,
15099,효성중공업(주),298040,Dec-19,981852427,1077232906,-1.02,-0.04
15100,효성첨단소재(주),298050,Dec-18,337415093,1196736118,11.09,
15101,효성첨단소재(주),298050,Dec-19,359930200,1276038278,6.67,6.63
15102,효성티앤씨(주),298020,Dec-18,339837050,1439546936,12.81,
15103,효성티앤씨(주),298020,Dec-19,337433156,1470072589,-0.71,2.12
15104,효성화학(주),298000,Dec-18,1056459645,1117555202,-23.98,
15105,효성화학(주),298000,Dec-19,951403850,1448333094,-9.94,29.6
15106,휴림네트웍스(주),192410,Dec-14,2521111,15975328.46,-98.9,
15107,휴림네트웍스(주),192410,Dec-15,2909551,2909551,15.41,
15108,휴림네트웍스(주),192410,Dec-16,2520253,2535853,-13.38,-12.84
15109,휴림네트웍스(주),192410,Dec-17,2820441,3151096,11.91,24.26
