,매출액증가율,2,3
14147,-0.12,-1.66,-0.12
14148,-0.45,-2.2,-0.45
14149,14.29,14.76,14.29
14150,3.1,3.71,3.1
14151,-2.51,-3.11,-2.51
14152,43.96,4304.06,7419.95
14153,-7.74,-8.95,-7.74
14154,-2.73,-14.36,-2.73
14155,5.23,-4.34,5.23
14156,-10.61,-12.36,-10.61
14157,-8.78,-5.01,-8.78
14158,14.26,17.38,14.26
14159,7.13,7.37,7.13
14160,-0.94,-0.93,-0.94
14161,1.65,-99.85,-99.87
14162,14.06,4.21,14.06
14163,9.21,1.62,9.21
14164,7.52,4.8,7.52
14165,-5.9,2.28,-5.9
14166,-4.63,-2.99,-4.63
14167,11.15,-1.01,11.15
14168,11.99,-1.6,11.99
14169,0.81,-2.63,0.81
14170,-14.03,-98.95,-90.85
14171,-74.6,-74.6,11111111.11
14172,-72.14,-72.14,11111111.11
14173,17.21,78289.64,0.0
14174,6.26,6.26,11111111.11
14175,-23.65,-23.65,11111111.11
14176,-6.03,-6.03,11111111.11
14177,1291.51,543.51,1291.51
14178,-10.66,11111111.11,11111111.11
14179,-7.42,-19.1,-7.42
14180,52.97,43.43,52.97
14181,15.12,32.99,15.12
14182,-6.87,-15.53,-6.87
14183,17.86,23.5,17.86
14184,68.88,79.36,68.88
14185,19.35,20.79,19.35
14186,-87.2,-89.59,-87.2
14187,37.72,23.84,-6.91
14188,-33.74,-33.74,-33.74
14189,51.3,51.3,51.3
14190,8.32,8.32,8.32
14191,31.85,31.85,31.85
14192,-9.58,-9.58,-9.58
14193,39.69,39.69,39.69
14194,-12.96,-12.96,-12.96
14195,-17.81,-17.99,-17.81
14196,7.42,726.0,1270.14
14197,27.15,15.11,27.15
14198,13.12,5.68,13.12
14199,5.83,5.3,5.83
14200,8.73,16.43,8.73
14201,6.39,7.11,6.39
14202,-13.8,-7.49,-13.8
14203,1.21,1.85,1.21
14204,2.05,-0.3,2.05
14205,6.68,-53.16,-72.94
14206,-12.14,-12.34,-12.14
14207,7.46,-8.02,7.46
14208,5.9,9.73,5.9
14209,-2.82,-11.36,-2.82
14210,-11.86,-17.27,-11.86
14211,44.99,36.07,44.99
14212,31.2,23.14,31.2
14213,3.8,-6.42,3.8
14214,67.94,-65.54,-97.77
14215,70.59,70.59,11111111.11
14216,-11.81,-11.81,11111111.11
14217,9.69,-1.29,0.0
14218,8.84,8.84,11111111.11
14219,29.71,-14.18,1217.23
14220,28.38,29.47,28.38
14221,-0.16,-0.94,-0.16
14222,2.9,-0.16,2.9
14223,8.4,10.5,8.4
14224,-15.35,-16.03,-15.35
14225,3.15,5.02,3.15
14226,-31.98,-34.4,-31.98
14227,14.36,13.94,14.36
14228,-1.68,-76.89,-92.18
14229,6.82,6.82,11111111.11
14230,25.12,25.12,11111111.11
14231,15.7,11.6,15.7
14232,42.53,15.56,42.53
14233,28.81,1757.37,1764.21
14234,48.12,70.01,48.12
14235,-6.74,-2.73,-6.74
14236,-1.32,-1.42,-1.32
14237,1.88,3.59,1.88
14238,-0.9,-1.57,-0.9
14239,-0.02,1.69,-0.02
14240,-0.23,-0.44,-0.23
14241,7.93,10.41,7.93
14242,-1.54,-96.6,3.79
14243,-1.45,-11.71,-1.45
14244,-6.67,-4.85,-6.67
14245,-2.73,28.59,-2.73
14246,1.98,-35.09,1.98
14247,-1.64,0.27,-1.64
14248,-0.75,-13.64,-0.75
14249,-0.24,-11.93,-0.24
14250,7.98,1.69,7.98
14251,25.3,83515.12,1306.18
14252,22.94,22.16,22.94
14253,8.65,8.48,8.65
14254,-2.04,-1.89,-2.04
14255,-30.13,-30.63,-30.13
14256,-18.98,-20.82,-18.98
14257,5.04,4.35,5.04
14258,18.1,18.66,18.1
14259,-4.59,-4.33,-4.59
14260,9.27,-98.33,-98.31
14261,6.99,6.99,-97.36
14262,-1.06,-1.06,11111111.11
14263,3.91,3.91,11111111.11
14264,3.99,-2.07,3.99
14265,3.71,3.04,3.71
14266,2.72,-0.48,2.72
14267,8.38,9.14,8.38
14268,0.55,1.24,0.55
14269,-14.55,-91.17,-88.7
14270,12.7,14.37,12.7
14271,-4.39,-15.22,-4.39
14272,0.37,-0.35,0.37
14273,2.86,-1.04,2.86
14274,11.7,4.42,11.7
14275,5.73,3.96,5.73
14276,7.18,5.51,7.18
14277,10.21,10.38,10.21
14278,17.23,350.01,-88.02
14279,8.07,8.07,11111111.11
14280,5.87,5.87,11111111.11
14281,-1.6,-1.6,11111111.11
14282,1.82,1.82,11111111.11
14283,-3.43,-3.43,11111111.11
14284,4.66,4.66,11111111.11
14285,-11.38,-11.38,11111111.11
14286,-6.59,-6.59,11111111.11
14287,26.22,83.06,4028.42
14288,5.26,7.17,5.26
14289,17.22,13.12,17.22
14290,6.8,11.79,6.8
14291,9.39,9.0,9.39
14292,8.01,10.94,8.01
14293,4.23,6.74,4.23
14294,0.26,0.7,0.26
14295,3.45,3.63,3.45
14296,-98.56,-96.37,-98.56
14297,19.81,19.81,11111111.11
14298,1.24,1.24,1.24
14299,0.95,-2.45,0.95
14300,28.97,8.38,28.97
14301,18.62,468.75,809.65
14302,-5.25,-2.5,-5.25
14303,8.0,13.31,8.0
14304,-4.89,-7.38,-4.89
14305,2.5,-9.19,2.5
14306,3.58,2.32,3.58
14307,5.41,4.52,5.41
14308,13.38,19.18,13.38
14309,0.85,5.81,0.85
14310,16.16,-3.47,-97.71
14311,-15.45,-15.45,11111111.11
14312,-17.36,-18.85,-17.36
14313,-8.09,-10.4,-8.09
14314,-8.55,-9.75,-8.55
14315,7.87,7.62,7.87
14316,8.66,5.98,8.66
14317,15.61,11.37,15.61
14318,-3.73,-11.61,-3.73
14319,10.51,65.54,33.84
14320,4.85,4.7,4.85
14321,-9.11,-9.34,-9.11
14322,-2.14,-2.17,-2.14
14323,-0.36,-0.49,-0.36
14324,-1.05,-1.34,-1.05
14325,7.06,7.25,7.06
14326,14.66,14.55,14.66
14327,-3.08,-3.17,-3.08
14328,14.89,10.44,-95.91
14329,-5.8,-5.8,11111111.11
14330,-11.39,-11.39,11111111.11
14331,-3.27,-3.27,11111111.11
14332,-6.23,-6.23,11111111.11
14333,-5.77,-5.77,11111111.11
14334,-0.17,-0.17,11111111.11
14335,4.38,4.38,11111111.11
14336,-3.6,-3.6,11111111.11
14337,15.06,-6.49,1720.69
14338,2.5,1.9,2.5
14339,-6.3,-5.94,-6.3
14340,-4.12,-4.26,-4.12
14341,2.45,2.32,2.45
14342,-1.19,-1.18,-1.19
14343,12.64,12.62,12.64
14344,20.52,20.72,20.52
14345,13.85,-3.94,13.85
14346,19.72,1547.6,2126.56
14347,-99.01,-99.01,-99.83
14348,290.31,290.31,11111111.11
14349,49.34,49.34,11111111.11
14350,-2.45,-2.45,11111111.11
14351,-59.62,-59.62,11111111.11
14352,19.54,-3.18,19.54
14353,2.8,-14.36,2.8
14354,-0.04,10.39,-0.04
14355,7.76,75.98,-82.84
14356,-7.3,-7.31,-7.3
14357,1.53,1.53,1.53
14358,13.37,10.67,13.37
14359,6.97,6.97,-92.84
14360,9.17,9.17,11111111.11
14361,11.37,11.37,11111111.11
14362,7.57,7.57,11111111.11
14363,4.42,4.42,11111111.11
14364,391.96,-75.3,391.96
14365,-6.22,-6.22,-6.22
14366,10.19,84197.98,84817.21
14367,13.53,14.16,13.53
14368,9.34,8.83,9.34
14369,6.36,6.78,6.36
14370,2.58,2.1,2.58
14371,2.09,2.99,2.09
14372,-0.62,-0.54,-0.62
14373,1.36,0.51,1.36
14374,-2.4,-2.22,-2.4
14375,14.34,-98.87,-99.98
14376,18.43,18.43,11111111.11
14377,-3.83,-3.83,11111111.11
14378,11.44,11.44,11111111.11
14379,-21.89,-21.89,11111111.11
14380,-23.05,-23.05,11111111.11
14381,-3.13,-3.13,11111111.11
14382,-11.52,-11.52,11111111.11
14383,3.44,3.44,11111111.11
14384,12.64,-73.73,1062.0
14385,8.7,5.5,8.7
14386,-1.75,9.78,-1.75
14387,1.68,2.23,1.68
14388,8.78,1.87,8.78
14389,41.3,-2.85,41.3
14390,11.85,10.84,11.85
14391,22.15,36.46,22.15
14392,-3.92,6.91,-3.92
14393,13.78,-91.56,-96.07
14394,15.56,15.56,11111111.11
14395,7.27,7.1,7.27
14396,4.44,4.04,4.44
14397,3.34,3.49,3.34
14398,5.44,5.37,5.44
14399,0.49,0.8,0.49
14400,-0.58,-1.25,-0.58
14401,7.91,8.02,7.91
14402,-12.03,417.14,-61.25
14403,-31.92,-31.92,11111111.11
14404,-52.04,-52.04,11111111.11
14405,24.32,24.32,11111111.11
14406,-40.47,-40.47,11111111.11
14407,-35.34,-35.34,11111111.11
14408,94.29,94.29,11111111.11
14409,-4.05,-4.05,11111111.11
14410,5.58,5.58,11111111.11
14411,17.19,243.5,1410.95
14412,5.46,2.81,5.46
14413,-5.6,-6.47,-5.6
14414,-7.4,-9.25,-7.4
14415,1.25,1.75,1.25
14416,-17.98,-18.84,-17.98
14417,25.7,27.98,25.7
14418,9.03,14.22,9.03
14419,-8.18,-8.13,-8.18
14420,0.86,-80.47,-81.74
14421,9.73,10.24,9.73
14422,7.77,7.77,7.77
14423,3.44,3.44,3.44
14424,7.72,7.72,7.72
14425,9.49,9.45,9.49
14426,269.85,268.91,269.85
14427,17.01,16.77,17.01
14428,12.13,12.13,12.13
14429,9.83,9.88,9.83
14430,19.61,18.91,19.61
14431,23.87,23.93,23.87
14432,11.94,12.26,11.94
14433,17.77,17.87,17.77
14434,12.45,12.22,12.45
14435,43.84,4957.76,10669.11
14436,2.35,0.14,2.35
14437,-1.43,-3.08,-1.43
14438,-2.96,-3.37,-2.96
14439,-11.91,4.3,-11.91
14440,-15.11,-20.15,-15.11
14441,-60.66,-48.29,-60.66
14442,-15.19,-20.18,-15.19
14443,15.72,-58.39,15.72
14444,9.03,-98.68,-99.93
14445,5.47,5.47,11111111.11
14446,-25.08,-25.08,11111111.11
14447,7.64,7.64,11111111.11
14448,-5.84,-5.84,11111111.11
14449,-25.5,-25.5,11111111.11
14450,12.9,12.9,11111111.11
14451,30.8,30.8,11111111.11
14452,-7.32,-7.32,11111111.11
14453,18.71,245.4,2314.31
14454,18.41,19.7,18.41
14455,2.96,-0.63,2.96
14456,-0.17,-6.73,-0.17
14457,-3.37,-19.09,-3.37
14458,5.64,6.99,5.64
14459,16.21,4.66,16.21
14460,8.61,2.72,8.61
14461,-0.78,-2.32,-0.78
14462,39.19,1467.57,411.29
14463,31.66,31.25,31.66
14464,2.46,2.22,2.46
14465,-10.86,-10.86,-99.61
14466,-15.5,-15.5,11111111.11
14467,-14.09,-14.09,11111111.11
14468,6.66,6.66,11111111.11
14469,35.59,35.59,11111111.11
14470,-4.8,-4.8,-4.8
14471,8.51,-56.9,-99.53
14472,-3.29,-3.29,11111111.11
14473,-16.81,-16.81,11111111.11
14474,-9.01,-9.01,11111111.11
14475,-8.38,-8.38,11111111.11
14476,-3.09,-3.09,11111111.11
14477,11.38,11.38,11111111.11
14478,5.22,5.22,11111111.11
14479,-7.51,-7.51,11111111.11
14480,-11.47,-53.61,2902.93
14481,26.85,26.86,26.85
14482,-3.16,-3.16,-3.16
14483,-11.37,-11.37,-11.37
14484,-18.54,-18.54,-18.54
14485,-20.38,-20.38,-20.38
14486,-6.06,-31.18,-6.06
14487,-48.41,-77.83,-48.41
14488,-3.32,-7.71,-3.32
14489,61.05,424.56,61.05
14490,159.45,152.29,159.45
14491,16.17,15.37,16.17
14492,24.56,22.31,24.56
14493,23.09,10.01,23.09
14494,65.27,30.82,65.27
14495,13.47,-4.17,13.47
14496,-82.37,-69.62,-82.37
14497,19.46,16.55,19.46
14498,-67.14,-98.56,-67.14
14499,108.65,206.56,108.65
14500,34.65,11.0,34.65
14501,10.31,15.88,10.31
14502,48.46,29.86,48.46
14503,14.5,23.25,14.5
14504,5.65,7.62,5.65
14505,290.48,4526.95,290.48
14506,205.07,186.55,205.07
14507,-5.49,-6.26,-5.49
14508,-3.78,-8.43,-3.78
14509,3.01,-1.38,3.01
14510,2.89,-1.38,2.89
14511,-0.26,-2.25,-0.26
14512,1.3,-0.63,1.3
14513,13.82,-81.2,-85.87
14514,-1.87,8.39,-1.87
14515,1.57,13.71,1.57
14516,0.39,-3.31,0.39
14517,16.39,17.21,16.39
14518,2.11,3.86,2.11
14519,-14.82,-11.63,-14.82
14520,-19.43,-29.39,-19.43
14521,20.21,12.97,20.21
14522,1.2,110.73,34.81
14523,19.32,19.36,19.32
14524,31.39,31.39,31.39
14525,15.49,15.49,15.49
14526,30.54,30.54,30.54
14527,-3.07,-3.07,-3.07
14528,-29.67,-29.67,-29.67
14529,34.44,34.45,34.44
14530,11.63,11.58,11.63
14531,-97.74,-98.37,-97.74
14532,4.43,-21.88,4.43
14533,-6.45,-9.37,-6.45
14534,11.16,-8.41,11.16
14535,28.97,-16.34,28.97
14536,63.29,-22.2,63.29
14537,-5.91,-6.37,-5.91
14538,1.74,55.98,1.74
14539,-14.74,-18.13,-14.74
14540,12.65,53.71,-70.12
14541,-1.16,-2.8,-1.16
14542,-10.63,-10.31,-10.63
14543,21.62,21.15,21.62
14544,11.81,10.95,11.81
14545,-9.72,-9.34,-9.72
14546,-16.78,-16.95,-16.78
14547,-7.04,-7.5,-7.04
14548,47.09,48.14,47.09
14549,-20.78,182.23,263.46
14550,-1.38,6.76,-1.38
14551,10.47,-20.71,10.47
14552,69.89,69.89,-94.2
14553,-38.75,-38.75,11111111.11
14554,41.15,40.56,41.15
14555,18.66,18.64,18.66
14556,10.04,9.84,10.04
14557,-44.56,-44.77,-44.56
14558,57.98,-87.35,-85.59
14559,16.34,19.25,16.34
14560,992.19,25.41,992.19
14561,141.79,0.82,141.79
14562,45.74,663.29,45.74
14563,-14.34,-79.46,-14.34
14564,-1.95,-16.02,-1.95
14565,8.53,0.2,8.53
14566,15.34,16.33,15.34
14567,-25.77,1368.78,-25.77
14568,11.19,6.11,11.19
14569,8.33,3.49,8.33
14570,4.27,3.42,4.27
14571,73.07,91.27,73.07
14572,-33.0,-38.22,-33.0
14573,3.84,2.16,3.84
14574,10.84,13.15,10.84
14575,9.62,8.63,9.62
14576,-75.9,-68.93,-75.9
14577,1.74,1.69,1.74
14578,3.91,3.97,3.91
14579,1.21,1.21,1.21
14580,1.53,1.53,-96.13
14581,9.99,9.99,11111111.11
14582,0.66,0.66,11111111.11
14583,-11.13,-11.13,11111111.11
14584,-5.85,-5.85,11111111.11
14585,14.75,260.01,268.47
14586,13.5,10.61,13.5
14587,9.63,9.22,9.63
14588,6.04,5.76,6.04
14589,20.81,17.86,20.81
14590,-2.45,-2.88,-2.45
14591,10.58,-4.74,10.58
14592,0.08,-2.8,0.08
14593,12.25,16.51,12.25
14594,16.13,-84.4,-87.23
14595,5.69,5.19,5.69
14596,-0.05,0.14,-0.05
14597,0.67,0.87,0.67
14598,11.0,3.3,11.0
14599,9.93,1.64,9.93
14600,3.27,0.21,3.27
14601,-1.8,-6.04,-1.8
14602,-4.8,-7.54,-4.8
14603,12.38,-98.53,339.41
14604,8.87,40.99,8.87
14605,6.79,21.95,6.79
14606,10.03,19.83,10.03
14607,20.69,21.75,20.69
14608,7.38,11.55,7.38
14609,9.92,22.6,9.92
14610,2.4,34.81,2.4
14611,9.89,15.94,9.89
14612,1.95,1851.3,-85.88
14613,11.1,9.26,11.1
14614,6.37,4.96,6.37
14615,-5.07,-6.19,-5.07
14616,-14.6,-4.05,-14.6
14617,2.63,1.85,2.63
14618,-7.65,-9.27,-7.65
14619,22.21,-1.62,22.21
14620,6.12,-2.67,6.12
14621,26.23,-81.52,-97.59
14622,14.71,14.71,11111111.11
14623,0.32,0.32,11111111.11
14624,22.53,22.53,11111111.11
14625,52.45,52.45,11111111.11
14626,31.67,31.67,11111111.11
14627,-28.31,-28.31,11111111.11
14628,-48.81,-49.87,-48.81
14629,-9.07,-11.48,-9.07
14630,18.42,19.24,18.42
14631,0.21,0.21,-83.52
14632,9.37,9.37,11111111.11
14633,8.75,8.75,11111111.11
14634,-39.97,-39.97,11111111.11
14635,37.65,37.65,11111111.11
14636,-7.48,-7.48,11111111.11
14637,13504.88,2188.74,13504.88
14638,1.25,-0.08,1.25
14639,14.81,14.15,14.81
14640,2.0,12.96,2.0
14641,6.71,-5.69,6.71
14642,-46.46,-45.73,-49.38
14643,-42.28,-38.36,-42.28
14644,-8.56,-7.82,-8.56
14645,11.13,11.14,11.13
14646,14.89,-7.5,14.89
14647,23.81,-10.03,23.81
14648,15.8,24.97,15.8
14649,-9.98,-11.39,-9.98
14650,15.48,14.15,15.48
14651,-11.67,-66.23,-98.86
14652,-2.7,-2.7,11111111.11
14653,16.3,16.3,11111111.11
14654,17.53,17.53,11111111.11
14655,-8.57,-8.57,11111111.11
14656,-3.56,-3.56,11111111.11
14657,-4.43,-4.43,11111111.11
14658,10.98,10.98,11111111.11
14659,-5.82,-5.82,11111111.11
14660,-0.81,559.2,15793.11
14661,0.76,-3.85,0.76
14662,11.08,-5.62,11.08
14663,-60.51,-100.0,-60.51
14664,17.94,inf,17.94
14665,-13.68,11.9,-13.68
14666,11.21,13.13,11.21
14667,-20.93,-7.75,-20.93
14668,-22.48,4.23,-22.48
14669,-97.23,-43.04,-97.23
14670,17.13,17.18,17.13
14671,14.14,13.95,14.14
14672,4.82,3.84,4.82
14673,11.39,10.75,11.39
14674,23.99,19.99,23.99
14675,34.46,28.74,34.46
14676,32.49,20.91,32.49
14677,29.46,37.75,29.46
14678,1164.71,1327.7,1164.71
14679,9.34,9.02,9.34
14680,49.62,50.17,49.62
14681,-21.3,-23.11,-21.3
14682,24.5,27.12,24.5
14683,30.49,30.58,30.49
14684,11.97,11.26,11.97
14685,7.96,4.84,7.96
14686,-24.22,-25.3,-24.22
14687,10.96,-95.97,-96.03
14688,5.74,4.3,5.74
14689,3.52,5.42,3.52
14690,-7.54,-6.85,-7.54
14691,-3.89,-2.78,-3.89
14692,0.02,-0.62,0.02
14693,-10.48,-11.79,-10.48
14694,-5.1,-4.45,-5.1
14695,-1.01,-1.82,-1.01
14696,-19.97,67.17,65.12
14697,-11.33,-10.53,-11.33
14698,-25.25,-26.0,-25.25
14699,62.91,65.31,62.91
14700,35.1,34.82,35.1
14701,-30.62,-31.06,-30.62
14702,-13.03,-14.26,-13.03
14703,22.54,20.93,22.54
14704,-27.67,-24.94,-27.67
14705,32.77,430.46,472.69
14706,-23.15,-22.22,-23.15
14707,24.22,14.72,24.22
14708,22.95,22.06,22.95
14709,19.46,11.66,19.46
14710,-1.63,9.56,-1.63
14711,32.99,34.21,32.99
14712,10.47,2.88,10.47
14713,-2.12,-7.35,-2.12
14714,13.82,229.71,328.98
14715,10.29,8.33,10.29
14716,42.05,8.13,42.05
14717,5.12,-0.29,5.12
14718,1.89,-2.93,1.89
14719,2.62,1.79,2.62
14720,-2.07,5.79,-2.07
14721,6.3,6.37,6.3
14722,20.49,2.46,20.49
14723,-17.96,-96.71,-98.77
14724,-13.31,-13.31,-13.31
14725,-2.37,-2.34,-2.37
14726,8.96,8.93,8.96
14727,-1.06,-1.06,-1.06
14728,3.57,3.57,3.57
14729,1.63,1.63,1.63
14730,9.03,9.03,9.03
14731,18.09,18.09,18.09
14732,49.0,-55.71,-46.75
14733,53.24,46.81,53.24
14734,-3.03,15.75,-3.03
14735,2.65,-2.25,2.65
14736,1.81,-14.92,1.81
14737,36.48,30.68,36.48
14738,-5.17,30.84,-5.17
14739,9.08,9.08,9.08
14740,-3.92,-3.93,-3.92
14741,34.66,3.28,5.59
14742,9.07,7.37,9.07
14743,-0.61,-0.47,-0.61
14744,2.77,1.37,2.77
14745,5.87,3.53,5.87
14746,-20.23,-26.31,-20.23
14747,10.28,10.43,10.28
14748,14.56,14.45,14.56
14749,-7.49,-7.72,-7.49
14750,16.75,-3.82,47.26
14751,16.07,15.46,16.07
14752,2.03,5.59,2.03
14753,-3.6,-10.45,-3.6
14754,17.02,-12.58,17.02
14755,11.57,-10.16,11.57
14756,-3.5,-6.15,-3.5
14757,2.9,5.08,2.9
14758,11.58,3.91,11.58
14759,-96.77,400.4,-96.77
14760,84.81,84.81,11111111.11
14761,13.49,-84.09,1459.6
14762,-11.07,-10.66,-11.07
14763,-7.02,-2.48,-7.02
14764,-10.5,-11.43,-10.5
14765,-12.73,-13.43,-12.73
14766,-0.58,-1.73,-0.58
14767,39.99,44.96,39.99
14768,8.25,10.6,8.25
14769,2.62,3.35,2.62
14770,-2.31,64.33,139.3
14771,1.3,10.24,1.3
14772,-22.18,9.72,-22.18
14773,-0.2,-0.17,-0.2
14774,11.73,11.73,-96.59
14775,4.31,4.31,11111111.11
14776,-7.96,-7.96,11111111.11
14777,-2.6,-2.6,11111111.11
14778,13.1,13.1,11111111.11
14779,5.59,83.31,7711.47
14780,14.65,19.2,14.65
14781,27.39,14.82,27.39
14782,4.24,5.05,4.24
14783,4.24,3.08,4.24
14784,4.64,2.32,4.64
14785,9.23,-0.09,9.23
14786,-24.62,-97.36,-24.62
14787,39.2,-35.78,39.2
14788,-3.1,430.25,-92.86
14789,-15.45,-15.92,-15.45
14790,3.82,3.34,3.82
14791,6.77,6.42,6.77
14792,-3.06,2.64,-3.06
14793,36.9,-2.75,36.9
14794,3.49,23.82,3.49
14795,0.65,6.62,0.65
14796,-28.88,-14.91,-28.88
14797,9.04,167.56,153.42
14798,-7.68,-5.82,-7.68
14799,15.81,15.21,15.81
14800,16.68,13.88,16.68
14801,-3.32,-1.54,-3.32
14802,-6.7,-6.2,-6.7
14803,9.02,9.09,9.02
14804,-1.69,-1.81,-1.69
14805,-5.64,-6.18,-5.64
14806,10.37,202.87,-96.46
14807,8.76,8.76,11111111.11
14808,11.44,11.44,11111111.11
14809,-3.58,-3.85,-3.58
14810,8.68,8.58,8.68
14811,3.68,3.69,3.68
14812,1.12,1.47,1.12
14813,0.46,0.61,0.46
14814,0.36,0.4,0.36
14815,30.88,-95.08,-99.11
14816,-6.62,-6.62,11111111.11
14817,-8.31,-8.31,11111111.11
14818,-9.97,-9.97,11111111.11
14819,1.27,1.27,11111111.11
14820,-0.66,-0.66,11111111.11
14821,13.64,13.64,11111111.11
14822,15.56,15.56,11111111.11
14823,4.85,4.85,11111111.11
14824,25.25,5974.01,71383.8
14825,-12.34,-10.36,-12.34
14826,12.95,0.91,12.95
14827,2.44,-0.33,2.44
14828,-0.23,-8.66,-0.23
14829,15.2,6.52,15.2
14830,0.9,13.86,0.9
14831,-3.17,0.81,-3.17
14832,5.05,-13.72,5.05
14833,36.94,-55.95,-83.73
14834,-7.83,11111111.11,11111111.11
14835,-0.44,-0.4,-0.44
14836,-0.77,-1.31,-0.77
14837,-10.18,-9.99,-10.18
14838,-0.08,-0.7,-0.08
14839,34.65,6.63,34.65
14840,19.8,-27.19,19.8
14841,5.64,-44.31,5.64
14842,18.21,11.74,18.21
14843,12.25,-76.81,-94.75
14844,17.69,17.69,17.69
14845,11.76,11.76,11.76
14846,4.99,4.98,4.99
14847,2.9,-96.73,-97.09
14848,1.47,1.47,11111111.11
14849,2.44,2.44,11111111.11
14850,0.07,0.07,11111111.11
14851,-4.58,-4.58,11111111.11
14852,-2.19,-2.19,11111111.11
14853,0.76,0.76,11111111.11
14854,22.39,22.39,11111111.11
14855,35.69,35.69,11111111.11
14856,167.87,802.5,1425.62
14857,7.54,4.13,7.54
14858,56.02,47.85,56.02
14859,29.09,28.37,29.09
14860,-6.71,-26.07,-6.71
14861,-40.44,-66.12,-40.44
14862,71.11,-2.31,71.11
14863,-0.69,785.06,127.11
14864,1.09,0.19,1.09
14865,-9.49,-9.91,-9.49
14866,-4.87,-5.06,-4.87
14867,0.12,-13.99,-1.88
14868,-9.45,-8.79,-9.45
14869,-1.98,-4.71,-1.98
14870,2.79,9.79,2.79
14871,-67.24,-97.98,-67.24
14872,-1.55,11111111.11,-1.55
14873,0.76,11111111.11,0.76
14874,-0.15,11111111.11,-0.15
14875,10.38,11111111.11,10.38
14876,4.77,90840.97,5287.75
14877,11.78,3.25,11.78
14878,3.96,1.01,3.96
14879,24.72,1.22,24.72
14880,11.33,0.46,11.33
14881,-2.12,3.03,-2.12
14882,-10.29,-7.91,-10.29
14883,-0.92,-1.49,-0.92
14884,3.27,-0.01,3.27
14885,-89.08,-81.73,-89.08
14886,71.4,37.12,71.4
14887,-11.81,-21.65,-11.81
14888,30.83,283.95,234.7
14889,23.05,22.86,23.05
14890,9.49,9.72,9.49
14891,8.25,9.75,8.25
14892,5.38,5.77,5.38
14893,4.56,3.72,4.56
14894,6.63,6.01,6.63
14895,3.1,3.59,3.1
14896,8.33,7.6,8.33
14897,13.11,-69.42,-53.68
14898,-3.6,-4.14,-3.6
14899,-5.17,-9.81,-5.17
14900,-0.62,9.65,-0.62
14901,-6.19,-16.87,-6.19
14902,-20.57,-36.8,-20.57
14903,14.63,20.25,14.63
14904,17.7,15.35,17.7
14905,5.9,1.44,5.9
14906,5.86,-1.85,-59.69
14907,-3.28,-3.72,-3.28
14908,3.7,4.84,3.7
14909,-9.8,-12.16,-9.8
14910,-8.68,-13.28,-8.68
14911,-11.51,-8.26,-11.51
14912,1.97,3.83,1.97
14913,18.75,612.44,969.17
14914,17.09,6.17,17.09
14915,11.07,3.83,11.07
14916,5.81,5.37,5.81
14917,-0.46,3.4,-0.46
14918,6.22,4.1,6.22
14919,-8.15,-2.23,-8.15
14920,0.01,5.66,0.01
14921,8.25,10.27,8.25
14922,-99.97,-99.95,-99.97
14923,-44.11,11111111.11,11111111.11
14924,-22.19,-24.47,-22.19
14925,-30.56,-26.88,-30.56
14926,12.29,28.35,12.29
14927,40.68,17.16,40.68
14928,-11.24,-4.89,-11.24
14929,-11.44,-9.11,-11.44
14930,-0.33,-4.42,-0.33
14931,-5.58,-5.93,-5.58
14932,2654.78,3219.68,2654.78
14933,-9.84,-9.83,-9.84
14934,-6.6,-6.6,-98.51
14935,2.14,2.14,11111111.11
14936,-3.19,-3.19,11111111.11
14937,-4.09,-4.09,-4.09
14938,9.84,9.74,9.84
14939,-1.81,-1.82,-1.81
14940,2.89,2.92,2.89
14941,-84.42,-84.57,-84.42
14942,-10.52,-10.55,-10.52
14943,5.75,5.45,5.75
14944,1.13,1.13,-89.72
14945,1.85,1.85,11111111.11
14946,9.28,9.28,11111111.11
14947,8.71,8.71,11111111.11
14948,0.24,0.24,11111111.11
14949,2.95,2.95,11111111.11
14950,3914.93,231.74,3914.93
14951,-18.79,11111111.11,11111111.11
14952,-8.9,-8.86,-8.9
14953,2.81,2.84,2.81
14954,56.21,56.19,56.21
14955,7.37,7.36,7.37
14956,11.64,11.66,11.64
14957,33.61,33.61,33.61
14958,8.5,8.51,8.5
14959,-17.89,-17.89,-91.27
14960,5.24,740.91,7812.7
14961,4.14,4.14,4.14
14962,16.45,16.28,16.45
14963,22.45,13.75,22.45
14964,10.96,11.31,10.96
14965,21.41,12.84,21.41
14966,13.36,12.22,13.36
14967,-5.84,-5.36,-5.84
14968,-0.25,-3.49,-0.25
14969,10.31,-23.98,-16.06
14970,24.74,11111111.11,11111111.11
14971,9.83,11.0,9.83
14972,1.01,0.53,1.01
14973,7.1,8.43,7.1
14974,3.8,13.59,3.8
14975,-3.74,-7.54,-3.74
14976,-1.34,-2.71,-1.34
14977,5.25,3.45,5.25
14978,-7.18,-10.32,-7.18
14979,-80.18,-77.57,-80.18
14980,33.86,19.52,33.86
14981,-8.72,-10.33,-8.72
14982,16.14,2653.28,4292.55
14983,8.58,0.91,8.58
14984,3.36,-3.41,3.36
14985,2.23,3.25,2.23
14986,3.03,3.24,3.03
14987,1.84,-6.13,1.84
14988,2.91,-0.26,2.91
14989,0.45,3.74,0.45
14990,9.23,13.89,9.23
14991,49.09,-68.96,-85.57
14992,-7.29,-7.41,-7.29
