회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치
위즈코프,38620,Dec-19,10.95,-6.75,-11.08,-0.75,-1.38,-7.19,24.75,0.07,0.06,2.4,2.83,0.06,0.85,39.53,68.63,1.66,54.08,0.91,12.47,2.09,4.48,1591.46,1555.76,772.18,4.3,0,156.42,7.31,0,95.88,41.1,42.05,96.44,2.76,4.12,2.24,2.39,39.41,250584.88,28124.17,502.18,0,15.58,17.66,78226.75
유네코,64510,Dec-18,-2.89,-44.94,-27.31,-84.39,-85.27,-88.76,19.21,-295.88,-61.46,-7.24,-57.77,-37.07,0.13,1.93,1.71,0.36,2.33,0.21,0.32,0.25,-2.03,52.11,30.38,0.7,358.54,34.25,7.77,34.46,17.75,21.81,11.01,18.89,307.55,166.24,78.19,41.7,-45.36,-17.36,287382.06,135679.62,704.38,-86.96693644,-35.48,-201.14,-249927.37
유네코,64510,Dec-19,-0.57,-9.03,-6.87,-11.7,-27.84,27.68,29.93,-49.72,-59.66,-2.29,-9.7,-11.73,0.24,2.17,3.13,0.56,8.3,1.2,0.29,1.27,-0.96,26.27,15.73,1.79,478.08,31.22,-11.59,-38.71,-30.7,17.3,10.98,18.34,174.77,403.51,82.7,40.1,-14.29,-51.47,380782.96,190597.56,900.1,15.24237232,6.45,26.04,58040.36
유니셈,36200,Dec-11,2.56,6.91,5.48,8.38,5.7,-18.2,24.76,2.94,5.01,4.02,4.63,2.56,0.87,2.27,3.15,3,5.92,1.71,1.77,1.31,6.49,163.75,86.5,9.32,97.21,24.12,-8.29,-4.86,-16.95,50.71,35.19,66.61,191.37,80.22,49.29,47.17,121.18,25.93,76683.74,39230.23,266.35,0,14.68,17.45,39091.25
유니셈,36200,Dec-12,3.11,-11.69,3.49,-18.55,3.33,-2.52,24.05,1.62,2.58,3.89,4.47,1.41,0.87,2.07,3.53,2.8,7.57,1.59,1.92,1.36,6.67,182.89,85.51,9.91,68.55,22.7,7.68,3.36,13.76,59.33,28.72,61.44,255.89,56.62,40.67,53.24,117.48,27.84,99844.7,56369.04,295.92,0,18.51,19.93,54783.69
유니셈,36200,Dec-13,3.17,17.46,0.64,26.93,6.36,1.29,25.3,2.43,3.73,3.78,4.36,2.1,0.87,2.01,3.5,2.78,7.93,1.54,1.98,1.35,5.56,176.68,92.36,10.85,86.14,24.33,5.44,3.14,10.34,53.72,34.7,66.39,205.67,69.94,46.28,47.72,109.96,28.81,89750.18,53890.21,327.64,57.20642807,15.67,19.57,51342.87
유니셈,36200,Dec-14,3.35,4.26,2.82,5.44,12.04,24.2,24.64,2.16,3.77,3.56,3.66,2.1,0.97,2.43,3.6,3.39,6.01,1.75,2.2,1.46,5.63,201.87,115.43,27.81,73.23,11.79,13.21,5.85,47.37,57.73,38.39,67.13,138.56,57.61,42.27,42.82,84.86,33.88,80090.81,53555.12,285.64,81.45206781,22.84,23.94,65235.62
유니셈,36200,Dec-15,18.93,-5.06,-20.4,-3.74,9.89,13.67,30.22,2.23,3.99,8.7,7.82,2.48,1.11,3.09,4.41,4.24,6.95,1.79,2.94,1.65,5.86,234.17,160.86,35.94,49.66,12.74,37.51,10.9,97.7,66.82,46.76,68.07,172.75,43.5,33.18,31.31,54.64,39,62597.78,12950.84,262.3,114.8342095,27.41,24,71883.66
유니셈,36200,Dec-16,25.32,-0.36,9.36,0.29,6.07,5.27,34,4.56,7.97,9.28,7.71,5.5,1.2,3.74,4.34,4.8,10.58,1.75,3.88,1.76,5.45,282.31,194.75,18.06,40.59,11.17,13.48,3.23,34.86,71.13,47.26,68.51,300.69,34.12,28.87,31.01,48.03,44.24,52208.37,10941.25,218.88,132.2078719,31.53,26.13,69023.57
유니셈,36200,Dec-17,67.07,35.9,1.12,47.85,27.57,81.33,32.36,10.63,28.75,26.56,14.32,19.73,1.85,6.39,6.72,8.29,18.35,2.7,5.91,2.58,7.65,229.61,172.87,68.95,49.77,13.69,27.89,5.76,67.68,66.77,56.11,74.53,235.3,48.61,33.23,24.71,43.78,42.07,46707.05,9378.92,241.18,213.6211886,41.37,25.7,99776.16
유니셈,36200,Dec-18,60.83,8.67,13.2,10.69,20.08,2.4,32.56,9.59,21.53,19.24,12.18,15.16,1.58,6.75,5.59,7.92,18.82,2.24,5.34,2.1,6.1,289.59,238.66,65.38,35.53,12.6,48.67,8.41,101.25,73.78,62.57,75.92,457.44,35.53,26.22,17.59,26.86,49.7,43396.9,8017.47,213.39,0,41.72,27.5,89021.95
유니셈,36200,Dec-19,40.06,18.72,8.68,18.99,18.75,-16.46,38.13,11.88,18.65,15.52,13.4,13.76,1.16,5.51,3.64,5.97,15.46,1.57,4.42,1.52,4.13,311.18,259.13,68.16,35.5,9.96,29.76,7.3,78.29,73.8,63.36,76.09,394.51,33.13,26.2,16.73,24.65,51.64,38576.08,7322.64,231.33,221.8290299,36.99,34.65,85572.94
유니슨,18000,Dec-11,-1.48,-27.05,-60.55,44.18,-5.42,5.58,3.69,-142.43,-96.64,-5.97,-35.21,-24.17,0.17,1.02,3.23,0.32,12.22,0.68,0.23,0.41,3.27,126.81,99.21,12.4,247.01,29.1,-9.31,-32.94,-22.77,28.82,45.47,58.13,710.01,159.06,71.18,21.77,102.95,12.29,503096.14,79584.36,1497.03,-10.50647031,-3.53,-17.55,-52857.65
유니슨,18000,Dec-12,-0.13,0.46,5.89,-0.34,39.99,71.11,13.38,-19.99,-19.89,-0.42,-1.22,-6.86,0.34,2.26,6.48,0.93,42.98,1,0.52,0.59,2.79,174.15,133.01,18.97,149.02,39.24,-7.07,-12.35,-10.78,40.16,44.04,57.67,413.39,82.46,59.84,23.62,55.48,24.55,479656.37,78184.32,1390.65,5.450484937,1.88,5.49,26143.6
유니슨,18000,Dec-13,-2.65,-12.41,-4.2,-15.27,-53.82,-64.22,-27.01,-184.41,-77.02,-8.18,-62.6,-24.1,0.13,1.11,3.31,0.33,15.23,0.42,0.19,0.23,28.52,101.79,71.49,11.16,372.35,41.93,-10.96,-61.72,-20.6,21.17,39.18,55.78,385.9,258.86,78.83,29.77,1692.16,0.98,486127.9,116013.79,1305.47,-29.55604488,-11.01,-78.63,-143680.18
유니슨,18000,Dec-14,0.21,5.57,1.56,1.92,-23.75,101.2,15.84,-20.56,-31.04,0.63,2.29,-5.63,0.27,1.16,6.26,0.68,21.39,1.51,0.33,0.5,-7.02,87.63,50.28,5.98,553.98,39.15,-3.51,-11.15,-7.59,15.29,30.9,53.86,105.91,401.93,84.71,42.62,-301.92,-7.6,566562.27,139068.55,1584.23,9.321583843,3.33,12.5,52812.58
유니슨,18000,Dec-15,0.35,-22.62,-1.72,-40.21,-11.9,44.36,13.27,-24.6,-65.87,1.17,2.7,-10.68,0.43,2,8.15,0.98,24.36,2.68,0.52,0.89,-3.88,61.89,41.95,9.23,474.41,42.71,5.78,9.6,11.19,17.41,28.21,41.62,120.36,386.25,82.59,32.22,-52.33,-25.62,538663.59,131741.55,1195.04,5.261886958,2.37,4.77,28343.87
유니슨,18000,Dec-16,-1.33,0.84,2.9,-0.39,-30.03,-55.62,14.2,-62.01,-92.56,-4.1,-18.65,-13.64,0.22,1.17,4.54,0.43,5.88,1.49,0.26,0.53,32.4,103.4,56.06,0.69,727.85,42.76,0.36,1.45,0.74,12.08,22.29,41.11,19.17,329.13,87.92,45.78,1392.41,1.35,562939.88,131041.27,1164.18,1.069178988,0.52,2.36,6018.83
유니슨,18000,Dec-17,2.29,11.32,-7.25,26.7,54.64,255.4,17.73,0.6,3.02,6.34,8.61,0.44,0.74,3.5,10.9,1.57,12.76,5.06,0.86,1.67,-4.85,61.88,40.75,5.71,495.93,42.49,5.84,6.96,11.45,16.78,30.81,46.79,80.16,450.57,83.22,34.15,-55.44,-28.82,603907.78,152948.03,1412.5,22.89175322,9.79,14,138245.08
유니슨,18000,Dec-18,0.14,-13.97,22.56,-55.51,60.77,-11.48,11.31,-8.74,-24.74,0.39,0.58,-5.82,0.67,4.03,7.54,1.29,9.53,2.83,0.87,1.83,-4.03,40.42,18.6,1.11,218.89,43.93,5.29,5.04,8.26,31.36,11.14,24.2,85.31,190.9,68.64,53.97,-36.61,-35.67,698793.69,216753.25,1148.29,5.825102685,3.54,4.93,40705.45
유니슨,18000,Dec-19,-2.05,2.92,1.47,10.13,-1.14,-54.05,4.23,-5.38,-5.71,-5.92,-18.17,-1.75,0.33,2.07,6.39,0.54,4.29,1.06,0.47,1.3,-9.26,78.87,26.97,4.14,231.98,33.24,-7.68,-16.7,-16.15,30.12,8.85,25.89,17.3,108.98,69.88,65.81,-245.68,-6.94,685643.99,212877.61,1152.94,13.99813419,8.32,25.91,95977.37
유니온머티리얼,47400,Dec-11,11.91,12.23,2.74,26.46,5.83,10.78,23.63,7.07,7.49,6.87,9.82,4.95,0.7,3.54,3.38,1.23,17.37,1.06,2.06,1.68,6.62,183.7,115.88,17.1,55.79,13.22,12.82,6.95,34.74,64.19,27.66,43.84,294.93,37.18,35.81,36.92,81.03,19.98,277281.42,192011.85,512.67,43.02759544,23.27,35.21,119307.53
유니온머티리얼,47400,Dec-12,5.12,6.21,8.57,2.64,1.09,10.49,21.37,4.28,4.84,5.04,7.12,3.03,0.71,3.34,3.38,1.29,11.38,1.13,1.89,1.64,8.14,166.26,99.03,10.35,63.68,18.92,6.86,3.88,14.09,61.09,25.24,42.37,359.22,41.71,38.91,40.44,101.47,16.88,295006.86,217228.43,530.4,44.04850499,24.5,35.63,129946.11
유니온머티리얼,47400,Dec-13,5.96,0.81,2.9,-1.53,4.13,-0.45,21.32,5.47,6,4.44,6.52,3.73,0.68,3.27,3.04,1.21,11.55,1.1,1.8,1.63,6.82,192.63,119.47,5.04,58.47,16.17,13.21,7.18,30.14,63.1,25.67,41.38,369.39,34.04,36.9,37.98,78.98,19.9,296045.33,231297,538.71,45.23171547,24.86,36.61,133906.38
유니온머티리얼,47400,Dec-14,6.57,1.62,6.92,-6.37,1.76,7.87,18.84,3.36,3.87,3.91,5.39,2.44,0.73,4.06,3.04,1.25,10.61,1.15,1.97,1.83,8.41,181.6,118.19,0.51,58.24,14.12,21.74,11.1,56.64,63.19,24.82,38.13,305.31,33.23,36.81,34.92,77.71,17.13,293371.82,246373.62,490.66,41.08531717,24.57,34.08,120532.74
유니온머티리얼,47400,Dec-15,8.73,-0.69,-2.83,2.8,2.37,0.8,19.61,4.76,5.41,4.23,5.81,3.47,0.73,4.33,2.95,1.23,10.06,1.14,2.03,1.88,7.15,207.77,135.46,0.55,53.52,12.89,21.57,10.28,58.34,65.14,25.73,39.47,357.72,29.16,34.86,34.8,67.1,20.47,294238.56,262475.71,504.15,47.09378065,27.49,37.57,138568.06
유니온머티리얼,47400,Dec-16,16.52,-0.63,-3.85,4.46,4.61,0.62,20.76,6.21,6.86,5.52,7.48,4.58,0.74,4.39,2.76,1.28,11.11,1.1,2.23,1.82,6.05,243.83,167.91,0.76,45.83,9.53,20.51,8.7,67.65,68.57,28.57,41.49,427.24,24.81,31.43,31.14,52.79,24.48,296420.67,280725.16,524.56,53.38509503,30.17,40.72,158244.46
유니온머티리얼,47400,Dec-17,3.45,-2.96,-1.97,-5.97,-8.2,2.47,14.95,-0.77,-0.89,1.2,1.55,-0.59,0.77,5.17,2.82,1.35,11.51,1.15,2.32,1.89,10.11,162.59,112.31,0.68,54.15,14.96,17.08,7.67,40.09,64.87,27.77,40.2,361.42,38.12,35.13,30.92,80.33,15.48,288268.53,293215.69,510.9,46.08514952,26,33.24,132848.98
유니온머티리얼,47400,Dec-18,0.63,2.67,-11.45,18.09,-13.84,2.22,12.26,-7.91,-10.47,0.34,0.43,-6.24,0.79,5.03,2.89,1.48,12.23,1.32,1.95,1.82,13.07,134.7,90.89,3.39,83.7,25.25,5.54,3.24,9.99,54.44,31.2,46.24,457.25,63.06,45.56,32.52,126.25,11.91,233267.88,296736.23,487.34,36.44909005,17.45,22.4,85024.02
유니온머티리얼,47400,Dec-19,3.33,21.23,19.82,19.92,9.68,-2.87,16.42,2.08,2.76,2.28,3.34,1.42,0.68,3.66,2.73,1.4,14.47,1.33,1.41,1.49,8.44,147.72,95.88,4.46,103.05,30.1,3.59,2.92,6.05,49.25,29.69,45.74,580.56,62.88,50.75,35.09,108.64,14.78,230230.74,303376.48,573.36,56.52329461,22.7,36.38,130134
유니퀘스트,77500,Dec-11,42.38,16.49,3.15,17.42,7.42,2.19,10.43,5.97,13.5,5.16,3.41,9.03,1.51,5.19,9.42,30.73,8.78,2.26,4.57,2.46,8.82,207.25,111.84,48.72,55.29,8.03,5.74,1.45,25.45,64.39,33.26,61.64,70.74,46.18,35.61,46.04,88.96,31.9,69106.57,10801.48,1486.98,0,16.53,11.75,245745.89
유니퀘스트,77500,Dec-12,33.98,17.78,23.57,9.13,15.57,-10.1,11.3,9.59,17.47,4.35,3.75,11.13,1.16,3.47,9.79,24.34,5.66,1.82,3.2,1.96,7.85,191.84,88.35,45.84,58.27,5.68,7.41,2.54,48,63.18,26.3,57.11,41.34,47.12,36.82,53.95,112.68,27.34,89578.74,11075.62,1837.22,0,17.32,16.13,318137.55
유니퀘스트,77500,Dec-13,28.63,16.52,0.15,10.59,23.68,5,10.35,12.39,19.76,2.72,2.62,12.9,1.04,3.25,10.79,23.1,5.35,1.6,3,1.87,6.7,213.97,107.46,60.21,49.1,5.04,7.74,2.64,50.59,67.07,27.22,54.21,51.37,37.77,32.93,49.78,93.46,28.87,147585.16,18221.18,3521.74,0,19.36,20.01,681701.13
유니퀘스트,77500,Dec-14,63.85,11.75,1.07,11.48,17.8,33.67,10.55,5.45,9.64,4.47,3.66,6.65,1.22,4.83,8.85,30.69,8.03,1.77,3.94,2.26,7.22,245.59,160.46,72.79,41.45,4.27,9.66,2.45,66.29,70.7,35.33,54.07,128.65,31.14,29.3,34.66,58.47,32.06,54721.86,6684.69,1443.81,0,12.96,11.2,187112.43
유니퀘스트,77500,Dec-15,49.43,0.16,-3.22,1.69,-1.82,4.83,9.23,0.97,1.68,3.69,3.04,1.18,1.21,6.66,7.79,32.53,9.02,1.73,4.04,2.22,7.43,246.13,181.95,120.12,44.29,6.75,30.87,7.82,140.34,69.3,40.58,54.9,88.75,32.19,30.7,26.08,43.92,32.6,55246.02,6973.54,1508.56,0,6.3,5.2,95057.78
유니퀘스트,77500,Dec-16,26.84,16.38,24.33,10.73,7.81,-10.95,9.51,-0.02,-0.03,2.96,2.97,-0.02,1,4.71,8.06,26.26,6.67,1.5,2.98,1.86,7.09,200.07,110.81,60.52,55.76,8.53,16.49,6.37,69.2,64.2,28.93,52.23,66.76,40.67,35.8,44.61,89.2,26.13,75186.97,10132.52,1921.76,0,4.74,5.12,91100.34
유니퀘스트,77500,Dec-17,14.72,-6.15,15.11,-14.59,-1.06,-6.64,12.15,3.56,4.82,3.19,3.57,3.18,0.89,3.38,7.65,20.56,6.38,1.35,2.62,1.79,7.16,218.33,112.01,53.36,47.74,8.84,-1.18,-0.41,-4.32,67.69,24.39,47.54,96.78,32.17,32.31,48.7,89.85,25.77,81586.31,9700.45,1700.11,0,11.04,11.98,187773.76
유니퀘스트,77500,Dec-18,3.69,21.43,17.85,46.48,6.05,9.84,9.68,3.94,5.72,0.69,0.76,3.6,0.91,3.65,4.82,19.37,4.41,1.45,2.47,1.73,7.45,164.01,100.4,27.71,69.17,5.03,4.21,2.06,34.25,59.11,35.11,57.35,45.33,59.15,40.89,38.78,99.37,22.38,93761.45,10174.92,2013.12,0,10.64,12.76,214250.25
유니퀘스트,77500,Dec-19,6.11,7.9,4.18,2.9,11.92,24.03,9.78,6.7,11.06,2.04,2.05,6.66,1,4.3,4.92,21.75,4.24,1.65,2.5,1.78,10.51,150.04,96.21,21.56,63.08,14.78,-5.67,-2.29,-14.84,61.32,35.07,54.7,65.37,59.45,38.68,35.88,107.58,18.24,91436.59,8955.83,2033.15,0,11.71,12.21,238085.52
유비벨록스,89850,Dec-11,18.4,59.64,-0.05,-20.16,26.71,20.55,33.35,8.93,17.95,15.69,11.63,12.05,1.35,5.76,7.65,19.96,20.62,2.01,4.1,2.46,7.82,343.46,227.32,18.14,63.93,20.17,18.53,6.58,35.82,61,26.21,39.6,358.84,18.9,39,33.82,47.71,28.07,12589.96,2485.9,229.1,0,36.62,33.37,83888.62
유비벨록스,89850,Dec-12,5.92,24.27,183.73,22.67,28.25,-9.88,29.78,7.54,10.7,9.93,11.27,6.65,0.88,5.96,5.26,9.38,14.61,1.42,2.33,2.24,9.96,169.12,134.68,40.39,58.85,26.13,18.48,8.61,26.21,62.95,31.13,39.09,230.8,36.72,37.05,20.37,49.83,15.98,36674.58,12817.99,292.3,0,26.26,33,76745.68
유비벨록스,89850,Dec-13,3.05,11.96,5.86,23.17,-0.53,-7.29,24.55,-1.42,-1.66,3.5,5.03,-0.99,0.7,7.06,4.63,5.71,12.97,1.17,1.71,1.69,19.03,119.2,99.86,49.85,78.79,38.33,12.52,8.38,14.4,55.93,36.03,43,352.95,64.51,44.07,16.22,100.75,6.93,42145.36,20079.65,377.61,192.9533697,21.54,32.69,81320.89
유비벨록스,89850,Dec-14,0.08,-9.72,-6.27,-25.99,-3.75,-23.48,22.06,-6.97,-6.4,0.13,0.24,-3.69,0.53,5.52,4.9,4.39,12.63,0.92,1.25,1.35,11.76,136.86,105.62,10.47,67.7,24.08,11.49,8.31,19.27,59.63,27.21,35.26,168.7,43.2,40.37,22.82,84.75,9.5,53939.7,32337.42,441.39,135.032885,16.5,29.55,72836.33
유비벨록스,89850,Dec-15,-1.24,8.05,3.76,-3.14,0.19,32.33,16.82,-8.72,-10.79,-2.19,-3.08,-6.19,0.71,6.18,8.3,5.89,16.93,1.24,1.67,2.13,-33.45,88.54,57.84,2.77,80.84,33.85,7.2,4.7,9.51,55.3,20.65,31.61,233.14,64.55,44.7,34.67,-267.95,-4.09,50963.95,34081.25,484.63,155.5283782,16.36,23.91,79263.4
유비벨록스,89850,Dec-16,1.77,4.42,16.38,17.79,11.16,17.8,24.2,-3.18,-4.39,2.66,3.38,-2.51,0.79,5.36,7.51,6.3,20.09,1.38,1.84,2.34,-104.86,96.04,65.53,17.07,69.87,26.29,2.4,1.28,3.75,58.87,24.33,35.66,279.78,63.07,41.13,31.76,-769.55,-1.47,65691.38,43987.64,499.98,162.5658138,21.36,27.68,106791.72
유비벨록스,89850,Dec-17,0.93,1.6,-3.08,15.54,-8.15,3.02,23.19,-10.36,-14.59,1.52,1.93,-8.17,0.79,4.38,6.98,6.13,17.77,1.41,1.79,2.07,-36.14,90.35,54.03,15.03,87.91,32.97,4.94,2.96,7.02,53.22,24.24,40.55,217.56,84.33,46.78,40.21,-376.54,-4.33,61102.98,46354.38,486.58,158.8198656,19.94,25.49,97043.68
유비벨록스,89850,Dec-18,0.68,127.93,383.68,223.92,151.88,9.33,21.55,-0.56,-0.51,0.8,1.54,-0.29,0.52,2.04,3.84,2.33,10.93,0.91,1.22,1,3.42,161.43,100.43,36.33,70.04,28,-2.66,-2.92,-3.92,58.81,35.85,57.62,305.68,60.7,41.19,37.78,99.29,21.93,270742.86,49038.23,1019.22,40.24121376,10.69,28.48,108950.21
유비벨록스,89850,Dec-19,2.46,0.84,-3.47,-3.34,7.31,157.22,28.57,2.74,4.34,2.67,2.78,2.64,0.96,3.24,7.84,3.68,18.85,1.58,2.45,1.7,7.31,190.25,119.18,56.06,59.77,20.88,12.19,4.76,21.84,62.59,34.6,55.24,168.65,46.39,37.41,37.36,78.75,26.2,268782.25,67755.9,1053.7,101.8898674,25.99,27.15,273861.88
유성기업,2920,Dec-11,12.24,18.36,20.38,16.16,7.36,21.56,9.83,6.81,9.85,4.88,5.32,6.24,0.92,8.48,3.79,2.46,7.21,1.45,2.5,2.14,10.6,160.29,122.72,13.96,65.22,9.05,18.58,8.67,81.06,60.52,32.48,42.42,180.25,43.72,39.48,23.44,62.31,15.95,168370.97,291071.07,465.76,80.76535924,29.2,34.52,135985.42
유성기업,2920,Dec-12,14.14,-0.52,-2.88,-2.22,9.61,6.79,12.08,8.98,12.79,6.4,7.07,8.13,0.91,7.68,4.03,2.44,8.56,1.42,2.49,2.15,7.13,256.92,190.43,32.77,49.95,7.69,25.91,9.51,112.2,66.69,30.9,41.69,263.52,24.33,33.31,25.88,42.37,25.46,163123.73,303103.11,465.95,111.2135792,38.93,42.88,181415.74
유성기업,2920,Dec-13,16.01,7.51,3.78,8.83,13.78,-4.83,10.07,8.32,10.09,4.72,5.66,6.93,0.83,7.51,4.16,2.31,10.1,1.21,2.66,1.99,6.17,261.62,204.46,32.18,41.68,2.99,35.5,12.99,349.24,70.58,32.98,42.2,220.59,22.86,29.42,21.85,35.37,26.07,171282.4,312951.46,493.94,94.40330097,32.74,40.72,161696.24
유성기업,2920,Dec-14,25.02,6.81,-7.75,16.36,7.08,6.74,9.93,6.7,7.86,4.34,5.23,5.56,0.83,8.05,4.43,2.52,10.13,1.17,2.83,1.88,5.54,270.98,215.91,25.84,41.32,2.7,38.54,14.03,417.2,70.76,36.64,45.98,230.14,23.98,29.24,20.32,32.2,29.01,157082.1,316533.38,526.09,102.0045237,30.46,37.91,160230.85
유성기업,2920,Dec-15,17.18,-1.04,3.42,-6.56,5.72,-11.71,6.42,6.19,6.03,1.32,1.85,4.41,0.71,7.54,4.49,2.28,9.83,0.97,2.66,1.59,4.62,350.27,282.88,51.92,32.28,0.87,46.89,15.96,1315.61,75.6,35.06,43.42,197.62,16.4,24.4,19.24,26.93,31.02,165821.98,350106.35,532.46,92.86035627,28.92,40.35,153982.88
유성기업,2920,Dec-16,108.25,0.94,-7.78,8.23,2.31,-3.78,6.94,4.19,3.78,1.74,2.53,2.88,0.69,7.59,5.53,2.25,10.73,0.9,2.87,1.53,3.86,417.57,341.44,43.95,30.5,0,43.39,14.84,0,76.63,38.07,46.55,182.99,14.55,23.37,18.23,23.97,35.41,162375.38,377594.41,567.37,91.67421169,26.24,38.4,148856.35
유성기업,2920,Dec-17,18888.38,1.44,-14.56,9.88,0.92,-2.35,5.39,2.67,2.32,0.85,1.29,1.77,0.66,7.03,6.27,2.47,11.45,0.87,2.81,1.37,3.29,484.33,394.71,55.02,31.18,0,28.81,10.41,0,76.23,41.1,50.43,171.8,13.66,23.77,18.5,23.32,40.02,145374.54,397826.25,597.1,105.0289455,25.57,38.88,152685.35
유성기업,2920,Dec-18,33237.92,-1.87,-6.64,0.82,-0.46,-2.03,5.22,2.74,2.32,0.84,1.29,1.78,0.65,6.74,6.56,2.71,12.27,0.85,2.8,1.27,3.17,497.61,411.68,66.99,29.32,0,18.38,6.35,0,77.33,42.86,51.81,192.17,13.46,22.67,17.27,21.61,41.4,129799.04,394241.4,592.41,108.9854397,23.88,36.37,141462.05
유성기업,2920,Dec-19,1128.24,5.54,-3.69,8.71,5.31,5.26,8.14,7.33,6.38,2.81,4.18,4.93,0.67,6.55,6.61,3.01,13.24,0.87,2.95,1.28,3.1,481.11,391.89,70.87,29.6,0,22.8,7.95,0,77.16,43.47,53.36,196.96,14.37,22.84,18.54,23.41,42.27,121672.9,387338.34,624.25,129.2499468,25.19,38.47,157262.16
유아이엘,49520,Dec-11,-22.1,-11.24,-15.76,-5.81,-3.09,-13.32,9.05,-2.05,-2.94,-3.04,-2.75,-2.26,1.11,16.66,5.46,3.55,10.69,1.44,4.8,1.92,5.76,319.48,290.38,124.6,24.19,3.75,34.08,5.64,177.12,80.52,54.01,59.42,176.73,23.1,19.48,9.11,13.26,40.82,112219.08,78669.66,372.2,80.19943028,24.18,20.56,89999.06
유아이엘,49520,Dec-12,85.64,4.55,8.31,-0.89,3.38,5.18,14.37,3.95,5.97,6.03,4.99,4.78,1.21,17.36,6.5,3.92,13.31,1.51,6.07,2.09,6.35,295.46,261.37,100.41,25.6,2.26,34.93,6.02,315.44,79.62,49.83,56.33,168.86,23.94,20.38,11.54,17.44,37.26,125586.59,96288.85,410.76,93.02184298,28.44,24.03,116822.96
유아이엘,49520,Dec-13,73.54,40.28,57.77,17.21,15,81.81,12.61,6.04,15.18,12.15,6.78,10.81,1.79,24.28,9.37,5.31,21.29,2.51,6.23,3.52,14.27,184.05,158.98,52.11,53.21,5.65,21.39,4.84,131.41,65.27,40.65,47.06,262.08,39.18,34.73,13.62,29.82,21.49,153441.33,103656.32,436.19,95.55672204,33.61,21.92,146623.5
유아이엘,49520,Dec-14,22.88,25.59,11.08,40.39,12.92,45.58,11.63,5.67,18.21,12.84,6.49,11.22,1.98,23.75,9.7,5.99,16.14,3.21,5.16,3.95,23.01,141.6,119.73,37.9,70.4,4.69,29.34,6.82,258.65,58.68,44.48,52.61,127.07,63.31,41.32,15.45,52.58,15.45,158247.92,112908.39,519.89,110.1489225,33.53,18.86,174308.38
유아이엘,49520,Dec-15,21.02,1.29,4.63,8.78,5.81,8.92,9.42,2.96,9.5,10.2,5.3,5.7,1.92,20.23,8.96,6.05,11.19,3.21,4.81,3.53,15.96,173.6,145.64,53.67,63.13,0,39.16,7.93,0,61.3,47.4,56.5,117.37,53.09,38.7,16.1,37.98,23.95,152953.19,112835.53,491.71,95.72412524,29.78,15.58,146413.11
유아이엘,49520,Dec-16,22.24,5.86,2.29,12.78,19.31,-2.14,8.15,3.74,10.4,8.21,4.52,6.79,1.82,17.26,9.36,5.73,10.14,2.78,5.24,3.11,9.9,245.61,203.92,71.81,44.73,0,41.44,7.25,0,69.09,49.98,60.2,80.56,35.47,30.91,16.97,28.63,35.69,179503.21,142310.29,577.95,94.28361636,29.28,16.57,169242.11
유아이엘,49520,Dec-17,263.92,-2.84,-5.77,-0.46,0.26,7.98,8.4,3.19,8.79,9.82,5.07,6.17,1.94,17.8,10.38,6.3,10.44,2.76,6.49,3.18,10.08,271.82,229.1,97.76,40.26,0,40.17,5.87,0,71.29,51.98,61.67,98.65,31.82,28.71,15.72,24.86,38.98,171168.34,153200.57,592.89,100.9980579,29.16,14.85,172876.7
유아이엘,49520,Dec-18,263.92,-9.86,1.23,-16.44,-3.56,-11.71,5.92,2.22,5.5,3.6,1.98,4.05,1.82,17.8,9.91,5.7,10.89,2.48,6.92,3.06,9.61,333.94,277.96,123.63,31.1,0,47.28,5.83,0,76.28,47.59,57.17,102.61,22.44,23.72,16.76,23.93,40.05,207690.3,182138.09,645.73,89.63922032,28.83,14.99,186171.96
유아이엘,49520,Dec-19,263.92,-3.92,18.39,-16.17,1,-3.57,6.43,2.01,4.88,4.11,2.17,3.81,1.89,20.3,12.88,5,16.35,2.42,8.68,3.53,10.42,389.34,328.22,157.72,24.72,0.1,56.21,5.77,11527.91,80.18,42.05,49.88,131.16,15.98,19.82,15.7,21.12,37.07,273046.38,220833.28,654.98,69.00878042,28.77,14.9,188425.98
유엔젤,72130,Dec-11,75.62,-2.87,17.35,-8.36,-1.98,-8.7,42.73,1.68,1.02,2.15,4.03,0.9,0.53,1055.15,3.53,3.59,10.27,0.61,4.44,0.86,2.22,522.21,521.71,74.77,13.14,3.33,36.28,7.77,126.42,88.38,60.42,60.48,339.82,13.1,11.62,0.1,0.12,48.9,55902.05,79231.62,430.87,170.2208251,22.08,40.73,95156.93
