회사명,거래소코드,회계년도,총자산증가율(개별),총자산증가율(연결),유형자산증가율(연결),유형자산증가율(개별),유동자산증가율(연결),유동자산증가율(개별),재고자산증가율(개별),재고자산증가율(연결),자기자본증가율(연결),자기자본증가율(개별),순이익증가률(개별),순이익증가률(연결),매출액총이익률(IFRS),매출액총이익률(IFRS연결),매출액순이익률(IFRS),매출액순이익률(IFRS연결),자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),총자본정상영업이익률(IFRS),총자본정상영업이익률(IFRS연결),매출액정상영업이익률(IFRS),매출액정상영업이익률(IFRS연결),총자본순이익률(IFRS),총자본순이익률(IFRS연결)
삼성제약(주),1360,11-Dec,-99.9595132,-100,-100,-99.95834262,-100,-99.92343302,-99.92870446,-100,-100,-99.9811981,-100.01,-99.95,40.71,,-3.97,,-5.12,,0.53,,1.03,,-2.04,
삼성제약(주),1360,12-Dec,17.70210027,,,4.481117587,,23.63284217,27.08727715,,,3.798197198,,0,40.47,,-6.62,,-9.19,,0.57,,1.15,,-3.29,
삼성제약(주),1360,13-Dec,-22.16967468,,,1.836300477,,-34.09844327,-39.37876961,,,-46.01109654,,0,37.08,,-39.4,,-69.18,,-12.47,,-24.33,,-20.18,
삼성제약(주),1360,14-Dec,-28.39779907,,,-7.07499828,,-42.82879073,-8.322425036,,,24.29733387,,0,28.06,,-78.41,,-112.99,,-28.81,,-65.44,,-34.52,
삼성제약(주),1360,15-Dec,98.23079474,,,18.59387051,,114.9415906,39.38888816,,,95.51218295,,-108.95,28.62,26.73,1.93,-2.36,1.86,-2.15,-0.95,-1.44,-2.45,-4.44,0.75,-0.76
삼성제약(주),1360,16-Dec,13.65833036,6.195061128,70.63007664,58.62445465,-27.15484625,-8.607690752,37.93496491,35.97990814,78.16564859,91.29638836,-2748.96,,19,15.78,-41.87,-44.83,-25.58,-33.62,-5.03,-7.14,-15.09,-19.88,-13.96,-16.1
삼성제약(주),1360,17-Dec,19.12709029,11.50484514,3.636601389,30.66302118,27.80633824,18.85932628,-16.21327545,-19.59492595,13.94881981,8.506069961,,,9.18,12.12,-30.42,-17.99,-13.08,-8.56,-4.73,-4.7,-17.15,-16.41,-8.39,-5.16
삼성제약(주),1360,18-Dec,4.473693081,4.184639431,-2.136576791,-2.121414761,30.74268714,31.689746,-11.21420971,-12.03141811,40.26322954,40.75360476,,,14.97,18.48,-3.13,-4.47,-1.18,-1.84,-2.62,-3.04,-9.6,-10.29,-0.85,-1.32
삼성제약(주),1360,19-Dec,4.689534638,-100,-100,12.8833733,-100,-22.9503488,39.98856406,-100,-100,7.340236915,,,21.09,,15.45,,4.99,,-3.93,,-14.52,,4.18,
삼성중공업(주),10140,11-Dec,9421.950151,,,5561.604397,,15521.34952,4172.919948,,,3124.47174,12447.75,7560.04,12.65,13.17,6.47,6.36,19.86,19.4,6.39,6.58,8.25,8.66,5.01,4.83
삼성중공업(주),10140,12-Dec,1.7059548,1.346584589,-2.40942918,-1.042798562,6.856201796,6.172954977,30.04879093,29.38950706,13.75886908,13.52047795,-14.2,-6.43,12.73,13.36,5.14,5.5,15.08,16.05,7.11,7.3,7.97,8.32,4.58,4.82
삼성중공업(주),10140,13-Dec,4.511742532,4.762137305,-0.457054028,0.330576627,4.292021553,4.059713608,20.43616985,20.36701919,10.65402551,10.80611337,-11.98,-20.62,11.95,12.11,4.44,4.26,11.84,11.36,5.54,5.37,6.29,6.16,3.91,3.71
삼성중공업(주),10140,14-Dec,-2.179308266,-1.749640663,0.365105828,0.129795222,-1.26653029,-2.425585887,36.19568112,38.87458966,-4.66377065,-5.986185237,-82.78,-76.7,5.13,5.92,0.89,1.14,2,2.62,0.85,1.06,1.13,1.42,0.67,0.85
삼성중공업(주),10140,15-Dec,-2.359231002,1.047514612,5.87542356,3.057533382,-4.448672921,-8.440876298,26.73360927,23.97529461,-23.45913688,-24.77854779,-1214.21,-922.77,-12.87,-9.9,-13.42,-12.48,-26.24,-24.66,-10.09,-8.73,-17.84,-15.46,-7.59,-7.04
삼성중공업(주),10140,16-Dec,1.044798518,-0.486251832,15.39727799,19.392016,-1.579459397,0.228497242,-16.08836522,-15.38665129,47.10934797,46.20275139,,,3.76,4.56,-1.36,-1.33,-2.67,-2.31,-1.11,-0.85,-1.84,-1.41,-0.82,-0.8
삼성중공업(주),10140,17-Dec,-19.5175991,-19.74361513,-4.33873574,-3.917164029,-31.86538218,-32.29880712,-1.657169416,-0.760571198,-7.614891443,-5.372812447,,,-2.54,-1.9,-4.56,-4.31,-5.79,-5.62,-3.31,-3.38,-6.66,-6.63,-2.27,-2.2
삼성중공업(주),10140,18-Dec,3.167365407,3.363548049,-4.553548461,-4.729597782,9.22669236,9.104481636,23.39105458,21.78209625,16.36627226,15.82956753,,,-2.43,-0.08,-9.05,-7.37,-7.13,-6.19,-3.45,-2.91,-9.62,-7.77,-3.24,-2.76
삼성중공업(주),10140,19-Dec,-2.996757324,-4.780597309,-2.634046058,-2.687443601,-6.427963518,-2.967721052,61.29048512,57.89204479,-22.19521104,-21.64676584,,,-0.71,0.83,-19.04,-17.9,-23.08,-21.88,-4.83,-4.42,-9.16,-8.39,-10.04,-9.43
삼아알미늄(주),6110,11-Dec,-98.60175667,-100,-100,-98.37031302,-100,-98.74994273,-98.06884946,-100,-100,-97.89152917,,,8.51,,1.65,,2.41,,3.34,,3.84,,1.43,
삼아알미늄(주),6110,12-Dec,-6.443991843,,,-1.213823176,,-15.31199623,-21.16260059,,,0.946477361,6.16,0,8.54,,1.84,,2.54,,2.8,,3.35,,1.54,
삼아알미늄(주),6110,13-Dec,9.959018926,,,28.12969439,,12.26110282,-10.79163406,,,-0.134471627,-86.43,0,6.63,,0.29,,0.34,,0.64,,0.9,,0.21,
삼아알미늄(주),6110,14-Dec,1.790621055,,,12.96064116,,-13.83336552,21.06164839,,,-0.543326457,135.77,0,6.18,,0.71,,0.81,,0.1,,0.15,,0.46,
삼아알미늄(주),6110,15-Dec,-2.85636637,,,0.495342914,,-8.374486051,-15.55016367,,,-3.684886235,-476.91,0,4.72,,-2.68,,-3.12,,-0.93,,-1.43,,-1.74,
삼아알미늄(주),6110,16-Dec,-0.543671381,,,-1.304234826,,0.916059714,-2.73677906,,,0.230751578,,0,8.55,,0.78,,0.96,,1.91,,2.78,,0.54,
삼아알미늄(주),6110,17-Dec,1.926881931,,,-4.306643935,,13.5978502,14.62610825,,,-0.681512451,-87.71,0,8.15,,0.09,,0.12,,1.83,,2.53,,0.07,
삼아알미늄(주),6110,18-Dec,2.752366652,,,0.265217612,,0.836352331,3.895609374,,,1.339029369,2127.95,-75.09,9.56,9.22,1.84,1.62,2.64,2.62,2.84,2.81,3.66,3.23,1.43,1.41
삼아알미늄(주),6110,19-Dec,5.815492215,5.96281238,5.938499254,5.940354938,5.271493098,4.897610386,6.888400169,9.995325826,2.999740817,2.999740817,78.91,78.91,10.61,9.66,3.41,2.59,4.62,4.62,3.02,3.18,4.21,3.37,2.45,2.44
삼아제약(주),9300,11-Dec,-33.67793385,-100,-100,-67.84866564,-100,-19.45482008,-74.401037,-100,-100,1.610923116,98.33,124.36,61.87,,17.27,,9.24,,5.68,,13.32,,7.37,
삼아제약(주),9300,12-Dec,5.021761043,,,8.705475944,,10.16595735,-3.473153815,,,9.715589214,21.67,0,63.02,,21.12,,10.31,,6.56,,16.39,,8.46,
삼아제약(주),9300,13-Dec,1.558873679,,,1.51124691,,-17.88721725,-5.330095564,,,4.94102282,-39.86,0,61.18,,13.15,,5.78,,4.15,,11.08,,4.93,
삼아제약(주),9300,14-Dec,-0.803100373,,,-0.508652366,,17.8155233,-6.297745708,,,5.365584216,12.26,0,61.36,,14.21,,6.17,,3.97,,10.24,,5.51,
삼아제약(주),9300,15-Dec,4.828212462,,,3.200191347,,12.30785777,9.000375893,,,4.417615764,-11.26,0,61.2,,12,,5.22,,4.05,,10.14,,4.79,
삼아제약(주),9300,16-Dec,6.125787918,,,-3.977019199,,-2.513293315,2.617252837,,,6.310037883,37.81,0,61.47,,14.98,,6.83,,6.08,,14.54,,6.26,
삼아제약(주),9300,17-Dec,3.508098279,,,0.841538266,,11.95733886,24.28616968,,,4.826518212,-41.2,0,61.94,,9.39,,3.8,,4.61,,12.32,,3.51,
삼아제약(주),9300,18-Dec,3.404966804,,,-0.257091211,,-1.846194733,-14.60834701,,,3.074216261,51.69,0,60.97,,13.15,,5.55,,5.48,,13.98,,5.15,
삼아제약(주),9300,19-Dec,10.11668229,,,-4.85201818,,6.833230346,7.514190268,,,4.841665087,15.49,-8.22,61.05,61.05,14.2,14.25,6.17,6.06,5.7,5.45,14.53,14.53,5.57,5.35
삼양식품(주),3230,11-Dec,58.8161225,68.66176179,291.4647678,279.7605687,49.64268376,35.54581019,11.60922548,20.87669696,-6.332531902,-12.34173613,-3.96,-6.06,22.26,22.31,3.31,3.21,7.29,6.95,5.36,5.07,5.11,5,3.48,3.25
삼양식품(주),3230,12-Dec,-9.657331856,-9.720880521,5.905577169,6.321369764,-34.68434841,-38.1124124,-21.1632016,-24.40199667,2.318088176,2.89139325,-39.3,-44.98,20.65,21.85,1.88,1.62,3.95,3.5,2.8,2.48,2.57,2.33,2.05,1.72
삼양식품(주),3230,13-Dec,3.479536101,2.779788158,-1.005512981,-0.84539127,4.410453171,5.327596402,2.069030175,2.244615878,1.690443576,3.541975315,-0.46,-36.12,22.11,23.9,2.01,1.11,3.81,2.28,4.22,3.46,4.02,3.37,2.11,1.14
삼양식품(주),3230,14-Dec,0.92897929,0.353771368,0.000586639,-0.327153931,-13.54074956,-16.31249152,39.74482738,39.39639072,1.368938463,3.433321643,27.31,20.83,22.62,24.58,2.45,1.29,4.69,2.49,3.35,3.25,3.12,3.09,2.63,1.36
삼양식품(주),3230,15-Dec,-1.916680366,-1.027408491,0.814336495,1.178662554,-2.990614865,-2.375840288,-6.024844778,-6.670032005,-2.154528504,-3.814240795,-180.18,-183.65,22.63,24.64,-2.12,-1.17,-3.77,-1.94,2.44,2.4,2.44,2.46,-2.12,-1.14
삼양식품(주),3230,16-Dec,10.49569707,10.16625829,8.137939966,8.101172665,34.59979345,37.4718554,18.2534825,18.37318139,9.229185403,9.02835432,,,23.98,25.59,5.06,5.23,10.92,10.9,7.58,8.11,6.34,7.03,6.05,6.03
삼양식품(주),3230,17-Dec,22.82020975,21.88028331,25.21966787,25.36925318,26.74562518,31.84913675,27.63500317,28.17858041,14.39922664,12.9129374,50.62,54.86,24.53,25.72,5.94,6.35,14.81,15.28,11.76,11.95,8.96,9.45,7.79,8.03
삼양식품(주),3230,18-Dec,1.587058735,3.506064589,8.604781791,-3.394754312,3.852404246,2.215138581,5.053293468,13.43105279,15.41740063,15.70211881,26.76,21.31,25.38,26.75,7.36,7.52,16.42,16.16,13.31,13.62,11.03,11.76,8.88,8.71
삼양식품(주),3230,19-Dec,12.98138295,14.1264803,0.724362587,1.611727889,42.24263319,35.91788511,16.82799211,17.47519466,22.70150161,20.11585045,50.15,70.03,26.23,28.91,9.59,11.04,20.88,23.15,16,17.74,12.34,14.4,12.43,13.6
삼양통상(주),2170,11-Dec,-43.70961937,-46.88479243,-83.3790743,-83.06872505,-19.70951582,-6.316524349,40.15118555,33.5089946,-27.71007997,-23.52030348,-79.9,-80.32,9.53,10.76,6.49,7.21,5.12,5.68,4.29,5,6.49,7.61,4.29,4.73
삼양통상(주),2170,12-Dec,2.58951964,3.495043126,0.523518881,4.933900611,6.108081788,4.868707727,-10.61991341,-9.162194656,2.406312651,1.319466469,-54.9,-49.28,4.86,6.25,2.94,3.69,2.25,2.81,1.5,2.07,2.37,3.3,1.86,2.32
삼양통상(주),2170,13-Dec,5.304366375,5.764092804,4.359040419,5.389842796,8.447085067,7.740886532,84.95017238,81.88614426,0.664148054,-0.047322671,-58.33,-43.42,2.36,3.65,1.19,2.04,0.93,1.59,0.08,0.68,0.13,1.08,0.75,1.27
삼양통상(주),2170,14-Dec,9.2147391,9.340205105,5.55878414,4.609699266,16.59981112,16.96900187,3.138558001,4.657115118,3.822359473,3.798408729,420.75,201.17,6.36,7.18,5.13,5.13,4.77,4.68,3.09,3.34,4.36,4.8,3.62,3.57
삼양통상(주),2170,15-Dec,4.126616664,4.913874005,6.154965735,7.214957593,9.882305053,8.730337898,29.19947927,30.94015477,3.608675583,3.813059383,7.94,3.06,7.57,8.18,5.1,4.9,4.96,4.65,3.98,3.93,5.52,5.6,3.67,3.44
삼양통상(주),2170,16-Dec,-6.876269077,-7.813374244,-2.469406846,-2.12114573,-10.58033589,-9.344653915,-13.86398518,-17.2753356,8.379464688,8.98638986,113.41,117.11,19,19.03,12.26,11.67,9.94,9.51,10.62,10.32,16.36,15.89,7.95,7.58
삼양통상(주),2170,17-Dec,7.527895834,7.461175731,-1.462061154,-0.881853489,11.54620848,11.54250887,1.832335489,-0.648343502,8.674171574,8.898353442,5.1,9.08,20.08,20.74,14.56,14.61,9.59,9.56,10.06,10.06,17.54,17.69,8.35,8.31
삼양통상(주),2170,18-Dec,6.097119049,5.39461685,4.053849203,3.182137464,6.895614078,8.16534064,-34.72751469,-34.2962839,7.832084544,8.394214436,7.5,1.46,19.2,20.32,14.38,13.81,9.49,8.96,9.87,10.07,16.87,17.54,8.41,7.93
삼양통상(주),2170,19-Dec,13.27731091,13.48288398,-1.276102274,-3.582418156,14.09539669,14.30299102,-6.52467055,-6.549518113,12.26096818,12.02947272,63.82,74.74,28.17,29.38,22.42,23.01,14.1,14.22,13.98,14.14,24.98,25.73,12.55,12.64
삼영무역(주),2810,11-Dec,-41.60204277,-35.35880559,-37.38243647,-55.06462262,-54.77910387,-57.8879931,-64.61371693,-61.4096769,-42.92824558,-48.85452459,-79.21,-65.03,7.1,7.72,3.23,5.51,5.54,8.27,4.01,3.62,3.06,3.1,4.22,6.43
삼영무역(주),2810,12-Dec,2.991249483,4.145182062,-2.372460365,-2.207582073,2.872396369,3.572846717,-0.941213786,-2.207011382,10.35296156,9.669528361,88.61,42.23,6.27,6.77,6.2,8.01,9.76,10.66,2.49,2.08,1.98,1.89,7.82,8.78
삼영무역(주),2810,13-Dec,8.411180111,9.641864428,-1.939305936,-1.621034872,11.99790867,12.5426694,24.78650549,23.25465083,8.958004498,7.32650797,-8.96,-8.57,5.97,6.68,5.81,7.55,8.19,9.32,1.72,1.62,1.49,1.6,6.73,7.66
삼영무역(주),2810,14-Dec,5.890650888,7.991403562,-2.221689929,-1.987466289,9.396648477,10.10473958,-15.50626575,-13.0129372,8.688596331,6.200118576,-7.76,7.06,6.41,7.16,5.4,8.13,7.08,9.16,1.89,1.75,1.76,1.88,5.8,7.54
삼영무역(주),2810,15-Dec,-0.117005625,2.227868815,0.857119567,1.71565436,2.431670726,1.733529042,-43.89056001,-38.82946476,6.699471822,5.19083302,-1.29,-11.62,6.62,7.62,6.26,8.45,6.61,7.5,1,0.98,1.13,1.31,5.56,6.35
삼영무역(주),2810,16-Dec,8.658125961,10.64625471,-1.203881967,-0.301908296,10.58008719,10.42274157,5.130750024,5.021719019,9.590191798,7.607459389,13.9,28.89,7.78,8.79,7.17,10.95,7.08,8.95,1.81,1.63,2.13,2.33,6.08,7.68
삼영무역(주),2810,17-Dec,4.90778457,8.20286527,-2.01075093,-1.999878244,11.66630614,12.30945099,23.95362866,19.80226178,8.000318858,4.337536891,-8.31,16.56,8.13,9.5,5.68,11.01,6.13,9.58,2.89,2.84,3.14,3.82,5.22,8.19
삼영무역(주),2810,18-Dec,17.12969909,6.586033854,-0.748475005,-0.13194511,23.93853223,24.77366932,17.90856188,17.78106984,8.032201027,19.07192151,257.45,1.27,6.54,7.72,19.57,10.75,19.58,8.99,1.77,1.82,2.06,2.53,16.8,7.73
삼영무역(주),2810,19-Dec,5.112219938,32.1979917,224.6313361,-0.260555607,31.5643857,5.445118758,-22.82798428,116.3901385,18.85184725,8.069663889,-39.71,20.45,7.96,9.47,12.76,12.71,10.44,10.32,2.12,2.05,2.96,3.35,9.15,7.77
삼영엠텍(주),54540,11-Dec,-69.59653604,-72.21274508,-45.04855665,10.08504259,-71.82565175,-74.01567418,36.52963614,-21.77521272,-82.07656885,-79.14736657,-73.69,-76.05,18.5,17.6,7.65,6.62,13,12.78,10.52,8.44,10.32,9.03,7.8,6.19
삼영엠텍(주),54540,12-Dec,18.79288564,4.981879381,17.59586943,54.18938241,-1.360911181,2.107185495,12.37112288,-18.36786731,2.451484486,13.09832426,18.46,-42.66,18.94,15.87,9.19,4.13,14.1,7.8,9.22,4.86,10.12,6.1,8.37,3.29
삼영엠텍(주),54540,13-Dec,10.79809631,6.078572401,2.968506423,8.108800012,8.54494042,18.02137211,14.53234599,11.0168518,6.57784642,6.989807521,-72.67,-59.07,14.99,15.85,2.76,1.9,3.51,2.81,4.47,3.91,6.16,5.82,2,1.28
삼영엠텍(주),54540,14-Dec,-3.890935361,-1.268097345,-3.84280753,-1.069217881,1.078935086,-5.870309396,-7.485031804,3.195053065,-2.055244079,-4.381895505,-132.94,-77.09,10.26,13.25,-0.98,0.42,-1.14,0.41,0.17,1.83,0.26,2.69,-0.64,0.29
삼영엠텍(주),54540,15-Dec,-5.822566311,-8.329587241,-12.6866022,-7.870522815,-4.965244136,-4.570496021,-40.64083059,-45.14388623,-1.23371314,0.930354435,,49.64,17.79,16.49,3.58,0.69,3.85,1.36,4.6,3.39,7.42,5.23,2.22,0.45
삼영엠텍(주),54540,16-Dec,-10.33988944,-11.48901805,-7.850293401,-4.787696599,-13.26685179,-17.01486632,8.718971565,0.646684793,0.416508321,4.569965099,59.52,280.15,18.49,17.55,7.57,3.56,5.98,3.84,2.96,2.4,5.82,4.52,3.85,1.89
삼영엠텍(주),54540,17-Dec,-2.350151042,-8.992369733,-4.647764908,-1.334876499,-12.6616266,-5.268473647,-24.09175517,-18.3499293,2.229984208,4.262109748,-54.75,-33.51,15.84,14.64,3.63,2.68,2.59,2.36,1.3,0.41,2.54,0.77,1.86,1.4
삼영엠텍(주),54540,18-Dec,1.901682401,-3.177750027,-8.363930365,-10.29414365,-7.585853965,-5.535184569,28.40609113,32.45817682,0.570905394,2.090188269,17.5,-25,14.92,13.86,4,1.84,2.95,1.87,1.25,0.75,2.27,1.23,2.2,1.12
삼영엠텍(주),54540,19-Dec,6.738501477,7.497811024,-2.935126008,-3.558612899,14.71626443,17.44216407,29.01210812,45.30970596,2.789561193,1.949243539,35.77,175.54,14.75,15.58,5.26,5.03,3.93,4.57,2.07,2.71,3.8,4.49,2.86,3.03
삼영이엔씨(주),65570,11-Dec,-46.58609984,-100,-100,-70.99438809,-100,-14.98428788,79.36684315,-100,-100,-37.06997292,146.7,216.62,42.72,,18.87,,16.23,,15.7,,22.05,,13.43,
삼영이엔씨(주),65570,12-Dec,10.17375212,,,27.37934232,,9.100416895,5.436214229,,,10.84627945,-7.87,0,47.35,,17.62,,13.32,,14.48,,22.77,,11.21,
삼영이엔씨(주),65570,13-Dec,8.931681924,,,43.39609382,,3.989199877,3.550944615,,,16.03457685,-2.15,0,43.82,,16.68,,11.48,,12.2,,20.32,,10.01,
삼영이엔씨(주),65570,14-Dec,12.81450328,,,37.88133804,,8.204607216,7.855611415,,,7.739166959,-2.9,0,41.34,,17.01,,9.99,,9.54,,18.51,,8.76,
삼영이엔씨(주),65570,15-Dec,0.584602805,,,-3.443143736,,0.210960483,-3.191645927,,,4.519583771,-27.66,0,43.22,,15.15,,6.81,,5.59,,14.19,,5.96,
삼영이엔씨(주),65570,16-Dec,5.204836796,,,-3.91890976,,6.125613694,12.28251662,,,6.613897426,43.61,0,46.23,,21.08,,9.27,,8.8,,22.3,,8.32,
삼영이엔씨(주),65570,17-Dec,-1.383266358,,,-3.049704688,,-7.313605451,8.307202251,,,1.524648716,-53.32,-71.69,42.52,42.52,9.28,8.27,4.16,3.7,6.04,5.64,14.68,13.71,3.81,3.4
삼영이엔씨(주),65570,18-Dec,1.600692507,1.512503865,1.564622129,1.256901054,-0.644894612,0.532331644,-0.567754278,-0.567386529,-2.200135764,-0.976210784,-53.54,-80.88,37.25,37.25,4.64,1.7,1.93,0.72,2.05,0.99,5.36,2.61,1.77,0.65
삼영이엔씨(주),65570,19-Dec,-7.567261703,-100,-100,-1.336279636,-100,-10.1143258,-4.547649088,-100,-100,-11.13153459,-674.66,1747.21,26.57,,-25.43,,-11.79,,-2.74,,-6.65,,-10.49,
삼영전자공업(주),5680,11-Dec,382.4078549,,,979.2222259,,258.9277647,26.32839273,,,410.2284109,,80.63,14.09,14.62,7.64,6.23,5.27,4.81,5.32,4.92,8.38,7.02,4.85,4.37
삼영전자공업(주),5680,12-Dec,-1.646630944,-2.789409513,-6.053774362,-3.981518458,0.545575316,0.697727875,-11.97845116,-12.75176995,-0.246784658,1.315884918,-51.67,-57.04,11.29,11.95,4.11,3,2.48,2.02,2.53,2.49,4.48,4.01,2.32,1.86
삼영전자공업(주),5680,13-Dec,2.753111901,2.357095834,-7.73906819,-7.972079771,9.536752793,11.61083036,-10.0876666,-10.47774252,2.551168173,2.36402776,28.04,49.48,10.62,12.35,5.43,4.75,3.12,2.99,2.03,2.35,3.72,4,2.95,2.79
삼영전자공업(주),5680,14-Dec,2.923716456,3.1096272,-6.48842108,-6.70423936,9.205996834,10.27350697,9.344447104,0.37090753,3.602170246,3.42315081,39.14,43.62,11.95,14.71,7.68,7.37,4.21,4.16,2.42,3,4.66,5.68,4,3.9
삼영전자공업(주),5680,15-Dec,2.238262384,1.089288039,-4.276469685,-5.031050552,4.745453748,7.185348473,-13.25831905,-10.23988604,2.28672073,1.609286624,-33.98,-25.29,11.77,15.18,5.92,6.25,2.71,3.02,1.64,2.41,3.78,5.28,2.57,2.86
삼영전자공업(주),5680,16-Dec,0.523451436,1.19389593,-1.581763218,-0.6298898,2.947343534,1.884813408,-17.14560304,-15.05480225,1.156106364,1.424146103,-1.36,-4.49,12.29,14.89,6.03,6.15,2.64,2.83,1.63,1.97,3.94,4.49,2.5,2.7
삼영전자공업(주),5680,17-Dec,1.717902115,1.020539212,-2.820946676,-1.971946275,2.748331804,3.909929765,5.259432987,-0.059927327,0.470179034,1.983388823,10.79,-19.9,11.73,13.54,6.31,4.61,2.87,2.25,1.68,1.8,3.86,3.89,2.74,2.14
삼영전자공업(주),5680,18-Dec,2.444062275,2.094230072,2.855071121,2.242671588,1.660205442,2.896018616,35.40433193,28.86183559,2.047110036,2.027994065,7.59,43.01,11.12,13.79,6.3,6.06,3.03,3.18,1.94,2.6,4.23,5.25,2.89,3.01
삼영전자공업(주),5680,19-Dec,-1.151160934,-1.050906449,-0.999033297,-0.671499828,-0.948409261,-1.516969108,-17.08794564,-14.48217669,0.81620918,0.787854842,-35.05,-43.46,8.5,12.32,5.01,4.26,1.94,1.77,0.2,0.92,0.52,2.31,1.87,1.69
삼영화학공업(주),3720,11-Dec,-58.78314913,-55.76880487,-25.05131792,-73.15744538,-67.41632584,-66.73570669,-51.32825131,-40.37050506,-71.22384086,-70.12172759,163.81,119.02,20.25,18.98,10.29,7.77,18.3,16.92,16.92,12.89,13.95,11.3,12.49,8.87
삼영화학공업(주),3720,12-Dec,-7.00443176,-6.51173415,2.273095454,18.50394283,-17.37389939,-23.59060109,-24.77486879,-7.84160006,-2.155276479,2.531628764,-61.42,-72.89,14.06,12.22,5.12,2.35,6.5,4.81,5.47,3.19,5.82,3.18,4.8,2.36
삼영화학공업(주),3720,13-Dec,-1.31408606,-4.428194164,7.463997264,31.19965729,-20.75688353,-22.9660626,7.333961969,-1.513722665,0.296547669,-2.558904257,-119.46,-266.93,7.96,6.26,-1.12,-4.61,-1.27,-5.71,-0.7,-3.74,-0.8,-4.13,-0.98,-4.17
삼영화학공업(주),3720,14-Dec,-7.505107395,-6.145676165,-2.071106017,-3.814672967,-13.97700643,-20.19966759,-4.945937832,-3.714200414,-12.13618624,-9.343278728,,,3.92,3.64,-9.5,-10.8,-9.84,-14.97,-4.09,-5.68,-5.2,-6.86,-7.47,-8.94
삼영화학공업(주),3720,15-Dec,-4.996564657,-8.692656812,-8.006402864,-4.754658203,-12.31870263,-14.81069036,-18.72113801,-17.50606507,-10.42966636,-3.705512345,,,5.7,0.68,-4.65,-10.15,-3.73,-12.28,-2.99,-6.99,-4.92,-9.88,-2.82,-7.17
삼영화학공업(주),3720,16-Dec,-21.77345984,-7.988360289,-8.603644975,-11.07527607,-6.75845956,9.06412713,-5.077464841,-16.76942175,-10.55109444,-27.56186403,,,9.8,5.2,-34.36,-9.45,-32.19,-8.27,0.08,-3.89,0.11,-5.59,-23.71,-6.57
삼영화학공업(주),3720,17-Dec,-25.12221646,-28.02895641,-39.61925424,-8.911458062,-1.661599787,9.197421144,-11.58625424,-35.50325323,-43.38604815,-36.73931004,,,5.88,-0.9,-24.42,-31.69,-31.33,-32.07,-6.09,-10.24,-7.22,-13.74,-20.62,-23.61
삼영화학공업(주),3720,18-Dec,-8.083134776,-6.659191985,-7.490828556,-11.57584414,-6.143777764,-4.251932842,19.77851928,22.25198434,-14.98208052,-13.64252746,,,6.73,6,-7.67,-7.59,-13.92,-13.92,-6.24,-5.76,-5.95,-6.09,-8.05,-7.17
삼영화학공업(주),3720,19-Dec,-1.45257536,1.65416525,1.799303588,-13.5376343,1.580280463,-1.155458184,7.469862551,28.66090047,-4.395922292,-4.704024849,,,10.27,10.25,-2.2,-1.7,-4.49,-4.49,-1.47,-0.85,-1.3,-0.81,-2.47,-1.78
삼익티에이치케이(주),4380,11-Dec,229.9043296,-100,-100,226.5770181,-100,264.1500035,500.3340609,-100,-100,165.0402826,,,20.49,,8.9,,23.01,,12.54,,12.48,,8.94,
삼익티에이치케이(주),4380,12-Dec,-24.51521035,,,0.133380255,,-44.17356902,-37.02857301,,,1.836742269,-61.42,0,15.38,,5.08,,8.12,,1.98,,2.48,,4.06,
삼익티에이치케이(주),4380,13-Dec,2.257518649,,,-5.586879972,,14.46453785,6.429995209,,,10.56063418,82.21,0,21.62,,8.79,,13.93,,9.05,,9.36,,8.5,
삼익티에이치케이(주),4380,14-Dec,5.124171063,,,-1.136784809,,12.95015825,6.575025674,,,6.662415207,2.01,0,21.81,,9.36,,13.09,,8.02,,8.98,,8.36,
삼익티에이치케이(주),4380,15-Dec,1.423382484,,,1.4104661,,2.203458395,13.55552327,,,8.188500252,0.88,0,22.15,,7.74,,12.29,,11.28,,10.68,,8.17,
삼익티에이치케이(주),4380,16-Dec,19.71593426,,,-1.370734937,,40.09875451,49.2559772,,,6.168129213,-7.08,0,19.88,,6.59,,10.66,,8.99,,8.63,,6.86,
삼익티에이치케이(주),4380,17-Dec,16.78621234,,,39.68561658,,2.29924067,2.498574145,,,13.46883832,70.74,0,17.92,,7.61,,16.56,,12.28,,9.42,,9.92,
삼익티에이치케이(주),4380,18-Dec,16.34203781,,,23.29363675,,10.75159681,30.95388569,,,3.734068673,-35.88,0,19.8,,6.4,,9.8,,7.69,,9.01,,5.46,
삼익티에이치케이(주),4380,19-Dec,10.05804405,,,20.35075929,,1.466984293,10.77308172,,,0.153703772,-81.96,0,16.14,,1.41,,1.74,,1.99,,3.21,,0.87,
삼일제약(주),520,11-Dec,-68.90619511,,,-82.13835643,,-68.93791643,-78.26707959,,,-63.54228569,-254.81,-161.01,39.87,40.36,-5.43,-7.18,-7.03,-9.58,-5.93,-5.45,-8.16,-7.37,-3.95,-5.31
삼일제약(주),520,12-Dec,-9.042904415,-8.421496089,-2.940879527,-2.640125363,9.174301747,11.38997093,-30.95052378,-26.13333792,-5.600721794,-6.750558043,,,41.46,41.3,-4.36,-3.17,-5.81,-4.48,0.04,-1.36,0.06,-1.72,-3.31,-2.5
