,회사명,거래소코드,회계년도,부실징후기업,한계기업
28812,이원컴포텍(주),88290,2012/12,1.0,1
28813,이원컴포텍(주),88290,2013/12,1.0,1
28814,이원컴포텍(주),88290,2014/12,1.0,1
28815,이원컴포텍(주),88290,2015/12,1.0,1
28816,이원컴포텍(주),88290,2016/12,1.0,1
28817,이원컴포텍(주),88290,2017/12,1.0,1
28840,이트론(주),96040,2009/12,1.0,1
28841,이트론(주),96040,2010/12,1.0,1
28842,이트론(주),96040,2011/12,1.0,1
28843,이트론(주),96040,2012/12,1.0,1
28845,이트론(주),96040,2014/12,1.0,1
28847,이트론(주),96040,2016/12,1.0,1
28872,이화산업(주),760,2001/03,1.0,1
28873,이화산업(주),760,2002/03,1.0,1
28874,이화산업(주),760,2003/03,1.0,1
28875,이화산업(주),760,2004/03,1.0,1
28876,이화산업(주),760,2005/03,1.0,1
28877,이화산업(주),760,2006/03,1.0,1
28878,이화산업(주),760,2007/03,1.0,1
28879,이화산업(주),760,2008/03,1.0,1
28880,이화산업(주),760,2009/03,1.0,1
28881,이화산업(주),760,2010/03,1.0,1
28883,이화산업(주),760,2012/03,1.0,1
28884,이화산업(주),760,2013/03,1.0,1
28885,이화산업(주),760,2014/03,1.0,1
28886,이화산업(주),760,2015/03,1.0,1
28887,이화산업(주),760,2016/03,1.0,1
28888,이화산업(주),760,2017/12,1.0,1
28889,이화산업(주),760,2018/12,1.0,1
28890,이화산업(주),760,2019/12,1.0,1
28891,이화전기공업(주),24810,2000/12,1.0,1
28892,이화전기공업(주),24810,2001/12,1.0,1
28896,이화전기공업(주),24810,2005/12,1.0,1
28897,이화전기공업(주),24810,2006/12,1.0,1
28898,이화전기공업(주),24810,2007/12,1.0,1
28899,이화전기공업(주),24810,2008/12,1.0,1
28900,이화전기공업(주),24810,2009/12,1.0,1
28902,이화전기공업(주),24810,2011/12,1.0,1
28903,이화전기공업(주),24810,2012/12,1.0,1
28904,이화전기공업(주),24810,2013/12,1.0,1
28905,이화전기공업(주),24810,2014/12,1.0,1
28953,인선이엔티(주),60150,2011/12,1.0,1
28954,인선이엔티(주),60150,2012/12,1.0,1
28955,인선이엔티(주),60150,2013/12,1.0,1
28956,인선이엔티(주),60150,2014/12,1.0,1
29091,인화정공(주),101930,2016/12,1.0,1
29092,인화정공(주),101930,2017/12,1.0,1
29093,인화정공(주),101930,2018/12,1.0,1
29094,인화정공(주),101930,2019/12,1.0,1
29115,일동홀딩스(주),230,2016/12,1.0,1
29116,일동홀딩스(주),230,2017/12,1.0,1
29117,일동홀딩스(주),230,2018/12,1.0,1
29118,일동홀딩스(주),230,2019/12,1.0,1
29119,일성건설(주),13360,2000/12,1.0,1
29120,일성건설(주),13360,2001/12,1.0,1
29121,일성건설(주),13360,2002/12,1.0,1
29190,일양약품(주),7570,2011/03,1.0,1
29191,일양약품(주),7570,2012/03,1.0,1
29192,일양약품(주),7570,2013/03,1.0,1
29193,일양약품(주),7570,2014/03,1.0,1
29194,일양약품(주),7570,2015/03,1.0,1
29206,일정실업(주),8500,2007/12,1.0,1
29208,일정실업(주),8500,2009/12,1.0,1
29216,일정실업(주),8500,2017/12,1.0,1
29218,일정실업(주),8500,2019/12,1.0,1
29238,일진디스플레이(주),20760,2003/12,1.0,1
29239,일진디스플레이(주),20760,2004/12,1.0,1
29240,일진디스플레이(주),20760,2005/12,1.0,1
29241,일진디스플레이(주),20760,2006/12,1.0,1
29242,일진디스플레이(주),20760,2007/12,1.0,1
29243,일진디스플레이(주),20760,2008/12,1.0,1
29244,일진디스플레이(주),20760,2009/12,1.0,1
29267,일진머티리얼즈(주),20150,2012/12,1.0,1
29268,일진머티리얼즈(주),20150,2013/12,1.0,1
29269,일진머티리얼즈(주),20150,2014/12,1.0,1
29270,일진머티리얼즈(주),20150,2015/12,1.0,1
29288,일진하이솔루스(주),271940,2013/12,1.0,1
29289,일진하이솔루스(주),271940,2014/12,1.0,1
29290,일진하이솔루스(주),271940,2015/12,1.0,1
29291,일진하이솔루스(주),271940,2016/12,1.0,1
29292,일진하이솔루스(주),271940,2017/12,1.0,1
29373,재영솔루텍(주),49630,2007/12,1.0,1
29374,재영솔루텍(주),49630,2008/12,1.0,1
29375,재영솔루텍(주),49630,2009/12,1.0,1
29376,재영솔루텍(주),49630,2010/12,1.0,1
29377,재영솔루텍(주),49630,2011/12,1.0,1
29378,재영솔루텍(주),49630,2012/12,1.0,1
29379,재영솔루텍(주),49630,2013/12,1.0,1
29382,재영솔루텍(주),49630,2016/12,1.0,1
29384,재영솔루텍(주),49630,2018/12,1.0,1
29389,전방(주),950,2003/12,1.0,1
29390,전방(주),950,2004/12,1.0,1
29391,전방(주),950,2005/12,1.0,1
29392,전방(주),950,2006/12,1.0,1
29393,전방(주),950,2007/12,1.0,1
29394,전방(주),950,2008/12,1.0,1
29397,전방(주),950,2011/12,1.0,1
29398,전방(주),950,2012/12,1.0,1
29399,전방(주),950,2013/12,1.0,1
29400,전방(주),950,2014/12,1.0,1
29401,전방(주),950,2015/12,1.0,1
29402,전방(주),950,2016/12,1.0,1
29403,전방(주),950,2017/12,1.0,1
29404,전방(주),950,2018/12,1.0,1
29405,전방(주),950,2019/12,1.0,1
29412,전진바이오팜(주),110020,2013/12,1.0,1
29413,전진바이오팜(주),110020,2014/12,1.0,1
29414,전진바이오팜(주),110020,2015/12,1.0,1
29415,전진바이오팜(주),110020,2016/12,1.0,1
29416,전진바이오팜(주),110020,2017/12,1.0,1
29417,전진바이오팜(주),110020,2018/12,1.0,1
29418,전진바이오팜(주),110020,2019/12,1.0,1
29428,제너셈(주),217190,2016/12,1.0,1
29430,제너셈(주),217190,2018/12,1.0,1
29464,제이더블유생명과학(주),234080,2006/12,1.0,1
29466,제이더블유생명과학(주),234080,2008/12,1.0,1
29482,제이더블유신약(주),67290,2004/12,1.0,1
29483,제이더블유신약(주),67290,2005/12,1.0,1
29484,제이더블유신약(주),67290,2006/12,1.0,1
29485,제이더블유신약(주),67290,2007/12,1.0,1
29486,제이더블유신약(주),67290,2008/12,1.0,1
29490,제이더블유신약(주),67290,2012/12,1.0,1
29492,제이더블유신약(주),67290,2014/12,1.0,1
29495,제이더블유신약(주),67290,2017/12,1.0,1
29497,제이더블유신약(주),67290,2019/12,1.0,1
29521,제이더블유홀딩스(주),96760,2010/12,1.0,1
29522,제이더블유홀딩스(주),96760,2011/12,1.0,1
29523,제이더블유홀딩스(주),96760,2012/12,1.0,1
29524,제이더블유홀딩스(주),96760,2013/12,1.0,1
29525,제이더블유홀딩스(주),96760,2014/12,1.0,1
29526,제이더블유홀딩스(주),96760,2015/12,1.0,1
29536,제이스코홀딩스(주),23440,2005/12,1.0,1
29537,제이스코홀딩스(주),23440,2006/12,1.0,1
29538,제이스코홀딩스(주),23440,2007/12,1.0,1
29539,제이스코홀딩스(주),23440,2008/12,1.0,1
29541,제이스코홀딩스(주),23440,2010/12,1.0,1
29542,제이스코홀딩스(주),23440,2011/12,1.0,1
29543,제이스코홀딩스(주),23440,2012/12,1.0,1
29544,제이스코홀딩스(주),23440,2013/12,1.0,1
29545,제이스코홀딩스(주),23440,2014/12,1.0,1
29546,제이스코홀딩스(주),23440,2015/12,1.0,1
29547,제이스코홀딩스(주),23440,2016/12,1.0,1
29611,제이엠아이(주),33050,2011/12,1.0,1
29613,제이엠아이(주),33050,2013/12,1.0,1
29617,제이엠아이(주),33050,2017/12,1.0,1
29619,제이엠아이(주),33050,2019/12,1.0,1
29635,제이준코스메틱(주),25620,2000/12,1.0,1
29637,제이준코스메틱(주),25620,2002/12,1.0,1
29639,제이준코스메틱(주),25620,2004/12,1.0,1
29640,제이준코스메틱(주),25620,2005/12,1.0,1
29641,제이준코스메틱(주),25620,2006/12,1.0,1
29642,제이준코스메틱(주),25620,2007/12,1.0,1
29645,제이준코스메틱(주),25620,2010/12,1.0,1
29646,제이준코스메틱(주),25620,2011/12,1.0,1
29647,제이준코스메틱(주),25620,2012/12,1.0,1
29648,제이준코스메틱(주),25620,2013/12,1.0,1
29649,제이준코스메틱(주),25620,2014/12,1.0,1
29650,제이준코스메틱(주),25620,2015/12,1.0,1
29686,제일전기공업(주),199820,2008/12,1.0,1
29688,제일전기공업(주),199820,2010/12,1.0,1
29719,제주맥주(주),276730,2017/12,1.0,1
29721,제주맥주(주),276730,2019/12,1.0,1
29812,조아제약(주),34940,2000/12,1.0,1
29813,조아제약(주),34940,2001/12,1.0,1
29814,조아제약(주),34940,2002/12,1.0,1
29815,조아제약(주),34940,2003/12,1.0,1
29818,조아제약(주),34940,2006/12,1.0,1
29819,조아제약(주),34940,2007/12,1.0,1
29820,조아제약(주),34940,2008/12,1.0,1
29821,조아제약(주),34940,2009/12,1.0,1
29826,조아제약(주),34940,2014/12,1.0,1
29827,조아제약(주),34940,2015/12,1.0,1
29828,조아제약(주),34940,2016/12,1.0,1
29829,조아제약(주),34940,2017/12,1.0,1
29846,조일알미늄(주),18470,2014/12,1.0,1
29847,조일알미늄(주),18470,2015/12,1.0,1
29848,조일알미늄(주),18470,2016/12,1.0,1
29849,조일알미늄(주),18470,2017/12,1.0,1
29850,조일알미늄(주),18470,2018/12,1.0,1
29851,조일알미늄(주),18470,2019/12,1.0,1
29853,주성엔지니어링(주),36930,2001/12,1.0,1
29855,주성엔지니어링(주),36930,2003/12,1.0,1
29863,주성엔지니어링(주),36930,2011/12,1.0,1
29864,주성엔지니어링(주),36930,2012/12,1.0,1
29865,주성엔지니어링(주),36930,2013/12,1.0,1
29866,주성엔지니어링(주),36930,2014/12,1.0,1
29886,지나인제약(주),78650,2014/12,1.0,1
29887,지나인제약(주),78650,2015/12,1.0,1
29888,지나인제약(주),78650,2016/12,1.0,1
29889,지나인제약(주),78650,2017/12,1.0,1
29900,지더블유바이텍(주),36180,2000/12,1.0,1
29901,지더블유바이텍(주),36180,2001/12,1.0,1
29902,지더블유바이텍(주),36180,2002/12,1.0,1
29903,지더블유바이텍(주),36180,2003/12,1.0,1
29904,지더블유바이텍(주),36180,2004/12,1.0,1
29905,지더블유바이텍(주),36180,2005/12,1.0,1
29906,지더블유바이텍(주),36180,2006/12,1.0,1
29961,지엘팜텍(주),204840,2016/12,1.0,1
29962,지엘팜텍(주),204840,2017/12,1.0,1
29963,지엘팜텍(주),204840,2018/12,1.0,1
29964,지엘팜텍(주),204840,2019/12,1.0,1
30020,진양제약(주),7370,2015/12,1.0,1
30022,진양제약(주),7370,2017/12,1.0,1
30061,진양화학(주),51630,2017/12,1.0,1
30063,진양화학(주),51630,2019/12,1.0,1
30068,진원생명과학(주),11000,2004/12,1.0,1
30069,진원생명과학(주),11000,2005/12,1.0,1
30070,진원생명과학(주),11000,2006/12,1.0,1
30071,진원생명과학(주),11000,2007/12,1.0,1
30072,진원생명과학(주),11000,2008/12,1.0,1
30073,진원생명과학(주),11000,2009/12,1.0,1
30074,진원생명과학(주),11000,2010/12,1.0,1
30075,진원생명과학(주),11000,2011/12,1.0,1
30076,진원생명과학(주),11000,2012/12,1.0,1
30077,진원생명과학(주),11000,2013/12,1.0,1
30078,진원생명과학(주),11000,2014/12,1.0,1
30079,진원생명과학(주),11000,2015/12,1.0,1
30080,진원생명과학(주),11000,2016/12,1.0,1
30081,진원생명과학(주),11000,2017/12,1.0,1
30082,진원생명과학(주),11000,2018/12,1.0,1
30083,진원생명과학(주),11000,2019/12,1.0,1
30084,진흥기업(주),2780,2000/12,1.0,1
30085,진흥기업(주),2780,2001/12,1.0,1
30093,진흥기업(주),2780,2009/12,1.0,1
30094,진흥기업(주),2780,2010/12,1.0,1
30095,진흥기업(주),2780,2011/12,1.0,1
30096,진흥기업(주),2780,2012/12,1.0,1
30097,진흥기업(주),2780,2013/12,1.0,1
30110,참엔지니어링(주),9310,2000/12,1.0,1
30111,참엔지니어링(주),9310,2001/12,1.0,1
30112,참엔지니어링(주),9310,2002/12,1.0,1
30113,참엔지니어링(주),9310,2003/12,1.0,1
30114,참엔지니어링(주),9310,2004/12,1.0,1
30134,참존글로벌(주),158310,2014/12,1.0,1
30135,참존글로벌(주),158310,2015/12,1.0,1
30136,참존글로벌(주),158310,2016/12,1.0,1
30137,참존글로벌(주),158310,2017/12,1.0,1
30138,참존글로벌(주),158310,2018/12,1.0,1
30139,참존글로벌(주),158310,2019/12,1.0,1
30153,카페24(주),42000,2000/12,1.0,1
30155,카페24(주),42000,2002/12,1.0,1
30165,카페24(주),42000,2012/12,1.0,1
30166,카페24(주),42000,2013/12,1.0,1
30167,카페24(주),42000,2014/12,1.0,1
30168,카페24(주),42000,2015/12,1.0,1
30169,카페24(주),42000,2016/12,1.0,1
30175,커머스마이너 (주),223310,2016/12,1.0,1
30176,커머스마이너 (주),223310,2017/12,1.0,1
30177,커머스마이너 (주),223310,2018/12,1.0,1
30178,커머스마이너 (주),223310,2019/12,1.0,1
30180,컨버즈(주),109070,2010/12,1.0,1
30181,컨버즈(주),109070,2011/12,1.0,1
30182,컨버즈(주),109070,2012/12,1.0,1
30183,컨버즈(주),109070,2013/12,1.0,1
30184,컨버즈(주),109070,2014/12,1.0,1
30185,컨버즈(주),109070,2015/12,1.0,1
30186,컨버즈(주),109070,2016/12,1.0,1
30187,컨버즈(주),109070,2017/12,1.0,1
30188,컨버즈(주),109070,2018/12,1.0,1
30189,컨버즈(주),109070,2019/12,1.0,1
30235,케이비아이동국실업(주),1620,2017/12,1.0,1
30237,케이비아이동국실업(주),1620,2019/12,1.0,1
30244,케이비아이메탈(주),24840,2006/12,1.0,1
30245,케이비아이메탈(주),24840,2007/12,1.0,1
30246,케이비아이메탈(주),24840,2008/12,1.0,1
30247,케이비아이메탈(주),24840,2009/12,1.0,1
30248,케이비아이메탈(주),24840,2010/12,1.0,1
30249,케이비아이메탈(주),24840,2011/12,1.0,1
30250,케이비아이메탈(주),24840,2012/12,1.0,1
30281,케이씨코트렐(주),119650,2013/12,1.0,1
30283,케이씨코트렐(주),119650,2015/12,1.0,1
30288,케이알모터스(주),40,2000/12,1.0,1
30289,케이알모터스(주),40,2001/12,1.0,1
30290,케이알모터스(주),40,2002/12,1.0,1
30291,케이알모터스(주),40,2003/12,1.0,1
30292,케이알모터스(주),40,2004/12,1.0,1
30293,케이알모터스(주),40,2005/12,1.0,1
30294,케이알모터스(주),40,2006/12,1.0,1
30295,케이알모터스(주),40,2007/12,1.0,1
30296,케이알모터스(주),40,2008/12,1.0,1
30297,케이알모터스(주),40,2009/12,1.0,1
30300,케이알모터스(주),40,2012/12,1.0,1
30301,케이알모터스(주),40,2013/12,1.0,1
30302,케이알모터스(주),40,2014/12,1.0,1
30303,케이알모터스(주),40,2015/12,1.0,1
30304,케이알모터스(주),40,2016/12,1.0,1
30305,케이알모터스(주),40,2017/12,1.0,1
30306,케이알모터스(주),40,2018/12,1.0,1
30307,케이알모터스(주),40,2019/12,1.0,1
30356,케이지케미칼(주),1390,2000/12,1.0,1
30357,케이지케미칼(주),1390,2001/12,1.0,1
30358,케이지케미칼(주),1390,2002/12,1.0,1
30359,케이지케미칼(주),1390,2003/12,1.0,1
30430,켄코아에어로스페이스(주),274090,2017/12,1.0,1
30432,켄코아에어로스페이스(주),274090,2019/12,1.0,1
30449,코나아이(주),52400,2016/12,1.0,1
30450,코나아이(주),52400,2017/12,1.0,1
30451,코나아이(주),52400,2018/12,1.0,1
30452,코나아이(주),52400,2019/12,1.0,1
30455,코드네이처(주),78940,2006/12,1.0,1
30456,코드네이처(주),78940,2007/12,1.0,1
30457,코드네이처(주),78940,2008/12,1.0,1
30458,코드네이처(주),78940,2009/12,1.0,1
30459,코드네이처(주),78940,2010/12,1.0,1
30460,코드네이처(주),78940,2011/12,1.0,1
30461,코드네이처(주),78940,2012/12,1.0,1
30462,코드네이처(주),78940,2013/12,1.0,1
30463,코드네이처(주),78940,2014/12,1.0,1
30464,코드네이처(주),78940,2015/12,1.0,1
30465,코드네이처(주),78940,2016/12,1.0,1
30466,코드네이처(주),78940,2017/12,1.0,1
30467,코드네이처(주),78940,2018/12,1.0,1
30522,코스모신소재(주),5070,2004/12,1.0,1
30523,코스모신소재(주),5070,2005/12,1.0,1
30524,코스모신소재(주),5070,2006/12,1.0,1
30525,코스모신소재(주),5070,2007/12,1.0,1
30526,코스모신소재(주),5070,2008/12,1.0,1
30527,코스모신소재(주),5070,2009/12,1.0,1
30532,코스모신소재(주),5070,2014/12,1.0,1
30534,코스모신소재(주),5070,2016/12,1.0,1
30537,코스모신소재(주),5070,2019/12,1.0,1
30538,코스모화학(주),5420,2000/12,1.0,1
30539,코스모화학(주),5420,2001/12,1.0,1
30540,코스모화학(주),5420,2002/12,1.0,1
30541,코스모화학(주),5420,2003/12,1.0,1
30542,코스모화학(주),5420,2004/12,1.0,1
30543,코스모화학(주),5420,2005/12,1.0,1
30544,코스모화학(주),5420,2006/12,1.0,1
30545,코스모화학(주),5420,2007/12,1.0,1
30546,코스모화학(주),5420,2008/12,1.0,1
30550,코스모화학(주),5420,2012/12,1.0,1
30551,코스모화학(주),5420,2013/12,1.0,1
30552,코스모화학(주),5420,2014/12,1.0,1
30553,코스모화학(주),5420,2015/12,1.0,1
30554,코스모화학(주),5420,2016/12,1.0,1
30562,코아스템(주),166480,2017/12,1.0,1
30564,코아스템(주),166480,2019/12,1.0,1
30577,코오롱글로벌(주),3070,2012/12,1.0,1
30579,코오롱글로벌(주),3070,2014/12,1.0,1
30596,코오롱생명과학(주),102940,2017/12,1.0,1
30598,코오롱생명과학(주),102940,2019/12,1.0,1
30610,코오롱티슈진(주),950160,2017/12,1.0,1
30611,코오롱티슈진(주),950160,2018/12,1.0,1
30612,코오롱티슈진(주),950160,2019/12,1.0,1
30613,코오롱플라스틱(주),138490,2000/12,1.0,1
30614,코오롱플라스틱(주),138490,2001/12,1.0,1
30615,코오롱플라스틱(주),138490,2002/12,1.0,1
30616,코오롱플라스틱(주),138490,2003/12,1.0,1
30617,코오롱플라스틱(주),138490,2004/12,1.0,1
30618,코오롱플라스틱(주),138490,2005/12,1.0,1
30619,코오롱플라스틱(주),138490,2006/12,1.0,1
30657,코웰패션(주),33290,2004/12,1.0,1
30658,코웰패션(주),33290,2005/12,1.0,1
30659,코웰패션(주),33290,2006/12,1.0,1
30660,코웰패션(주),33290,2007/12,1.0,1
30725,큐렉소(주),60280,2004/12,1.0,1
30726,큐렉소(주),60280,2005/12,1.0,1
30727,큐렉소(주),60280,2006/12,1.0,1
30728,큐렉소(주),60280,2007/12,1.0,1
30729,큐렉소(주),60280,2008/12,1.0,1
30730,큐렉소(주),60280,2009/12,1.0,1
30731,큐렉소(주),60280,2010/12,1.0,1
30732,큐렉소(주),60280,2011/12,1.0,1
30733,큐렉소(주),60280,2012/12,1.0,1
30734,큐렉소(주),60280,2013/12,1.0,1
30735,큐렉소(주),60280,2014/12,1.0,1
30736,큐렉소(주),60280,2015/12,1.0,1
30737,큐렉소(주),60280,2016/12,1.0,1
30754,크로바하이텍(주),43590,2013/12,1.0,1
30756,크로바하이텍(주),43590,2015/12,1.0,1
30758,크로바하이텍(주),43590,2017/12,1.0,1
30760,크로바하이텍(주),43590,2019/12,1.0,1
30766,크루셜텍(주),114120,2012/12,1.0,1
30768,크루셜텍(주),114120,2014/12,1.0,1
30771,크루셜텍(주),114120,2017/12,1.0,1
30773,크루셜텍(주),114120,2019/12,1.0,1
30775,크리스탈지노믹스(주),83790,2003/12,1.0,1
30776,크리스탈지노믹스(주),83790,2004/12,1.0,1
30777,크리스탈지노믹스(주),83790,2005/12,1.0,1
30778,크리스탈지노믹스(주),83790,2006/12,1.0,1
30779,크리스탈지노믹스(주),83790,2007/12,1.0,1
30780,크리스탈지노믹스(주),83790,2008/12,1.0,1
30781,크리스탈지노믹스(주),83790,2009/12,1.0,1
30782,크리스탈지노믹스(주),83790,2010/12,1.0,1
30783,크리스탈지노믹스(주),83790,2011/12,1.0,1
30784,크리스탈지노믹스(주),83790,2012/12,1.0,1
30785,크리스탈지노믹스(주),83790,2013/12,1.0,1
30786,크리스탈지노믹스(주),83790,2014/12,1.0,1
30787,크리스탈지노믹스(주),83790,2015/12,1.0,1
30788,크리스탈지노믹스(주),83790,2016/12,1.0,1
30789,크리스탈지노믹스(주),83790,2017/12,1.0,1
30903,태양금속공업(주),4100,2019/12,1.0,1
30904,태원물산(주),1420,2000/12,1.0,1
30905,태원물산(주),1420,2001/12,1.0,1
30906,태원물산(주),1420,2002/12,1.0,1
30964,테라사이언스(주),73640,2012/12,1.0,1
30965,테라사이언스(주),73640,2013/12,1.0,1
30966,테라사이언스(주),73640,2014/12,1.0,1
30967,테라사이언스(주),73640,2015/12,1.0,1
30968,테라사이언스(주),73640,2016/12,1.0,1
30969,테라사이언스(주),73640,2017/12,1.0,1
30970,테라사이언스(주),73640,2018/12,1.0,1
30971,테라사이언스(주),73640,2019/12,1.0,1
31000,티와이엠(주),2900,2009/12,1.0,1
31002,티와이엠(주),2900,2011/12,1.0,1
31007,티와이엠(주),2900,2016/12,1.0,1
31009,티와이엠(주),2900,2018/12,1.0,1
31040,티케이지애강(주),22220,2009/12,1.0,1
31041,티케이지애강(주),22220,2010/12,1.0,1
31042,티케이지애강(주),22220,2011/12,1.0,1
31043,티케이지애강(주),22220,2012/12,1.0,1
31044,티케이지애강(주),22220,2013/12,1.0,1
31045,티케이지애강(주),22220,2014/12,1.0,1
31093,파나케이아(주),58530,2006/12,1.0,1
31094,파나케이아(주),58530,2007/12,1.0,1
