회사명,거래소코드,회계년도,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율
롯데하이마트(주),71840,18-Dec,-2.73,2.46,-1.57,4.46,1.78,0,26.09,2.08,4.18,5.9,4.53,2.7,170.12,77.34,55.71,51.18,20.19,15.32,3.93,25.68,66.15,2.01,6.22,45.38,10.09,16.76,2.01,3.68,
롯데하이마트(주),71840,19-Dec,-0.3,5.81,-21.82,6.58,-6.79,0,24.85,-2.48,-5.02,3.53,2.73,-3.21,121.4,31.14,8.44,61.69,25.63,8.51,2.51,12.67,61.85,2.02,5.87,43.94,9.48,19.89,2.02,3.59,
리노공업(주),58470,11-Dec,-96.39,-94.13,-89.41,-99.47,-94.57,0,44.43,29.17,19.63,23.35,37.45,18.18,1011.32,973.83,284.29,7.52,0,275.01,32.69,0,93.01,0.67,13.81,6.41,2.86,46.2,0.67,8.47,
리노공업(주),58470,12-Dec,16.09,35.09,3.87,1.63,16.45,0,45.75,33.05,22,22.87,36.88,20.5,978.95,943.44,272.66,7.19,0,266.53,30.96,0,93.3,0.67,14.4,6.28,2.5,43.95,0.67,9.07,
리노공업(주),58470,13-Dec,13.46,33.01,14.61,39.39,14.67,0,45.63,32.47,20.06,20.72,35.75,18.82,1111.04,1062.03,254.59,6.05,0,310.42,32.5,0,94.29,0.62,12.82,6.1,2,45.79,0.62,9.39,
리노공업(주),58470,14-Dec,12.64,22.36,10.42,14.05,12.07,0,45.26,33.04,20.88,20.81,35.02,19.63,1051.27,1003.37,229.51,6.6,0,310.67,34.31,0,93.81,0.63,12,6.35,1.83,50.42,0.63,9.96,
리노공업(주),58470,15-Dec,13.06,13.2,5.51,1.32,14.01,0,45.83,32.8,19.52,20.29,36.2,18.39,1123.58,1074.41,233.84,5.72,0,333.68,34.18,0,94.59,0.59,11.79,6.6,1.66,53.83,0.59,9.7,
리노공업(주),58470,16-Dec,15.07,7.67,30.96,20.96,12.78,0,43.47,31.38,18.68,19.41,34.86,17.48,990.07,950.05,360.63,7.86,0,224.28,31.41,0,92.71,0.6,12.54,7.21,1.7,55.3,0.6,8.68,
리노공업(주),58470,17-Dec,13.73,-0.07,22.25,42.95,13.45,0,42.14,28.52,18.82,21.22,34.74,17.43,943.02,898.45,336.36,8.13,0,206.76,27.09,0,92.48,0.66,12.11,6.91,2.06,43.91,0.66,8.24,
리노공업(주),58470,18-Dec,14.66,12.56,17.24,18.6,15.31,0,41,32.35,19.82,19.35,34.05,18.39,1051.3,1001.03,235.54,7.52,0,234.45,30.84,0,93,0.61,10.2,5.89,2.06,41.87,0.61,7.85,
리노공업(주),58470,19-Dec,15.25,9.64,14.29,17.89,14.2,0,43.54,31,18.75,21.09,37.66,17.36,980.36,932.01,138.52,8.51,0.08,201.68,30.24,20263.63,92.16,0.6,9.35,4.9,2.1,44.09,0.6,7.52,
마이크로로봇(주),182690,14-Dec,-92.74,-90.43,-93.48,-88.03,-92.91,0,28.54,14.55,24.2,21.92,17.13,18.62,760.07,691.29,485.8,11.06,0,237.99,20.08,0,90.04,,,,,,,,
마이크로로봇(주),182690,15-Dec,16.97,8.5,23.96,25.74,1.79,0,11.4,4.3,9.33,6.32,3.48,7.82,329.03,298.82,125.17,27.63,0,52.37,6.72,0,78.35,2.17,27.48,7.17,5.52,15.97,2.17,11.18,
마이크로로봇(주),182690,16-Dec,-34.7,-17.58,-49.27,-30.74,-24.01,0,-3.61,-25.14,-23.04,-18.85,-24.65,-19.22,1055.56,923.26,578.65,9.68,0,75.73,6.9,0,91.18,0.92,12.77,3.13,2.18,6.75,0.92,4.61,
마이크로로봇(주),182690,17-Dec,-21.32,-18.08,-38.18,3.4,-36.54,-156.55,-21.82,-77.99,-60.4,-33.92,-64.25,-41.17,172.87,143.95,45.06,46.71,13.1,-91.73,-55.33,-222.88,68.16,0.6,8.32,2.98,1.22,36.39,0.6,3.01,
마이크로로봇(주),182690,18-Dec,30.2,78.92,-19.25,-10.34,-47.65,,-39.83,-73.86,-81.68,-37.13,-74.43,-36.85,51.19,41.68,7.94,264.87,57.35,-30.12,-49.59,-38.13,27.41,1.11,10.77,2.75,0.87,52.86,1.11,0.91,1.35
마이크로로봇(주),182690,19-Dec,32.48,-9.36,116.94,-68.58,113.06,,-15.4,-40.66,-58.9,-18.11,-33.88,-21.74,117.34,114.18,91.48,126.88,42.57,-10.37,-12.36,-13.62,44.08,1.45,20.17,3.99,1.01,67.56,1.45,0.85,1.35
만호제강(주),1080,11-Jun,831.62,542.01,977.9,10339.89,1615.24,,17.16,5.97,13.32,13.46,7.44,10.81,462.36,341.89,18.5,23.23,6.8,3.31,0.69,9.18,81.15,1.12,5.96,4.26,2.86,21.4,1.12,6.19,
만호제강(주),1080,12-Jun,4.47,9.24,4.1,8.03,3.65,-26.48,13.15,3.98,4.72,4.8,5.02,3.8,602.15,439.34,44.98,24.21,9.81,-2.93,-0.6,-5.83,80.51,1.21,5.8,3.95,3.13,20.95,1.21,5.09,1.77
만호제강(주),1080,13-Jun,5.15,2.23,6.72,-8.6,3.01,-46.39,9.89,2.13,2.46,1.31,1.44,1.94,589.99,453.36,36.59,26.79,11.12,21.79,5.05,41.38,78.87,1.17,6.07,3.72,2.97,19.15,1.17,4.59,1.69
만호제강(주),1080,14-Jun,-2.13,-7.12,-0.53,10.47,2.49,0.93,9.29,2.06,2.45,1.52,1.59,1.98,773.02,574.22,51.36,21.07,9.59,16.72,3,30.36,82.59,1.19,6.33,3.96,3.17,23.57,1.19,4.97,1.7
만호제강(주),1080,15-Jun,3.27,-7.44,8.52,-20.51,3.05,34.02,10.85,3.04,3.2,2.55,2.94,2.64,650.02,527.57,16.27,21.33,8.71,31.44,6.48,63.48,82.42,1.05,5.99,3.74,3.11,27.41,1.05,4.95,1.49
만호제강(주),1080,16-Jun,-0.84,-7.63,2.12,-23.99,0.86,-43.19,10.64,1.87,1.78,1.98,2.5,1.48,436.44,375.24,8.2,19.29,7.75,54.27,11.03,113.2,83.83,0.95,7.13,3.7,3.11,22.96,0.95,4.69,1.31
만호제강(주),1080,17-Jun,-7.63,-5.53,-8.2,7,1.06,4.12,9.26,1.95,1.84,1.11,1.35,1.61,925.7,774.41,27.67,9.03,0.29,61.36,5.92,1777.52,91.72,0.94,8.08,3.71,3.32,23.54,0.94,6.66,1.35
만호제강(주),1080,18-Jun,1.06,-5.44,6.02,6.77,0.59,-36.04,8.16,1.24,1.17,0.79,0.92,1.07,884.01,738.51,32.16,9.53,0.47,15.82,1.61,290.42,91.3,0.94,7.69,3.52,3.53,24.06,0.94,10.11,1.37
만호제강(주),1080,19-Jun,-1.11,-12.31,2.24,-5.74,0.12,-60.1,7.17,0.51,0.46,-0.54,-0.65,0.43,1036.07,878.85,37.93,8.19,0.32,14.03,1.27,330.66,92.43,0.91,7.53,3.27,3.76,23.74,0.91,10.25,1.28
매일유업(주),267980,17-Dec,-100,-100,-100,-100,-100,941.51,,,,,,,,,,,,,,,,,,,,,,,
매일유업(주),267980,18-Dec,4.38,3.08,5.19,8.98,21.65,425.04,28.22,4.49,16.81,12.08,5.72,9.47,189.15,128.7,34.82,77.46,15.33,22.55,4.66,64.21,56.35,4.08,8.74,8.32,5.82,16.11,4.08,4.56,
매일유업(주),267980,19-Dec,9.66,0.95,12.57,4.48,16.33,10.28,29.39,4.62,17.14,13.21,6.12,9.97,182.57,128.41,39.29,67.28,12.56,27.99,5.46,89.64,59.78,3.71,8.65,9.2,6.12,19.27,3.71,5.16,3.77
매일홀딩스(주),5990,11-Dec,-9.35,-0.91,-29.96,6.74,-30.64,-92.73,27.99,0.48,1.78,2.13,1.29,0.79,118.87,65.13,9.36,118.62,28.03,4.9,1.67,9.48,45.74,3.49,6.37,8.55,4.18,12.19,3.49,3.14,3.83
매일홀딩스(주),5990,12-Dec,2.56,-3.43,6.41,-8.36,9.33,337.42,27.52,1.91,7.27,4.25,2.46,3.3,134.31,82.02,15.34,105.08,23.02,10.99,3.3,24.46,48.76,3.66,6.54,8.88,4.81,11.96,3.66,3.28,3.79
매일홀딩스(주),5990,13-Dec,15.38,-2.78,38.71,49.46,20.68,12.3,31.67,1.68,6.82,5.13,2.54,3.4,156.13,90.63,25.06,96.08,19.46,14.16,3.68,35.67,51,4.04,6.57,10.05,6.32,14.01,4.04,4.03,3.91
매일홀딩스(주),5990,14-Dec,7.03,4.41,9.3,10.92,4.96,4.27,31.86,1.65,7.13,3.82,1.98,3.19,171.09,98.25,27.87,99.93,21.58,8.82,2.36,20.42,50.02,3.83,5.5,9.67,6.65,14.89,3.83,3.9,3.41
매일홀딩스(주),5990,15-Dec,7.79,11.25,6.82,-7.96,4.48,8.86,33.17,1.69,7.54,4.52,2.36,3.24,197.88,125.29,43.19,106.26,23.35,10.8,3.01,23.82,48.48,3.89,5.69,9.55,6.57,16.5,3.89,3.77,3.37
매일홀딩스(주),5990,16-Dec,6,0.99,8.48,5.36,7.24,29.15,34.95,2.06,10.51,6.11,3.22,3.91,180.25,116.03,36.12,103.87,22.27,14.56,4.02,33.32,49.05,3.89,5.97,9.53,6.58,16.04,3.89,3.71,3.32
매일홀딩스(주),5990,17-Dec,0.17,14.32,-7.35,-15.03,8.3,-41.81,35.12,1.2,0.18,6.83,3.7,2.21,153.02,103.02,22.97,88.56,17.31,19,4.83,51.53,53.03,3.62,6.29,9.01,6.12,15.1,3.62,3.78,3.31
매일홀딩스(주),5990,18-Dec,-4.3,9.38,-14.47,-22.17,9.7,221.74,30.51,4.23,9.68,7.71,4.49,7.26,169.54,119.13,31.7,64.5,14.26,24.77,5.53,68.1,60.79,3.02,7.5,8.52,4.99,16.1,3.02,3.98,3.38
매일홀딩스(주),5990,19-Dec,12.67,-0.89,21.07,4.73,11.2,6.67,31.91,4.23,8.01,9.35,5.31,7.45,167.31,124.28,35.38,66.68,15.02,22.61,5.44,60.21,60,2.92,8.75,9.73,5.12,20.23,2.92,4.45,3.54
메가스터디(주),72870,11-Dec,-53.76,-70.74,-51.25,-97.04,-40.07,5.87,60.92,20.72,22.19,19.62,23.47,17.32,265.13,261,46.25,28.6,0,79.47,22.75,0,77.76,1.09,41.33,21.19,3.85,42.95,1.09,3.62,1.51
메가스터디(주),72870,12-Dec,5.2,43.04,-12.57,-15.56,7.63,-25.67,60.54,16.13,14.44,12.84,17.77,11.66,255.73,251.88,94.4,25.7,0,67.66,19.62,0,79.56,0.92,37.5,21.33,2.98,41.21,0.92,3.39,1.46
메가스터디(주),72870,13-Dec,4.62,14.45,-10.1,92.4,6.1,-22.09,60.64,13.01,10.36,10.54,15.84,8.66,236.28,228.67,48.68,23.94,0,56.48,16.76,0,80.69,0.83,26.99,20.83,2.28,42.67,0.83,3.35,1.59
메가스터디(주),72870,14-Dec,18.07,-24.24,48.84,1613.23,7.67,-2.73,60.19,12.35,9.89,8.83,14.44,7.55,356.43,224.23,36.99,35.91,9.05,20.94,9.8,61.13,73.58,0.8,2.34,17.76,2.49,48.3,0.8,2.64,1.38
메가스터디(주),72870,15-Dec,-38.33,-77.49,-34.51,-75.37,-31.95,200.7,42.33,48.34,34.59,6.15,11.45,25.95,374.05,321.87,159.93,23.17,1.98,74.1,19.81,705.27,81.19,0.7,2.22,13.78,3.62,47.06,0.7,2.28,1.07
메가스터디(주),72870,16-Dec,1.59,6.97,-11.93,-38.16,-2.13,-101.38,51.43,-1.11,-0.47,-0.75,-1.78,-0.47,250.84,226.27,87.98,27.86,2.95,62.86,32.83,463.8,78.21,0.53,3.51,8.79,5.74,25.14,0.53,2.07,0.87
메가스터디(주),72870,17-Dec,-6.22,10.85,-18.55,-69.42,-3.57,-129.57,46.71,-2.67,-0.68,-3.82,-10.08,-1.01,263.11,253.43,122.72,24.34,0.09,18.67,9.34,4113.12,80.42,0.48,6.8,8.1,4.63,23.16,0.48,1.83,0.9
메가스터디(주),72870,18-Dec,8.49,15.75,30.07,-8.56,7.28,,52.58,17.69,9.12,1.8,4.72,6.76,289.04,281.57,114.47,25.75,0,21.35,11.9,0,79.53,0.48,13.74,9.18,4.16,21.25,0.48,1.91,0.89
메가스터디(주),72870,19-Dec,3.62,-20.95,-14.13,-27.61,2.17,-52.04,51.08,8.14,4.83,0.62,1.65,3.06,227.94,222.97,95.27,27.53,2.52,24.24,14.16,207.52,78.41,0.48,17.94,9,4.51,22.83,0.48,1.79,0.88
메가스터디교육(주),215200,15-Dec,-100,-100,-100,-100,-100,-2.69,,,,,,,,,,,,,,,,,,,,,,,
메가스터디교육(주),215200,16-Dec,1.3,-10.21,-4.18,70.28,-0.12,-72.83,56.35,1.73,1.84,1.49,1.98,1.3,48.32,46.55,1.69,35,1.19,18.78,6.47,410.43,74.08,1.02,101.03,34.33,1.31,60.06,1.02,2.98,
메가스터디교육(주),215200,17-Dec,22.69,-0.28,113.66,81.53,3.54,258.73,58.8,4.3,5.52,5.57,5.71,4.2,59.36,57.51,14.46,59.97,2.09,27.44,11.6,491.28,62.51,1.44,77.72,27.89,2,51.51,1.44,3.02,6.2
메가스터디교육(주),215200,18-Dec,29.1,25.02,46.93,72.18,21.46,295.16,57,11.99,20.86,14.8,13.51,13.14,62.83,60.54,14.57,70.03,1.14,45.97,19.48,1665.13,58.81,1.81,65.42,24.22,2.51,40.28,1.81,2.77,5.22
메가스터디교육(주),215200,19-Dec,17.87,12.63,11.4,131.18,16.02,13.15,57.18,11.07,20.45,14.91,13.64,12.11,61.43,56.78,4.45,72.74,7.45,42.11,17.55,238.13,57.89,1.87,38.11,21.91,2.61,36.89,1.87,2.62,5.08
메가엠디(주),133750,15-Dec,-79.28,-93.37,-53.24,-87.25,-75.5,-82.88,64.69,12.39,17.33,13.71,15.48,10.97,163.1,159.74,100.39,46.09,2.12,45.35,19.16,675.15,68.45,,,,,,,,
메가엠디(주),133750,16-Dec,2.37,8.49,-28.28,38.52,1.97,-85.88,62.9,1.78,3.03,0.91,1.26,1.29,107.19,102.91,34.67,46.65,0,39.62,17.59,0,68.19,1.06,23.38,24.72,5.36,36.33,1.06,2.29,1.81
메가엠디(주),133750,17-Dec,0.58,-12.24,8.82,12.08,-8.67,-377.58,58.46,-4.7,-4.65,-2.3,-3.05,-3.53,94.99,91.09,67.93,61.51,0,17.98,9.13,0,61.92,1.16,22.37,21.3,5.77,36.68,1.16,2.15,2.18
메가엠디(주),133750,18-Dec,9.04,-4.61,11.91,-12.78,0.05,,62.82,1.5,1.91,1.96,2.51,1.17,88.68,85.84,61.83,76,0,26,15.01,0,56.82,1.32,22.03,22.47,6.88,19.43,1.32,1.92,2.15
메가엠디(주),133750,19-Dec,7.61,-58.08,-0.19,-20.42,0.24,-28.61,60.47,1,0.72,-0.81,-1.05,0.77,80.22,78.18,46.49,88.95,8.49,24.19,15.34,134.13,52.92,1.4,29.87,26.83,10.59,18.58,1.4,1.7,2.17
메디앙스(주),14100,11-Dec,-100,-100,-100,-100,-100,1280.39,48.24,-0.58,-2.99,-2.71,-1.23,-1.29,133.16,61.17,0.08,140.38,15.63,7.09,1.89,26.49,41.6,5.13,3.41,7.07,18.43,10.83,5.13,3.89,
메디앙스(주),14100,12-Dec,9.07,-1.68,20.2,9.32,1.44,0,49.51,0.4,2.05,-0.31,-0.15,0.82,134.47,68.35,12.88,158.48,20.94,-2.56,-0.8,-7.5,38.69,5.09,2.97,7.19,17.35,11,5.09,3.41,
메디앙스(주),14100,13-Dec,-6.41,33.85,-16.15,-29.72,-13.48,-134.07,48.34,-2.45,-12.04,-4.54,-2.53,-4.4,125.13,72.87,17.94,173.35,28.3,4.54,1.61,10.18,36.58,4.7,2.96,6.29,12.97,13.7,4.7,2.79,
메디앙스(주),14100,14-Dec,2.27,-0.47,5.85,-3.96,17.1,,52.35,3.66,15.57,6.52,3.9,6.11,139.74,86.79,24.55,138.71,22.81,10.83,3.81,27.58,41.89,4.26,3.11,6.31,10.76,15,4.26,2.75,2.6
메디앙스(주),14100,15-Dec,4.42,69.11,-20.87,-7.66,15.3,5.14,54.72,4.09,14.09,7.22,4.74,6.22,126.73,70.69,11.81,116.19,20.5,17.14,6.19,44.93,46.26,3.45,2.95,6.4,7.54,14.4,3.45,2.72,2.65
메디앙스(주),14100,16-Dec,6.31,-4.82,17.28,9.51,-2.03,-51.83,52.6,1.98,6.4,7.13,4.96,2.84,120.8,70.92,22.13,134.6,24.61,16.27,6.7,37.91,42.63,3.23,3.05,7.41,6.11,15.56,3.23,2.58,2.75
메디앙스(주),14100,17-Dec,1.56,2.47,-3.27,-2.64,13.41,122.37,53.28,4.96,13.48,5.98,4.87,6.09,131.51,76.86,23.74,110.08,23.49,14.75,6.35,32.9,47.6,2.72,2.59,7.21,5.5,13.75,2.72,2.24,2.3
메디앙스(주),14100,18-Dec,20.59,26.65,17.95,6.95,5.77,-46.86,53.83,2.95,6.55,3.07,3.11,2.91,133.05,82.91,21.12,139.52,32.96,5.76,3.72,10.17,41.75,2.22,2.24,7.18,4.28,14.63,2.22,1.77,1.91
메디앙스(주),14100,19-Dec,16.84,55.97,-35.7,-30.94,65.62,916.75,46.07,33.23,48.8,-0.11,-0.15,24.96,173.76,103.43,60.73,68.97,20.26,11.8,6.91,23.77,59.18,1.47,2.7,7.41,2.7,18.84,1.47,1.54,1.94
메디포스트(주),78160,11-Dec,-5.63,-77.75,99.95,-95.64,39.19,-84.61,55.68,14.01,5.17,4.13,11.9,4.86,850.66,843.16,237.45,14.56,0.4,8.29,3.91,266.49,87.29,0.41,31.18,9.31,3.72,9.42,0.41,2.12,0.66
메디포스트(주),78160,12-Dec,4.28,79.8,-22.07,536.1,1.9,-62.72,46.24,4.55,1.47,-0.89,-2.94,1.38,602.44,559.04,85.94,17.24,0.41,-5.4,-2.68,-193.02,85.29,0.35,8.61,9.13,2.98,8.18,0.35,2.21,0.58
메디포스트(주),78160,13-Dec,6.06,119.93,-28.45,17.19,0.17,-39.25,47.08,2.72,0.86,-0.14,-0.48,0.8,468.47,413.19,135.94,24.14,5.31,-9.63,-6.58,-35.27,80.55,0.35,4.6,10.19,1.48,8.34,0.35,1.71,0.79
메디포스트(주),78160,14-Dec,27.58,23.14,25.71,46.32,-0.07,-260.48,44.7,-4.37,-1.59,-1.07,-4.29,-1.09,555.42,479.14,307.81,58.49,24.03,-2.65,-4.4,-4.08,63.1,0.35,3.61,11.53,0.96,9.6,0.35,0.85,0.84
메디포스트(주),78160,15-Dec,-1.63,-3.53,-20.92,11.7,24.84,,58.53,7.18,2.11,-0.11,-0.56,1.46,231.19,186.34,121.92,24.88,9.81,-10.24,-9.93,-20.8,80.07,0.28,1.95,13.11,0.8,14.43,0.28,0.72,0.76
메디포스트(주),78160,16-Dec,-2.01,-3.57,-11.71,-22.07,-2.17,-298.92,54.79,-18.73,-3.7,-5.15,-32.52,-2.96,1187.59,984.25,230.94,25.09,8.7,-14.47,-18.16,-33.36,79.94,0.2,1.73,12.08,0.64,31.74,0.2,0.79,0.7
메디포스트(주),78160,17-Dec,-22.42,-3.75,9.37,14.36,-31.01,,59.64,-4.37,-1.52,-2.29,-8.61,-1.16,809.97,664.96,174.96,40.67,11.21,-14.13,-13.44,-36.42,71.09,0.35,2.42,9.53,0.97,32.05,0.35,1.11,1.05
메디포스트(주),78160,18-Dec,26.38,64.59,35.95,-0.73,28.26,,63.91,-4.52,-1.78,-4.19,-14.85,-1.28,267.83,232.81,29.67,38.6,8.87,-0.03,-0.04,-0.11,72.15,0.39,2.14,6.42,0.79,35.01,0.39,1,0.9
메디포스트(주),78160,19-Dec,21.6,3.2,59.98,1.44,-11.71,,63.36,-30.83,-11.85,-4.14,-17.6,-7.25,233.65,214.28,30.5,90.89,16.63,7.08,15.72,20.26,52.39,0.38,2.24,4.87,0.64,43.65,0.38,0.61,0.62
명문제약(주),17180,11-Dec,-5.25,3.85,21.2,111.49,-25.75,,54.82,3.24,6.3,5.38,8.57,2.03,122.28,104.59,3.53,143.59,43.89,0.76,0.72,1.02,41.05,1.61,3.77,1.54,1.67,11.68,1.61,1.03,1.15
명문제약(주),17180,12-Dec,-7,0.25,-9.42,13.2,-12.35,-413.4,46.32,-12.68,-16.94,-1.91,-3.7,-6.52,114.28,93.62,3.27,158.46,46.44,0.59,0.68,0.78,38.69,1.29,3.17,1.28,1.34,9.02,1.29,0.86,0.95
명문제약(주),17180,13-Dec,2.16,3.4,2.38,-9,0.45,,49.25,0.19,1.51,2.16,3.96,0.11,91.98,77.2,2.77,162.86,47.4,2.01,2.31,2.62,38.04,1.42,3.04,1.43,1.35,10.83,1.42,0.88,1.02
명문제약(주),17180,14-Dec,-0.91,0.17,-0.61,6.2,-0.06,-121.36,51.38,-0.04,1.11,1.95,3.53,-0.02,95.11,78.78,4.3,160.63,45.83,0.84,0.93,1.13,38.37,1.44,3.02,1.45,1.35,10.54,1.44,0.89,1.03
명문제약(주),17180,15-Dec,4.59,25.75,-4.9,5.09,-8.25,-659.69,50.1,-14.28,-24.41,-1.27,-1.97,-9.16,82.77,67.06,2.13,197.11,45.92,-2.09,-2.21,-3.03,33.66,1.78,3.48,1.78,1.42,11.69,1.78,1,1.26
명문제약(주),17180,16-Dec,10.86,7.86,15.4,3.95,41.06,,53.58,4.55,8.75,4.78,7.07,3.08,101.22,83.92,15.95,133.5,37.85,0.04,0.03,0.06,42.83,1.76,3.52,2.06,1.39,11.99,1.76,1.1,1.36
명문제약(주),17180,17-Dec,6.33,18.55,-4.74,9.42,7.43,25.6,56.52,5.8,8.27,3.28,5.33,3.57,93.03,74.77,1.22,131.1,37.1,5.11,4.86,7.81,43.27,1.43,3.04,1.98,1.21,9.9,1.43,1.08,1.28
명문제약(주),17180,18-Dec,3.4,4.78,0.39,-2.25,-8.51,-95.97,50.48,0.22,1.05,2.07,3.35,0.14,86.72,70.14,0.5,161.18,41.47,6.48,6.59,9.64,38.29,1.51,3.53,1.99,1.15,9.7,1.51,1.04,1.38
명문제약(주),17180,19-Dec,8.79,17.34,-5.82,27.54,-13.83,-6454.36,45.82,-13.95,-24.55,-5.63,-9.57,-8.21,75.53,55.98,0.43,229.75,44.5,2.3,2.83,3.6,30.33,1.72,3.48,2,1.05,9.29,1.72,0.89,1.44
명성티엔에스(주),257370,18-Dec,-75.18,-85,-63.64,-8.76,-52.94,,17.98,4.38,6.73,4.5,6.27,3.14,233.46,81.82,22,73.88,5.56,-8.41,-5.91,-64.27,57.51,,,,,,,,
명성티엔에스(주),257370,19-Dec,0.96,-1.18,4.3,-34.91,1.35,-71.01,19.75,1.44,1.33,1.36,2.57,0.76,148.42,88.25,13.4,73.22,22.56,-20.8,-16.64,-38.96,57.73,0.92,1.43,3.63,1.52,10.6,0.92,1.25,0.94
모바일어플라이언스(주),87260,17-Dec,-18.81,-72.79,-5.15,-72.82,-31.07,200.87,18.92,2.78,6.5,4.36,3.61,3.36,358.84,317.16,35.55,104.03,36.2,-10.2,-5.13,-14.37,49.01,,,,,,,,
모바일어플라이언스(주),87260,18-Dec,5.72,-4,2.64,28.36,18.89,34.34,20.18,3.31,7.06,4.97,4.47,3.68,171.83,146.87,33.34,81.41,35.37,0.66,0.27,0.83,55.12,2.13,10.22,2.82,10.09,17.76,2.13,2.32,1.68
모바일어플라이언스(주),87260,19-Dec,-11.34,-9.97,-14.55,20.49,-9.95,-231.2,30.2,-5.97,-8.98,-1.45,-1.73,-4.99,152.76,121.47,2.02,78.61,34.22,18.26,9.05,23.49,55.99,1.5,5.25,2.04,7.89,14.92,1.5,1.88,1.3
모트렉스(주),118990,17-Dec,299.65,248.24,361.33,564.77,384.56,,24.81,7.89,20.09,15.71,10.42,11.89,245.43,172.99,18.09,47.31,8.61,26.15,6.64,97.54,67.88,,,,,,,,
모트렉스(주),118990,18-Dec,116.62,428.02,26.8,103.13,-7.38,-111.8,16.41,-1.11,-1.45,-0.12,-0.18,-0.74,158.43,83.52,12.84,244.55,39.46,1.59,2.32,2.86,29.02,1.62,2.71,3.85,3.62,6.78,1.62,1.14,1.28
모트렉스(주),118990,19-Dec,1.79,10.54,8.18,-4.66,-31.14,-841.85,13.91,-12.26,-33.13,-0.6,-0.84,-8.73,116.66,68.05,12.28,409.29,45.26,0.75,0.85,1.33,19.64,2.93,3.14,4.22,3.01,7.7,2.93,0.94,1.62
무림에스피(주),1810,11-Dec,-100,-100,-100,-100,-100,,12.71,3.41,3.31,4.61,7.14,2.2,188.48,116.01,17.73,54.46,19.17,-5.9,-3.35,-10.85,64.74,0.97,4.53,4.43,2.63,28.98,0.97,1.92,
무림에스피(주),1810,12-Dec,-3.95,0.02,5.27,-2.15,-4.5,-44.93,13.84,4.06,3.73,3.1,5.53,2.28,238.51,149.96,50.8,63.8,21.6,19.19,13.34,34.61,61.05,0.95,4.17,4.17,2.45,23,0.95,1.73,
무림에스피(주),1810,13-Dec,3.5,1.82,-3.43,10.63,6.51,55.73,14.76,4.26,5.72,3.9,4.76,3.49,182.39,104.82,31.75,59.17,20.46,14.26,6.59,25.9,62.83,1.32,4.68,5.47,3.59,20.75,1.32,2.15,2.18
무림에스피(주),1810,14-Dec,7.21,24.41,7.42,-2.83,5.18,-112.11,16.41,-0.54,-0.68,4.31,5.79,-0.4,185.79,114.31,47.81,62.24,21.11,10.36,5.53,18.83,61.64,1.19,4.24,5.69,3.04,21.46,1.19,1.97,2.05
무림에스피(주),1810,15-Dec,-0.78,1.84,-6.35,-4.46,-1.07,-11.28,14.33,0.87,0.93,3.23,4.54,0.62,143.95,87.45,38.71,62.72,20.83,12.87,6.94,23.82,61.46,1.16,4.45,6.13,2.68,21.07,1.16,1.85,2.02
무림에스피(주),1810,16-Dec,-4.05,-1.78,-10.28,-27.61,1.31,39.8,14.67,1.25,1.42,3.4,4.76,0.89,149.3,102.02,42.13,54.1,16.16,17.09,8.23,37.14,64.89,1.13,5.16,6.18,2.62,19.72,1.13,1.94,2.16
무림에스피(주),1810,17-Dec,7.49,-10.75,7.76,19.82,5.74,310.38,13.71,5.21,5.55,2.56,3.71,3.59,144.03,93.32,42.68,56.65,17.29,12.39,6.73,25.9,63.84,1.07,5.54,6.05,2.74,16.33,1.07,1.93,2.15
무림에스피(주),1810,18-Dec,5.5,-2.09,15.58,30.33,5.48,7.24,10.97,5.53,5.63,0.85,1.29,3.62,157.48,94.94,49.01,56.68,18.99,-0.55,-0.31,-1.05,63.83,1.03,4.61,6.55,2.97,15.63,1.03,1.81,1.95
무림에스피(주),1810,19-Dec,-7.19,-3.8,-27.64,-34.53,-0.18,-87.55,8.98,1.02,0.66,0.38,0.86,0.46,182.15,116.7,61.76,45.67,15.73,-1.18,-0.8,-2.35,68.65,0.67,3.38,5.34,2.06,16.27,0.67,1.31,1.41
무림페이퍼(주),9200,11-Dec,655.71,1818.92,619.45,700.05,218.69,-172.08,15.25,-0.1,-2.81,2.19,4.62,-0.05,73.55,44.16,10.99,245.43,60.73,-4.52,-7.06,-5.29,28.95,1.55,4.22,5.12,0.85,17.62,1.55,0.68,1.72
무림페이퍼(주),9200,12-Dec,-1.45,-1.61,19.98,-4.48,-2.89,,15.67,0.43,-3.44,1.99,4.14,0.21,81.6,55.65,15.38,250.54,62.35,-2.4,-3.53,-2.75,28.53,1.68,3.96,5.64,0.86,24.38,1.68,0.68,1.67
