회사명,거래소코드,회계년도,이자보상배율
일진머티리얼즈,20150,Dec-18,33.95
일진머티리얼즈,20150,Dec-19,45.96
일진전기,103590,Dec-11,-0.32
일진전기,103590,Dec-12,-0.52
일진전기,103590,Dec-13,1.73
일진전기,103590,Dec-14,3.06
일진전기,103590,Dec-15,2.09
일진전기,103590,Dec-16,0.73
일진전기,103590,Dec-17,1.08
일진전기,103590,Dec-18,0.68
일진전기,103590,Dec-19,1.29
일진홀딩스,15860,Dec-11,-0.05
일진홀딩스,15860,Dec-12,-0.42
일진홀딩스,15860,Dec-13,1.74
일진홀딩스,15860,Dec-14,2.74
일진홀딩스,15860,Dec-15,2.6
일진홀딩스,15860,Dec-16,0.15
일진홀딩스,15860,Dec-17,0.63
일진홀딩스,15860,Dec-18,1.97
일진홀딩스,15860,Dec-19,2.48
잉글우드랩,950140,Dec-16,23.01
잉글우드랩,950140,Dec-17,-33.34
잉글우드랩,950140,Dec-18,-0.36
잉글우드랩,950140,Dec-19,6.83
자이글,234920,Dec-16,-14.09
자이글,234920,Dec-17,-14.09
자이글,234920,Dec-18,-14.09
자이글,234920,Dec-19,-22.91
자이에스앤디,317400,Dec-19,11.61
자화전자,33240,Dec-11,24.3
자화전자,33240,Dec-12,51.24
자화전자,33240,Dec-13,114.52
자화전자,33240,Dec-14,49.52
자화전자,33240,Dec-15,41.49
자화전자,33240,Dec-16,34.69
자화전자,33240,Dec-17,14.22
자화전자,33240,Dec-18,-5.99
자화전자,33240,Dec-19,-13.75
재영솔루텍,49630,Dec-11,0.77
재영솔루텍,49630,Dec-12,0.25
재영솔루텍,49630,Dec-13,0.21
재영솔루텍,49630,Dec-14,1.7
재영솔루텍,49630,Dec-15,1.18
재영솔루텍,49630,Dec-16,-0.05
재영솔루텍,49630,Dec-17,-8.56
재영솔루텍,49630,Dec-18,0.8
재영솔루텍,49630,Dec-19,2.32
전방,950,Dec-11,-3.75
전방,950,Dec-12,-4.14
전방,950,Dec-13,0.74
전방,950,Dec-14,-1.1
전방,950,Dec-15,-1.11
전방,950,Dec-16,-1.28
전방,950,Dec-17,-1.74
전방,950,Dec-18,-0.97
전방,950,Dec-19,-3.17
전진바이오팜,110020,Dec-18,-16.98
전진바이오팜,110020,Dec-19,-6.21
제너셈,217190,Dec-15,37.05
제너셈,217190,Dec-16,-16.12
제너셈,217190,Dec-17,-3.06
제너셈,217190,Dec-18,-4.26
제너셈,217190,Dec-19,5.35
제룡산업,147830,Dec-12,47.71
제룡산업,147830,Dec-13,19.16
제룡산업,147830,Dec-14,11.14
제룡산업,147830,Dec-15,25.49
제룡산업,147830,Dec-16,65.85
제룡산업,147830,Dec-17,474.04
제룡산업,147830,Dec-18,15852.84
제룡산업,147830,Dec-19,819.55
제룡전기,33100,Dec-11,-1.95
제룡전기,33100,Dec-12,4.09
제룡전기,33100,Dec-13,38.86
제룡전기,33100,Dec-14,51.8
제룡전기,33100,Dec-15,33.55
제룡전기,33100,Dec-16,-49.01
제룡전기,33100,Dec-17,-18.88
제룡전기,33100,Dec-18,52.84
제룡전기,33100,Dec-19,145.7
제이더블유생명과학,234080,Dec-16,8.98
제이더블유생명과학,234080,Dec-17,10.1
제이더블유생명과학,234080,Dec-18,10.42
제이더블유생명과학,234080,Dec-19,17.24
제이더블유신약,67290,Dec-11,1.25
제이더블유신약,67290,Dec-12,0.18
제이더블유신약,67290,Dec-13,0.81
제이더블유신약,67290,Dec-14,0.99
제이더블유신약,67290,Dec-15,1.49
제이더블유신약,67290,Dec-16,1.98
제이더블유신약,67290,Dec-17,-1.37
제이더블유신약,67290,Dec-18,0.41
제이더블유신약,67290,Dec-19,0.92
제이더블유중외제약,1060,Dec-11,0.67
제이더블유중외제약,1060,Dec-12,0.39
제이더블유중외제약,1060,Dec-13,1.25
제이더블유중외제약,1060,Dec-14,1.05
제이더블유중외제약,1060,Dec-15,1.51
제이더블유중외제약,1060,Dec-16,2.03
제이더블유중외제약,1060,Dec-17,2.45
제이더블유중외제약,1060,Dec-18,2.48
제이더블유중외제약,1060,Dec-19,-1.69
제이더블유홀딩스,96760,Dec-11,0.13
제이더블유홀딩스,96760,Dec-12,0.07
제이더블유홀딩스,96760,Dec-13,0.46
제이더블유홀딩스,96760,Dec-14,0.62
제이더블유홀딩스,96760,Dec-15,0.98
제이더블유홀딩스,96760,Dec-16,1.35
제이더블유홀딩스,96760,Dec-17,1.2
제이더블유홀딩스,96760,Dec-18,1.02
제이더블유홀딩스,96760,Dec-19,0.09
제이스코홀딩스,23440,Dec-11,-2.13
제이스코홀딩스,23440,Dec-12,-3.73
제이스코홀딩스,23440,Dec-13,-3.01
제이스코홀딩스,23440,Dec-14,0.11
제이스코홀딩스,23440,Dec-15,-2.8
제이스코홀딩스,23440,Dec-16,0.31
제이스코홀딩스,23440,Dec-17,1.45
제이스코홀딩스,23440,Dec-18,1.25
제이스코홀딩스,23440,Dec-19,-7.33
제이씨케미칼,137950,Dec-11,16.81
제이씨케미칼,137950,Dec-12,1.76
제이씨케미칼,137950,Dec-13,6.22
제이씨케미칼,137950,Dec-14,-1.55
제이씨케미칼,137950,Dec-15,2.73
제이씨케미칼,137950,Dec-16,9.25
제이씨케미칼,137950,Dec-17,2.83
제이씨케미칼,137950,Dec-18,2.62
제이씨케미칼,137950,Dec-19,4.63
제이씨현시스템,33320,Dec-11,15.87
제이씨현시스템,33320,Dec-12,-11.78
제이씨현시스템,33320,Dec-13,36.73
제이씨현시스템,33320,Dec-14,20.74
제이씨현시스템,33320,Dec-15,24.31
제이씨현시스템,33320,Dec-16,112.82
제이씨현시스템,33320,Dec-17,300.32
제이씨현시스템,33320,Dec-18,466.47
제이씨현시스템,33320,Dec-19,17.33
제이엔케이히터,126880,Dec-11,31.78
제이엔케이히터,126880,Dec-12,6
제이엔케이히터,126880,Dec-13,0.29
제이엔케이히터,126880,Dec-14,0.97
제이엔케이히터,126880,Dec-15,4.1
제이엔케이히터,126880,Dec-16,1.23
제이엔케이히터,126880,Dec-17,0.57
제이엔케이히터,126880,Dec-18,1.02
제이엔케이히터,126880,Dec-19,6.41
제이엠아이,33050,Dec-11,-10.74
제이엠아이,33050,Dec-12,-17.38
제이엠아이,33050,Dec-13,-6.87
제이엠아이,33050,Dec-14,1.82
제이엠아이,33050,Dec-15,1.37
제이엠아이,33050,Dec-16,3.85
제이엠아이,33050,Dec-17,0.3
제이엠아이,33050,Dec-18,-7.54
제이엠아이,33050,Dec-19,-5.03
제이엠티,94970,Dec-11,-1.19
제이엠티,94970,Dec-12,7.46
제이엠티,94970,Dec-13,10.94
제이엠티,94970,Dec-14,17.57
제이엠티,94970,Dec-15,-0.41
제이엠티,94970,Dec-16,12.94
제이엠티,94970,Dec-17,19.83
제이엠티,94970,Dec-18,23.39
제이엠티,94970,Dec-19,141.18
제이준코스메틱,25620,Dec-11,-4.92
제이준코스메틱,25620,Dec-12,-2.63
제이준코스메틱,25620,Dec-13,-5.61
제이준코스메틱,25620,Dec-14,-5.93
제이준코스메틱,25620,Dec-15,-15.35
제이준코스메틱,25620,Dec-16,7.31
제이준코스메틱,25620,Dec-17,36.25
제이준코스메틱,25620,Dec-18,4.91
제이준코스메틱,25620,Dec-19,-8.04
제일약품,271980,Dec-17,4.77
제일약품,271980,Dec-18,4.63
제일약품,271980,Dec-19,0.31
제일연마공업,1560,Dec-11,20.27
제일연마공업,1560,Dec-12,14.14
제일연마공업,1560,Dec-13,9.42
제일연마공업,1560,Dec-14,14.37
제일연마공업,1560,Dec-15,9.71
제일연마공업,1560,Dec-16,10.12
제일연마공업,1560,Dec-17,19.71
제일연마공업,1560,Dec-18,17.05
제일연마공업,1560,Dec-19,37.33
제일파마홀딩스,2620,Dec-11,102.62
제일파마홀딩스,2620,Dec-12,8.39
제일파마홀딩스,2620,Dec-13,1.82
제일파마홀딩스,2620,Dec-14,12.98
제일파마홀딩스,2620,Dec-15,22.96
제일파마홀딩스,2620,Dec-16,12.05
제일파마홀딩스,2620,Dec-17,15.61
제일파마홀딩스,2620,Dec-18,10.77
제일파마홀딩스,2620,Dec-19,3.15
조광아이엘아이,44060,Dec-11,14.62
조광아이엘아이,44060,Dec-12,15.61
조광아이엘아이,44060,Dec-13,10.2
조광아이엘아이,44060,Dec-14,33.19
조광아이엘아이,44060,Dec-15,34.72
조광아이엘아이,44060,Dec-16,16.68
조광아이엘아이,44060,Dec-17,106.39
조광아이엘아이,44060,Dec-18,18360.87
조광아이엘아이,44060,Dec-19,20.12
조광페인트,4910,Dec-11,2.5
조광페인트,4910,Dec-12,2.64
조광페인트,4910,Dec-13,4.87
조광페인트,4910,Dec-14,8.75
조광페인트,4910,Dec-15,14.71
조광페인트,4910,Dec-16,21.05
조광페인트,4910,Dec-17,10.69
조광페인트,4910,Dec-18,0.08
조광페인트,4910,Dec-19,-0.14
조광피혁,4700,Dec-11,21.17
조광피혁,4700,Dec-12,7.62
조광피혁,4700,Dec-13,17.06
조광피혁,4700,Dec-14,23.06
조광피혁,4700,Dec-15,67.98
조광피혁,4700,Dec-16,3832.92
조광피혁,4700,Dec-17,4599.04
조광피혁,4700,Dec-18,2721.75
조광피혁,4700,Dec-19,1351.11
조선내화,480,Dec-11,3.51
조선내화,480,Dec-12,3.33
조선내화,480,Dec-13,4.73
조선내화,480,Dec-14,6.75
조선내화,480,Dec-15,5.23
조선내화,480,Dec-16,7.21
조선내화,480,Dec-17,-0.64
조선내화,480,Dec-18,8.37
조선내화,480,Dec-19,4.02
조선선재,120030,Dec-11,116.73
조선선재,120030,Dec-12,29383.47
조선선재,120030,Dec-13,29383.47
조선선재,120030,Dec-14,4219.72
조선선재,120030,Dec-15,711.52
조선선재,120030,Dec-16,534.65
조선선재,120030,Dec-17,288.01
조선선재,120030,Dec-18,123.57
조선선재,120030,Dec-19,826.49
조아제약,34940,Dec-11,3.43
조아제약,34940,Dec-12,1.56
조아제약,34940,Dec-13,4.79
조아제약,34940,Dec-14,-7.62
조아제약,34940,Dec-15,0.27
조아제약,34940,Dec-16,-0.01
조아제약,34940,Dec-17,0.58
조아제약,34940,Dec-18,1.08
조아제약,34940,Dec-19,-0.26
조일알미늄,18470,Dec-11,3.87
조일알미늄,18470,Dec-12,2.1
조일알미늄,18470,Dec-13,1.77
조일알미늄,18470,Dec-14,-2.41
조일알미늄,18470,Dec-15,-3.11
조일알미늄,18470,Dec-16,-0.87
조일알미늄,18470,Dec-17,-0.15
조일알미늄,18470,Dec-18,-1.83
조일알미늄,18470,Dec-19,-1.93
성엔지니어링,36930,Dec-11,0.23
성엔지니어링,36930,Dec-12,-6.55
성엔지니어링,36930,Dec-13,0.08
성엔지니어링,36930,Dec-14,0.96
성엔지니어링,36930,Dec-15,2.19
성엔지니어링,36930,Dec-16,15.45
성엔지니어링,36930,Dec-17,97.41
성엔지니어링,36930,Dec-18,38.06
성엔지니어링,36930,Dec-19,25.07
줌인터넷,239340,Dec-16,-3.17
줌인터넷,239340,Dec-17,-1.79
줌인터넷,239340,Dec-18,-5.82
줌인터넷,239340,Dec-19,5.6
지나인제약,78650,Dec-11,-1.37
지나인제약,78650,Dec-12,1.28
지나인제약,78650,Dec-13,4.66
지나인제약,78650,Dec-14,-1.99
지나인제약,78650,Dec-15,-1.24
지나인제약,78650,Dec-16,-2.76
지나인제약,78650,Dec-17,-3.85
지나인제약,78650,Dec-18,1.95
지나인제약,78650,Dec-19,1.56
지니언스,263860,Dec-17,8320.53
지니언스,263860,Dec-18,9025.44
지니언스,263860,Dec-19,373.39
지더블유바이텍,36180,Dec-11,262.2
지더블유바이텍,36180,Dec-12,-144.11
지더블유바이텍,36180,Dec-13,401.39
지더블유바이텍,36180,Dec-14,401.39
지더블유바이텍,36180,Dec-15,208.16
지더블유바이텍,36180,Dec-16,401.39
지더블유바이텍,36180,Dec-17,401.39
지더블유바이텍,36180,Dec-18,401.39
지더블유바이텍,36180,Dec-19,0.01
지에스건설,6360,Dec-11,14.61
지에스건설,6360,Dec-12,2.26
지에스건설,6360,Dec-13,-7.14
지에스건설,6360,Dec-14,0.44
지에스건설,6360,Dec-15,1.03
지에스건설,6360,Dec-16,1.13
지에스건설,6360,Dec-17,1.66
지에스건설,6360,Dec-18,7.88
지에스건설,6360,Dec-19,5.21
지에이치신소재,130500,Dec-13,8.11
지에이치신소재,130500,Dec-14,2.63
지에이치신소재,130500,Dec-15,17.66
지에이치신소재,130500,Dec-16,47.99
지에이치신소재,130500,Dec-17,76.64
지에이치신소재,130500,Dec-18,1.11
지에이치신소재,130500,Dec-19,2.03
지엔원에너지,270520,Dec-17,
지엔원에너지,270520,Dec-18,
지엔원에너지,270520,Dec-19,
지엘팜텍,204840,Dec-14,-0.86
지엘팜텍,204840,Dec-15,-1.41
지엘팜텍,204840,Dec-16,-36.46
지엘팜텍,204840,Dec-17,-41.43
지엘팜텍,204840,Dec-18,-5.74
지엘팜텍,204840,Dec-19,-7.43
지엠비코리아,13870,Dec-12,6.16
지엠비코리아,13870,Dec-13,8.91
지엠비코리아,13870,Dec-14,5.71
지엠비코리아,13870,Dec-15,4.83
지엠비코리아,13870,Dec-16,7.12
지엠비코리아,13870,Dec-17,3.77
지엠비코리아,13870,Dec-18,1.05
지엠비코리아,13870,Dec-19,1.9
진양산업,3780,Dec-11,182.12
진양산업,3780,Dec-12,231.98
진양산업,3780,Dec-13,133.9
진양산업,3780,Dec-14,113.68
진양산업,3780,Dec-15,295.38
진양산업,3780,Dec-16,360.15
진양산업,3780,Dec-17,26.63
진양산업,3780,Dec-18,40.25
진양산업,3780,Dec-19,99.48
진양제약,7370,Dec-11,10.05
진양제약,7370,Dec-12,124.52
진양제약,7370,Dec-13,1198
진양제약,7370,Dec-14,636.61
진양제약,7370,Dec-15,-28.1
진양제약,7370,Dec-16,-29.59
진양제약,7370,Dec-17,-12.35
진양제약,7370,Dec-18,3.5
진양제약,7370,Dec-19,-0.72
진양폴리우레탄,10640,Dec-11,31.74
진양폴리우레탄,10640,Dec-12,20.45
진양폴리우레탄,10640,Dec-13,20.44
진양폴리우레탄,10640,Dec-14,10.66
진양폴리우레탄,10640,Dec-15,8.67
진양폴리우레탄,10640,Dec-16,-1.47
진양폴리우레탄,10640,Dec-17,-7.26
진양폴리우레탄,10640,Dec-18,12.69
진양폴리우레탄,10640,Dec-19,38.67
진양화학,51630,Dec-11,104.34
진양화학,51630,Dec-12,251.76
진양화학,51630,Dec-13,2377.6
진양화학,51630,Dec-14,3409.1
진양화학,51630,Dec-15,1280.83
진양화학,51630,Dec-16,1196.31
진양화학,51630,Dec-17,-787.15
진양화학,51630,Dec-18,-927.25
진양화학,51630,Dec-19,-625.3
진원생명과학,11000,Dec-11,-21.59
진원생명과학,11000,Dec-12,-7.16
진원생명과학,11000,Dec-13,-7.69
진원생명과학,11000,Dec-14,-44.6
진원생명과학,11000,Dec-15,-82.97
진원생명과학,11000,Dec-16,-11.3
진원생명과학,11000,Dec-17,-13.49
진원생명과학,11000,Dec-18,-8.09
진원생명과학,11000,Dec-19,-4.17
진흥기업,2780,Dec-11,-4.86
진흥기업,2780,Dec-12,-0.68
진흥기업,2780,Dec-13,-0.15
진흥기업,2780,Dec-14,1.44
진흥기업,2780,Dec-15,1.33
진흥기업,2780,Dec-16,9.39
진흥기업,2780,Dec-17,8.62
진흥기업,2780,Dec-18,11.6
진흥기업,2780,Dec-19,9.22
차이나크리스탈신소재홀딩스,900250,Dec-14,11032.29
차이나크리스탈신소재홀딩스,900250,Dec-15,83.83
차이나크리스탈신소재홀딩스,900250,Dec-16,71.81
차이나크리스탈신소재홀딩스,900250,Dec-17,91.82
차이나크리스탈신소재홀딩스,900250,Dec-18,114.45
차이나크리스탈신소재홀딩스,900250,Dec-19,94.94
참엔지니어링,9310,Dec-11,5.93
참엔지니어링,9310,Dec-12,-3.28
참엔지니어링,9310,Dec-13,2.26
참엔지니어링,9310,Dec-14,0.22
참엔지니어링,9310,Dec-15,2.5
참엔지니어링,9310,Dec-16,4.92
참엔지니어링,9310,Dec-17,7.55
참엔지니어링,9310,Dec-18,2.79
참엔지니어링,9310,Dec-19,-3.6
참존글로벌,158310,Dec-13,1080.04
참존글로벌,158310,Dec-14,-493.12
참존글로벌,158310,Dec-15,-26.74
참존글로벌,158310,Dec-16,-11.2
참존글로벌,158310,Dec-17,-0.26
참존글로벌,158310,Dec-18,-3.35
참존글로벌,158310,Dec-19,-1.35
참좋은여행,94850,Dec-11,2.79
참좋은여행,94850,Dec-12,2.49
참좋은여행,94850,Dec-13,6.3
참좋은여행,94850,Dec-14,7.86
참좋은여행,94850,Dec-15,8.59
참좋은여행,94850,Dec-16,6.68
참좋은여행,94850,Dec-17,46.78
참좋은여행,94850,Dec-18,14.59
참좋은여행,94850,Dec-19,8.85
카페24,42000,Dec-18,29.32
카페24,42000,Dec-19,6.15
커머스마이너 ,223310,Dec-15,22.42
커머스마이너 ,223310,Dec-16,-72.58
커머스마이너 ,223310,Dec-17,-5.13
커머스마이너 ,223310,Dec-18,-4.22
커머스마이너 ,223310,Dec-19,0.04
컨버즈,109070,Dec-11,-1.59
컨버즈,109070,Dec-12,-1
컨버즈,109070,Dec-13,-0.52
컨버즈,109070,Dec-14,-0.76
컨버즈,109070,Dec-15,-1.4
컨버즈,109070,Dec-16,-3.71
컨버즈,109070,Dec-17,-5.41
컨버즈,109070,Dec-18,-5.14
컨버즈,109070,Dec-19,-1.69
컬러레이홀딩스,900310,Dec-16,9081.79
컬러레이홀딩스,900310,Dec-17,94.07
컬러레이홀딩스,900310,Dec-18,126.23
컬러레이홀딩스,900310,Dec-19,109.02
케이디켐,221980,Dec-15,84.42
케이디켐,221980,Dec-16,125.53
케이디켐,221980,Dec-17,103.39
케이디켐,221980,Dec-18,71.2
케이디켐,221980,Dec-19,114.81
케이만금세기차륜집단유한공사,900280,Dec-15,12144.05
케이만금세기차륜집단유한공사,900280,Dec-16,58.57
케이만금세기차륜집단유한공사,900280,Dec-17,81.13
케이만금세기차륜집단유한공사,900280,Dec-18,72.75
케이만금세기차륜집단유한공사,900280,Dec-19,30.15
케이비아이동국실업,1620,Dec-11,12.27
케이비아이동국실업,1620,Dec-12,17.5
케이비아이동국실업,1620,Dec-13,6.36
케이비아이동국실업,1620,Dec-14,0.3
케이비아이동국실업,1620,Dec-15,2.48
케이비아이동국실업,1620,Dec-16,3.2
케이비아이동국실업,1620,Dec-17,-5.38
케이비아이동국실업,1620,Dec-18,-1.68
케이비아이동국실업,1620,Dec-19,-2.13
케이비아이메탈,24840,Dec-11,0.59
케이비아이메탈,24840,Dec-12,0.31
케이비아이메탈,24840,Dec-13,1.05
케이비아이메탈,24840,Dec-14,-1.26
케이비아이메탈,24840,Dec-15,-0.98
케이비아이메탈,24840,Dec-16,2.73
케이비아이메탈,24840,Dec-17,4.15
케이비아이메탈,24840,Dec-18,1.08
케이비아이메탈,24840,Dec-19,2.26
케이씨그린홀딩스,9440,Dec-11,7
케이씨그린홀딩스,9440,Dec-12,10.55
케이씨그린홀딩스,9440,Dec-13,5.99
케이씨그린홀딩스,9440,Dec-14,7.63
케이씨그린홀딩스,9440,Dec-15,5.32
케이씨그린홀딩스,9440,Dec-16,6.93
케이씨그린홀딩스,9440,Dec-17,5.77
케이씨그린홀딩스,9440,Dec-18,3.67
케이씨그린홀딩스,9440,Dec-19,4.68
케이씨코트렐,119650,Dec-11,168.34
케이씨코트렐,119650,Dec-12,33.81
케이씨코트렐,119650,Dec-13,0.95
케이씨코트렐,119650,Dec-14,-16.42
케이씨코트렐,119650,Dec-15,-32.26
케이씨코트렐,119650,Dec-16,18.83
케이씨코트렐,119650,Dec-17,6.35
케이씨코트렐,119650,Dec-18,6.99
케이씨코트렐,119650,Dec-19,11.73
케이알모터스,40,Dec-11,2.21
케이알모터스,40,Dec-12,-6.47
케이알모터스,40,Dec-13,-4.29
케이알모터스,40,Dec-14,-4.6
케이알모터스,40,Dec-15,-4.59
케이알모터스,40,Dec-16,-2.26
케이알모터스,40,Dec-17,-6.04
케이알모터스,40,Dec-18,-3.14
케이알모터스,40,Dec-19,-4.31
케이에이치건설,226360,Dec-15,-2.01
케이에이치건설,226360,Dec-16,-0.65
케이에이치건설,226360,Dec-17,104.07
케이에이치건설,226360,Dec-18,200.5
케이에이치건설,226360,Dec-19,1.18
케이에이치전자,111870,Dec-11,551.86
케이에이치전자,111870,Dec-12,551.86
케이에이치전자,111870,Dec-13,104.28
케이에이치전자,111870,Dec-14,551.86
케이에이치전자,111870,Dec-15,123.51
케이에이치전자,111870,Dec-16,551.86
케이에이치전자,111870,Dec-17,131.64
케이에이치전자,111870,Dec-18,3.03
케이에이치전자,111870,Dec-19,-1.43
케이엠제약,225430,Dec-15,-1.14
케이엠제약,225430,Dec-16,-2.43
케이엠제약,225430,Dec-17,-2.1
케이엠제약,225430,Dec-18,5.92
케이엠제약,225430,Dec-19,-5.81
케이지이티에스,151860,Dec-13,10.56
케이지이티에스,151860,Dec-14,20.9
케이지이티에스,151860,Dec-15,20.81
케이지이티에스,151860,Dec-16,14.23
케이지이티에스,151860,Dec-17,17.49
케이지이티에스,151860,Dec-18,13.03
케이지이티에스,151860,Dec-19,6.23
케이지케미칼,1390,Dec-11,1.96
케이지케미칼,1390,Dec-12,1.47
케이지케미칼,1390,Dec-13,3.94
케이지케미칼,1390,Dec-14,8.11
케이지케미칼,1390,Dec-15,7.29
케이지케미칼,1390,Dec-16,5.36
케이지케미칼,1390,Dec-17,7.78
케이지케미칼,1390,Dec-18,7.69
케이지케미칼,1390,Dec-19,2.94
케이피엑스라이프사이언스,114450,Dec-11,11.42
케이피엑스라이프사이언스,114450,Dec-12,6.69
케이피엑스라이프사이언스,114450,Dec-13,-5
케이피엑스라이프사이언스,114450,Dec-14,-4.36
케이피엑스라이프사이언스,114450,Dec-15,20.08
케이피엑스라이프사이언스,114450,Dec-16,32.26
케이피엑스라이프사이언스,114450,Dec-17,37.42
케이피엑스라이프사이언스,114450,Dec-18,-204.45
케이피엑스라이프사이언스,114450,Dec-19,26.32
케이피엑스케미칼,25000,Dec-11,43.7
케이피엑스케미칼,25000,Dec-12,28.16
케이피엑스케미칼,25000,Dec-13,26.19
케이피엑스케미칼,25000,Dec-14,41.02
케이피엑스케미칼,25000,Dec-15,37.62
케이피엑스케미칼,25000,Dec-16,34.7
케이피엑스케미칼,25000,Dec-17,25.44
케이피엑스케미칼,25000,Dec-18,20.68
케이피엑스케미칼,25000,Dec-19,58.36
케이피엑스홀딩스,92230,Dec-11,12.74
케이피엑스홀딩스,92230,Dec-12,9.63
케이피엑스홀딩스,92230,Dec-13,2.73
케이피엑스홀딩스,92230,Dec-14,17.65
케이피엑스홀딩스,92230,Dec-15,12.89
케이피엑스홀딩스,92230,Dec-16,12.63
케이피엑스홀딩스,92230,Dec-17,12.92
케이피엑스홀딩스,92230,Dec-18,9.82
케이피엑스홀딩스,92230,Dec-19,16.12
코나아이,52400,Dec-11,6.06
코나아이,52400,Dec-12,5.6
코나아이,52400,Dec-13,10.51
코나아이,52400,Dec-14,11.3
코나아이,52400,Dec-15,17.85
코나아이,52400,Dec-16,-4.35
코나아이,52400,Dec-17,-7.91
코나아이,52400,Dec-18,-22.97
코나아이,52400,Dec-19,-1.56
코드네이처,78940,Dec-11,-0.22
코드네이처,78940,Dec-12,0.18
코드네이처,78940,Dec-13,-0.77
코드네이처,78940,Dec-14,0.35
