회사명,거래소코드,회계년도,상장일,설립일
(주)현대백화점,069960,2019/12,2002/11/25,2002/11/01
(주)현대에버다임,041440,2011/12,2003/11/14,1994/07/01
(주)현대에버다임,041440,2012/12,2003/11/14,1994/07/01
(주)현대에버다임,041440,2013/12,2003/11/14,1994/07/01
(주)현대에버다임,041440,2014/12,2003/11/14,1994/07/01
(주)현대에버다임,041440,2015/12,2003/11/14,1994/07/01
(주)현대에버다임,041440,2016/12,2003/11/14,1994/07/01
(주)현대에버다임,041440,2017/12,2003/11/14,1994/07/01
(주)현대에버다임,041440,2018/12,2003/11/14,1994/07/01
(주)현대에버다임,041440,2019/12,2003/11/14,1994/07/01
(주)현대이지웰,090850,2013/12,2013/12/27,2003/01/14
(주)현대이지웰,090850,2014/12,2013/12/27,2003/01/14
(주)현대이지웰,090850,2015/12,2013/12/27,2003/01/14
(주)현대이지웰,090850,2016/12,2013/12/27,2003/01/14
(주)현대이지웰,090850,2017/12,2013/12/27,2003/01/14
(주)현대이지웰,090850,2018/12,2013/12/27,2003/01/14
(주)현대이지웰,090850,2019/12,2013/12/27,2003/01/14
(주)현대퓨처넷,126560,2011/12,2010/12/23,1992/03/16
(주)현대퓨처넷,126560,2012/12,2010/12/23,1992/03/16
(주)현대퓨처넷,126560,2013/12,2010/12/23,1992/03/16
(주)현대퓨처넷,126560,2014/12,2010/12/23,1992/03/16
(주)현대퓨처넷,126560,2015/12,2010/12/23,1992/03/16
(주)현대퓨처넷,126560,2016/12,2010/12/23,1992/03/16
(주)현대퓨처넷,126560,2017/12,2010/12/23,1992/03/16
(주)현대퓨처넷,126560,2018/12,2010/12/23,1992/03/16
(주)현대퓨처넷,126560,2019/12,2010/12/23,1992/03/16
(주)현대홈쇼핑,057050,2011/12,2010/09/13,2001/05/29
(주)현대홈쇼핑,057050,2012/12,2010/09/13,2001/05/29
(주)현대홈쇼핑,057050,2013/12,2010/09/13,2001/05/29
(주)현대홈쇼핑,057050,2014/12,2010/09/13,2001/05/29
(주)현대홈쇼핑,057050,2015/12,2010/09/13,2001/05/29
(주)현대홈쇼핑,057050,2016/12,2010/09/13,2001/05/29
(주)현대홈쇼핑,057050,2017/12,2010/09/13,2001/05/29
(주)현대홈쇼핑,057050,2018/12,2010/09/13,2001/05/29
(주)현대홈쇼핑,057050,2019/12,2010/09/13,2001/05/29
(주)협진,138360,2013/12,2013/11/08,2004/06/30
(주)협진,138360,2014/12,2013/11/08,2004/06/30
(주)협진,138360,2015/12,2013/11/08,2004/06/30
(주)협진,138360,2016/12,2013/11/08,2004/06/30
(주)협진,138360,2017/12,2013/11/08,2004/06/30
(주)협진,138360,2018/12,2013/11/08,2004/06/30
(주)협진,138360,2019/12,2013/11/08,2004/06/30
(주)형지아이앤씨,011080,2011/12,2004/07/02,1976/02/25
(주)형지아이앤씨,011080,2012/12,2004/07/02,1976/02/25
(주)형지아이앤씨,011080,2013/12,2004/07/02,1976/02/25
(주)형지아이앤씨,011080,2014/12,2004/07/02,1976/02/25
(주)형지아이앤씨,011080,2015/12,2004/07/02,1976/02/25
(주)형지아이앤씨,011080,2016/12,2004/07/02,1976/02/25
(주)형지아이앤씨,011080,2017/12,2004/07/02,1976/02/25
(주)형지아이앤씨,011080,2018/12,2004/07/02,1976/02/25
(주)형지아이앤씨,011080,2019/12,2004/07/02,1976/02/25
(주)형지엘리트,093240,2011/06,2009/09/28,2002/04/25
(주)형지엘리트,093240,2012/06,2009/09/28,2002/04/25
(주)형지엘리트,093240,2013/06,2009/09/28,2002/04/25
(주)형지엘리트,093240,2014/06,2009/09/28,2002/04/25
(주)형지엘리트,093240,2015/06,2009/09/28,2002/04/25
(주)형지엘리트,093240,2016/06,2009/09/28,2002/04/25
(주)형지엘리트,093240,2017/06,2009/09/28,2002/04/25
(주)형지엘리트,093240,2018/06,2009/09/28,2002/04/25
(주)형지엘리트,093240,2019/06,2009/09/28,2002/04/25
(주)혜인,003010,2011/12,1988/09/20,1960/10/17
(주)혜인,003010,2012/12,1988/09/20,1960/10/17
(주)혜인,003010,2013/12,1988/09/20,1960/10/17
(주)혜인,003010,2014/12,1988/09/20,1960/10/17
(주)혜인,003010,2015/12,1988/09/20,1960/10/17
(주)혜인,003010,2016/12,1988/09/20,1960/10/17
(주)혜인,003010,2017/12,1988/09/20,1960/10/17
(주)혜인,003010,2018/12,1988/09/20,1960/10/17
(주)혜인,003010,2019/12,1988/09/20,1960/10/17
(주)호텔신라,008770,2011/12,1991/03/12,1973/05/09
(주)호텔신라,008770,2012/12,1991/03/12,1973/05/09
(주)호텔신라,008770,2013/12,1991/03/12,1973/05/09
(주)호텔신라,008770,2014/12,1991/03/12,1973/05/09
(주)호텔신라,008770,2015/12,1991/03/12,1973/05/09
(주)호텔신라,008770,2016/12,1991/03/12,1973/05/09
(주)호텔신라,008770,2017/12,1991/03/12,1973/05/09
(주)호텔신라,008770,2018/12,1991/03/12,1973/05/09
(주)호텔신라,008770,2019/12,1991/03/12,1973/05/09
(주)홈센타홀딩스,060560,2011/12,2002/07/11,1988/07/25
(주)홈센타홀딩스,060560,2012/12,2002/07/11,1988/07/25
(주)홈센타홀딩스,060560,2013/12,2002/07/11,1988/07/25
(주)홈센타홀딩스,060560,2014/12,2002/07/11,1988/07/25
(주)홈센타홀딩스,060560,2015/12,2002/07/11,1988/07/25
(주)홈센타홀딩스,060560,2016/12,2002/07/11,1988/07/25
(주)홈센타홀딩스,060560,2017/12,2002/07/11,1988/07/25
(주)홈센타홀딩스,060560,2018/12,2002/07/11,1988/07/25
(주)홈센타홀딩스,060560,2019/12,2002/07/11,1988/07/25
(주)홈캐스트,064240,2011/12,2003/06/11,2000/04/27
(주)홈캐스트,064240,2012/12,2003/06/11,2000/04/27
(주)홈캐스트,064240,2013/12,2003/06/11,2000/04/27
(주)홈캐스트,064240,2014/12,2003/06/11,2000/04/27
(주)홈캐스트,064240,2015/12,2003/06/11,2000/04/27
(주)홈캐스트,064240,2016/12,2003/06/11,2000/04/27
(주)홈캐스트,064240,2017/12,2003/06/11,2000/04/27
(주)홈캐스트,064240,2018/12,2003/06/11,2000/04/27
(주)홈캐스트,064240,2019/12,2003/06/11,2000/04/27
(주)화승엔터프라이즈,241590,2016/12,2016/10/04,2015/11/17
(주)화승엔터프라이즈,241590,2017/12,2016/10/04,2015/11/17
(주)화승엔터프라이즈,241590,2018/12,2016/10/04,2015/11/17
(주)화승엔터프라이즈,241590,2019/12,2016/10/04,2015/11/17
(주)화승인더스트리,006060,2011/12,1991/02/04,1969/05/07
(주)화승인더스트리,006060,2012/12,1991/02/04,1969/05/07
(주)화승인더스트리,006060,2013/12,1991/02/04,1969/05/07
(주)화승인더스트리,006060,2014/12,1991/02/04,1969/05/07
(주)화승인더스트리,006060,2015/12,1991/02/04,1969/05/07
(주)화승인더스트리,006060,2016/12,1991/02/04,1969/05/07
(주)화승인더스트리,006060,2017/12,1991/02/04,1969/05/07
(주)화승인더스트리,006060,2018/12,1991/02/04,1969/05/07
(주)화승인더스트리,006060,2019/12,1991/02/04,1969/05/07
(주)화승코퍼레이션,013520,2011/12,1991/02/22,1978/09/15
(주)화승코퍼레이션,013520,2012/12,1991/02/22,1978/09/15
(주)화승코퍼레이션,013520,2013/12,1991/02/22,1978/09/15
(주)화승코퍼레이션,013520,2014/12,1991/02/22,1978/09/15
(주)화승코퍼레이션,013520,2015/12,1991/02/22,1978/09/15
(주)화승코퍼레이션,013520,2016/12,1991/02/22,1978/09/15
(주)화승코퍼레이션,013520,2017/12,1991/02/22,1978/09/15
(주)화승코퍼레이션,013520,2018/12,1991/02/22,1978/09/15
(주)화승코퍼레이션,013520,2019/12,1991/02/22,1978/09/15
(주)화신,010690,2011/12,1994/01/14,1975/07/01
(주)화신,010690,2012/12,1994/01/14,1975/07/01
(주)화신,010690,2013/12,1994/01/14,1975/07/01
(주)화신,010690,2014/12,1994/01/14,1975/07/01
(주)화신,010690,2015/12,1994/01/14,1975/07/01
(주)화신,010690,2016/12,1994/01/14,1975/07/01
(주)화신,010690,2017/12,1994/01/14,1975/07/01
(주)화신,010690,2018/12,1994/01/14,1975/07/01
(주)화신,010690,2019/12,1994/01/14,1975/07/01
(주)화신정공,126640,2011/12,2010/08/31,2010/04/28
(주)화신정공,126640,2012/12,2010/08/31,2010/04/28
(주)화신정공,126640,2013/12,2010/08/31,2010/04/28
(주)화신정공,126640,2014/12,2010/08/31,2010/04/28
(주)화신정공,126640,2015/12,2010/08/31,2010/04/28
(주)화신정공,126640,2016/12,2010/08/31,2010/04/28
(주)화신정공,126640,2017/12,2010/08/31,2010/04/28
(주)화신정공,126640,2018/12,2010/08/31,2010/04/28
(주)화신정공,126640,2019/12,2010/08/31,2010/04/28
(주)화인베스틸,133820,2014/12,2014/07/22,2007/10/01
(주)화인베스틸,133820,2015/12,2014/07/22,2007/10/01
(주)화인베스틸,133820,2016/12,2014/07/22,2007/10/01
(주)화인베스틸,133820,2017/12,2014/07/22,2007/10/01
(주)화인베스틸,133820,2018/12,2014/07/22,2007/10/01
(주)화인베스틸,133820,2019/12,2014/07/22,2007/10/01
(주)황금에스티,032560,2011/12,2009/10/29,1986/08/24
(주)황금에스티,032560,2012/12,2009/10/29,1986/08/24
(주)황금에스티,032560,2013/12,2009/10/29,1986/08/24
(주)황금에스티,032560,2014/12,2009/10/29,1986/08/24
(주)황금에스티,032560,2015/12,2009/10/29,1986/08/24
(주)황금에스티,032560,2016/12,2009/10/29,1986/08/24
(주)황금에스티,032560,2017/12,2009/10/29,1986/08/24
(주)황금에스티,032560,2018/12,2009/10/29,1986/08/24
(주)황금에스티,032560,2019/12,2009/10/29,1986/08/24
(주)효성,004800,2011/12,1973/06/30,1966/11/03
(주)효성,004800,2012/12,1973/06/30,1966/11/03
(주)효성,004800,2013/12,1973/06/30,1966/11/03
(주)효성,004800,2014/12,1973/06/30,1966/11/03
(주)효성,004800,2015/12,1973/06/30,1966/11/03
(주)효성,004800,2016/12,1973/06/30,1966/11/03
(주)효성,004800,2017/12,1973/06/30,1966/11/03
(주)효성,004800,2018/12,1973/06/30,1966/11/03
(주)효성,004800,2019/12,1973/06/30,1966/11/03
(주)후성,093370,2011/12,2006/12/22,2006/11/24
(주)후성,093370,2012/12,2006/12/22,2006/11/24
(주)후성,093370,2013/12,2006/12/22,2006/11/24
(주)후성,093370,2014/12,2006/12/22,2006/11/24
(주)후성,093370,2015/12,2006/12/22,2006/11/24
(주)후성,093370,2016/12,2006/12/22,2006/11/24
(주)후성,093370,2017/12,2006/12/22,2006/11/24
(주)후성,093370,2018/12,2006/12/22,2006/11/24
(주)후성,093370,2019/12,2006/12/22,2006/11/24
(주)휠라홀딩스,081660,2011/12,2010/09/28,1991/07/23
(주)휠라홀딩스,081660,2012/12,2010/09/28,1991/07/23
(주)휠라홀딩스,081660,2013/12,2010/09/28,1991/07/23
(주)휠라홀딩스,081660,2014/12,2010/09/28,1991/07/23
(주)휠라홀딩스,081660,2015/12,2010/09/28,1991/07/23
(주)휠라홀딩스,081660,2016/12,2010/09/28,1991/07/23
(주)휠라홀딩스,081660,2017/12,2010/09/28,1991/07/23
(주)휠라홀딩스,081660,2018/12,2010/09/28,1991/07/23
(주)휠라홀딩스,081660,2019/12,2010/09/28,1991/07/23
(주)휴네시온,290270,2018/12,2018/08/02,2003/12/15
(주)휴네시온,290270,2019/12,2018/08/02,2003/12/15
(주)휴니드테크놀러지스,005870,2011/12,1991/09/03,1968/12/11
(주)휴니드테크놀러지스,005870,2012/12,1991/09/03,1968/12/11
(주)휴니드테크놀러지스,005870,2013/12,1991/09/03,1968/12/11
(주)휴니드테크놀러지스,005870,2014/12,1991/09/03,1968/12/11
(주)휴니드테크놀러지스,005870,2015/12,1991/09/03,1968/12/11
(주)휴니드테크놀러지스,005870,2016/12,1991/09/03,1968/12/11
(주)휴니드테크놀러지스,005870,2017/12,1991/09/03,1968/12/11
(주)휴니드테크놀러지스,005870,2018/12,1991/09/03,1968/12/11
(주)휴니드테크놀러지스,005870,2019/12,1991/09/03,1968/12/11
(주)휴맥스,115160,2011/12,2009/11/16,2009/10/15
(주)휴맥스,115160,2012/12,2009/11/16,2009/10/15
(주)휴맥스,115160,2013/12,2009/11/16,2009/10/15
(주)휴맥스,115160,2014/12,2009/11/16,2009/10/15
(주)휴맥스,115160,2015/12,2009/11/16,2009/10/15
(주)휴맥스,115160,2016/12,2009/11/16,2009/10/15
(주)휴맥스,115160,2017/12,2009/11/16,2009/10/15
(주)휴맥스,115160,2018/12,2009/11/16,2009/10/15
(주)휴맥스,115160,2019/12,2009/11/16,2009/10/15
(주)휴맥스홀딩스,028080,2011/12,1997/04/16,1989/01/09
(주)휴맥스홀딩스,028080,2012/12,1997/04/16,1989/01/09
(주)휴맥스홀딩스,028080,2013/12,1997/04/16,1989/01/09
(주)휴맥스홀딩스,028080,2014/12,1997/04/16,1989/01/09
(주)휴맥스홀딩스,028080,2015/12,1997/04/16,1989/01/09
(주)휴맥스홀딩스,028080,2016/12,1997/04/16,1989/01/09
(주)휴맥스홀딩스,028080,2017/12,1997/04/16,1989/01/09
(주)휴맥스홀딩스,028080,2018/12,1997/04/16,1989/01/09
(주)휴맥스홀딩스,028080,2019/12,1997/04/16,1989/01/09
(주)휴먼엔,032860,2011/12,1997/07/04,1986/01/01
(주)휴먼엔,032860,2012/12,1997/07/04,1986/01/01
(주)휴먼엔,032860,2013/12,1997/07/04,1986/01/01
(주)휴먼엔,032860,2014/12,1997/07/04,1986/01/01
(주)휴먼엔,032860,2015/12,1997/07/04,1986/01/01
(주)휴먼엔,032860,2016/12,1997/07/04,1986/01/01
(주)휴먼엔,032860,2017/12,1997/07/04,1986/01/01
(주)휴먼엔,032860,2018/12,1997/07/04,1986/01/01
(주)휴먼엔,032860,2019/12,1997/07/04,1986/01/01
(주)휴메딕스,200670,2014/12,2014/12/26,2003/02/07
(주)휴메딕스,200670,2015/12,2014/12/26,2003/02/07
(주)휴메딕스,200670,2016/12,2014/12/26,2003/02/07
(주)휴메딕스,200670,2017/12,2014/12/26,2003/02/07
(주)휴메딕스,200670,2018/12,2014/12/26,2003/02/07
(주)휴메딕스,200670,2019/12,2014/12/26,2003/02/07
(주)휴비스,079980,2012/12,2012/02/23,2000/11/01
(주)휴비스,079980,2013/12,2012/02/23,2000/11/01
(주)휴비스,079980,2014/12,2012/02/23,2000/11/01
(주)휴비스,079980,2015/12,2012/02/23,2000/11/01
(주)휴비스,079980,2016/12,2012/02/23,2000/11/01
(주)휴비스,079980,2017/12,2012/02/23,2000/11/01
(주)휴비스,079980,2018/12,2012/02/23,2000/11/01
(주)휴비스,079980,2019/12,2012/02/23,2000/11/01
(주)휴비츠,065510,2011/12,2003/10/31,1999/04/27
(주)휴비츠,065510,2012/12,2003/10/31,1999/04/27
(주)휴비츠,065510,2013/12,2003/10/31,1999/04/27
(주)휴비츠,065510,2014/12,2003/10/31,1999/04/27
(주)휴비츠,065510,2015/12,2003/10/31,1999/04/27
(주)휴비츠,065510,2016/12,2003/10/31,1999/04/27
(주)휴비츠,065510,2017/12,2003/10/31,1999/04/27
(주)휴비츠,065510,2018/12,2003/10/31,1999/04/27
(주)휴비츠,065510,2019/12,2003/10/31,1999/04/27
(주)휴센텍,215090,2015/12,2015/04/28,2015/02/12
(주)휴센텍,215090,2016/12,2015/04/28,2015/02/12
(주)휴센텍,215090,2017/12,2015/04/28,2015/02/12
(주)휴센텍,215090,2018/12,2015/04/28,2015/02/12
(주)휴센텍,215090,2019/12,2015/04/28,2015/02/12
(주)휴스틸,005010,2011/12,1973/06/29,1967/04/18
(주)휴스틸,005010,2012/12,1973/06/29,1967/04/18
(주)휴스틸,005010,2013/12,1973/06/29,1967/04/18
(주)휴스틸,005010,2014/12,1973/06/29,1967/04/18
(주)휴스틸,005010,2015/12,1973/06/29,1967/04/18
(주)휴스틸,005010,2016/12,1973/06/29,1967/04/18
(주)휴스틸,005010,2017/12,1973/06/29,1967/04/18
(주)휴스틸,005010,2018/12,1973/06/29,1967/04/18
(주)휴스틸,005010,2019/12,1973/06/29,1967/04/18
(주)휴엠앤씨,263920,2017/12,2017/09/28,2002/06/25
(주)휴엠앤씨,263920,2018/12,2017/09/28,2002/06/25
(주)휴엠앤씨,263920,2019/12,2017/09/28,2002/06/25
(주)휴온스,243070,2016/12,2016/06/03,2016/05/03
(주)휴온스,243070,2017/12,2016/06/03,2016/05/03
(주)휴온스,243070,2018/12,2016/06/03,2016/05/03
(주)휴온스,243070,2019/12,2016/06/03,2016/05/03
(주)휴온스글로벌,084110,2011/12,2006/12/19,1987/07/10
(주)휴온스글로벌,084110,2012/12,2006/12/19,1987/07/10
(주)휴온스글로벌,084110,2013/12,2006/12/19,1987/07/10
(주)휴온스글로벌,084110,2014/12,2006/12/19,1987/07/10
(주)휴온스글로벌,084110,2015/12,2006/12/19,1987/07/10
(주)휴온스글로벌,084110,2016/12,2006/12/19,1987/07/10
(주)휴온스글로벌,084110,2017/12,2006/12/19,1987/07/10
(주)휴온스글로벌,084110,2018/12,2006/12/19,1987/07/10
(주)휴온스글로벌,084110,2019/12,2006/12/19,1987/07/10
(주)흥국,010240,2011/12,2009/05/12,1974/10/17
(주)흥국,010240,2012/12,2009/05/12,1974/10/17
(주)흥국,010240,2013/12,2009/05/12,1974/10/17
(주)흥국,010240,2014/12,2009/05/12,1974/10/17
(주)흥국,010240,2015/12,2009/05/12,1974/10/17
(주)흥국,010240,2016/12,2009/05/12,1974/10/17
(주)흥국,010240,2017/12,2009/05/12,1974/10/17
(주)흥국,010240,2018/12,2009/05/12,1974/10/17
(주)흥국,010240,2019/12,2009/05/12,1974/10/17
(주)흥국에프엔비,189980,2015/12,2015/08/07,2008/03/25
(주)흥국에프엔비,189980,2016/12,2015/08/07,2008/03/25
(주)흥국에프엔비,189980,2017/12,2015/08/07,2008/03/25
(주)흥국에프엔비,189980,2018/12,2015/08/07,2008/03/25
(주)흥국에프엔비,189980,2019/12,2015/08/07,2008/03/25
(주)희림종합건축사사무소,037440,2011/12,2000/02/03,1996/07/30
(주)희림종합건축사사무소,037440,2012/12,2000/02/03,1996/07/30
(주)희림종합건축사사무소,037440,2013/12,2000/02/03,1996/07/30
(주)희림종합건축사사무소,037440,2014/12,2000/02/03,1996/07/30
(주)희림종합건축사사무소,037440,2015/12,2000/02/03,1996/07/30
(주)희림종합건축사사무소,037440,2016/12,2000/02/03,1996/07/30
(주)희림종합건축사사무소,037440,2017/12,2000/02/03,1996/07/30
(주)희림종합건축사사무소,037440,2018/12,2000/02/03,1996/07/30
(주)희림종합건축사사무소,037440,2019/12,2000/02/03,1996/07/30
(주)힘스,238490,2017/12,2017/07/20,1999/01/15
(주)힘스,238490,2018/12,2017/07/20,1999/01/15
(주)힘스,238490,2019/12,2017/07/20,1999/01/15
AJ네트웍스(주),095570,2015/12,2015/08/21,2000/02/10
AJ네트웍스(주),095570,2016/12,2015/08/21,2000/02/10
AJ네트웍스(주),095570,2017/12,2015/08/21,2000/02/10
AJ네트웍스(주),095570,2018/12,2015/08/21,2000/02/10
AJ네트웍스(주),095570,2019/12,2015/08/21,2000/02/10
CS홀딩스(주),000590,2011/12,1975/12/22,1949/01/12
CS홀딩스(주),000590,2012/12,1975/12/22,1949/01/12
CS홀딩스(주),000590,2013/12,1975/12/22,1949/01/12
CS홀딩스(주),000590,2014/12,1975/12/22,1949/01/12
CS홀딩스(주),000590,2015/12,1975/12/22,1949/01/12
CS홀딩스(주),000590,2016/12,1975/12/22,1949/01/12
CS홀딩스(주),000590,2017/12,1975/12/22,1949/01/12
CS홀딩스(주),000590,2018/12,1975/12/22,1949/01/12
CS홀딩스(주),000590,2019/12,1975/12/22,1949/01/12
HD현대(주),267250,2017/12,2017/05/10,2017/04/03
HD현대(주),267250,2018/12,2017/05/10,2017/04/03
HD현대(주),267250,2019/12,2017/05/10,2017/04/03
KB오토시스(주),024120,2011/12,1994/12/07,1985/10/14
KB오토시스(주),024120,2012/12,1994/12/07,1985/10/14
KB오토시스(주),024120,2013/12,1994/12/07,1985/10/14
KB오토시스(주),024120,2014/12,1994/12/07,1985/10/14
KB오토시스(주),024120,2015/12,1994/12/07,1985/10/14
KB오토시스(주),024120,2016/12,1994/12/07,1985/10/14
KB오토시스(주),024120,2017/12,1994/12/07,1985/10/14
KB오토시스(주),024120,2018/12,1994/12/07,1985/10/14
KB오토시스(주),024120,2019/12,1994/12/07,1985/10/14
KD(주),044180,2011/12,2000/11/16,1976/08/06
KD(주),044180,2012/12,2000/11/16,1976/08/06
KD(주),044180,2013/12,2000/11/16,1976/08/06
KD(주),044180,2014/12,2000/11/16,1976/08/06
KD(주),044180,2015/12,2000/11/16,1976/08/06
KD(주),044180,2016/12,2000/11/16,1976/08/06
KD(주),044180,2017/12,2000/11/16,1976/08/06
KD(주),044180,2018/12,2000/11/16,1976/08/06
KD(주),044180,2019/12,2000/11/16,1976/08/06
KG스틸(주),016380,2011/12,1986/02/03,1982/10/27
KG스틸(주),016380,2012/12,1986/02/03,1982/10/27
KG스틸(주),016380,2013/12,1986/02/03,1982/10/27
KG스틸(주),016380,2014/12,1986/02/03,1982/10/27
KG스틸(주),016380,2015/12,1986/02/03,1982/10/27
KG스틸(주),016380,2016/12,1986/02/03,1982/10/27
KG스틸(주),016380,2017/12,1986/02/03,1982/10/27
KG스틸(주),016380,2018/12,1986/02/03,1982/10/27
KG스틸(주),016380,2019/12,1986/02/03,1982/10/27
KISCO홀딩스(주),001940,2011/12,1989/11/13,1957/02/19
KISCO홀딩스(주),001940,2012/12,1989/11/13,1957/02/19
KISCO홀딩스(주),001940,2013/12,1989/11/13,1957/02/19
KISCO홀딩스(주),001940,2014/12,1989/11/13,1957/02/19
KISCO홀딩스(주),001940,2015/12,1989/11/13,1957/02/19
KISCO홀딩스(주),001940,2016/12,1989/11/13,1957/02/19
KISCO홀딩스(주),001940,2017/12,1989/11/13,1957/02/19
KISCO홀딩스(주),001940,2018/12,1989/11/13,1957/02/19
KISCO홀딩스(주),001940,2019/12,1989/11/13,1957/02/19
LG이노텍(주),011070,2011/12,2008/07/24,1976/02/24
LG이노텍(주),011070,2012/12,2008/07/24,1976/02/24
LG이노텍(주),011070,2013/12,2008/07/24,1976/02/24
